,thscode,ths_ths_bond_first_type_bond
1037,011801954.IB,短期融资券
1038,111818295.IB,同业存单
1039,111816324.IB,同业存单
1040,111817201.IB,同业存单
1041,156081.SH,资产支持证券
1042,101801192.IB,中期票据
1043,101801189.IB,中期票据
1044,111887107.IB,同业存单
1045,180214.IB,金融债
1046,011801997.IB,短期融资券
1047,101801199.IB,中期票据
1048,139206.SH,企业债
1049,139205.SH,企业债
1050,011802004.IB,短期融资券
1051,157527.IB,地方政府债
1052,1820062.IB,金融债
1053,1889298.IB,资产支持证券
1054,011802021.IB,短期融资券
1055,041800379.IB,短期融资券
1056,111887382.IB,同业存单
1057,111814215.IB,同业存单
1058,011802043.IB,短期融资券
1059,1820061.IB,金融债
1060,101801223.IB,中期票据
1061,143891.SH,公司债
1062,101801238.IB,中期票据
1063,011802050.IB,短期融资券
1064,111810509.IB,同业存单
1065,111809344.IB,同业存单
1066,111806238.IB,同业存单
1067,156149.SH,资产支持证券
1068,139216.SH,企业债
1069,101801241.IB,中期票据
1070,127893.SH,企业债
1071,1828014.IB,金融债
1072,041800390.IB,短期融资券
1073,011802078.IB,短期融资券
1074,111815565.IB,同业存单
1075,111815566.IB,同业存单
1076,111809351.IB,同业存单
1077,011802099.IB,短期融资券
1078,101801263.IB,中期票据
1079,1820063.IB,金融债
1080,101801278.IB,中期票据
1081,1889305.IB,资产支持证券
1082,041800394.IB,短期融资券
1083,111888083.IB,同业存单
1084,111888055.IB,同业存单
1085,111888057.IB,同业存单
1086,111812207.IB,同业存单
1087,108901.SZ,金融债
1088,108902.SZ,金融债
1089,1889284.IB,资产支持证券
1090,011802120.IB,短期融资券
1091,139227.SH,企业债
1092,1820067.IB,金融债
1093,149591.SH,资产支持证券
1094,041800403.IB,短期融资券
1095,1820068.IB,金融债
1096,139253.SH,企业债
1097,139254.SH,企业债
1098,180410.IB,金融债
1099,011802162.IB,短期融资券
1100,111888434.IB,同业存单
1101,111888496.IB,同业存单
1102,111817221.IB,同业存单
1103,139248.SH,企业债
1104,112798.SZ,公司债
1105,1822036.IB,金融债
1106,111808283.IB,同业存单
1107,111888782.IB,同业存单
1108,1822038.IB,金融债
1109,111814245.IB,同业存单
1110,155024.SH,公司债
1111,041800410.IB,短期融资券
1112,111808287.IB,同业存单
1113,111814248.IB,同业存单
1114,149909.SH,资产支持证券
1115,156173.SH,资产支持证券
1116,101801336.IB,中期票据
1117,101801335.IB,中期票据
1118,011802201.IB,短期融资券
1119,011802200.IB,短期融资券
1120,111804083.IB,同业存单
1121,155036.SH,公司债
1122,149867.SH,资产支持证券
1123,149885.SH,资产支持证券
1124,112800.SZ,公司债
1125,139261.SH,企业债
1126,1828016.IB,金融债
1127,111819459.IB,同业存单
1128,180026.BC,国债
1129,139285.SZ,资产支持证券
1130,155035.SH,公司债
1131,180412.IB,金融债
1132,011802268.IB,短期融资券
1133,1828017.IB,金融债
1134,101801367.IB,中期票据
1135,156289.SH,资产支持证券
1136,156290.SH,资产支持证券
1137,136913.SH,公司债
1138,149882.SH,资产支持证券
1139,149879.SH,资产支持证券
1140,139284.SH,企业债
1141,041800421.IB,短期融资券
1142,156282.SH,资产支持证券
1143,156197.SH,资产支持证券
1144,139302.SH,企业债
1145,101801392.IB,中期票据
1146,155054.SH,公司债
1147,139303.SH,企业债
1148,111819472.IB,同业存单
1149,139275.SH,企业债
1150,1828018.IB,金融债
1151,156245.SH,资产支持证券
1152,101801397.IB,中期票据
1153,156078.SH,资产支持证券
1154,1889368.IB,资产支持证券
1155,1822042.IB,金融债
1156,011802344.IB,短期融资券
1157,111870336.IB,同业存单
1158,1820077.IB,金融债
1159,139308.SH,企业债
1160,1820081.IB,金融债
1161,189955.IB,国债
1162,1889398.IB,资产支持证券
1163,1889399.IB,资产支持证券
1164,011802379.IB,短期融资券
1165,156391.SH,资产支持证券
1166,1822043.IB,金融债
1167,111812223.IB,同业存单
1168,101801455.IB,中期票据
1169,071800055.IB,金融债
1170,041800439.IB,短期融资券
1171,139318.SH,企业债
1172,155085.SH,公司债
1173,156411.SH,资产支持证券
1174,156412.SH,资产支持证券
1175,152040.SH,企业债
1176,041800444.IB,短期融资券
1177,156376.SH,资产支持证券
1178,111806269.IB,同业存单
1179,1820086.IB,金融债
1180,1828020.IB,金融债
1181,156445.SH,资产支持证券
1182,1820087.IB,金融债
1183,111816376.IB,同业存单
1184,139356.SH,企业债
1185,1828019.IB,金融债
1186,111808313.IB,同业存单
1187,139350.SH,企业债
1188,101801529.IB,中期票据
1189,139358.SH,企业债
1190,139355.SH,企业债
1191,156432.SH,资产支持证券
1192,101801532.IB,中期票据
1193,156390.SH,资产支持证券
1194,139369.SZ,资产支持证券
1195,139372.SH,企业债
1196,011802554.IB,短期融资券
1197,101801557.IB,中期票据
1198,101801553.IB,中期票据
1199,101801552.IB,中期票据
1200,011802560.IB,短期融资券
1201,139381.SH,企业债
1202,1805376.IB,地方政府债
1203,156419.SH,资产支持证券
1204,101801568.IB,中期票据
1205,155974.SH,公司债
1206,156443.SH,资产支持证券
1207,139393.SH,企业债
1208,156601.SH,资产支持证券
1209,156582.SH,资产支持证券
1210,1280059.IB,企业债
1211,1380107.IB,企业债
1212,124234.SH,企业债
1213,1380354.IB,企业债
1214,1480249.IB,企业债
1215,1480344.IB,企业债
1216,101559024.IB,中期票据
1217,150218.IB,金融债
1218,1680038.IB,企业债
1219,160205.IB,金融债
1220,136217.SH,公司债
1221,112367.SZ,公司债
1222,136479.SH,公司债
1223,136529.SH,公司债
1224,101654065.IB,中期票据
1225,101654068.IB,中期票据
1226,019547.SH,国债
1227,101655022.IB,中期票据
1228,136815.SH,公司债
1229,1680494.IB,企业债
1230,136977.SH,公司债
1231,143065.SH,公司债
1232,119423.SZ,资产支持证券
1233,119424.SZ,资产支持证券
1234,101780008.IB,中期票据
1235,146377.SH,资产支持证券
1236,143307.SH,公司债
1237,170022.IB,国债
1238,113503.SH,可转债
1239,123009.SH,企业债
1240,128037.SZ,可转债
1241,143537.SH,公司债
1242,113506.SH,可转债
1243,111813050.IB,同业存单
1244,113507.SH,可转债
1245,112682.SZ,公司债
1246,111814082.IB,同业存单
1247,111821201.IB,同业存单
1248,128040.SZ,可转债
1249,113511.SH,可转债
1250,111813102.IB,同业存单
1251,111821223.IB,同业存单
1252,139012.SH,企业债
1253,143094.SH,公司债
1254,112773.SZ,金融债
1255,111810505.IB,同业存单
1256,111811305.IB,同业存单
1257,1880230.IB,企业债
1258,111808296.IB,同业存单
1259,111812214.IB,同业存单
1260,152053.SH,企业债
