,thscode,ths_ths_bond_first_type_bond
1050,138143.SZ,资产支持证券
1051,165165.SH,资产支持证券
1052,1928034.IB,金融债
1053,163031.SH,公司债
1054,163026.SH,公司债
1055,165209.SH,资产支持证券
1056,163043.SH,公司债
1057,101901641.IB,中期票据
1058,152341.SH,企业债
1059,1989482.IB,资产支持证券
1060,1989494.IB,资产支持证券
1061,149002.SH,资产支持证券
1062,1980358.IB,企业债
1063,110062.SH,可转债
1064,163044.SH,公司债
1065,165156.SH,资产支持证券
1066,101901658.IB,中期票据
1067,101901663.IB,中期票据
1068,1989488.IB,资产支持证券
1069,165368.SH,资产支持证券
1070,1989522.IB,资产支持证券
1071,1928037.IB,金融债
1072,190311.IB,金融债
1073,1989504.IB,资产支持证券
1074,1980383.IB,企业债
1075,113029.SH,可转债
1076,190309.IB,金融债
1077,113556.SH,可转债
1078,110065.SH,可转债
1079,165464.SH,资产支持证券
1080,101901748.IB,中期票据
1081,165411.SH,资产支持证券
1082,138283.SZ,资产支持证券
1083,123039.SZ,可转债
1084,138209.SZ,资产支持证券
1085,165561.SH,资产支持证券
1086,2080001.IB,企业债
1087,2089001.IB,资产支持证券
1088,2089002.IB,资产支持证券
1089,042000001.IB,短期融资券
1090,127015.SH,企业债
1091,200203.IB,金融债
1092,200401.IB,金融债
1093,200001.IB,国债
1094,042000015.IB,短期融资券
1095,2028001.IB,金融债
1096,2089005.IB,资产支持证券
1097,2022001.IB,金融债
1098,102000053.IB,中期票据
1099,102000052.IB,中期票据
1100,163092.SH,金融债
1101,165669.SH,资产支持证券
1102,149028.SH,资产支持证券
1103,042000024.IB,短期融资券
1104,138416.SZ,资产支持证券
1105,163094.SH,公司债
1106,102000086.IB,中期票据
1107,165719.SH,资产支持证券
1108,165644.SH,资产支持证券
1109,138381.SZ,资产支持证券
1110,2020003.IB,金融债
1111,138383.SZ,资产支持证券
1112,138389.SZ,资产支持证券
1113,165741.SH,资产支持证券
1114,165716.SH,资产支持证券
1115,138391.SZ,资产支持证券
1116,138393.SZ,资产支持证券
1117,138407.SZ,资产支持证券
1118,138404.SZ,资产支持证券
1119,112006009.IB,同业存单
1120,165748.SH,资产支持证券
1121,138433.SZ,资产支持证券
1122,165795.SH,资产支持证券
1123,165766.SH,资产支持证券
1124,165746.SH,资产支持证券
1125,138408.SZ,资产支持证券
1126,165814.SH,资产支持证券
1127,165815.SH,资产支持证券
1128,138427.SZ,资产支持证券
1129,138426.SZ,资产支持证券
1130,119495.SZ,资产支持证券
1131,165717.SH,资产支持证券
1132,165778.SH,资产支持证券
1133,165721.SH,资产支持证券
1134,165730.SH,资产支持证券
1135,200301.IB,金融债
1136,128095.SZ,可转债
1137,163149.SH,金融债
1138,042000045.IB,短期融资券
1139,138452.SZ,资产支持证券
1140,165728.SH,资产支持证券
1141,138445.SZ,资产支持证券
1142,165849.SH,资产支持证券
1143,138456.SZ,资产支持证券
1144,149041.SH,资产支持证券
1145,200304.IB,金融债
1146,138399.SZ,资产支持证券
1147,165857.SH,资产支持证券
1148,102000175.IB,中期票据
1149,138418.SZ,资产支持证券
1150,132000003.IB,中期票据
1151,138458.SZ,资产支持证券
1152,042000065.IB,短期融资券
1153,102000192.IB,中期票据
1154,165910.SH,资产支持证券
1155,113566.SH,可转债
1156,113564.SH,可转债
1157,138457.SZ,资产支持证券
1158,2022003.IB,金融债
1159,138424.SZ,资产支持证券
1160,165867.SH,资产支持证券
1161,138465.SZ,资产支持证券
1162,2080029.IB,企业债
1163,112093320.IB,同业存单
1164,110066.SH,可转债
1165,138470.SZ,资产支持证券
1166,163178.SH,公司债
1167,102000222.IB,中期票据
1168,2028004.IB,金融债
1169,138486.SZ,资产支持证券
1170,112014027.IB,同业存单
1171,102000223.IB,中期票据
1172,163211.SH,公司债
1173,138480.SZ,资产支持证券
1174,112093640.IB,同业存单
1175,102000281.IB,中期票据
1176,138488.SZ,资产支持证券
1177,2080032.IB,企业债
1178,112015093.IB,同业存单
1179,112093847.IB,同业存单
1180,042000082.IB,短期融资券
1181,163241.SH,金融债
1182,163228.SH,公司债
1183,042000086.IB,短期融资券
1184,165912.SH,资产支持证券
1185,165882.SH,资产支持证券
1186,163236.SH,公司债
1187,2022009.IB,金融债
1188,102000318.IB,中期票据
1189,138474.SZ,资产支持证券
1190,138514.SZ,资产支持证券
1191,2020007.IB,金融债
1192,112009105.IB,同业存单
1193,112094372.IB,同业存单
1194,112003008.IB,同业存单
1195,092018001.IB,金融债
1196,113570.SH,可转债
1197,165800.SH,资产支持证券
1198,102000338.IB,中期票据
1199,042000093.IB,短期融资券
1200,165928.SH,资产支持证券
1201,165929.SH,资产支持证券
1202,112006038.IB,同业存单
1203,112015109.IB,同业存单
1204,112011070.IB,同业存单
1205,123044.SZ,可转债
1206,138512.SZ,资产支持证券
1207,165965.SH,资产支持证券
1208,165966.SH,资产支持证券
1209,112094655.IB,同业存单
1210,2028007.IB,金融债
1211,152416.SH,企业债
1212,165770.SH,资产支持证券
1213,138504.SZ,资产支持证券
1214,138505.SZ,资产支持证券
1215,138506.SZ,资产支持证券
1216,165939.SH,资产支持证券
1217,165940.SH,资产支持证券
1218,165941.SH,资产支持证券
1219,138473.SZ,资产支持证券
1220,132000008.IB,中期票据
1221,2028008.IB,金融债
1222,102000412.IB,中期票据
1223,163292.SH,公司债
1224,102000420.IB,中期票据
1225,149989.SH,资产支持证券
1226,123046.SH,公司债
1227,163300.SH,公司债
1228,138495.SZ,资产支持证券
1229,163279.SH,公司债
1230,163304.SH,公司债
1231,163298.SH,公司债
1232,102000468.IB,中期票据
1233,102000462.IB,中期票据
1234,102000470.IB,中期票据
1235,102000466.IB,中期票据
1236,102000496.IB,中期票据
1237,102000488.IB,中期票据
1238,168046.SH,资产支持证券
1239,168047.SH,资产支持证券
1240,165862.SH,资产支持证券
1241,042000141.IB,短期融资券
1242,165992.SH,资产支持证券
1243,168022.SH,资产支持证券
1244,165956.SH,资产支持证券
1245,102000533.IB,中期票据
1246,163350.SH,公司债
1247,163351.SH,金融债
1248,200306.IB,金融债
1249,163939.SH,公司债
1250,200402.IB,金融债
1251,168026.SH,资产支持证券
1252,138525.SZ,资产支持证券
1253,168091.SH,资产支持证券
1254,102000581.IB,中期票据
1255,042000158.IB,短期融资券
1256,163373.SH,金融债
1257,200303.IB,金融债
1258,168029.SH,资产支持证券
1259,200302.IB,金融债
1260,128104.SZ,可转债
1261,110069.SH,可转债
1262,156500.SH,资产支持证券
1263,2028009.IB,金融债
1264,2020017.IB,金融债
1265,168115.SH,资产支持证券
1266,102000621.IB,中期票据
1267,128105.SZ,可转债
1268,042000175.IB,短期融资券
1269,042000172.IB,短期融资券
1270,163383.SH,公司债
1271,168122.SH,资产支持证券
1272,165782.SH,资产支持证券
1273,165783.SH,资产支持证券
1274,168182.SH,资产支持证券
1275,138579.SZ,资产支持证券
1276,2028010.IB,金融债
1277,042000186.IB,短期融资券
1278,012001318.IB,短期融资券
1279,168186.SH,资产支持证券
1280,138563.SZ,资产支持证券
1281,138589.SZ,资产支持证券
1282,200403.BC,金融债
1283,200404.BC,金融债
1284,2028011.IB,金融债
1285,102000757.IB,中期票据
1286,149100.SH,资产支持证券
1287,113578.SH,可转债
1288,138570.SZ,资产支持证券
1289,102000785.IB,中期票据
1290,200405.IB,金融债
1291,138604.SZ,资产支持证券
1292,2020025.IB,金融债
1293,102000823.IB,中期票据
1294,112097565.IB,同业存单
1295,112010127.IB,同业存单
1296,163495.SH,公司债
1297,102000869.IB,中期票据
1298,138635.SZ,资产支持证券
1299,168295.SH,资产支持证券
1300,2020026.IB,金融债
1301,2028012.IB,金融债
1302,112010131.IB,同业存单
1303,168273.SH,资产支持证券
1304,168274.SH,资产支持证券
1305,138633.SZ,资产支持证券
1306,102000899.IB,中期票据
1307,102000910.IB,中期票据
1308,042000224.IB,短期融资券
1309,102000900.IB,中期票据
1310,012001607.IB,短期融资券
1311,012001631.IB,短期融资券
1312,012001645.IB,短期融资券
1313,138621.SZ,资产支持证券
1314,012001706.IB,短期融资券
1315,012001707.IB,短期融资券
1316,132000018.IB,中期票据
1317,012001681.IB,短期融资券
1318,138627.SZ,资产支持证券
1319,138628.SZ,资产支持证券
1320,168342.SH,资产支持证券
1321,168343.SH,资产支持证券
1322,112015196.IB,同业存单
1323,012001753.IB,短期融资券
1324,168331.SH,资产支持证券
1325,168263.SH,资产支持证券
1326,102001004.IB,中期票据
1327,168417.SH,资产支持证券
1328,168318.SH,资产支持证券
1329,138703.SZ,资产支持证券
1330,200006.BC,国债
1331,2028018.IB,金融债
1332,163545.SH,公司债
1333,138732.SZ,资产支持证券
1334,012001838.IB,短期融资券
1335,042000245.IB,短期融资券
1336,012001834.IB,短期融资券
1337,102001047.IB,中期票据
1338,042000248.IB,短期融资券
1339,2028019.IB,金融债
1340,102001060.IB,中期票据
1341,012001875.IB,短期融资券
1342,2022022.IB,金融债
1343,2028020.IB,金融债
1344,2089106.IB,资产支持证券
1345,112008078.IB,同业存单
1346,042000259.IB,短期融资券
1347,168462.SH,资产支持证券
1348,113582.SH,可转债
1349,113035.SH,可转债
1350,012001982.IB,短期融资券
1351,200008.BC,国债
1352,113583.SH,可转债
1353,168481.SH,资产支持证券
1354,168483.SH,资产支持证券
1355,138752.SZ,资产支持证券
1356,127017.SH,企业债
1357,102001129.IB,中期票据
1358,012002027.IB,短期融资券
1359,200308.IB,金融债
1360,128109.SZ,可转债
1361,163574.SH,公司债
1362,113584.SH,可转债
1363,168493.SH,资产支持证券
1364,138793.SZ,资产支持证券
1365,138740.SZ,资产支持证券
1366,012002091.IB,短期融资券
1367,138763.SZ,资产支持证券
1368,128111.SZ,可转债
1369,102001175.IB,中期票据
1370,012002162.IB,短期融资券
1371,168504.SH,资产支持证券
1372,113587.SH,可转债
1373,128113.SZ,可转债
1374,102001206.IB,中期票据
1375,200210.IB,金融债
1376,128114.SZ,可转债
1377,113588.SH,可转债
1378,138815.SZ,资产支持证券
1379,138730.SZ,资产支持证券
1380,138809.SZ,资产支持证券
1381,2089135.IB,资产支持证券
1382,149155.SH,资产支持证券
1383,163674.SH,公司债
1384,102001260.IB,中期票据
1385,168605.SH,资产支持证券
1386,102001281.IB,中期票据
1387,168617.SH,资产支持证券
1388,138850.SZ,资产支持证券
1389,012003641.IB,短期融资券
1390,012002311.IB,短期融资券
1391,138835.SZ,资产支持证券
1392,168585.SH,资产支持证券
1393,168613.SH,资产支持证券
1394,138830.SZ,资产支持证券
1395,112013038.IB,同业存单
1396,012002330.IB,短期融资券
1397,168679.SH,资产支持证券
1398,012002345.IB,短期融资券
1399,168637.SH,资产支持证券
1400,019638.SH,国债
1401,138861.SZ,资产支持证券
1402,168630.SH,资产支持证券
1403,200406.IB,金融债
1404,012002378.IB,短期融资券
1405,168733.SH,资产支持证券
1406,012002400.IB,短期融资券
1407,149170.SH,资产支持证券
1408,112004029.IB,同业存单
1409,012002418.IB,短期融资券
1410,168641.SH,资产支持证券
1411,138902.SZ,资产支持证券
1412,138906.SZ,资产支持证券
1413,019640.SH,国债
1414,200010.BC,国债
1415,138907.SZ,资产支持证券
1416,138901.SZ,资产支持证券
1417,012002472.IB,短期融资券
1418,020366.SH,国债
1419,138912.SZ,资产支持证券
1420,138913.SZ,资产支持证券
1421,163726.SH,公司债
1422,012002513.IB,短期融资券
1423,012002511.IB,短期融资券
1424,168791.SH,资产支持证券
1425,012002543.IB,短期融资券
1426,102001406.IB,中期票据
1427,012002564.IB,短期融资券
1428,112012078.IB,同业存单
1429,200309.IB,金融债
1430,149172.SH,资产支持证券
1431,112008144.IB,同业存单
1432,163814.SH,金融债
1433,163723.SH,公司债
1434,168907.SH,资产支持证券
1435,112008156.IB,同业存单
1436,112084322.IB,同业存单
1437,138964.SZ,资产支持证券
1438,112010301.IB,同业存单
1439,138944.SZ,资产支持证券
1440,2028029.IB,金融债
1441,168842.SH,资产支持证券
1442,200207.IB,金融债
1443,112003076.IB,同业存单
1444,102001468.IB,中期票据
1445,112004045.IB,同业存单
1446,112003078.IB,同业存单
1447,200312.IB,金融债
1448,012002758.IB,短期融资券
1449,019641.SH,国债
1450,200011.BC,国债
1451,2028030.IB,金融债
1452,102001504.IB,中期票据
1453,092000010.IB,金融债
1454,012002803.IB,短期融资券
1455,102001524.IB,中期票据
1456,175005.SH,公司债
1457,168955.SH,资产支持证券
1458,138984.SZ,资产支持证券
1459,169003.SH,资产支持证券
1460,012002856.IB,短期融资券
1461,169031.SH,资产支持证券
1462,175025.SH,公司债
1463,112006167.IB,同业存单
1464,169084.SH,资产支持证券
1465,175020.SH,公司债
1466,169112.SH,资产支持证券
1467,169113.SH,资产支持证券
1468,112004057.IB,同业存单
1469,112085745.IB,同业存单
1470,012002935.IB,短期融资券
1471,112014140.IB,同业存单
1472,169118.SH,资产支持证券
1473,137020.SH,可交换债券
1474,012002966.IB,短期融资券
1475,112086003.IB,同业存单
1476,168974.SH,资产支持证券
1477,169094.SH,资产支持证券
1478,012003001.IB,短期融资券
1479,012003000.IB,短期融资券
1480,042000370.IB,短期融资券
1481,137016.SH,可交换债券
1482,012003025.IB,短期融资券
1483,012003024.IB,短期融资券
1484,012003013.IB,短期融资券
1485,2020049.IB,金融债
1486,169041.SH,资产支持证券
1487,169163.SH,资产支持证券
1488,012003094.IB,短期融资券
1489,012003111.IB,短期融资券
1490,137030.SH,可交换债券
1491,209943.IB,国债
1492,175072.SH,公司债
1493,200313.IB,金融债
1494,169206.SH,资产支持证券
1495,012003168.IB,短期融资券
1496,175102.SH,公司债
1497,112009366.IB,同业存单
1498,137061.SH,可交换债券
1499,169183.SH,资产支持证券
1500,2020053.IB,金融债
1501,138998.SZ,资产支持证券
1502,2028033.IB,金融债
1503,175124.SH,金融债
1504,169231.SH,资产支持证券
1505,169222.SH,资产支持证券
1506,137087.SH,可交换债券
1507,012003215.IB,短期融资券
1508,012003220.IB,短期融资券
1509,012003209.IB,短期融资券
1510,169236.SH,资产支持证券
1511,175139.SH,公司债
1512,102001771.IB,中期票据
1513,112087649.IB,同业存单
1514,169249.SH,资产支持证券
1515,169296.SH,资产支持证券
1516,012003255.IB,短期融资券
1517,163832.SH,公司债
1518,137051.SH,可交换债券
1519,2028037.IB,金融债
1520,137133.SZ,资产支持证券
1521,169304.SH,资产支持证券
1522,169306.SH,资产支持证券
1523,137104.SH,可交换债券
1524,175174.SH,金融债
1525,175175.SH,金融债
1526,137158.SZ,资产支持证券
1527,169280.SH,资产支持证券
1528,137140.SZ,资产支持证券
1529,175189.SH,公司债
1530,137115.SH,可交换债券
1531,012003316.IB,短期融资券
1532,2028041.IB,金融债
1533,169382.SH,资产支持证券
1534,102001830.IB,中期票据
1535,102001828.IB,中期票据
1536,175190.SH,金融债
1537,169397.SH,资产支持证券
1538,169310.SH,资产支持证券
1539,209947.IB,国债
1540,175214.SH,公司债
1541,012003380.IB,短期融资券
1542,169422.SH,资产支持证券
1543,169435.SH,资产支持证券
1544,169350.SH,资产支持证券
1545,175217.SH,公司债
1546,137164.SZ,资产支持证券
1547,102001861.IB,中期票据
1548,112015450.IB,同业存单
1549,169272.SH,资产支持证券
1550,209949.IB,国债
1551,102001883.IB,中期票据
1552,012003474.IB,短期融资券
1553,072000241.IB,金融债
1554,209948.IB,国债
1555,102001898.IB,中期票据
1556,112017247.IB,同业存单
1557,072000249.IB,金融债
1558,012003512.IB,短期融资券
1559,169326.SH,资产支持证券
1560,137231.SZ,资产支持证券
1561,169511.SH,资产支持证券
1562,072000251.IB,金融债
1563,169522.SH,资产支持证券
1564,137234.SZ,资产支持证券
1565,137222.SZ,资产支持证券
1566,175262.SH,金融债
1567,019643.SH,国债
1568,169525.SH,资产支持证券
1569,137124.SZ,资产支持证券
1570,2071012.IB,地方政府债
1571,209950.IB,国债
1572,169548.SH,资产支持证券
1573,137245.SZ,资产支持证券
1574,209952.IB,国债
1575,169667.SH,资产支持证券
1576,200410.IB,金融债
1577,042000448.IB,短期融资券
1578,149274.SH,资产支持证券
1579,112003126.IB,同业存单
1580,112010437.IB,同业存单
1581,169611.SH,资产支持证券
1582,2021030.IB,金融债
1583,012003654.IB,短期融资券
1584,012003646.IB,短期融资券
1585,102002000.IB,中期票据
1586,169391.SH,资产支持证券
1587,169393.SH,资产支持证券
1588,2089323.IB,资产支持证券
1589,137249.SZ,资产支持证券
1590,137172.SZ,资产支持证券
1591,169664.SH,资产支持证券
1592,2028043.IB,金融债
1593,149279.SH,资产支持证券
1594,209951.IB,国债
1595,169708.SH,资产支持证券
1596,169646.SH,资产支持证券
1597,137227.SZ,资产支持证券
1598,137252.SZ,资产支持证券
1599,112012132.IB,同业存单
1600,012003739.IB,短期融资券
1601,175349.SH,公司债
1602,112017270.IB,同业存单
1603,169614.SH,资产支持证券
1604,102002059.IB,中期票据
1605,137270.SZ,资产支持证券
1606,169631.SH,资产支持证券
1607,169745.SH,资产支持证券
1608,012003759.IB,短期融资券
1609,200314.IB,金融债
1610,112015499.IB,同业存单
1611,112004090.IB,同业存单
1612,112004088.IB,同业存单
1613,2020072.IB,金融债
1614,019644.SH,国债
1615,200014.IB,国债
1616,112009469.IB,同业存单
1617,112017275.IB,同业存单
1618,175350.SH,金融债
1619,137263.SZ,资产支持证券
1620,169561.SH,资产支持证券
1621,169576.SH,资产支持证券
1622,102002075.IB,中期票据
1623,102002066.IB,中期票据
1624,169692.SH,资产支持证券
1625,112004095.IB,同业存单
1626,169792.SH,资产支持证券
1627,102002101.IB,中期票据
1628,169743.SH,资产支持证券
1629,137257.SZ,资产支持证券
1630,137273.SZ,资产支持证券
1631,012003859.IB,短期融资券
1632,2089312.IB,资产支持证券
1633,112014196.IB,同业存单
1634,149288.SH,资产支持证券
1635,163842.SH,金融债
1636,102002120.IB,中期票据
1637,112003144.IB,同业存单
1638,169616.SH,资产支持证券
1639,169795.SH,资产支持证券
1640,2028047.IB,金融债
1641,169836.SH,资产支持证券
1642,137304.SZ,资产支持证券
1643,012003913.IB,短期融资券
1644,137307.SZ,资产支持证券
1645,149293.SH,资产支持证券
1646,169849.SH,资产支持证券
1647,137311.SZ,资产支持证券
1648,102002154.IB,中期票据
1649,012003924.IB,短期融资券
1650,169846.SH,资产支持证券
1651,112009486.IB,同业存单
1652,169623.SH,资产支持证券
1653,137360.SZ,资产支持证券
1654,019645.SH,国债
1655,200015.BC,国债
1656,2022044.IB,金融债
1657,137322.SZ,资产支持证券
1658,012003991.IB,短期融资券
1659,209957.IB,国债
1660,169913.IB,国债
1661,169801.SH,资产支持证券
1662,169802.SH,资产支持证券
1663,2028051.IB,金融债
1664,169817.SH,资产支持证券
1665,169966.SH,资产支持证券
1666,175462.SH,金融债
1667,169970.SH,资产支持证券
1668,112015534.IB,同业存单
1669,2080404.IB,企业债
1670,209956.IB,国债
1671,102002203.IB,中期票据
1672,175482.SH,金融债
1673,169843.SH,资产支持证券
1674,169931.IB,国债
1675,2089420.IB,资产支持证券
1676,012004115.IB,短期融资券
1677,012004132.IB,短期融资券
1678,112009502.IB,同业存单
1679,112003158.IB,同业存单
1680,112012156.IB,同业存单
1681,179079.SH,资产支持证券
1682,209958.IB,国债
1683,137389.SZ,资产支持证券
1684,137394.SZ,资产支持证券
1685,169977.SH,资产支持证券
1686,169889.SH,资产支持证券
1687,012004165.IB,短期融资券
1688,2089445.IB,资产支持证券
1689,112020233.IB,同业存单
1690,2089430.IB,资产支持证券
1691,102002240.IB,中期票据
1692,012004190.IB,短期融资券
1693,179142.SH,资产支持证券
1694,179172.SH,资产支持证券
1695,200018.IB,国债
1696,102002261.IB,中期票据
1697,137364.SZ,资产支持证券
1698,2089437.IB,资产支持证券
1699,012004214.IB,短期融资券
1700,102002269.IB,中期票据
1701,179050.SH,资产支持证券
1702,137431.SZ,资产支持证券
1703,175534.SH,金融债
1704,112014224.IB,同业存单
1705,2089464.IB,资产支持证券
1706,112015558.IB,同业存单
1707,112009513.IB,同业存单
1708,112012166.IB,同业存单
1709,149325.SH,资产支持证券
1710,149326.SH,资产支持证券
1711,179200.SH,资产支持证券
1712,179201.SH,资产支持证券
1713,012004240.IB,短期融资券
1714,012004233.IB,短期融资券
1715,102002292.IB,中期票据
1716,112008318.IB,同业存单
1717,112005171.IB,同业存单
1718,112007198.IB,同业存单
1719,112013118.IB,同业存单
1720,169694.SH,资产支持证券
1721,169695.SH,资产支持证券
1722,012004266.IB,短期融资券
1723,112011320.IB,同业存单
1724,152689.SH,企业债
1725,179244.SH,资产支持证券
1726,179245.SH,资产支持证券
1727,102002307.IB,中期票据
1728,112018479.IB,同业存单
1729,012004292.IB,短期融资券
1730,179240.SH,资产支持证券
1731,2026005.IB,金融债
1732,149333.SH,资产支持证券
1733,112010533.IB,同业存单
1734,179326.SH,资产支持证券
1735,137478.SZ,资产支持证券
1736,179343.SH,资产支持证券
1737,112075673.IB,同业存单
1738,102002345.IB,中期票据
1739,112018487.IB,同业存单
1740,112011332.IB,同业存单
1741,112003174.IB,同业存单
1742,112008330.IB,同业存单
1743,179385.SH,资产支持证券
1744,012004393.IB,短期融资券
1745,200219.IB,金融债
1746,179394.SH,资产支持证券
1747,102002351.IB,中期票据
1748,112005190.IB,同业存单
1749,209963.IB,国债
1750,179381.SH,资产支持证券
1751,112076278.IB,同业存单
1752,112076302.IB,同业存单
1753,137434.SZ,资产支持证券
1754,010107.SH,国债
1755,050217.IB,金融债
1756,122847.SH,企业债
1757,1180081.IB,企业债
1758,122660.SH,企业债
1759,120413.IB,金融债
1760,1380105.IB,企业债
1761,130321.IB,金融债
1762,140203.IB,金融债
1763,140210.IB,金融债
1764,140222.IB,金融债
1765,101464046.IB,中期票据
1766,150404.IB,金融债
1767,1580107.IB,企业债
1768,127200.SH,企业债
1769,150216.IB,金融债
1770,150314.IB,金融债
1771,122456.SH,公司债
1772,127269.SH,企业债
1773,150221.IB,金融债
1774,130724.SH,地方政府债
1775,1580329.IB,企业债
1776,019530.SH,国债
1777,160203.IB,金融债
1778,1680048.IB,企业债
1779,127395.SH,企业债
1780,136189.SH,公司债
1781,136220.SH,公司债
1782,160303.IB,金融债
1783,136226.SH,公司债
1784,160408.IB,金融债
1785,1680088.IB,企业债
1786,127405.SH,企业债
1787,136276.SH,公司债
1788,127418.SH,企业债
1789,1680150.IB,企业债
1790,136386.SH,公司债
1791,1680226.IB,企业债
1792,101651026.IB,中期票据
1793,1680249.IB,企业债
1794,1624008.IB,企业债
1795,136501.SH,金融债
1796,136512.SH,公司债
1797,136515.SH,公司债
1798,101666007.IB,中期票据
1799,101659041.IB,中期票据
1800,1628012.IB,金融债
1801,139163.SH,企业债
1802,136576.SH,公司债
1803,1620039.IB,金融债
1804,136611.SH,公司债
1805,136633.SH,公司债
1806,136630.SH,公司债
1807,139215.SH,企业债
1808,136668.SH,公司债
1809,160020.IB,国债
1810,160310.IB,金融债
1811,131656002.IB,中期票据
1812,1680392.IB,企业债
1813,127462.SH,企业债
1814,136775.SH,公司债
1815,136776.SH,公司债
1816,101662074.IB,中期票据
1817,101659062.IB,中期票据
1818,131656048.IB,中期票据
1819,101658072.IB,中期票据
1820,1603001.IB,金融债
1821,170404.IB,金融债
1822,170405.IB,金融债
1823,101775001.IB,中期票据
1824,101761003.IB,中期票据
1825,101762011.IB,中期票据
1826,101773002.IB,中期票据
1827,112500.SZ,公司债
1828,170303.IB,金融债
1829,101754021.IB,中期票据
1830,101759016.IB,中期票据
1831,112515.SZ,公司债
1832,143058.SH,公司债
1833,101781001.IB,中期票据
1834,143087.SH,公司债
1835,1780111.IB,政府支持机构债
1836,101775005.IB,中期票据
1837,101775006.IB,中期票据
1838,170412.IB,金融债
1839,143366.SH,公司债
1840,143378.SH,公司债
1841,1721061.IB,金融债
1842,112611.SZ,公司债
1843,101752042.IB,中期票据
1844,1720090.IB,金融债
1845,101783012.IB,中期票据
1846,1780416.IB,企业债
1847,101800042.IB,中期票据
1848,180302.IB,金融债
1849,180303.IB,金融债
1850,101800140.IB,中期票据
1851,101800188.IB,中期票据
1852,127767.SH,企业债
1853,1880036.IB,企业债
1854,1820010.IB,金融债
1855,101800275.IB,中期票据
1856,101800273.IB,中期票据
1857,101800310.IB,中期票据
1858,101800408.IB,中期票据
1859,127805.SH,企业债
1860,101800457.IB,中期票据
1861,101800553.IB,中期票据
1862,143598.SH,公司债
1863,101800611.IB,中期票据
1864,101800610.IB,中期票据
1865,101800629.IB,中期票据
1866,101800649.IB,中期票据
1867,101800692.IB,中期票据
1868,143681.SH,公司债
1869,143992.SH,公司债
1870,112727.SZ,公司债
1871,112734.SZ,公司债
1872,018008.SH,金融债
1873,143744.SH,公司债
1874,143352.SH,公司债
1875,147618.IB,地方政府债
1876,101800906.IB,中期票据
1877,101800923.IB,中期票据
1878,101800958.IB,中期票据
1879,101800962.IB,中期票据
1880,101800974.IB,中期票据
1881,101800985.IB,中期票据
1882,101801001.IB,中期票据
1883,101801017.IB,中期票据
1884,101801053.IB,中期票据
1885,101801065.IB,中期票据
1886,101801098.IB,中期票据
1887,143827.SH,公司债
1888,101801113.IB,中期票据
1889,143848.SH,公司债
1890,143867.SH,公司债
1891,101801221.IB,中期票据
1892,127889.SH,企业债
1893,112784.SZ,公司债
1894,1820063.IB,金融债
1895,1820065.IB,金融债
1896,180411.IB,金融债
1897,101801334.IB,中期票据
1898,101801362.IB,中期票据
1899,101801396.IB,中期票据
1900,1880274.IB,企业债
1901,131800019.IB,中期票据
1902,101801447.IB,中期票据
1903,155088.SH,公司债
1904,101801519.IB,中期票据
1905,101801513.IB,中期票据
1906,155098.SH,公司债
1907,101900070.IB,中期票据
1908,101900098.IB,中期票据
1909,101900152.IB,中期票据
1910,1980033.IB,企业债
1911,190204.BC,金融债
1912,101900211.IB,中期票据
1913,1980055.IB,企业债
1914,1928002.IB,金融债
1915,101900241.IB,中期票据
1916,101900248.IB,中期票据
1917,155201.SH,公司债
1918,101900286.IB,中期票据
1919,101900302.IB,中期票据
1920,101900298.IB,中期票据
1921,1980074.IB,企业债
1922,155240.SH,金融债
1923,101900369.IB,中期票据
1924,101900390.IB,中期票据
1925,155285.SH,公司债
1926,101900415.IB,中期票据
1927,091900004.IB,金融债
1928,101900428.IB,中期票据
1929,101900427.IB,中期票据
1930,155286.SH,公司债
1931,101900454.IB,中期票据
1932,110058.SH,可转债
1933,1920029.IB,金融债
1934,159037.SH,资产支持证券
1935,101900600.IB,中期票据
1936,101900638.IB,中期票据
1937,101900710.IB,中期票据
1938,155414.SH,公司债
1939,159042.SH,资产支持证券
1940,101900741.IB,中期票据
1941,101900806.IB,中期票据
1942,101900804.IB,中期票据
1943,101900824.IB,中期票据
1944,101900856.IB,中期票据
1945,1922027.IB,金融债
1946,1989236.IB,资产支持证券
1947,101900900.IB,中期票据
1948,101900910.IB,中期票据
1949,155512.SH,公司债
1950,101900942.IB,中期票据
1951,101900939.IB,中期票据
1952,101900956.IB,中期票据
1953,101900964.IB,中期票据
1954,155489.SH,公司债
1955,155570.SH,公司债
1956,101901016.IB,中期票据
1957,101901021.IB,中期票据
1958,190209.BC,金融债
1959,101901048.IB,中期票据
1960,155596.SH,金融债
1961,101901068.IB,中期票据
1962,155605.SH,公司债
1963,101901079.IB,中期票据
1964,101901107.IB,中期票据
1965,101901125.IB,中期票据
1966,101901141.IB,中期票据
1967,101901181.IB,中期票据
1968,018062.SH,金融债
1969,101901210.IB,中期票据
1970,101901224.IB,中期票据
1971,1980275.IB,企业债
1972,1980277.IB,企业债
1973,1920057.IB,金融债
1974,101901274.IB,中期票据
1975,1928028.IB,金融债
1976,101901290.IB,中期票据
1977,101901298.IB,中期票据
1978,101901305.IB,中期票据
1979,155732.SH,公司债
1980,190013.BC,国债
1981,155776.SH,公司债
1982,101901417.IB,中期票据
1983,101901421.IB,中期票据
1984,155870.SH,公司债
