,thscode,ths_ths_bond_first_type_bond
1021,1889112.IB,资产支持证券
1022,111819233.IB,同业存单
1023,111809178.IB,同业存单
1024,111808160.IB,同业存单
1025,111898549.IB,同业存单
1026,011801068.IB,短期融资券
1027,111898718.IB,同业存单
1028,143669.SH,公司债
1029,011801072.IB,短期融资券
1030,111898764.IB,同业存单
1031,116983.SZ,资产支持证券
1032,011801075.IB,短期融资券
1033,189926.IB,国债
1034,143682.SH,公司债
1035,011801084.IB,短期融资券
1036,111899095.IB,同业存单
1037,111807134.IB,同业存单
1038,143685.SH,金融债
1039,111814097.IB,同业存单
1040,111899172.IB,同业存单
1041,111899154.IB,同业存单
1042,111899204.IB,同业存单
1043,111821212.IB,同业存单
1044,1820029.IB,金融债
1045,011801099.IB,短期融资券
1046,011801101.IB,短期融资券
1047,111899248.IB,同业存单
1048,111899275.IB,同业存单
1049,111815281.IB,同业存单
1050,111899310.IB,同业存单
1051,1889119.IB,资产支持证券
1052,011801141.IB,短期融资券
1053,101800703.IB,中期票据
1054,111818175.IB,同业存单
1055,011801149.IB,短期融资券
1056,111899967.IB,同业存单
1057,189929.IB,国债
1058,011801181.IB,短期融资券
1059,011801200.IB,短期融资券
1060,1180160.IB,企业债
1061,1280059.IB,企业债
1062,1380037.IB,企业债
1063,124234.SH,企业债
1064,101353003.IB,中期票据
1065,130318.IB,金融债
1066,122273.SH,公司债
1067,1480320.IB,企业债
1068,1480344.IB,企业债
1069,101464029.IB,中期票据
1070,101462021.IB,中期票据
1071,112232.SZ,金融债
1072,101559024.IB,中期票据
1073,150218.IB,金融债
1074,127275.SH,企业债
1075,101564043.IB,中期票据
1076,122456.SH,公司债
1077,112298.SZ,金融债
1078,136139.SH,公司债
1079,128010.SZ,可转债
1080,136228.SH,公司债
1081,112367.SZ,公司债
1082,127003.SH,企业债
1083,136529.SH,公司债
1084,136593.SH,公司债
1085,136377.SH,公司债
1086,1680372.IB,企业债
1087,112523.SZ,公司债
1088,112546.SZ,公司债
1089,112547.SZ,公司债
1090,143209.SH,公司债
1091,119423.SZ,资产支持证券
1092,119424.SZ,资产支持证券
1093,101780008.IB,中期票据
1094,146377.SH,资产支持证券
1095,143307.SH,公司债
1096,1780324.IB,企业债
1097,128018.SZ,可转债
1098,128022.SZ,可转债
1099,113503.SH,可转债
1100,011800307.IB,短期融资券
1101,011800401.IB,短期融资券
1102,011800420.IB,短期融资券
1103,143505.SH,公司债
1104,101800279.IB,中期票据
1105,011800600.IB,短期融资券
1106,143537.SH,公司债
1107,111813050.IB,同业存单
1108,149418.SH,资产支持证券
1109,101800531.IB,中期票据
1110,111814082.IB,同业存单
1111,111810244.IB,同业存单
1112,111821201.IB,同业存单
1113,011801104.IB,短期融资券
1114,111813102.IB,同业存单
1115,111821223.IB,同业存单
