,thscode,ths_ths_bond_first_type_bond
1983,101901079.IB,中期票据
1984,101901092.IB,中期票据
1985,101901107.IB,中期票据
1986,1920049.IB,金融债
1987,101901141.IB,中期票据
1988,1922034.IB,金融债
1989,1980254.IB,企业债
1990,101901150.IB,中期票据
1991,091900022.IB,金融债
1992,155656.SH,公司债
1993,018062.SH,金融债
1994,101901200.IB,中期票据
1995,101901193.IB,中期票据
1996,101901206.IB,中期票据
1997,101901223.IB,中期票据
1998,101901217.IB,中期票据
1999,091918002.IB,金融债
2000,1980275.IB,企业债
2001,155670.SH,公司债
2002,1980281.IB,企业债
2003,1922039.IB,金融债
2004,1922040.IB,金融债
2005,101901298.IB,中期票据
2006,091900024.IB,金融债
2007,152297.SH,企业债
2008,101901363.IB,中期票据
2009,101901421.IB,中期票据
2010,101901455.IB,中期票据
2011,101901466.IB,中期票据
2012,101901519.IB,中期票据
2013,101901518.IB,中期票据
2014,155814.SH,金融债
2015,1920069.IB,金融债
2016,155837.SH,公司债
2017,155838.SH,金融债
2018,155830.SH,金融债
2019,101901595.IB,中期票据
2020,108605.SZ,金融债
2021,163031.SH,公司债
2022,101901616.IB,中期票据
2023,101901638.IB,中期票据
2024,1980357.IB,企业债
2025,1989488.IB,资产支持证券
2026,165157.SH,资产支持证券
2027,1989505.IB,资产支持证券
2028,165483.SH,资产支持证券
2029,101901748.IB,中期票据
2030,1980403.IB,企业债
2031,165622.SH,资产支持证券
2032,102000014.IB,中期票据
2033,163104.SH,公司债
2034,102000034.IB,中期票据
2035,102000041.IB,中期票据
2036,102000043.IB,中期票据
2037,102000048.IB,中期票据
2038,163090.SH,公司债
2039,160640.SH,地方政府债
2040,149028.SH,资产支持证券
2041,102000069.IB,中期票据
2042,102000084.IB,中期票据
2043,108606.SZ,金融债
2044,018011.SH,金融债
2045,018012.SH,金融债
2046,019628.SH,国债
2047,102000124.IB,中期票据
2048,200307.IB,金融债
2049,160410.IB,金融债
2050,102000189.IB,中期票据
2051,019629.SH,国债
2052,110066.SH,可转债
2053,2020005.IB,金融债
2054,102000239.IB,中期票据
2055,163246.SH,公司债
2056,2028005.IB,金融债
2057,102000324.IB,中期票据
2058,102000333.IB,中期票据
2059,102000355.IB,中期票据
2060,102000381.IB,中期票据
2061,102000386.IB,中期票据
2062,102000463.IB,中期票据
2063,102000466.IB,中期票据
2064,2080063.IB,企业债
2065,165862.SH,资产支持证券
2066,102000524.IB,中期票据
2067,165972.SH,资产支持证券
2068,102000554.IB,中期票据
2069,165895.SH,资产支持证券
2070,102000574.IB,中期票据
2071,2020018.IB,金融债
2072,102000665.IB,中期票据
2073,102000660.IB,中期票据
2074,102000704.IB,中期票据
2075,102000746.IB,中期票据
2076,102000750.IB,中期票据
2077,102000790.IB,中期票据
2078,102000866.IB,中期票据
2079,102000876.IB,中期票据
2080,102000892.IB,中期票据
2081,102000942.IB,中期票据
2082,102001002.IB,中期票据
2083,092018002.IB,金融债
2084,168326.SH,资产支持证券
2085,2028018.IB,金融债
2086,102001052.IB,中期票据
2087,102001048.IB,中期票据
2088,102001063.IB,中期票据
2089,102001053.IB,中期票据
2090,168448.SH,资产支持证券
2091,102001107.IB,中期票据
2092,163584.SH,金融债
2093,163596.SH,公司债
2094,102001129.IB,中期票据
2095,102001200.IB,中期票据
2096,102001222.IB,中期票据
2097,149155.SH,资产支持证券
2098,163610.SH,金融债
2099,2028022.IB,金融债
2100,019638.SH,国债
2101,018014.SH,金融债
2102,200209.IB,金融债
2103,163739.SH,公司债
2104,2022026.IB,金融债
2105,018017.SH,金融债
2106,1902001QF.IB,金融债
2107,108610.SZ,金融债
2108,108611.SZ,金融债
2109,2028030.IB,金融债
2110,102001545.IB,中期票据
2111,102001544.IB,中期票据
2112,169085.SH,资产支持证券
2113,137021.SH,可交换债券
2114,018083.SH,金融债
2115,018084.SH,金融债
2116,102001703.IB,中期票据
2117,123064.SH,金融债
2118,137032.SH,可交换债券
2119,169169.SH,资产支持证券
2120,169223.SH,资产支持证券
2121,2020057.IB,金融债
2122,102001771.IB,中期票据
2123,2020059.IB,金融债
2124,102001805.IB,中期票据
2125,102001813.IB,中期票据
2126,137094.SH,可交换债券
2127,108612.SZ,金融债
2128,160993.IB,地方政府债
2129,163746.SH,公司债
2130,019643.SH,国债
2131,102001947.IB,中期票据
2132,175237.SH,公司债
2133,152590.SH,企业债
2134,2089303.IB,资产支持证券
2135,102002060.IB,中期票据
2136,2020072.IB,金融债
2137,102002080.IB,中期票据
2138,102002072.IB,中期票据
2139,2028046.IB,金融债
2140,2028049.IB,金融债
2141,102002140.IB,中期票据
2142,2022046.IB,金融债
2143,175363.SH,公司债
2144,152663.SH,企业债
2145,169938.IB,国债
2146,169943.IB,国债
2147,169756.SH,资产支持证券
2148,019647.SH,国债
2149,102002227.IB,中期票据
2150,019648.SH,国债
2151,200018.IB,国债
2152,179138.SH,资产支持证券
2153,152690.SH,企业债
2154,179188.SH,资产支持证券
2155,102002309.IB,中期票据
2156,102002300.IB,中期票据
2157,175568.SH,金融债
2158,179317.SH,资产支持证券
2159,173058.SH,地方政府债
2160,2122001.IB,金融债
2161,210307.IB,金融债
2162,2189032.IB,资产支持证券
2163,102100055.IB,中期票据
2164,137597.SZ,资产支持证券
2165,210001.IB,国债
2166,102100117.IB,中期票据
2167,018018.SH,金融债
2168,137655.SZ,资产支持证券
2169,102100133.IB,中期票据
2170,102100153.IB,中期票据
2171,152745.SH,企业债
2172,042100064.IB,短期融资券
2173,179376.SH,资产支持证券
2174,179377.SH,资产支持证券
2175,179515.SH,资产支持证券
2176,2120005.IB,金融债
2177,179498.SH,资产支持证券
2178,179675.SH,资产支持证券
2179,102100256.IB,中期票据
2180,112120047.IB,同业存单
2181,102100305.IB,中期票据
2182,2189083.IB,资产支持证券
2183,2122008.IB,金融债
2184,137694.SZ,资产支持证券
2185,112110105.IB,同业存单
2186,102100337.IB,中期票据
2187,112115061.IB,同业存单
2188,102100357.IB,中期票据
2189,112104014.IB,同业存单
2190,102100363.IB,中期票据
2191,102100362.IB,中期票据
2192,112108049.IB,同业存单
2193,102100417.IB,中期票据
2194,2120011.IB,金融债
2195,2102001QF.IB,金融债
2196,149409.SH,资产支持证券
2197,102100478.IB,中期票据
2198,018063.SH,金融债
2199,102100483.IB,中期票据
2200,102100487.IB,中期票据
2201,102100485.IB,中期票据
2202,102100510.IB,中期票据
2203,102100515.IB,中期票据
2204,137802.SZ,资产支持证券
2205,123105.SZ,可转债
2206,173553.IB,地方政府债
2207,179857.SH,资产支持证券
2208,128145.SZ,可转债
2209,2189104.IB,资产支持证券
2210,102100541.IB,中期票据
2211,132100027.IB,中期票据
2212,112109135.IB,同业存单
2213,112110151.IB,同业存单
2214,102100648.IB,中期票据
2215,2189146.IB,资产支持证券
2216,112118095.IB,同业存单
2217,152826.SH,企业债
2218,112111113.IB,同业存单
2219,102100769.IB,中期票据
2220,102100767.IB,中期票据
2221,2189174.IB,资产支持证券
2222,108803.SZ,金融债
2223,042100175.IB,短期融资券
2224,188035.SH,金融债
2225,189105.SH,资产支持证券
2226,189091.SH,资产支持证券
2227,042100194.IB,短期融资券
2228,137973.SZ,资产支持证券
2229,137974.SZ,资产支持证券
2230,188082.SH,公司债
2231,2189189.IB,资产支持证券
2232,102100935.IB,中期票据
2233,102100938.IB,中期票据
2234,112103049.IB,同业存单
2235,042100214.IB,短期融资券
2236,2128019.IB,金融债
2237,173263.SH,地方政府债
2238,102100981.IB,中期票据
2239,136009.SH,公司债
2240,2180201.IB,企业债
2241,149487.SH,资产支持证券
2242,2121023.IB,金融债
2243,136055.SH,公司债
2244,136042.SH,公司债
2245,112103068.IB,同业存单
2246,102101014.IB,中期票据
2247,2180211.IB,企业债
2248,2128022.IB,金融债
2249,189141.SH,资产支持证券
2250,2120050.IB,金融债
2251,113049.SH,可转债
2252,136063.SH,公司债
2253,189477.SH,资产支持证券
2254,102101090.IB,中期票据
2255,113625.SH,可转债
2256,012102165.IB,短期融资券
2257,189545.SH,资产支持证券
2258,112182540.IB,同业存单
2259,012102277.IB,短期融资券
2260,012102276.IB,短期融资券
2261,149530.SH,资产支持证券
2262,012102323.IB,短期融资券
2263,188170.SH,公司债
2264,136148.SH,公司债
2265,012102406.IB,短期融资券
2266,2122042.IB,金融债
2267,012102442.IB,短期融资券
2268,136150.SH,公司债
2269,188353.SH,公司债
2270,2120062.IB,金融债
2271,112104034.IB,同业存单
2272,149548.SH,资产支持证券
2273,012102487.IB,短期融资券
2274,188341.SH,公司债
2275,136276.SH,公司债
2276,102101295.IB,中期票据
2277,102101296.IB,中期票据
2278,188390.SH,公司债
2279,102101307.IB,中期票据
2280,102101311.IB,中期票据
2281,112114076.IB,同业存单
2282,102101321.IB,中期票据
2283,112117122.IB,同业存单
2284,136227.SH,公司债
2285,188405.SH,公司债
2286,149558.SH,资产支持证券
2287,188438.SH,公司债
2288,102101355.IB,中期票据
2289,2180290.IB,企业债
2290,189909.IB,国债
2291,189877.SH,资产支持证券
2292,149574.SZ,金融债
2293,012102762.IB,短期融资券
2294,012102773.IB,短期融资券
2295,112112115.IB,同业存单
2296,102101445.IB,中期票据
2297,112112117.IB,同业存单
2298,189879.SH,资产支持证券
2299,102101449.IB,中期票据
2300,2105595.IB,地方政府债
2301,136214.SH,公司债
2302,012102820.IB,短期融资券
2303,2180313.IB,企业债
2304,102101459.IB,中期票据
2305,219936.IB,国债
2306,102101482.IB,中期票据
2307,112104039.IB,同业存单
2308,012102894.IB,短期融资券
2309,112112121.IB,同业存单
2310,2189340.IB,资产支持证券
2311,042100328.IB,短期融资券
2312,018064.SH,金融债
2313,136420.SH,公司债
2314,149602.SH,资产支持证券
2315,102101585.IB,中期票据
2316,188532.SH,公司债
2317,219939.IB,国债
2318,112103116.IB,同业存单
2319,042100355.IB,短期融资券
2320,136455.SH,金融债
2321,2180346.IB,企业债
2322,112111184.IB,同业存单
2323,188655.SH,金融债
2324,012103172.IB,短期融资券
2325,112188101.IB,同业存单
2326,012103235.IB,短期融资券
2327,102101773.IB,中期票据
2328,112188252.IB,同业存单
2329,012103275.IB,短期融资券
2330,102101781.IB,中期票据
2331,102101792.IB,中期票据
2332,2122052.IB,金融债
2333,2189305.IB,资产支持证券
2334,012103324.IB,短期融资券
2335,136538.SH,公司债
2336,2121039.IB,金融债
2337,2105920.IB,地方政府债
2338,112117158.IB,同业存单
2339,012103469.IB,短期融资券
2340,102101926.IB,中期票据
2341,012103488.IB,短期融资券
2342,193518.SH,资产支持证券
2343,012103493.IB,短期融资券
2344,072110020.IB,金融债
2345,193601.SH,资产支持证券
2346,012103579.IB,短期融资券
2347,149657.SH,资产支持证券
2348,012103643.IB,短期融资券
2349,2120088.IB,金融债
2350,012103684.IB,短期融资券
2351,042100455.IB,短期融资券
2352,112104048.IB,同业存单
2353,112105201.IB,同业存单
2354,188852.SH,金融债
2355,012103714.IB,短期融资券
2356,2189435.IB,资产支持证券
2357,012103719.IB,短期融资券
2358,193729.SH,资产支持证券
2359,219950.IB,国债
2360,2128032.IB,金融债
2361,108903.SZ,金融债
2362,112120249.IB,同业存单
2363,072110035.IB,金融债
2364,2171066.IB,地方政府债
2365,112120253.IB,同业存单
2366,042100477.IB,短期融资券
2367,112108156.IB,同业存单
2368,012103899.IB,短期融资券
2369,112112147.IB,同业存单
2370,042100485.IB,短期融资券
2371,042100490.IB,短期融资券
2372,219953.IB,国债
2373,012104033.IB,短期融资券
2374,112107122.IB,同业存单
2375,210410.IB,金融债
2376,012104047.IB,短期融资券
2377,012104043.IB,短期融资券
2378,188971.SH,公司债
2379,2189486.IB,资产支持证券
2380,2189487.IB,资产支持证券
2381,219954.IB,国债
2382,2128038.IB,金融债
2383,112106308.IB,同业存单
2384,012105025.IB,短期融资券
2385,012180033.IB,短期融资券
2386,149707.SH,资产支持证券
2387,012180040.IB,短期融资券
2388,102103058.IB,中期票据
2389,185016.SH,公司债
2390,2171252.IB,地方政府债
2391,2128044.IB,金融债
2392,112114155.IB,同业存单
2393,012105144.IB,短期融资券
2394,012105128.IB,短期融资券
2395,136677.SH,公司债
2396,112114157.IB,同业存单
2397,012105188.IB,短期融资券
2398,2189552.IB,资产支持证券
2399,112109298.IB,同业存单
2400,012105225.IB,短期融资券
2401,112111257.IB,同业存单
2402,112108169.IB,同业存单
2403,012105246.IB,短期融资券
2404,136765.SH,公司债
2405,012105292.IB,短期融资券
2406,2189573.IB,资产支持证券
2407,012105320.IB,短期融资券
2408,185134.SH,金融债
2409,136746.SH,公司债
2410,185135.SH,金融债
2411,185125.SH,金融债
2412,102103274.IB,中期票据
2413,012105406.IB,短期融资券
2414,112120292.IB,同业存单
2415,112111266.IB,同业存单
2416,072110098.IB,金融债
2417,012105435.IB,短期融资券
2418,183081.SH,资产支持证券
2419,183082.SH,资产支持证券
2420,183083.SH,资产支持证券
2421,183084.SH,资产支持证券
2422,183032.SH,资产支持证券
2423,112177130.IB,同业存单
2424,219963.IB,国债
2425,102103321.IB,中期票据
2426,012105483.IB,短期融资券
2427,102103335.IB,中期票据
2428,112120300.IB,同业存单
2429,102103341.IB,中期票据
2430,183196.SH,资产支持证券
2431,219964.IB,国债
2432,112109317.IB,同业存单
2433,136785.SH,公司债
2434,136841.SZ,资产支持证券
2435,136834.SH,公司债
