,thscode,ths_ths_bond_first_type_bond
2004,169304.SH,资产支持证券
2005,108612.SZ,金融债
2006,102001850.IB,中期票据
2007,175229.SH,公司债
2008,160993.IB,地方政府债
2009,019643.SH,国债
2010,102001947.IB,中期票据
2011,152590.SH,企业债
2012,113605.SH,可转债
2013,102001978.IB,中期票据
2014,102001970.IB,中期票据
2015,2028043.IB,金融债
2016,102002048.IB,中期票据
2017,2089303.IB,资产支持证券
2018,102002059.IB,中期票据
2019,2020072.IB,金融债
2020,019644.SH,国债
2021,200014.IB,国债
2022,102002072.IB,中期票据
2023,102002092.IB,中期票据
2024,102002090.IB,中期票据
2025,2089312.IB,资产支持证券
2026,2028046.IB,金融债
2027,2028049.IB,金融债
2028,2080377.IB,企业债
2029,2028052.IB,金融债
2030,169756.SH,资产支持证券
2031,102002209.IB,中期票据
2032,019647.SH,国债
2033,179138.SH,资产支持证券
2034,102002281.IB,中期票据
2035,179188.SH,资产支持证券
2036,2020077.IB,金融债
2037,2089500.IB,资产支持证券
2038,128142.SZ,可转债
2039,173058.SH,地方政府债
2040,210307.IB,金融债
2041,102100042.IB,中期票据
2042,2189032.IB,资产支持证券
2043,175631.SH,金融债
2044,102100098.IB,中期票据
2045,018018.SH,金融债
2046,102100138.IB,中期票据
2047,102100149.IB,中期票据
2048,102100176.IB,中期票据
2049,102100177.IB,中期票据
2050,175690.SH,金融债
2051,102100195.IB,中期票据
2052,102100213.IB,中期票据
2053,2123002.IB,金融债
2054,2128006.IB,金融债
2055,175726.SH,公司债
2056,179377.SH,资产支持证券
2057,102100256.IB,中期票据
2058,102100260.IB,中期票据
2059,102100275.IB,中期票据
2060,132100008.IB,中期票据
2061,102100300.IB,中期票据
2062,102100344.IB,中期票据
2063,175792.SH,金融债
2064,102100357.IB,中期票据
2065,102100371.IB,中期票据
2066,149403.SZ,公司债
2067,102100417.IB,中期票据
2068,2120010.IB,金融债
2069,102100437.IB,中期票据
2070,102100436.IB,中期票据
2071,2102001QF.IB,金融债
2072,018063.SH,金融债
2073,102100495.IB,中期票据
2074,102100510.IB,中期票据
2075,102100515.IB,中期票据
2076,173553.IB,地方政府债
2077,175842.SH,公司债
2078,2189104.IB,资产支持证券
2079,102100538.IB,中期票据
2080,102100561.IB,中期票据
2081,102100604.IB,中期票据
2082,175901.SH,公司债
2083,175935.SH,公司债
2084,102100619.IB,中期票据
2085,175958.SH,公司债
2086,2122015.IB,金融债
2087,2189147.IB,资产支持证券
2088,102100684.IB,中期票据
2089,102100699.IB,中期票据
2090,137919.SZ,资产支持证券
2091,2120034.IB,金融债
2092,2120033.IB,金融债
2093,102100768.IB,中期票据
2094,102100770.IB,中期票据
2095,2189174.IB,资产支持证券
2096,188035.SH,金融债
2097,2122021.IB,金融债
2098,102100821.IB,中期票据
2099,2128018.IB,金融债
2100,102100850.IB,中期票据
2101,102100867.IB,中期票据
2102,102100872.IB,中期票据
2103,137974.SZ,资产支持证券
2104,188082.SH,公司债
2105,102100923.IB,中期票据
2106,102100921.IB,中期票据
2107,188085.SH,公司债
2108,2189189.IB,资产支持证券
2109,102100935.IB,中期票据
2110,188088.SH,金融债
2111,132100052.IB,中期票据
2112,102100976.IB,中期票据
2113,137936.SZ,资产支持证券
2114,102100982.IB,中期票据
2115,102100981.IB,中期票据
2116,2180201.IB,企业债
2117,2121023.IB,金融债
2118,189329.SH,资产支持证券
2119,189304.SH,资产支持证券
2120,102101025.IB,中期票据
2121,2128020.IB,金融债
2122,2121025.IB,金融债
2123,102101038.IB,中期票据
2124,2180211.IB,企业债
2125,152000.SH,企业债
2126,188225.SH,公司债
2127,189477.SH,资产支持证券
2128,113625.SH,可转债
2129,152907.SH,企业债
2130,102101196.IB,中期票据
2131,149530.SH,资产支持证券
2132,2180260.IB,企业债
2133,189706.SH,资产支持证券
2134,102101239.IB,中期票据
2135,188348.SH,金融债
2136,102101311.IB,中期票据
2137,102101321.IB,中期票据
2138,102101332.IB,中期票据
2139,2180290.IB,企业债
2140,102101371.IB,中期票据
2141,149563.SH,资产支持证券
2142,132100084.IB,中期票据
2143,102101430.IB,中期票据
2144,092118101.IB,金融债
2145,102101445.IB,中期票据
2146,102101459.IB,中期票据
2147,188567.SH,金融债
2148,2189340.IB,资产支持证券
2149,102101527.IB,中期票据
2150,102101522.IB,中期票据
2151,149594.SH,资产支持证券
2152,018064.SH,金融债
2153,188595.SH,金融债
2154,188588.SH,金融债
2155,149602.SH,资产支持证券
2156,102101595.IB,中期票据
2157,102101626.IB,中期票据
2158,102101642.IB,中期票据
2159,136324.SH,公司债
2160,102101719.IB,中期票据
2161,2180346.IB,企业债
2162,2180345.IB,企业债
2163,2189354.IB,资产支持证券
2164,193256.SH,资产支持证券
2165,102101810.IB,中期票据
2166,2122052.IB,金融债
2167,2189387.IB,资产支持证券
2168,102101855.IB,中期票据
2169,2120082.IB,金融债
2170,102101863.IB,中期票据
2171,102101868.IB,中期票据
2172,2189406.IB,资产支持证券
2173,2189407.IB,资产支持证券
2174,2189392.IB,资产支持证券
2175,193493.SH,资产支持证券
2176,2104001.IB,金融债
2177,193518.SH,资产支持证券
2178,102102190.IB,中期票据
2179,193481.SH,资产支持证券
2180,193601.SH,资产支持证券
2181,102102017.IB,中期票据
2182,149657.SH,资产支持证券
2183,2189435.IB,资产支持证券
2184,102115.SZ,国债
2185,210015.IB,国债
2186,193729.SH,资产支持证券
2187,102102096.IB,中期票据
2188,102102129.IB,中期票据
2189,136679.SH,公司债
2190,102102231.IB,中期票据
2191,136708.SH,公司债
2192,2189486.IB,资产支持证券
2193,2180457.IB,企业债
2194,185010.SH,金融债
2195,2189552.IB,资产支持证券
2196,2189573.IB,资产支持证券
2197,2189559.IB,资产支持证券
2198,185130.SH,公司债
2199,183065.SH,资产支持证券
2200,183082.SH,资产支持证券
2201,183083.SH,资产支持证券
2202,183084.SH,资产支持证券
2203,2120118.IB,金融债
2204,210315.IB,金融债
2205,127052.SH,企业债
2206,102103345.IB,中期票据
2207,042280003.IB,短期融资券
2208,102280026.IB,中期票据
2209,102280052.IB,中期票据
2210,185213.SH,公司债
2211,102280064.IB,中期票据
2212,2220002.IB,金融债
2213,220001.IB,国债
2214,185253.SH,公司债
2215,2205028.IB,地方政府债
2216,102280125.IB,中期票据
2217,102280136.IB,中期票据
2218,042280042.IB,短期融资券
2219,183388.SH,资产支持证券
2220,102280172.IB,中期票据
2221,102280196.IB,中期票据
2222,149789.SH,资产支持证券
2223,2205001.IB,地方政府债
2224,183380.SH,资产支持证券
2225,102280238.IB,中期票据
2226,183445.SH,资产支持证券
2227,132280012.IB,中期票据
2228,102200106.IB,中期票据
2229,2228013.IB,金融债
2230,102280314.IB,中期票据
2231,112208020.IB,同业存单
2232,042280092.IB,短期融资券
2233,102280368.IB,中期票据
2234,112205018.IB,同业存单
2235,102280405.IB,中期票据
2236,183508.SH,资产支持证券
2237,183509.SH,资产支持证券
2238,2220016.IB,金融债
2239,149816.SH,资产支持证券
2240,185478.SH,公司债
2241,042280126.IB,短期融资券
2242,185459.SH,公司债
2243,220310.IB,金融债
2244,185496.SH,公司债
2245,2220020.IB,金融债
2246,2226003.IB,金融债
2247,2289047.IB,资产支持证券
2248,183652.SH,资产支持证券
2249,042280142.IB,短期融资券
2250,102280588.IB,中期票据
2251,102280611.IB,中期票据
2252,185609.SH,公司债
2253,112221107.IB,同业存单
2254,102280690.IB,中期票据
2255,102280704.IB,中期票据
2256,135065.SH,公司债
2257,180004.IB,国债
2258,102280742.IB,中期票据
2259,012281350.IB,短期融资券
2260,2228024.IB,金融债
2261,185664.SH,公司债
2262,102280770.IB,中期票据
2263,102200139.IB,中期票据
2264,102280817.IB,中期票据
2265,012281475.IB,短期融资券
2266,012281472.IB,短期融资券
2267,185698.SH,公司债
2268,102280874.IB,中期票据
2269,019674.SH,国债
2270,012281543.IB,短期融资券
2271,183788.SH,资产支持证券
2272,012281560.IB,短期融资券
2273,012281558.IB,短期融资券
2274,102280932.IB,中期票据
2275,2220035.IB,金融债
2276,012281569.IB,短期融资券
2277,042280202.IB,短期融资券
2278,012281636.IB,短期融资券
2279,183863.SH,资产支持证券
2280,102280965.IB,中期票据
2281,183895.SH,资产支持证券
2282,072210068.IB,金融债
2283,135132.SZ,资产支持证券
2284,132280044.IB,短期融资券
2285,102281056.IB,中期票据
2286,012281782.IB,短期融资券
2287,102281074.IB,中期票据
2288,135089.SH,公司债
2289,2228030.IB,金融债
2290,112205068.IB,同业存单
2291,102281083.IB,中期票据
2292,193776.SH,资产支持证券
2293,112203047.IB,同业存单
2294,127064.SH,企业债
2295,220011.IB,国债
2296,072210076.IB,金融债
2297,183966.SH,资产支持证券
2298,012281890.IB,短期融资券
2299,042280234.IB,短期融资券
2300,012281917.IB,短期融资券
2301,012281918.IB,短期融资券
2302,042280247.IB,短期融资券
2303,042280245.IB,短期融资券
2304,112208056.IB,同业存单
2305,012282007.IB,短期融资券
2306,012282011.IB,短期融资券
2307,180051.SH,资产支持证券
2308,2220045.IB,金融债
2309,183962.SH,资产支持证券
2310,135230.SH,公司债
2311,112203055.IB,同业存单
2312,012282086.IB,短期融资券
2313,042280274.IB,短期融资券
2314,183811.SH,资产支持证券
2315,102281316.IB,中期票据
2316,012282110.IB,短期融资券
2317,102281295.IB,中期票据
2318,012282144.IB,短期融资券
2319,012282134.IB,短期融资券
2320,042280280.IB,短期融资券
2321,102200165.IB,中期票据
2322,180128.SH,资产支持证券
2323,180129.SH,资产支持证券
2324,135314.SH,公司债
2325,112209121.IB,同业存单
2326,185927.SH,公司债
2327,012282236.IB,短期融资券
2328,012282244.IB,短期融资券
2329,042280296.IB,短期融资券
2330,102281432.IB,中期票据
2331,180107.SH,资产支持证券
2332,135341.SH,公司债
2333,180280.SH,资产支持证券
2334,012282297.IB,短期融资券
2335,012200156.IB,短期融资券
2336,135317.SH,公司债
2337,183323.SH,资产支持证券
2338,2280302.IB,企业债
2339,092280013.IB,金融债
2340,185968.SH,公司债
2341,102281487.IB,中期票据
2342,185754.SH,金融债
2343,180201.IB,金融债
2344,229934.IB,国债
2345,112211081.IB,同业存单
2346,012282466.IB,短期融资券
2347,137517.SZ,资产支持证券
2348,012200161.IB,短期融资券
2349,012282490.IB,短期融资券
2350,012282535.IB,短期融资券
2351,012282527.IB,短期融资券
2352,112205116.IB,同业存单
2353,112214108.IB,同业存单
2354,112283539.IB,同业存单
2355,112217141.IB,同业存单
2356,042280333.IB,短期融资券
2357,137563.SZ,资产支持证券
2358,180414.SH,资产支持证券
2359,012282604.IB,短期融资券
2360,180410.IB,金融债
2361,180469.SH,资产支持证券
2362,229937.IB,国债
2363,012282618.IB,短期融资券
2364,112208078.IB,同业存单
2365,109886.SZ,地方政府债
2366,012282667.IB,短期融资券
2367,042280351.IB,短期融资券
2368,112205127.IB,同业存单
2369,012282685.IB,短期融资券
2370,102281695.IB,中期票据
2371,137577.SZ,资产支持证券
2372,109898.SZ,地方政府债
2373,112211094.IB,同业存单
2374,135384.SH,公司债
2375,135393.SH,公司债
2376,102281718.IB,中期票据
2377,2228047.IB,金融债
2378,012200165.IB,短期融资券
2379,135427.SH,公司债
2380,135428.SH,公司债
2381,112205132.IB,同业存单
2382,102200187.IB,中期票据
2383,2280354.IB,企业债
2384,180536.SH,资产支持证券
2385,112210253.IB,同业存单
2386,112209135.IB,同业存单
2387,180529.SH,资产支持证券
2388,137654.SZ,资产支持证券
2389,012282762.IB,短期融资券
2390,2220062.IB,金融债
2391,2222006.IB,金融债
2392,180582.SH,资产支持证券
2393,180242.SH,资产支持证券
2394,180544.SH,资产支持证券
2395,012282853.IB,短期融资券
2396,137678.SZ,资产支持证券
2397,012282910.IB,短期融资券
2398,012282912.IB,短期融资券
2399,112205137.IB,同业存单
2400,042280377.IB,短期融资券
2401,012282923.IB,短期融资券
2402,019683.SH,国债
2403,220018.IB,国债
2404,180694.SH,资产支持证券
2405,012282953.IB,短期融资券
2406,180644.SH,资产支持证券
2407,180665.SH,资产支持证券
2408,012282971.IB,短期融资券
2409,012282968.IB,短期融资券
2410,042280389.IB,短期融资券
2411,012282997.IB,短期融资券
2412,012283021.IB,短期融资券
2413,092280083.IB,金融债
2414,180757.SH,资产支持证券
2415,012283079.IB,短期融资券
2416,112209141.IB,同业存单
2417,2228049.IB,金融债
2418,012283117.IB,短期融资券
2419,137764.SZ,资产支持证券
2420,012283145.IB,短期融资券
2421,012283137.IB,短期融资券
2422,137780.SZ,资产支持证券
2423,112203085.IB,同业存单
2424,229950.IB,国债
2425,012283164.IB,短期融资券
2426,180833.SH,资产支持证券
2427,112204036.IB,同业存单
2428,012283201.IB,短期融资券
2429,012283204.IB,短期融资券
2430,112287423.IB,同业存单
2431,112205152.IB,同业存单
2432,229953.IB,国债
2433,137853.SZ,资产支持证券
2434,012283294.IB,短期融资券
2435,012200179.IB,短期融资券
2436,180928.SH,资产支持证券
2437,112208116.IB,同业存单
2438,180902.SH,资产支持证券
2439,112206200.IB,同业存单
2440,092200011.IB,金融债
2441,135442.SH,公司债
2442,012283421.IB,短期融资券
2443,012283429.IB,短期融资券
2444,012283432.IB,短期融资券
2445,012283446.IB,短期融资券
2446,135533.SH,公司债
2447,220022.IB,国债
2448,229957.IB,国债
2449,2280438.IB,企业债
2450,012283524.IB,短期融资券
2451,042280450.IB,短期融资券
2452,2220069.IB,金融债
2453,012283589.IB,短期融资券
2454,012283587.IB,短期融资券
2455,042280458.IB,短期融资券
2456,012283610.IB,短期融资券
2457,137945.SZ,资产支持证券
2458,019688.SH,国债
2459,220023.IB,国债
2460,112217185.IB,同业存单
2461,180864.SH,资产支持证券
2462,112289382.IB,同业存单
2463,012283725.IB,短期融资券
2464,2289303.IB,资产支持证券
2465,112206215.IB,同业存单
2466,229961.IB,国债
2467,112197.SZ,金融债
2468,012200197.IB,短期融资券
2469,2228056.IB,金融债
2470,229962.IB,国债
2471,012283871.IB,短期融资券
2472,012283868.IB,短期融资券
2473,102282499.IB,中期票据
2474,012283909.IB,短期融资券
2475,042280551.IB,短期融资券
2476,112217195.IB,同业存单
2477,112208154.IB,同业存单
2478,012283907.IB,短期融资券
2479,012283922.IB,短期融资券
2480,112210348.IB,同业存单
2481,112210347.IB,同业存单
2482,2220079.IB,金融债
2483,042280501.IB,短期融资券
2484,112206236.IB,同业存单
2485,012284008.IB,短期融资券
2486,220026.BC,国债
2487,112214193.IB,同业存单
2488,012284010.IB,短期融资券
2489,112264.SZ,公司债
2490,042280510.IB,短期融资券
2491,138642.SZ,资产支持证券
2492,2204111.BC,金融债
2493,012284050.IB,短期融资券
2494,112492.SZ,金融债
2495,102282600.IB,中期票据
2496,220412.BC,金融债
2497,012284087.IB,短期融资券
2498,112501.SZ,公司债
2499,012284104.IB,短期融资券
2500,112212172.IB,同业存单
2501,220411.BC,金融债
2502,102282626.IB,中期票据
2503,012284183.IB,短期融资券
2504,138696.SZ,资产支持证券
2505,232280003.IB,金融债
2506,012284211.IB,短期融资券
2507,012284223.IB,短期融资券
2508,222200001.IB,金融债
2509,108616.SZ,金融债
2510,148152.SZ,公司债
2511,012284308.IB,短期融资券
2512,012284301.IB,短期融资券
2513,2280511.IB,企业债
2514,012284326.IB,短期融资券
2515,108617.SZ,金融债
2516,012284325.IB,短期融资券
2517,012284315.IB,短期融资券
2518,229974.IB,国债
2519,135676.SH,公司债
2520,220028.BC,国债
2521,102200276.IB,中期票据
2522,042280568.IB,短期融资券
2523,012284408.IB,短期融资券
2524,232280012.IB,金融债
2525,012284427.IB,短期融资券
2526,112215561.IB,同业存单
