,thscode,ths_ths_bond_first_type_bond
1047,210005.00,其他债券
1048,2120028.IB,金融债
1049,2120026.IB,金融债
1050,149445.SH,资产支持证券
1051,175951.SH,公司债
1052,2128015.IB,金融债
1053,173575.IB,地方政府债
1054,113047.SH,可转债
1055,137900.SZ,资产支持证券
1056,188003.SH,金融债
1057,2189165.IB,资产支持证券
1058,2189166.IB,资产支持证券
1059,2189114.IB,资产支持证券
1060,132100037.IB,中期票据
1061,175986.SH,公司债
1062,102100726.IB,中期票据
1063,189101.SH,资产支持证券
1064,123113.SZ,可转债
1065,102100748.IB,中期票据
1066,169416.SH,资产支持证券
1067,102100760.IB,中期票据
1068,2189172.IB,资产支持证券
1069,102100787.IB,中期票据
1070,102100810.IB,中期票据
1071,102100807.IB,中期票据
1072,175975.SH,金融债
1073,2189170.IB,资产支持证券
1074,2128018.IB,金融债
1075,2180083.IB,企业债
1076,188052.SH,公司债
1077,189092.SH,资产支持证券
1078,2180292.IB,企业债
1079,113624.SH,可转债
1080,102100912.IB,中期票据
1081,102100918.IB,中期票据
1082,127034.SH,企业债
1083,2189185.IB,资产支持证券
1084,2189198.IB,资产支持证券
1085,2189200.IB,资产支持证券
1086,2189209.IB,资产支持证券
1087,2189202.IB,资产支持证券
1088,2189229.IB,资产支持证券
1089,2189230.IB,资产支持证券
1090,210305.IB,金融债
1091,019656.SH,国债
1092,102100967.IB,中期票据
1093,173264.SH,地方政府债
1094,102100970.IB,中期票据
1095,189356.SH,资产支持证券
1096,188139.SH,公司债
1097,188134.SH,金融债
1098,2105215.IB,地方政府债
1099,111000.SH,可转债
1100,188137.SH,公司债
1101,2120046.IB,金融债
1102,127035.SH,企业债
1103,188166.SH,金融债
1104,102100995.IB,中期票据
1105,102101005.IB,中期票据
1106,2120048.IB,金融债
1107,2120047.IB,金融债
1108,2128020.IB,金融债
1109,188182.SH,公司债
1110,149499.SH,资产支持证券
1111,127037.SH,企业债
1112,189456.SH,资产支持证券
1113,102101039.IB,中期票据
1114,102101041.IB,中期票据
1115,102101043.IB,中期票据
1116,2128023.IB,金融债
1117,123116.SZ,可转债
1118,102101068.IB,中期票据
1119,2120049.IB,金融债
1120,113625.SH,可转债
1121,2122038.IB,金融债
1122,189503.SH,资产支持证券
1123,188246.SH,公司债
1124,102101095.IB,中期票据
1125,136077.SH,公司债
1126,210207.IB,金融债
1127,2122039.IB,金融债
1128,102101141.IB,中期票据
1129,152914.SH,企业债
1130,113051.SH,可转债
1131,123117.SZ,可转债
1132,189549.SH,资产支持证券
1133,2180257.IB,企业债
1134,136056.SH,公司债
1135,2120061.IB,金融债
1136,102101245.IB,中期票据
1137,2122043.IB,金融债
1138,188332.SH,公司债
1139,188343.SH,公司债
1140,2122044.IB,金融债
1141,102101266.IB,中期票据
1142,102101273.IB,中期票据
1143,149542.SH,资产支持证券
1144,188357.SH,公司债
1145,2180269.IB,企业债
1146,189766.SH,资产支持证券
1147,127041.SH,企业债
1148,189722.SH,资产支持证券
1149,189763.SH,资产支持证券
1150,102101283.IB,中期票据
1151,189773.SH,资产支持证券
1152,102101311.IB,中期票据
1153,189668.SH,资产支持证券
1154,113627.SH,可转债
1155,112184887.IB,同业存单
1156,019658.SH,国债
1157,210010.BC,国债
1158,188374.SH,公司债
1159,2102002.IB,金融债
1160,136234.SH,公司债
1161,136256.SH,公司债
1162,210406.IB,金融债
1163,102101347.IB,中期票据
1164,188393.SH,金融债
1165,102101348.IB,中期票据
1166,112110288.IB,同业存单
1167,136287.SH,公司债
1168,112108132.IB,同业存单
1169,186135.SH,地方政府债
1170,188426.SH,公司债
1171,136334.SH,公司债
1172,149562.SH,资产支持证券
1173,102101380.IB,中期票据
1174,136303.SH,公司债
1175,102101377.IB,中期票据
1176,118001.SZ,公司债
1177,189909.IB,国债
1178,102101388.IB,中期票据
1179,188452.SH,金融债
1180,2128024.IB,金融债
1181,136282.SH,公司债
1182,136339.SH,公司债
1183,136323.SH,公司债
1184,136315.SH,公司债
1185,189877.SH,资产支持证券
1186,149574.SZ,金融债
1187,136318.SH,公司债
1188,2189318.IB,资产支持证券
1189,189957.IB,国债
1190,112105149.IB,同业存单
1191,188496.SH,金融债
1192,2121036.IB,金融债
1193,2128025.IB,金融债
1194,210209.IB,金融债
1195,136356.SH,公司债
1196,136394.SH,公司债
1197,210408.IB,金融债
1198,102101504.IB,中期票据
1199,188539.SH,公司债
1200,042100325.IB,短期融资券
1201,189998.SH,资产支持证券
1202,2180325.IB,企业债
1203,102101548.IB,中期票据
1204,102101553.IB,中期票据
1205,179819.SH,资产支持证券
1206,2189334.IB,资产支持证券
1207,189399.SH,资产支持证券
1208,189945.IB,国债
1209,210214.IB,金融债
1210,127044.SH,企业债
1211,123124.SZ,可转债
1212,112104042.IB,同业存单
1213,136441.SH,公司债
1214,193120.SH,资产支持证券
1215,193155.SH,资产支持证券
1216,189978.SH,资产支持证券
1217,102101616.IB,中期票据
1218,2120070.IB,金融债
1219,2128028.IB,金融债
1220,102101649.IB,中期票据
1221,193191.SH,资产支持证券
1222,2189344.IB,资产支持证券
1223,102101668.IB,中期票据
1224,102101666.IB,中期票据
1225,042100346.IB,短期融资券
1226,2128027.IB,金融债
1227,149610.SH,资产支持证券
1228,102101681.IB,中期票据
1229,102101694.IB,中期票据
1230,136452.SH,公司债
1231,2120073.IB,金融债
1232,189980.SH,资产支持证券
1233,136444.SZ,资产支持证券
1234,112110360.IB,同业存单
1235,102101724.IB,中期票据
1236,193101.SH,资产支持证券
1237,2189352.IB,资产支持证券
1238,210012.IB,国债
1239,193266.SH,资产支持证券
1240,193267.SH,资产支持证券
1241,136484.SH,公司债
1242,188701.SH,公司债
1243,193158.SH,资产支持证券
1244,2121040.IB,金融债
1245,108804.SZ,金融债
1246,108615.SZ,金融债
1247,2189304.IB,资产支持证券
1248,102101830.IB,中期票据
1249,193332.SH,资产支持证券
1250,193333.SH,资产支持证券
1251,136535.SH,公司债
1252,2121041.IB,金融债
1253,193102.SH,资产支持证券
1254,210208.BC,金融债
1255,102101838.IB,中期票据
1256,188719.SH,公司债
1257,193359.SH,资产支持证券
1258,193314.SH,资产支持证券
1259,193375.SH,资产支持证券
1260,136539.SH,公司债
1261,123126.SZ,可转债
1262,210215.IB,金融债
1263,042100407.IB,短期融资券
1264,210409.BC,金融债
1265,112189154.IB,同业存单
1266,2121043.IB,金融债
1267,102101868.IB,中期票据
1268,188749.SH,公司债
1269,2189405.IB,资产支持证券
1270,188751.SH,金融债
1271,149633.SH,资产支持证券
1272,149634.SH,资产支持证券
1273,136449.SH,公司债
1274,072110009.IB,金融债
1275,136553.SH,公司债
1276,2189411.IB,资产支持证券
1277,2189409.IB,资产支持证券
1278,193538.SH,资产支持证券
1279,193539.SH,资产支持证券
1280,193484.SH,资产支持证券
1281,2128030.IB,金融债
1282,2120087.IB,金融债
1283,102101933.IB,中期票据
1284,2120086.IB,金融债
1285,193517.SH,资产支持证券
1286,193424.SH,资产支持证券
1287,193552.SH,资产支持证券
1288,193545.SH,资产支持证券
1289,193546.SH,资产支持证券
1290,102101965.IB,中期票据
1291,102101975.IB,中期票据
1292,127046.SH,企业债
1293,102102011.IB,中期票据
1294,184082.SH,企业债
1295,193644.SH,资产支持证券
1296,193638.SH,资产支持证券
1297,210322.IB,金融债
1298,042100445.IB,短期融资券
1299,2120088.IB,金融债
1300,210014.IB,国债
1301,012103697.IB,短期融资券
1302,112109277.IB,同业存单
1303,012103709.IB,短期融资券
1304,012103720.IB,短期融资券
1305,012103718.IB,短期融资券
1306,2120089.IB,金融债
1307,193508.SH,资产支持证券
1308,188806.SH,公司债
1309,188883.SH,公司债
1310,2189429.IB,资产支持证券
1311,210217.IB,金融债
1312,112106282.IB,同业存单
1313,012103775.IB,短期融资券
1314,102102093.IB,中期票据
1315,2171050.IB,地方政府债
1316,2189453.IB,资产支持证券
1317,2189454.IB,资产支持证券
1318,012103788.IB,短期融资券
1319,2122056.IB,金融债
1320,2120092.IB,金融债
1321,2128032.IB,金融债
1322,193731.SH,资产支持证券
1323,193732.SH,资产支持证券
1324,012103840.IB,短期融资券
1325,019664.SH,国债
1326,210016.BC,国债
1327,042100469.IB,短期融资券
1328,102102156.IB,中期票据
1329,112109284.IB,同业存单
1330,042100472.IB,短期融资券
1331,042100475.IB,短期融资券
1332,193657.SH,资产支持证券
1333,112111229.IB,同业存单
1334,193738.SH,资产支持证券
1335,2189456.IB,资产支持证券
1336,012103924.IB,短期融资券
1337,012103917.IB,短期融资券
1338,112103135.IB,同业存单
1339,188933.SH,金融债
1340,2189449.IB,资产支持证券
1341,012103948.IB,短期融资券
1342,112107121.IB,同业存单
1343,136702.SH,公司债
1344,193688.SH,资产支持证券
1345,193828.SH,资产支持证券
1346,193604.SH,资产支持证券
1347,136693.SH,公司债
1348,136685.SH,公司债
1349,2120094.IB,金融债
1350,102102256.IB,中期票据
1351,2120098.IB,金融债
1352,210313.IB,金融债
1353,2128033.IB,金融债
1354,102102264.IB,中期票据
1355,102102266.IB,中期票据
1356,111001.SH,可转债
1357,2128036.IB,金融债
1358,042100497.IB,短期融资券
1359,193794.SH,资产支持证券
1360,193795.SH,资产支持证券
1361,2189488.IB,资产支持证券
1362,188962.SH,金融债
1363,2189445.IB,资产支持证券
1364,188980.SH,金融债
1365,210218.IB,金融债
1366,012104080.IB,短期融资券
1367,102180021.IB,中期票据
1368,2189477.IB,资产支持证券
1369,2189478.IB,资产支持证券
1370,123130.SZ,可转债
1371,127050.SH,企业债
1372,2128038.IB,金融债
1373,102102296.IB,中期票据
1374,193797.SH,资产支持证券
1375,2189474.IB,资产支持证券
1376,2128039.IB,金融债
1377,188993.SH,金融债
1378,188964.SH,公司债
1379,210017.IB,国债
1380,188965.SH,公司债
1381,102102326.IB,中期票据
1382,112115338.IB,同业存单
1383,042100600.IB,短期融资券
1384,012180021.IB,短期融资券
1385,102103033.IB,中期票据
1386,112174098.IB,同业存单
1387,2189511.IB,资产支持证券
1388,193854.SH,资产支持证券
1389,149707.SH,资产支持证券
1390,2189497.IB,资产支持证券
1391,102103052.IB,中期票据
1392,185016.SH,公司债
1393,193885.SH,资产支持证券
1394,185010.SH,金融债
1395,2120103.IB,金融债
1396,2128042.IB,金融债
1397,193929.SH,资产支持证券
1398,112117204.IB,同业存单
1399,193893.SH,资产支持证券
1400,188938.SH,公司债
1401,193897.SH,资产支持证券
1402,193959.SH,资产支持证券
1403,193960.SH,资产支持证券
1404,193961.SH,资产支持证券
1405,2120107.IB,金融债
1406,193933.SH,资产支持证券
1407,012105164.IB,短期融资券
1408,012105167.IB,短期融资券
1409,136712.SH,公司债
1410,2189522.IB,资产支持证券
1411,193918.SH,资产支持证券
1412,185033.SH,公司债
1413,193869.SH,资产支持证券
1414,136756.SH,公司债
1415,136757.SH,公司债
1416,2189538.IB,资产支持证券
1417,113633.SH,可转债
1418,193833.SH,资产支持证券
1419,042100634.IB,短期融资券
1420,193281.SH,资产支持证券
1421,2189533.IB,资产支持证券
1422,112103143.IB,同业存单
1423,149728.SH,资产支持证券
1424,2128046.IB,金融债
1425,136777.SH,公司债
1426,102103181.IB,中期票据
1427,012105240.IB,短期融资券
1428,210308.IB,金融债
1429,2189554.IB,资产支持证券
1430,136781.SH,金融债
1431,102103188.IB,中期票据
1432,102103189.IB,中期票据
1433,112114162.IB,同业存单
1434,2120111.IB,金融债
1435,2120110.IB,金融债
1436,113634.SH,可转债
1437,102103232.IB,中期票据
1438,2128049.IB,金融债
1439,112176104.IB,同业存单
1440,183052.SH,资产支持证券
1441,012105358.IB,短期融资券
1442,193740.SH,资产支持证券
1443,183105.SH,资产支持证券
1444,2189590.IB,资产支持证券
1445,183157.SH,资产支持证券
1446,042100666.IB,短期融资券
1447,183150.SH,资产支持证券
1448,183148.SH,资产支持证券
1449,183189.SH,资产支持证券
1450,193282.SH,资产支持证券
1451,012105435.IB,短期融资券
1452,183194.SH,资产支持证券
1453,2120116.IB,金融债
1454,183206.SH,资产支持证券
1455,183208.SH,资产支持证券
1456,185152.SH,公司债
1457,183204.SH,资产支持证券
1458,183229.SH,资产支持证券
1459,2121062.IB,金融债
1460,183265.SH,资产支持证券
1461,102103337.IB,中期票据
1462,112103151.IB,同业存单
1463,183185.SH,资产支持证券
1464,183068.SH,资产支持证券
1465,102103343.IB,中期票据
1466,183271.SH,资产支持证券
1467,185167.SH,公司债
1468,183243.SH,资产支持证券
1469,183275.SH,资产支持证券
1470,193207.SH,资产支持证券
1471,112115402.IB,同业存单
1472,2289003.IB,资产支持证券
1473,102103366.IB,中期票据
1474,136797.SH,公司债
1475,183277.SH,资产支持证券
1476,012280004.IB,短期融资券
1477,102280020.IB,中期票据
1478,102280007.IB,中期票据
1479,183338.SH,资产支持证券
1480,012280007.IB,短期融资券
1481,136885.SH,公司债
1482,193288.SH,资产支持证券
1483,102280038.IB,中期票据
1484,185227.SH,公司债
1485,102280051.IB,中期票据
1486,2220001.IB,金融债
1487,102280063.IB,中期票据
1488,183332.SH,资产支持证券
1489,185187.SH,公司债
1490,112211004.IB,同业存单
1491,193289.SH,资产支持证券
1492,185222.SH,金融债
1493,2228003.IB,金融债
1494,185235.SH,公司债
1495,185219.SH,金融债
1496,012280126.IB,短期融资券
1497,185245.SH,金融债
1498,102280096.IB,中期票据
1499,220001.IB,国债
1500,102280113.IB,中期票据
1501,2228001.IB,金融债
1502,2223001.IB,金融债
1503,183307.SH,资产支持证券
1504,183295.SH,资产支持证券
1505,220205.IB,金融债
1506,185286.SH,金融债
1507,102280116.IB,中期票据
1508,183346.SH,资产支持证券
1509,136903.SH,公司债
1510,136905.SH,公司债
1511,183345.SH,资产支持证券
1512,183282.SH,资产支持证券
1513,183384.SH,资产支持证券
1514,2228004.IB,金融债
1515,102280136.IB,中期票据
1516,102280156.IB,中期票据
1517,102280152.IB,中期票据
1518,112206022.IB,同业存单
1519,2280006.IB,企业债
1520,136901.SH,公司债
1521,185285.SH,金融债
1522,183386.SH,资产支持证券
1523,2228007.IB,金融债
1524,012280318.IB,短期融资券
1525,2220006.IB,金融债
1526,2228006.IB,金融债
1527,179821.SH,资产支持证券
1528,185300.SH,公司债
1529,012280333.IB,短期融资券
1530,112205003.IB,同业存单
1531,112291050.IB,同业存单
1532,185335.SH,公司债
1533,102280197.IB,中期票据
1534,2220009.IB,金融债
1535,185316.SH,金融债
1536,183366.SH,资产支持证券
1537,193302.SH,资产支持证券
1538,183431.SH,资产支持证券
1539,183432.SH,资产支持证券
1540,012280374.IB,短期融资券
1541,183421.SH,资产支持证券
1542,183440.SH,资产支持证券
1543,012280397.IB,短期融资券
1544,012280403.IB,短期融资券
1545,136909.SH,公司债
1546,136928.SH,公司债
1547,136908.SH,公司债
1548,220305.IB,金融债
1549,183056.SH,资产支持证券
1550,136911.SH,公司债
1551,136910.SH,公司债
1552,183460.SH,资产支持证券
1553,183402.SH,资产支持证券
1554,136946.SH,公司债
1555,136926.SH,公司债
1556,012280467.IB,短期融资券
1557,136967.SH,公司债
1558,136953.SH,公司债
1559,183287.SH,资产支持证券
1560,183472.SH,资产支持证券
1561,136931.SH,公司债
1562,136916.SH,公司债
1563,136929.SH,公司债
1564,136939.SH,公司债
1565,183220.SH,资产支持证券
1566,136947.SH,公司债
1567,112210048.IB,同业存单
1568,012280485.IB,短期融资券
1569,012280490.IB,短期融资券
1570,220401.IB,金融债
1571,136969.SH,公司债
1572,136961.SH,公司债
1573,220301.IB,金融债
1574,102280256.IB,中期票据
1575,112210057.IB,同业存单
1576,112209025.IB,同业存单
1577,112220016.IB,同业存单
1578,012280504.IB,短期融资券
1579,102280264.IB,中期票据
1580,112205012.IB,同业存单
1581,112292431.IB,同业存单
1582,136983.SH,公司债
1583,102280275.IB,中期票据
1584,2220011.IB,金融债
1585,132280010.IB,中期票据
1586,112206057.IB,同业存单
1587,012280553.IB,短期融资券
1588,102280288.IB,中期票据
1589,042280075.IB,短期融资券
1590,2228009.IB,金融债
1591,2228011.IB,金融债
1592,012280660.IB,短期融资券
1593,012280564.IB,短期融资券
1594,183501.SH,资产支持证券
1595,112217021.IB,同业存单
1596,042280077.IB,短期融资券
1597,012280571.IB,短期融资券
1598,102200107.IB,中期票据
1599,012280603.IB,短期融资券
1600,102280321.IB,中期票据
1601,112204003.IB,同业存单
1602,102280324.IB,中期票据
1603,183525.SH,资产支持证券
1604,2220012.IB,金融债
1605,042280089.IB,短期融资券
1606,112293155.IB,同业存单
1607,2228014.IB,金融债
1608,102280353.IB,中期票据
1609,183547.SH,资产支持证券
1610,193284.SZ,地方政府债
1611,183499.SH,资产支持证券
1612,135004.SH,金融债
1613,2228016.IB,金融债
1614,2220014.IB,金融债
1615,112208022.IB,同业存单
1616,112293394.IB,同业存单
1617,112217028.IB,同业存单
1618,102200110.IB,中期票据
1619,183045.SH,资产支持证券
1620,220204.IB,金融债
1621,112204005.IB,同业存单
1622,012280748.IB,短期融资券
1623,2220016.IB,金融债
1624,183513.SH,资产支持证券
1625,012280768.IB,短期融资券
1626,112209042.IB,同业存单
1627,102280442.IB,中期票据
1628,220302.IB,金融债
1629,012280834.IB,短期融资券
1630,183574.SH,资产支持证券
1631,112214024.IB,同业存单
1632,012280843.IB,短期融资券
1633,112294182.IB,同业存单
1634,2220022.IB,金融债
1635,112204010.IB,同业存单
1636,102280487.IB,中期票据
1637,012280903.IB,短期融资券
1638,2228020.IB,金融债
1639,112204011.IB,同业存单
1640,2220023.IB,金融债
1641,220310.IB,金融债
1642,092280004.IB,金融债
1643,185499.SH,公司债
1644,2220019.IB,金融债
1645,2221010.IB,金融债
1646,2220024.IB,金融债
1647,012280997.IB,短期融资券
1648,2280117.IB,企业债
1649,012281042.IB,短期融资券
1650,220202.IB,金融债
1651,012281022.IB,短期融资券
1652,2220028.IB,金融债
1653,2289047.IB,资产支持证券
1654,012281075.IB,短期融资券
1655,183626.SH,资产支持证券
1656,220214.IB,金融债
1657,112203018.IB,同业存单
1658,112203019.IB,同业存单
1659,185559.SH,金融债
1660,012281182.IB,短期融资券
1661,102280665.IB,中期票据
1662,184283.SH,企业债
1663,135035.SZ,资产支持证券
1664,112209079.IB,同业存单
1665,042280168.IB,短期融资券
1666,012281276.IB,短期融资券
1667,183463.SH,资产支持证券
1668,112203024.IB,同业存单
1669,102280704.IB,中期票据
1670,183397.SH,资产支持证券
1671,2228022.IB,金融债
1672,012281332.IB,短期融资券
1673,2220031.IB,金融债
1674,102280737.IB,中期票据
1675,2228021.IB,金融债
1676,183732.SH,资产支持证券
1677,2203670.BC,金融债
1678,135061.SH,公司债
1679,102280756.IB,中期票据
1680,220007.BC,国债
1681,220008.BC,国债
1682,112205047.IB,同业存单
1683,229914.IB,国债
1684,185647.SH,公司债
1685,112203028.IB,同业存单
1686,102280771.IB,中期票据
1687,012281414.IB,短期融资券
1688,102280784.IB,中期票据
1689,012281430.IB,短期融资券
1690,183777.SH,资产支持证券
1691,012281441.IB,短期融资券
1692,112204021.IB,同业存单
1693,112297255.IB,同业存单
1694,012281472.IB,短期融资券
1695,102280847.IB,中期票据
1696,112203031.IB,同业存单
1697,112204022.IB,同业存单
1698,229915.IB,国债
1699,185681.SH,公司债
1700,2228026.IB,金融债
1701,112214041.IB,同业存单
1702,102280890.IB,中期票据
1703,019674.SH,国债
1704,220009.BC,国债
1705,149887.SH,资产支持证券
1706,127063.SH,企业债
1707,2220035.IB,金融债
1708,183852.SH,资产支持证券
1709,183853.SH,资产支持证券
1710,012281584.IB,短期融资券
1711,012281580.IB,短期融资券
1712,112203035.IB,同业存单
1713,072210065.IB,金融债
1714,012281620.IB,短期融资券
1715,042280205.IB,短期融资券
1716,2228028.IB,金融债
1717,102280982.IB,中期票据
1718,2220036.IB,金融债
1719,183198.SH,资产支持证券
1720,2228029.IB,金融债
1721,102280974.IB,中期票据
1722,183870.SH,资产支持证券
1723,183871.SH,资产支持证券
1724,183896.SH,资产支持证券
1725,135131.SZ,资产支持证券
1726,012281718.IB,短期融资券
1727,112217085.IB,同业存单
1728,229917.IB,国债
1729,135126.SZ,资产支持证券
1730,135146.SZ,资产支持证券
1731,012281759.IB,短期融资券
1732,183916.SH,资产支持证券
1733,2289107.IB,资产支持证券
1734,220304.IB,金融债
1735,102281070.IB,中期票据
1736,183641.SH,资产支持证券
1737,109003.SZ,地方政府债
1738,220010.BC,国债
1739,112217092.IB,同业存单
1740,112214059.IB,同业存单
1741,112298893.IB,同业存单
1742,135151.SZ,资产支持证券
1743,135152.SZ,资产支持证券
1744,135153.SZ,资产支持证券
1745,135147.SZ,资产支持证券
1746,220312.IB,金融债
1747,229920.IB,国债
1748,112206133.IB,同业存单
1749,112299017.IB,同业存单
1750,185768.SH,金融债
1751,185733.SH,公司债
1752,185767.SH,金融债
1753,012281825.IB,短期融资券
1754,112207020.IB,同业存单
1755,135162.SZ,资产支持证券
1756,2222003.IB,金融债
1757,012281843.IB,短期融资券
1758,2203676.IB,金融债
1759,109125.SZ,地方政府债
1760,112203048.IB,同业存单
1761,112299564.IB,同业存单
1762,220206.IB,金融债
1763,183965.SH,资产支持证券
1764,135197.SZ,资产支持证券
1765,135169.SZ,资产支持证券
1766,183930.SH,资产支持证券
1767,012281891.IB,短期融资券
1768,185806.SH,公司债
1769,2228033.IB,金融债
1770,112220107.IB,同业存单
1771,183968.SH,资产支持证券
1772,2228034.IB,金融债
1773,135099.SH,公司债
1774,135194.SZ,资产支持证券
1775,135199.SZ,资产支持证券
1776,132280052.IB,中期票据
1777,180041.SH,资产支持证券
1778,180025.BC,国债
1779,135198.SZ,资产支持证券
1780,183249.SH,资产支持证券
1781,183250.SH,资产支持证券
1782,012281966.IB,短期融资券
1783,135215.SH,公司债
1784,220404.IB,金融债
1785,180056.SH,资产支持证券
1786,135201.SH,公司债
1787,180053.SH,资产支持证券
1788,183994.SH,资产支持证券
1789,149938.SH,资产支持证券
1790,180086.SH,资产支持证券
1791,229924.IB,国债
1792,180068.SH,资产支持证券
1793,112213081.IB,同业存单
1794,2220048.IB,金融债
1795,012282083.IB,短期融资券
1796,109365.SZ,地方政府债
1797,012282070.IB,短期融资券
1798,012282089.IB,短期融资券
1799,112220121.IB,同业存单
1800,112280979.IB,同业存单
1801,112203055.IB,同业存单
1802,112204025.IB,同业存单
1803,2228037.IB,金融债
1804,2228039.IB,金融债
1805,180094.SH,资产支持证券
1806,135257.SH,公司债
1807,102281296.IB,中期票据
1808,112203057.IB,同业存单
1809,012282111.IB,短期融资券
1810,180047.SH,资产支持证券
1811,229927.IB,国债
1812,180112.SH,资产支持证券
1813,112209118.IB,同业存单
1814,012282135.IB,短期融资券
1815,135251.SH,公司债
1816,135291.SH,公司债
1817,135256.SH,公司债
1818,227709.IB,金融债
1819,180164.SH,资产支持证券
1820,112209120.IB,同业存单
1821,229926.IB,国债
1822,135277.SH,公司债
1823,180118.SH,资产支持证券
1824,092218003.IB,金融债
1825,102281391.IB,中期票据
1826,180239.SH,资产支持证券
1827,112208060.IB,同业存单
1828,102200173.IB,中期票据
1829,180222.SH,资产支持证券
1830,2220054.IB,金融债
1831,180219.SH,资产支持证券
1832,135300.SH,公司债
1833,135290.SH,公司债
1834,180251.SH,资产支持证券
1835,112205107.IB,同业存单
1836,012282272.IB,短期融资券
1837,135305.SH,公司债
1838,135329.SH,公司债
1839,135341.SH,公司债
1840,135259.SH,公司债
1841,135348.SH,公司债
1842,050217.IB,金融债
1843,120413.IB,金融债
1844,120242.IB,金融债
1845,1280476.IB,企业债
1846,1480164.IB,企业债
1847,101464046.IB,中期票据
1848,150205.IB,金融债
1849,150216.IB,金融债
1850,122478.SH,公司债
1851,130724.SH,地方政府债
1852,160405.IB,金融债
1853,1680053.IB,企业债
1854,160303.IB,金融债
1855,160408.IB,金融债
1856,101654013.IB,中期票据
1857,160418.IB,金融债
1858,101659041.IB,中期票据
1859,136678.SH,公司债
1860,160310.IB,金融债
1861,1689171.IB,资产支持证券
1862,019553.SH,国债
1863,170404.IB,金融债
1864,170303.IB,金融债
1865,143175.SH,公司债
1866,101760036.IB,中期票据
1867,101754072.IB,中期票据
1868,1780185.IB,企业债
1869,143237.SH,公司债
1870,101775006.IB,中期票据
1871,170412.IB,金融债
1872,127607.SH,企业债
1873,101752031.IB,中期票据
1874,101752034.IB,中期票据
1875,127686.SH,企业债
1876,101755030.IB,中期票据
1877,101769023.IB,中期票据
1878,101752039.IB,中期票据
1879,101759074.IB,中期票据
1880,101752042.IB,中期票据
1881,101786003.IB,中期票据
1882,180303.IB,金融债
1883,101800180.IB,中期票据
1884,101800290.IB,中期票据
1885,101800367.IB,中期票据
1886,101800557.IB,中期票据
1887,101800587.IB,中期票据
1888,1823003.IB,金融债
1889,1880125.IB,企业债
1890,101800757.IB,中期票据
1891,101800779.IB,中期票据
1892,101800807.IB,中期票据
1893,1823005.IB,金融债
1894,101800837.IB,中期票据
1895,1820042.IB,金融债
1896,101801032.IB,中期票据
1897,101801160.IB,中期票据
1898,1828013.IB,金融债
1899,143891.SH,公司债
1900,136942.SH,公司债
1901,101801366.IB,中期票据
1902,019610.SH,国债
1903,1889392.IB,资产支持证券
1904,101801549.IB,中期票据
1905,1889449.IB,资产支持证券
1906,156522.SH,资产支持证券
1907,155126.SH,公司债
1908,155098.SH,公司债
1909,101900070.IB,中期票据
1910,101900109.IB,中期票据
1911,1922005.IB,金融债
1912,131900005.IB,中期票据
1913,101900292.IB,中期票据
1914,101900298.IB,中期票据
1915,101900306.IB,中期票据
1916,123022.SH,企业债
1917,1980115.IB,企业债
1918,101900488.IB,中期票据
1919,101900521.IB,中期票据
1920,101900533.IB,中期票据
1921,1989123.IB,资产支持证券
1922,101900682.IB,中期票据
1923,101900710.IB,中期票据
1924,101900721.IB,中期票据
1925,101900748.IB,中期票据
1926,101900837.IB,中期票据
1927,101900893.IB,中期票据
1928,101900888.IB,中期票据
1929,1980207.IB,企业债
1930,101900900.IB,中期票据
1931,101900910.IB,中期票据
1932,101900908.IB,中期票据
1933,101900916.IB,中期票据
1934,1928017.IB,金融债
1935,101900935.IB,中期票据
1936,101900926.IB,中期票据
1937,101900939.IB,中期票据
1938,155538.SH,公司债
1939,1989267.IB,资产支持证券
1940,101900998.IB,中期票据
1941,101900995.IB,中期票据
1942,155548.SH,公司债
1943,101901021.IB,中期票据
1944,1989283.IB,资产支持证券
1945,1920047.IB,金融债
1946,101901049.IB,中期票据
1947,155598.SH,公司债
1948,155604.SH,公司债
1949,104672.SZ,地方政府债
1950,155596.SH,金融债
1951,155605.SH,公司债
1952,101901096.IB,中期票据
1953,101901107.IB,中期票据
1954,101901134.IB,中期票据
1955,101901141.IB,中期票据
1956,152260.SH,企业债
1957,101901145.IB,中期票据
1958,091900022.IB,金融债
1959,155656.SH,公司债
1960,018062.SH,金融债
1961,101901203.IB,中期票据
1962,101901206.IB,中期票据
1963,101901222.IB,中期票据
1964,101901217.IB,中期票据
1965,091918002.IB,金融债
1966,1989325.IB,资产支持证券
1967,1980275.IB,企业债
1968,1980281.IB,企业债
1969,1921030.IB,金融债
1970,1922040.IB,金融债
1971,101901298.IB,中期票据
1972,1928031.IB,金融债
1973,091900024.IB,金融债
1974,152297.SH,企业债
1975,101901363.IB,中期票据
1976,101901370.IB,中期票据
1977,101901445.IB,中期票据
1978,101901455.IB,中期票据
1979,101901451.IB,中期票据
1980,1989427.IB,资产支持证券
1981,155814.SH,金融债
1982,155837.SH,公司债
1983,155830.SH,金融债
1984,1928033.IB,金融债
1985,108605.SZ,金融债
1986,163031.SH,公司债
1987,101901616.IB,中期票据
1988,101901608.IB,中期票据
1989,163957.SH,公司债
1990,101901638.IB,中期票据
1991,1980357.IB,企业债
1992,1989488.IB,资产支持证券
1993,101901688.IB,中期票据
1994,165198.SH,资产支持证券
1995,101901692.IB,中期票据
