,thscode,ths_ths_bond_first_type_bond
2111,137131.SZ,资产支持证券
2112,169255.SH,资产支持证券
2113,149250.SH,资产支持证券
2114,2028042.IB,金融债
2115,160993.IB,地方政府债
2116,132000032.IB,中期票据
2117,019643.SH,国债
2118,012003584.IB,短期融资券
2119,112014172.IB,同业存单
2120,128135.SZ,可转债
2121,102001953.IB,中期票据
2122,102001959.IB,中期票据
2123,042000446.IB,短期融资券
2124,042000448.IB,短期融资券
2125,112070152.IB,同业存单
2126,2028044.IB,金融债
2127,102002060.IB,中期票据
2128,042000470.IB,短期融资券
2129,112071079.IB,同业存单
2130,112018411.IB,同业存单
2131,102002132.IB,中期票据
2132,112009486.IB,同业存单
2133,102002155.IB,中期票据
2134,2022046.IB,金融债
2135,169938.IB,国债
2136,019647.SH,国债
2137,012004138.IB,短期融资券
2138,112006264.IB,同业存单
2139,112008309.IB,同业存单
2140,169934.IB,国债
2141,200018.IB,国债
2142,102002274.IB,中期票据
2143,112004107.IB,同业存单
2144,112008318.IB,同业存单
2145,112009517.IB,同业存单
2146,102002309.IB,中期票据
2147,123087.SH,金融债
2148,102002325.IB,中期票据
2149,175568.SH,金融债
2150,128142.SZ,可转债
2151,179229.SH,资产支持证券
2152,112009522.IB,同业存单
2153,112005185.IB,同业存单
2154,112015570.IB,同业存单
2155,112020246.IB,同业存单
2156,173058.SH,地方政府债
2157,179333.SH,资产支持证券
2158,102002361.IB,中期票据
2159,137540.SZ,资产支持证券
2160,012100006.IB,短期融资券
2161,210307.IB,金融债
2162,012100083.IB,短期融资券
2163,042100024.IB,短期融资券
2164,137604.SZ,资产支持证券
2165,163862.SH,金融债
2166,012100209.IB,短期融资券
2167,102100112.IB,中期票据
2168,018018.SH,金融债
2169,137655.SZ,资产支持证券
2170,137632.SZ,资产支持证券
2171,149368.SH,资产支持证券
2172,042100064.IB,短期融资券
2173,2103664.IB,金融债
2174,012100487.IB,短期融资券
2175,012100499.IB,短期融资券
2176,2120005.IB,金融债
2177,179498.SH,资产支持证券
2178,179675.SH,资产支持证券
2179,102100253.IB,中期票据
2180,112108018.IB,同业存单
2181,179702.SH,资产支持证券
2182,012100577.IB,短期融资券
2183,012100552.IB,短期融资券
2184,137721.SZ,资产支持证券
2185,137702.SZ,资产支持证券
2186,112103013.IB,同业存单
2187,012100692.IB,短期融资券
2188,2189083.IB,资产支持证券
2189,112108040.IB,同业存单
2190,112113030.IB,同业存单
2191,112110097.IB,同业存单
2192,012100725.IB,短期融资券
2193,012100719.IB,短期融资券
2194,2122008.IB,金融债
2195,112108042.IB,同业存单
2196,112109081.IB,同业存单
2197,137694.SZ,资产支持证券
2198,042100091.IB,短期融资券
2199,112110105.IB,同业存单
2200,112105033.IB,同业存单
2201,112104013.IB,同业存单
2202,012100795.IB,短期融资券
2203,012100816.IB,短期融资券
2204,112104015.IB,同业存单
2205,2120011.IB,金融债
2206,042100114.IB,短期融资券
2207,132100017.IB,中期票据
2208,112103027.IB,同业存单
2209,012100979.IB,短期融资券
2210,012100961.IB,短期融资券
2211,012100984.IB,短期融资券
2212,018063.SH,金融债
2213,2128008.IB,金融债
2214,112111090.IB,同业存单
2215,102100515.IB,中期票据
2216,137802.SZ,资产支持证券
2217,112108057.IB,同业存单
2218,112117062.IB,同业存单
2219,179857.SH,资产支持证券
2220,175892.SH,公司债
2221,2189104.IB,资产支持证券
2222,175894.SH,金融债
2223,012101165.IB,短期融资券
2224,112117065.IB,同业存单
2225,102100558.IB,中期票据
2226,175915.SH,金融债
2227,179976.SH,资产支持证券
2228,132100027.IB,中期票据
2229,012101281.IB,短期融资券
2230,112109135.IB,同业存单
2231,012101339.IB,短期融资券
2232,189004.SH,资产支持证券
2233,2189146.IB,资产支持证券
2234,112108081.IB,同业存单
2235,012101466.IB,短期融资券
2236,012101452.IB,短期融资券
2237,112118095.IB,同业存单
2238,2189114.IB,资产支持证券
2239,012101461.IB,短期融资券
2240,169413.SH,资产支持证券
2241,219918.IB,国债
2242,2105115.IB,地方政府债
2243,188008.SH,公司债
2244,175973.SH,公司债
2245,108803.SZ,金融债
2246,2128017.IB,金融债
2247,112117085.IB,同业存单
2248,012101622.IB,短期融资券
2249,2189170.IB,资产支持证券
2250,217707.IB,金融债
2251,189062.SH,资产支持证券
2252,163873.SH,金融债
2253,112198602.IB,同业存单
2254,189091.SH,资产支持证券
2255,042100194.IB,短期融资券
2256,137973.SZ,资产支持证券
2257,137974.SZ,资产支持证券
2258,102100889.IB,中期票据
2259,188082.SH,公司债
2260,137961.SZ,资产支持证券
2261,092118100.IB,金融债
2262,137962.SZ,资产支持证券
2263,112103049.IB,同业存单
2264,173264.SH,地方政府债
2265,112104030.IB,同业存单
2266,112117102.IB,同业存单
2267,189320.SH,资产支持证券
2268,149480.SH,资产支持证券
2269,188127.SH,金融债
2270,2103676.IB,金融债
2271,188134.SH,金融债
2272,012101935.IB,短期融资券
2273,112103064.IB,同业存单
2274,112106155.IB,同业存单
2275,219923.IB,国债
2276,112113104.IB,同业存单
2277,136009.SH,公司债
2278,012101951.IB,短期融资券
2279,136055.SH,公司债
2280,136042.SH,公司债
2281,2103677.IB,金融债
2282,102101014.IB,中期票据
2283,112103072.IB,同业存单
2284,2105252.IB,地方政府债
2285,2128021.IB,金融债
2286,189454.SH,资产支持证券
2287,2128022.IB,金融债
2288,189141.SH,资产支持证券
2289,112106171.IB,同业存单
2290,173718.IB,地方政府债
2291,189484.SH,资产支持证券
2292,012102095.IB,短期融资券
2293,2120050.IB,金融债
2294,136063.SH,公司债
2295,189502.SH,资产支持证券
2296,012102140.IB,短期融资券
2297,012102176.IB,短期融资券
2298,102101117.IB,中期票据
2299,012102210.IB,短期融资券
2300,102101150.IB,中期票据
2301,102101172.IB,中期票据
2302,102101192.IB,中期票据
2303,136214.SH,公司债
