,thscode,ths_ths_bond_first_type_bond
1052,149728.SH,资产支持证券
1053,2128046.IB,金融债
1054,183008.SH,资产支持证券
1055,2128047.IB,金融债
1056,123131.SZ,可转债
1057,102103183.IB,中期票据
1058,102103189.IB,中期票据
1059,2120111.IB,金融债
1060,2189571.IB,资产支持证券
1061,111002.SH,可转债
1062,2128049.IB,金融债
1063,136793.SH,公司债
1064,2128051.IB,金融债
1065,113636.SH,可转债
1066,2189590.IB,资产支持证券
1067,183157.SH,资产支持证券
1068,185130.SH,公司债
1069,183148.SH,资产支持证券
1070,2189616.IB,资产支持证券
1071,123132.SZ,可转债
1072,183194.SH,资产支持证券
1073,183065.SH,资产支持证券
1074,2120116.IB,金融债
1075,183206.SH,资产支持证券
1076,123133.SZ,可转债
1077,113637.SH,可转债
1078,2121062.IB,金融债
1079,102103330.IB,中期票据
1080,2120118.IB,金融债
1081,210315.BC,金融债
1082,183185.SH,资产支持证券
1083,127052.SH,企业债
1084,110084.SH,可转债
1085,113052.SH,可转债
1086,183226.SH,资产支持证券
1087,102103342.IB,中期票据
1088,183271.SH,资产支持证券
1089,183269.SH,资产支持证券
1090,102103360.IB,中期票据
1091,2289003.IB,资产支持证券
1092,102280003.IB,中期票据
1093,183277.SH,资产支持证券
1094,183338.SH,资产支持证券
1095,113053.SH,可转债
1096,102280038.IB,中期票据
1097,102280048.IB,中期票据
1098,185187.SH,公司债
1099,185222.SH,金融债
1100,2220002.IB,金融债
1101,102280110.IB,中期票据
1102,149781.SH,资产支持证券
1103,136905.SH,公司债
1104,102280125.IB,中期票据
1105,185287.SH,金融债
1106,2228004.IB,金融债
1107,102280136.IB,中期票据
1108,2228007.IB,金融债
1109,2228006.IB,金融债
1110,2220009.IB,金融债
1111,113639.SH,可转债
1112,127053.SH,企业债
1113,2280038.IB,企业债
1114,183440.SH,资产支持证券
1115,185289.SH,金融债
1116,183480.SH,资产支持证券
1117,220305.IB,金融债
1118,183474.SH,资产支持证券
1119,183220.SH,资产支持证券
1120,127054.SH,企业债
1121,136983.SH,公司债
1122,102280275.IB,中期票据
1123,2220011.IB,金融债
1124,102280272.IB,中期票据
1125,113640.SH,可转债
1126,2228012.IB,金融债
1127,2228013.IB,金融债
1128,102280315.IB,中期票据
1129,127055.SH,企业债
1130,2220012.IB,金融债
1131,2228014.IB,金融债
1132,2228015.IB,金融债
1133,113641.SH,可转债
1134,110085.SH,可转债
1135,135004.SH,金融债
1136,2228016.IB,金融债
1137,102200110.IB,中期票据
1138,113054.SH,可转债
1139,220204.IB,金融债
1140,183508.SH,资产支持证券
1141,183509.SH,资产支持证券
1142,135010.SH,金融债
1143,123138.SZ,可转债
1144,2228017.IB,金融债
1145,149816.SH,资产支持证券
1146,111003.SH,可转债
1147,185491.SH,公司债
1148,102280510.IB,中期票据
1149,185512.SH,金融债
1150,2221010.IB,金融债
1151,118006.SZ,公司债
1152,102280558.IB,中期票据
1153,2220028.IB,金融债
1154,102280556.IB,中期票据
1155,149848.SH,资产支持证券
1156,185558.SH,金融债
1157,123142.SZ,可转债
1158,127058.SH,企业债
1159,118007.SZ,公司债
1160,092280007.IB,金融债
1161,185559.SH,金融债
1162,2220030.IB,金融债
1163,113057.SH,可转债
1164,113643.SH,可转债
1165,102280665.IB,中期票据
1166,102280695.IB,中期票据
1167,113058.SH,可转债
1168,111004.SH,可转债
1169,102280704.IB,中期票据
1170,2228022.IB,金融债
1171,102280735.IB,中期票据
1172,2228021.IB,金融债
1173,180004.BC,国债
1174,102280742.IB,中期票据
1175,123144.SZ,可转债
1176,102280759.IB,中期票据
1177,2228024.IB,金融债
1178,220008.BC,国债
1179,113644.SH,可转债
1180,149881.SH,资产支持证券
1181,185681.SH,公司债
1182,2228026.IB,金融债
1183,102280857.IB,中期票据
1184,127061.SH,企业债
1185,123145.SZ,可转债
1186,185713.SH,公司债
1187,127063.SH,企业债
1188,113647.SH,可转债
1189,110086.SH,可转债
1190,113648.SH,可转债
1191,2228028.IB,金融债
1192,183198.SH,资产支持证券
1193,102281063.IB,中期票据
1194,2220037.IB,金融债
1195,102281056.IB,中期票据
1196,123146.SZ,可转债
1197,220010.BC,国债
1198,2222003.IB,金融债
1199,127064.SH,企业债
1200,113059.SH,可转债
1201,2228032.IB,金融债
1202,185806.SH,公司债
1203,132026.SH,可交换债券
1204,180056.SH,资产支持证券
1205,180053.SH,资产支持证券
1206,180054.SH,资产支持证券
1207,185857.SH,金融债
1208,183994.SH,资产支持证券
1209,2228036.IB,金融债
1210,2220045.IB,金融债
1211,135230.SH,公司债
1212,2220049.IB,金融债
1213,2220047.IB,金融债
1214,113060.SH,可转债
1215,2228037.IB,金融债
1216,2228039.IB,金融债
1217,183811.SH,资产支持证券
1218,180047.SH,资产支持证券
1219,220315.IB,金融债
1220,2228043.IB,金融债
1221,135251.SH,公司债
1222,102200165.IB,中期票据
1223,123149.SZ,可转债
1224,185927.SH,公司债
1225,127065.SH,企业债
1226,110087.SH,可转债
1227,111005.SH,可转债
1228,118008.SZ,公司债
1229,102281390.IB,中期票据
1230,118009.SZ,公司债
1231,185930.SH,公司债
1232,180222.SH,资产支持证券
1233,113649.SH,可转债
1234,135300.SH,公司债
1235,135290.SH,公司债
1236,102281432.IB,中期票据
1237,118010.SZ,公司债
1238,180302.IB,金融债
1239,135341.SH,公司债
1240,113650.SH,可转债
1241,123151.SZ,可转债
1242,180297.SH,资产支持证券
1243,2280302.IB,企业债
1244,118011.SZ,公司债
1245,092280013.IB,金融债
1246,135348.SH,公司债
1247,102281474.IB,中期票据
1248,180087.SH,资产支持证券
1249,102281487.IB,中期票据
1250,118013.SZ,公司债
1251,127066.SH,企业债
1252,185754.SH,金融债
1253,149978.SH,资产支持证券
1254,102281536.IB,中期票据
1255,137521.SZ,资产支持证券
1256,113061.SH,可转债
1257,137525.SZ,资产支持证券
1258,102281588.IB,中期票据
1259,113651.SH,可转债
1260,102281605.IB,中期票据
1261,102281606.IB,中期票据
1262,180370.SH,资产支持证券
1263,123152.SZ,可转债
1264,123153.SZ,可转债
1265,118015.SZ,公司债
1266,127067.SH,企业债
1267,180475.SH,资产支持证券
1268,180478.SH,资产支持证券
1269,113652.SH,可转债
1270,137563.SZ,资产支持证券
1271,102281641.IB,中期票据
1272,102281647.IB,中期票据
1273,135391.SH,公司债
1274,180335.SH,资产支持证券
1275,113653.SH,可转债
1276,109886.SZ,地方政府债
1277,220306.IB,金融债
1278,2228045.IB,金融债
1279,180588.SH,资产支持证券
1280,092280033.IB,金融债
1281,102281695.IB,中期票据
1282,102200193.IB,中期票据
1283,109898.SZ,地方政府债
1284,102281705.IB,中期票据
1285,113654.SH,可转债
1286,135401.SH,公司债
1287,2228047.IB,金融债
1288,135426.SH,公司债
1289,135427.SH,公司债
1290,135428.SH,公司债
1291,113655.SH,可转债
1292,118016.SZ,公司债
1293,2280354.IB,企业债
1294,118017.SZ,公司债
1295,180263.SH,资产支持证券
1296,180487.SH,资产支持证券
1297,180529.SH,资产支持证券
1298,137653.SZ,资产支持证券
1299,137654.SZ,资产支持证券
1300,137650.SZ,资产支持证券
1301,102281762.IB,中期票据
1302,072210130.IB,金融债
1303,184533.SH,企业债
1304,127068.SH,企业债
1305,123155.SZ,可转债
1306,180582.SH,资产支持证券
1307,137648.SZ,资产支持证券
1308,2280365.IB,企业债
1309,180543.SH,资产支持证券
1310,180544.SH,资产支持证券
1311,123156.SZ,可转债
1312,127070.SH,企业债
1313,135430.SH,公司债
1314,137678.SZ,资产支持证券
1315,118018.SZ,公司债
1316,180577.SH,资产支持证券
1317,135455.SH,公司债
1318,180662.SH,资产支持证券
1319,2220034.IB,金融债
1320,019683.SH,国债
1321,127071.SH,企业债
1322,180245.SH,资产支持证券
1323,092280069.IB,金融债
1324,137714.SZ,资产支持证券
1325,042280389.IB,短期融资券
1326,220207.IB,金融债
1327,042280390.IB,短期融资券
1328,092280083.IB,金融债
1329,135468.SH,公司债
1330,135469.SH,公司债
1331,123157.SZ,可转债
1332,102282006.IB,中期票据
1333,2289219.IB,资产支持证券
1334,113656.SH,可转债
1335,102282040.IB,中期票据
1336,102282025.IB,中期票据
1337,137764.SZ,资产支持证券
1338,180802.SH,资产支持证券
1339,180710.SH,资产支持证券
1340,180833.SH,资产支持证券
1341,180846.SH,资产支持证券
1342,112209146.IB,同业存单
1343,180815.SH,资产支持证券
1344,2289240.IB,资产支持证券
1345,180840.SH,资产支持证券
1346,113062.SH,可转债
1347,135433.SH,公司债
1348,118019.SZ,公司债
1349,113658.SH,可转债
1350,180940.SH,资产支持证券
1351,135572.SH,公司债
1352,180870.SH,资产支持证券
1353,180961.SH,资产支持证券
1354,180928.SH,资产支持证券
1355,110089.SH,可转债
1356,148074.SZ,公司债
1357,127072.SH,企业债
1358,180950.SH,资产支持证券
1359,135529.SH,公司债
1360,112006.SZ,公司债
1361,118020.SZ,公司债
1362,110090.SH,可转债
1363,127073.SH,企业债
1364,180991.SH,资产支持证券
1365,180992.SH,资产支持证券
1366,102282159.IB,中期票据
1367,180646.SH,资产支持证券
1368,102282165.IB,中期票据
1369,180926.SH,资产支持证券
1370,123158.SZ,可转债
1371,102282357.IB,中期票据
1372,102282168.IB,中期票据
1373,112217172.IB,同业存单
1374,118021.SZ,公司债
1375,123159.SZ,可转债
1376,112012.SZ,公司债
1377,112015.SZ,公司债
1378,102282193.IB,中期票据
1379,113657.SH,可转债
1380,180817.SH,资产支持证券
1381,102282206.IB,中期票据
1382,112060.SZ,公司债
1383,2221032.IB,金融债
1384,111007.SH,可转债
1385,118022.SZ,公司债
1386,123161.SZ,可转债
1387,135541.SH,公司债
1388,135563.SH,公司债
1389,135533.SH,公司债
1390,112046.SZ,公司债
1391,012283472.IB,短期融资券
1392,072210168.IB,金融债
1393,012283523.IB,短期融资券
1394,102282247.IB,中期票据
1395,127074.SH,企业债
1396,118023.SZ,公司债
1397,2280438.IB,企业债
1398,012283524.IB,短期融资券
1399,184599.SH,企业债
1400,113659.SH,可转债
1401,123163.SZ,可转债
1402,123162.SZ,可转债
1403,127972.SH,政府支持机构债
1404,2228050.IB,金融债
1405,042280457.IB,短期融资券
1406,127075.SH,企业债
1407,092280105.IB,金融债
1408,137945.SZ,资产支持证券
1409,220023.IB,国债
1410,220024.IB,国债
1411,012283599.IB,短期融资券
1412,012283614.IB,短期融资券
1413,137959.SZ,资产支持证券
1414,112081.SZ,公司债
1415,118025.SZ,公司债
1416,118024.SZ,公司债
1417,127076.SH,企业债
1418,2220073.IB,金融债
1419,012283714.IB,短期融资券
1420,123165.SZ,可转债
1421,102282419.IB,中期票据
1422,137982.SZ,资产支持证券
1423,012283766.IB,短期融资券
1424,112206215.IB,同业存单
1425,123166.SZ,可转债
1426,113063.SH,可转债
1427,112144.SZ,公司债
1428,2289266.IB,资产支持证券
1429,112130.SZ,公司债
1430,112197.SZ,金融债
1431,112277.SZ,公司债
1432,112278.SZ,金融债
1433,2221037.IB,金融债
1434,2289311.IB,资产支持证券
1435,012283858.IB,短期融资券
1436,111009.SH,可转债
1437,2222008.IB,金融债
1438,2221038.IB,金融债
1439,092280134.IB,金融债
1440,2220076.IB,金融债
1441,092280138.IB,金融债
1442,112294.SZ,公司债
1443,012283874.IB,短期融资券
1444,2220078.IB,金融债
1445,220025.BC,国债
1446,220308.IB,金融债
1447,138573.SZ,资产支持证券
1448,112311.SZ,公司债
1449,112280.SZ,公司债
1450,111010.SZ,企业债
1451,2221039.IB,金融债
1452,2220079.IB,金融债
1453,113064.SH,可转债
1454,135609.SH,公司债
1455,112298.SZ,金融债
1456,012283978.IB,短期融资券
1457,138597.SZ,资产支持证券
1458,019691.SH,国债
1459,113661.SH,可转债
1460,112264.SZ,公司债
1461,102282569.IB,中期票据
1462,123168.SZ,可转债
1463,102282571.IB,中期票据
1464,112424.SZ,公司债
1465,123170.SZ,可转债
1466,113662.SH,可转债
1467,112450.SZ,公司债
1468,112515.SZ,公司债
1469,012284070.IB,短期融资券
1470,113663.SH,可转债
1471,118027.SZ,公司债
1472,123171.SZ,可转债
1473,112272.SZ,公司债
1474,112261.SZ,公司债
1475,113065.SH,可转债
1476,138677.SZ,资产支持证券
1477,2220080.IB,金融债
1478,2228059.IB,金融债
1479,112428.SZ,公司债
1480,127077.SH,企业债
1481,113664.SH,可转债
1482,252280001.IB,金融债
1483,118028.SZ,公司债
1484,138696.SZ,资产支持证券
1485,135713.SH,公司债
1486,2220086.IB,金融债
1487,012284220.IB,短期融资券
1488,135736.SH,公司债
1489,042280539.IB,短期融资券
1490,112439.SZ,公司债
1491,112440.SZ,公司债
1492,132280119.IB,中期票据
1493,2228060.IB,金融债
1494,199060.SH,资产支持证券
1495,199062.SH,资产支持证券
1496,199063.SH,资产支持证券
1497,222200001.IB,金融债
1498,042280549.IB,短期融资券
1499,108616.SZ,金融债
1500,112635.SZ,公司债
1501,110091.SH,可转债
1502,138727.SZ,资产支持证券
1503,127078.SH,企业债
1504,2228058.IB,金融债
1505,2280511.IB,企业债
1506,108617.SZ,金融债
1507,112055.SZ,公司债
1508,127079.SH,企业债
1509,220028.BC,国债
1510,138737.SZ,资产支持证券
1511,042280569.IB,短期融资券
1512,012286001.IB,短期融资券
1513,012284410.IB,短期融资券
1514,232280012.IB,金融债
1515,135767.SH,公司债
1516,135755.SZ,资产支持证券
1517,138805.SZ,资产支持证券
1518,2389003.IB,资产支持证券
1519,102380013.IB,中期票据
1520,138804.SZ,资产支持证券
1521,112874.SZ,公司债
1522,102380024.IB,中期票据
1523,012380131.IB,短期融资券
1524,230002.BC,国债
1525,102380067.IB,中期票据
1526,012380132.IB,短期融资券
1527,042380025.IB,短期融资券
1528,2303102.IB,金融债
1529,230213.IB,金融债
1530,018085.SH,金融债
1531,012380271.IB,短期融资券
1532,135805.SH,公司债
1533,012380310.IB,短期融资券
1534,112983.SZ,公司债
1535,135796.SH,公司债
1536,012380351.IB,短期融资券
1537,012380363.IB,短期融资券
1538,230305.IB,金融债
1539,148179.SZ,金融债
1540,138869.SZ,资产支持证券
1541,102380162.IB,中期票据
1542,012380415.IB,短期融资券
1543,138867.SZ,资产支持证券
1544,230310.IB,金融债
1545,135833.SH,公司债
1546,112943.SZ,公司债
1547,102380237.IB,中期票据
1548,012380551.IB,短期融资券
1549,199083.SH,资产支持证券
1550,135817.SH,公司债
1551,230004.SH,地方政府债
1552,135839.SH,公司债
1553,230402.BC,金融债
1554,108618.SZ,金融债
1555,199023.SH,资产支持证券
1556,012380688.IB,短期融资券
1557,199108.SH,资产支持证券
1558,112978.SZ,公司债
1559,138887.SZ,资产支持证券
1560,112309048.IB,同业存单
1561,018020.SH,金融债
1562,102380384.IB,中期票据
1563,199033.SH,资产支持证券
1564,230205.IB,金融债
1565,012380808.IB,短期融资券
1566,199076.SH,资产支持证券
1567,230403.IB,金融债
1568,135844.SH,公司债
1569,112306099.IB,同业存单
1570,199169.SH,资产支持证券
1571,199172.SH,资产支持证券
1572,199155.SH,资产支持证券
1573,2320008.IB,金融债
1574,199166.SH,资产支持证券
1575,072310045.IB,金融债
1576,230005.SH,地方政府债
1577,072310052.IB,金融债
1578,230404.IB,金融债
1579,112402.SZ,金融债
1580,112433.SZ,公司债
1581,112305044.IB,同业存单
1582,112308054.IB,同业存单
1583,012380974.IB,短期融资券
1584,112317081.IB,同业存单
1585,112302031.IB,同业存单
1586,199057.SH,资产支持证券
1587,148210.SZ,公司债
1588,012381042.IB,短期融资券
1589,102380596.IB,中期票据
1590,232380006.IB,金融债
1591,2322002.IB,金融债
1592,012381048.IB,短期融资券
1593,012381062.IB,短期融资券
1594,199272.SH,资产支持证券
1595,112305052.IB,同业存单
1596,112302034.IB,同业存单
1597,112309067.IB,同业存单
1598,092318002.IB,金融债
1599,2328001.IB,金融债
1600,012381117.IB,短期融资券
1601,199314.SH,资产支持证券
1602,102380677.IB,中期票据
1603,2328004.IB,金融债
1604,2328007.IB,金融债
1605,199049.SH,资产支持证券
1606,199356.SH,资产支持证券
1607,199337.SH,资产支持证券
1608,212380003.IB,金融债
1609,222380001.IB,金融债
1610,012381205.IB,短期融资券
1611,102380723.IB,中期票据
1612,012381211.IB,短期融资券
1613,112303044.IB,同业存单
1614,102380746.IB,中期票据
1615,135921.SZ,资产支持证券
1616,135893.SH,公司债
1617,232380008.IB,金融债
1618,2389086.IB,资产支持证券
1619,092303001.IB,金融债
1620,199297.SH,资产支持证券
1621,135947.SZ,资产支持证券
1622,2389088.IB,资产支持证券
1623,2389094.IB,资产支持证券
1624,2320013.IB,金融债
1625,135927.SZ,资产支持证券
1626,135919.SZ,资产支持证券
1627,135950.SZ,资产支持证券
1628,135953.SZ,资产支持证券
1629,232380017.IB,金融债
1630,232300007.IB,金融债
1631,2328010.IB,金融债
1632,112322005.IB,同业存单
1633,012381400.IB,短期融资券
1634,199420.SH,资产支持证券
1635,012381440.IB,短期融资券
1636,112317099.IB,同业存单
1637,199405.SH,资产支持证券
1638,230008.SH,地方政府债
1639,102380881.IB,中期票据
1640,135974.SZ,资产支持证券
1641,102380914.IB,中期票据
1642,230303.IB,金融债
1643,115252.SH,金融债
1644,148253.SZ,金融债
1645,2320016.IB,金融债
1646,199488.SH,资产支持证券
1647,112305072.IB,同业存单
1648,112314062.IB,同业存单
1649,102380965.IB,中期票据
1650,019703.SH,国债
1651,230010.SH,地方政府债
1652,112309081.IB,同业存单
1653,112310139.IB,同业存单
1654,112303060.IB,同业存单
1655,012381587.IB,短期融资券
1656,102381026.IB,中期票据
1657,012381606.IB,短期融资券
1658,199479.SH,资产支持证券
1659,012381619.IB,短期融资券
1660,199553.SH,资产支持证券
1661,143009.SH,公司债
1662,199589.SH,资产支持证券
1663,115296.SH,公司债
1664,199430.SH,资产支持证券
1665,222380003.IB,金融债
1666,012381657.IB,短期融资券
1667,012381663.IB,短期融资券
1668,112397409.IB,同业存单
1669,199494.SH,资产支持证券
1670,199495.SH,资产支持证券
1671,222380002.IB,金融债
1672,102381077.IB,中期票据
1673,012381735.IB,短期融资券
1674,112303068.IB,同业存单
1675,102381116.IB,中期票据
1676,199558.SH,资产支持证券
1677,199619.SH,资产支持证券
1678,199630.SH,资产支持证券
1679,199402.SH,资产支持证券
1680,199666.SH,资产支持证券
1681,199612.SH,资产支持证券
1682,143041.SH,公司债
1683,239926.IB,国债
1684,112312069.IB,同业存单
1685,230011.SH,地方政府债
1686,199645.SH,资产支持证券
1687,199682.SH,资产支持证券
1688,2328012.IB,金融债
1689,230302.SH,地方政府债
1690,112317127.IB,同业存单
1691,212380005.IB,金融债
1692,112303082.IB,同业存单
1693,112306136.IB,同业存单
1694,199670.SH,资产支持证券
1695,199628.SH,资产支持证券
1696,102381202.IB,中期票据
1697,199694.SH,资产支持证券
1698,2389127.IB,资产支持证券
1699,230210.SH,地方政府债
1700,143080.SH,公司债
1701,112305104.IB,同业存单
1702,230012.SH,地方政府债
1703,112303089.IB,同业存单
1704,112314097.IB,同业存单
1705,199777.SH,资产支持证券
1706,199769.SH,资产支持证券
1707,102381224.IB,中期票据
1708,102381227.IB,中期票据
1709,199716.SH,资产支持证券
1710,199703.SH,资产支持证券
1711,232380021.IB,金融债
1712,112399606.IB,同业存单
1713,212380006.IB,金融债
1714,012381956.IB,短期融资券
1715,199424.SH,资产支持证券
1716,012382032.IB,短期融资券
1717,112309102.IB,同业存单
1718,012382046.IB,短期融资券
1719,143128.SH,公司债
1720,143107.SH,公司债
1721,2328017.IB,金融债
1722,115442.00,其他债券
1723,143133.SH,公司债
1724,2328018.IB,金融债
1725,199830.SH,资产支持证券
1726,230407.SH,地方政府债
1727,102381322.IB,中期票据
1728,115446.00,其他债券
1729,199856.SH,资产支持证券
1730,092318003.IB,金融债
1731,199872.SH,资产支持证券
1732,2389183.IB,资产支持证券
1733,012382139.IB,短期融资券
1734,102381383.IB,中期票据
1735,012382183.IB,短期融资券
1736,148324.SZ,公司债
1737,199951.IB,国债
1738,143147.SH,公司债
1739,115487.SH,金融债
1740,012382211.IB,短期融资券
1741,012382219.IB,短期融资券
1742,112303119.IB,同业存单
1743,148326.SZ,金融债
1744,199879.SH,资产支持证券
1745,012382230.IB,短期融资券
1746,143166.SH,公司债
1747,102300386.IB,中期票据
1748,199870.SH,资产支持证券
1749,199982.SH,资产支持证券
1750,012382374.IB,短期融资券
1751,199991.SH,资产支持证券
1752,112303131.IB,同业存单
1753,112381870.IB,同业存单
1754,112317160.IB,同业存单
1755,112313129.IB,同业存单
1756,112315281.IB,同业存单
1757,112303135.IB,同业存单
1758,112305152.IB,同业存单
1759,112305151.IB,同业存单
1760,260023.SH,资产支持证券
1761,260060.SH,资产支持证券
1762,112381998.IB,同业存单
1763,112382090.IB,同业存单
1764,112382100.IB,同业存单
1765,038018.IB,企业债
1766,102702.IB,政府支持机构债
1767,130231.IB,金融债
1768,130247.IB,金融债
1769,140423.IB,金融债
1770,140211.IB,金融债
1771,140215.IB,金融债
1772,140217.IB,金融债
1773,101554028.IB,中期票据
1774,101573007.IB,中期票据
1775,1589230.IB,资产支持证券
1776,101653045.IB,中期票据
1777,1624029.IB,企业债
1778,136869.SH,公司债
1779,1689313.IB,资产支持证券
1780,1789048.IB,资产支持证券
1781,101754025.IB,中期票据
1782,1721031.IB,金融债
1783,1789185.IB,资产支持证券
1784,1789364.IB,资产支持证券
1785,123002.SH,公司债
1786,128023.SZ,可转债
1787,128026.SZ,可转债
1788,123004.SH,公司债
1789,128033.SZ,可转债
1790,128035.SZ,可转债
1791,113504.SH,可转债
1792,1889081.IB,资产支持证券
1793,123010.SH,企业债
1794,101800757.IB,中期票据
1795,110045.SH,可转债
1796,101800795.IB,中期票据
1797,101800808.IB,中期票据
1798,128042.SZ,可转债
1799,113516.SH,可转债
1800,1820042.IB,金融债
1801,101800900.IB,中期票据
1802,1828006.IB,金融债
1803,1828007.IB,金融债
1804,1828009.IB,金融债
1805,1889256.IB,资产支持证券
1806,1889264.IB,资产支持证券
1807,101801160.IB,中期票据
1808,1828012.IB,金融债
1809,1880190.IB,企业债
1810,1889298.IB,资产支持证券
1811,101801252.IB,中期票据
1812,1889343.IB,资产支持证券
1813,1823009.IB,金融债
1814,128049.SZ,可转债
1815,1889399.IB,资产支持证券
1816,101801461.IB,中期票据
1817,101801532.IB,中期票据
1818,101900041.IB,中期票据
1819,101900093.IB,中期票据
1820,190401.IB,金融债
1821,1920007.IB,金融债
1822,1989035.IB,资产支持证券
1823,128056.SZ,可转债
1824,1989048.IB,资产支持证券
1825,152122.SH,企业债
1826,101900292.IB,中期票据
1827,101900312.IB,中期票据
1828,112882.SZ,公司债
1829,101900476.IB,中期票据
1830,1920024.IB,金融债
1831,113025.SH,可转债
1832,101900533.IB,中期票据
1833,128066.SZ,可转债
1834,111081.SZ,企业债
1835,101900586.IB,中期票据
1836,1924010.IB,企业债
1837,1989123.IB,资产支持证券
1838,190406.IB,金融债
1839,101901098.IB,中期票据
1840,101901130.IB,中期票据
1841,101901206.IB,中期票据
1842,101901217.IB,中期票据
1843,159723.SH,资产支持证券
1844,113545.SH,可转债
1845,159947.SH,资产支持证券
1846,152300.SH,企业债
1847,1922043.IB,金融债
1848,123035.SH,公司债
1849,101901578.IB,中期票据
1850,101901600.IB,中期票据
1851,1989497.IB,资产支持证券
1852,131900023.IB,中期票据
1853,110062.SH,可转债
1854,1989554.IB,资产支持证券
1855,127015.SH,企业债
1856,2089005.IB,资产支持证券
1857,113563.SH,可转债
1858,102000104.IB,中期票据
1859,163168.SH,公司债
1860,102000157.IB,中期票据
1861,2022008.IB,金融债
1862,2022011.IB,金融债
1863,163260.SH,公司债
1864,102000470.IB,中期票据
1865,102000478.IB,中期票据
1866,200005.IB,国债
1867,110070.SH,可转债
1868,123050.SZ,可转债
1869,2089073.IB,资产支持证券
1870,102000758.IB,中期票据
1871,102000805.IB,中期票据
1872,163482.SH,金融债
1873,2022020.IB,金融债
1874,200006.BC,国债
1875,102001063.IB,中期票据
1876,2005444.IB,地方政府债
1877,113584.SH,可转债
1878,102001322.IB,中期票据
1879,113593.SH,可转债
1880,2022026.IB,金融债
1881,128122.SZ,可转债
1882,102001430.IB,中期票据
1883,113596.SH,可转债
1884,102001439.IB,中期票据
1885,128125.SZ,可转债
1886,113598.SH,可转债
1887,149189.SH,资产支持证券
1888,2020043.IB,金融债
1889,102001468.IB,中期票据
1890,102001489.IB,中期票据
1891,102001517.IB,中期票据
1892,092000010.IB,金融债
1893,102001558.IB,中期票据
1894,102001578.IB,中期票据
1895,102001606.IB,中期票据
1896,175055.SH,公司债
1897,2020049.IB,金融债
1898,175089.SH,公司债
1899,123064.SH,金融债
1900,102001733.IB,中期票据
1901,102001794.IB,中期票据
1902,2023012.IB,金融债
1903,111097.SZ,企业债
1904,102001813.IB,中期票据
1905,128133.SZ,可转债
1906,102001837.IB,中期票据
1907,102001919.IB,中期票据
1908,102001930.IB,中期票据
1909,102001946.IB,中期票据
1910,175244.SH,公司债
1911,175271.SH,公司债
1912,102001968.IB,中期票据
1913,2021030.IB,金融债
1914,169504.SH,资产支持证券
1915,102002006.IB,中期票据
1916,102002077.IB,中期票据
1917,102002092.IB,中期票据
1918,102002101.IB,中期票据
1919,2022043.IB,金融债
1920,102002120.IB,中期票据
1921,113608.SH,可转债
1922,175401.SH,公司债
1923,175409.SH,金融债
1924,2028048.IB,金融债
1925,123076.SZ,可转债
1926,102002205.IB,中期票据
1927,102002209.IB,中期票据
1928,102002212.IB,中期票据
1929,2089427.IB,资产支持证券
1930,123078.SH,金融债
1931,2020080.IB,金融债
1932,175503.SH,公司债
1933,152690.SH,企业债
1934,123085.SH,金融债
1935,152689.SH,企业债
1936,123088.SH,金融债
1937,128142.SZ,可转债
1938,2189002.IB,资产支持证券
1939,175614.SH,公司债
1940,102100042.IB,中期票据
1941,175630.SH,金融债
1942,102100062.IB,中期票据
1943,102100058.IB,中期票据
1944,102100098.IB,中期票据
1945,102100138.IB,中期票据
1946,102100184.IB,中期票据
1947,123096.SH,金融债
1948,102100192.IB,中期票据
1949,102100195.IB,中期票据
1950,175704.SH,公司债
1951,102101270.IB,中期票据
1952,2180047.IB,企业债
1953,123099.SH,公司债
1954,102100298.IB,中期票据
1955,102100322.IB,中期票据
1956,175777.SH,公司债
1957,175803.SH,公司债
1958,149405.SH,资产支持证券
1959,102100420.IB,中期票据
1960,102100428.IB,中期票据
1961,123104.SZ,可转债
1962,175842.SH,公司债
1963,2189104.IB,资产支持证券
1964,102100537.IB,中期票据
1965,123106.SZ,可转债
1966,2121015.IB,金融债
1967,2189155.IB,资产支持证券
1968,2128013.IB,金融债
1969,2122016.IB,金融债
1970,149445.SH,资产支持证券
1971,123112.SZ,可转债
1972,2189147.IB,资产支持证券
1973,102100703.IB,中期票据
1974,102100694.IB,中期票据
1975,2189166.IB,资产支持证券
1976,2189114.IB,资产支持证券
1977,127033.SH,企业债
1978,169416.SH,资产支持证券
1979,2120033.IB,金融债
1980,102100767.IB,中期票据
1981,102100770.IB,中期票据
1982,2189174.IB,资产支持证券
1983,102100780.IB,中期票据
1984,102100781.IB,中期票据
1985,2128017.IB,金融债
1986,188032.SH,金融债
1987,102100807.IB,中期票据
1988,188059.SH,公司债
1989,2189170.IB,资产支持证券
1990,102100904.IB,中期票据
1991,102100921.IB,中期票据
1992,188091.SH,公司债
1993,2189189.IB,资产支持证券
1994,127034.SH,企业债
1995,2189185.IB,资产支持证券
1996,2189198.IB,资产支持证券
1997,2189209.IB,资产支持证券
1998,188111.SH,公司债
1999,2121023.IB,金融债
2000,102101025.IB,中期票据
2001,2120047.IB,金融债
2002,2121025.IB,金融债
2003,2121024.IB,金融债
2004,188182.SH,公司债
2005,127037.SH,企业债
2006,102101045.IB,中期票据
2007,2120049.IB,金融债
2008,2122038.IB,金融债
2009,123117.SZ,可转债
