,jydm,jydm_mc,p00475_f001,p00475_f002,p00475_f009
3840,000955.OF,南方产业活力,2017/12/31,300059.SZ,0.000019856712170489425500
3841,000955.OF,南方产业活力,2017/12/31,002922.SZ,0.001795468851354904743900
3842,000955.OF,南方产业活力,2017/12/31,002110.SZ,2.80939591172151140400
3843,000955.OF,南方产业活力,2017/12/31,600782.SH,3.18612371587648948400
3844,000955.OF,南方产业活力,2017/12/31,600745.SH,3.48425780911838509600
3845,000955.OF,南方产业活力,2017/12/31,000651.SZ,3.52667474842669333400
3846,000955.OF,南方产业活力,2017/12/31,000830.SZ,3.85432462207915042700
3847,000955.OF,南方产业活力,2017/12/31,000786.SZ,3.95843012380616265600
3848,000955.OF,南方产业活力,2017/12/31,600036.SH,4.21554650249008588100
3849,000955.OF,南方产业活力,2017/12/31,000001.SZ,4.29334317199771362500
3850,000955.OF,南方产业活力,2017/12/31,601003.SH,4.31824230596907688500
3851,000955.OF,南方产业活力,2017/12/31,600487.SH,4.50140446367006070600
3852,000955.OF,南方产业活力,2017/12/31,600581.SH,4.63006473450911110400
3853,000955.OF,南方产业活力,2017/12/31,000932.SZ,5.20917307072186448000
3854,000955.OF,南方产业活力,2017/12/31,000063.SZ,5.28206808843541874600
3855,000955.OF,南方产业活力,2017/12/31,601600.SH,6.45938322343415410700
3856,000955.OF,南方产业活力,2017/12/31,300143.SZ,7.85086026478721519600
3857,000955.OF,南方产业活力,2017/12/31,002919.SZ,0.002336196862421972423900
3858,000955.OF,南方产业活力,2017/12/31,300730.SZ,0.002752948940261853494400
3859,000955.OF,南方产业活力,2017/12/31,603477.SH,0.002988207198680070315300
3860,000955.OF,南方产业活力,2017/12/31,300735.SZ,0.004371136613427768437000
3861,000955.OF,南方产业活力,2017/12/31,603368.SH,0.008112723854349890179200
3862,000955.OF,南方产业活力,2017/12/31,002920.SZ,0.01442829380085180600
3863,000955.OF,南方产业活力,2017/12/31,002916.SZ,0.02159758535287274800
3864,000955.OF,南方产业活力,2017/12/31,002860.SZ,0.02562481872206835400
3865,000955.OF,南方产业活力,2017/12/31,300713.SZ,0.04234341661350717100
3866,000955.OF,南方产业活力,2017/12/31,002327.SZ,0.84333526592812231900
3867,000955.OF,南方产业活力,2017/12/31,002511.SZ,0.91967930052793128700
3868,000960.OF,招商医药健康产业股票,2017/12/31,002589.SZ,5.40992259565935644300
3869,000960.OF,招商医药健康产业股票,2017/12/31,000661.SZ,9.63978755847905149400
3870,000960.OF,招商医药健康产业股票,2017/12/31,000963.SZ,7.45350400289369273500
3871,000960.OF,招商医药健康产业股票,2017/12/31,600566.SH,6.71169656923117467500
3872,000960.OF,招商医药健康产业股票,2017/12/31,603658.SH,6.48630486973116870700
3873,000960.OF,招商医药健康产业股票,2017/12/31,300298.SZ,5.59602642034687009900
3874,000960.OF,招商医药健康产业股票,2017/12/31,600436.SH,5.53647150325723872600
3875,000960.OF,招商医药健康产业股票,2017/12/31,002916.SZ,0.04203159179371597600
3876,000960.OF,招商医药健康产业股票,2017/12/31,300463.SZ,0.39419472058380031000
3877,000960.OF,招商医药健康产业股票,2017/12/31,002831.SZ,0.59377750979546439900
3878,000960.OF,招商医药健康产业股票,2017/12/31,002294.SZ,1.29384907560056783600
3879,000960.OF,招商医药健康产业股票,2017/12/31,000813.SZ,1.60767638908504519300
3880,000960.OF,招商医药健康产业股票,2017/12/31,000423.SZ,1.84354327804508228400
3881,000960.OF,招商医药健康产业股票,2017/12/31,603079.SH,1.84498773332881132600
3882,000960.OF,招商医药健康产业股票,2017/12/31,300482.SZ,2.20418460691093139500
3883,000960.OF,招商医药健康产业股票,2017/12/31,000513.SZ,2.26156204268776189000
3884,000960.OF,招商医药健康产业股票,2017/12/31,600763.SH,2.29178618742302295200
3885,000960.OF,招商医药健康产业股票,2017/12/31,300143.SZ,3.09426408829555782700
3886,000960.OF,招商医药健康产业股票,2017/12/31,002555.SZ,3.21399487175172874600
3887,000960.OF,招商医药健康产业股票,2017/12/31,600887.SH,3.42170333779031861200
3888,000960.OF,招商医药健康产业股票,2017/12/31,002677.SZ,3.50928361365220767600
3889,000960.OF,招商医药健康产业股票,2017/12/31,002050.SZ,5.12585518656744167500
3890,000960.OF,招商医药健康产业股票,2017/12/31,600511.SH,3.52523999566813214900
3891,000960.OF,招商医药健康产业股票,2017/12/31,000538.SZ,3.80963849614330071700
3892,000960.OF,招商医药健康产业股票,2017/12/31,002020.SZ,4.02252304042156656900
3893,000960.OF,招商医药健康产业股票,2017/12/31,600285.SH,4.03912114708578724000
3894,000960.OF,招商医药健康产业股票,2017/12/31,300244.SZ,4.97093409337059941100
3895,000960.OF,招商医药健康产业股票,2017/12/31,603655.SH,0.001286807154471712773100
3896,000960.OF,招商医药健康产业股票,2017/12/31,300684.SZ,0.001810601572439505949800
3897,000960.OF,招商医药健康产业股票,2017/12/31,603080.SH,0.002535386871720522089800
3898,000960.OF,招商医药健康产业股票,2017/12/31,002923.SZ,0.002548632977124711397500
3899,000960.OF,招商医药健康产业股票,2017/12/31,603329.SH,0.002820402728030677465200
3900,000960.OF,招商医药健康产业股票,2017/12/31,603283.SH,0.003080569179585665277600
3901,000960.OF,招商医药健康产业股票,2017/12/31,603161.SH,0.003259423013747827262200
3902,000960.OF,招商医药健康产业股票,2017/12/31,002922.SZ,0.003494206070052339903600
3903,000960.OF,招商医药健康产业股票,2017/12/31,002919.SZ,0.004546530145233080485600
3904,000960.OF,招商医药健康产业股票,2017/12/31,300664.SZ,0.005076553405272608876300
3905,000960.OF,招商医药健康产业股票,2017/12/31,300730.SZ,0.005357581609031040674300
3906,000960.OF,招商医药健康产业股票,2017/12/31,603477.SH,0.005815423489147503331600
3907,000960.OF,招商医药健康产业股票,2017/12/31,002915.SZ,0.005996579764680609296000
3908,000960.OF,招商医药健康产业股票,2017/12/31,300735.SZ,0.008506776420065135143500
3909,000965.OF,汇丰晋信新动力混合,2017/12/31,000768.SZ,0.84213285099591281600
3910,000965.OF,汇丰晋信新动力混合,2017/12/31,002449.SZ,2.07715003103887671200
3911,000965.OF,汇丰晋信新动力混合,2017/12/31,300036.SZ,2.13464501656744339300
3912,000965.OF,汇丰晋信新动力混合,2017/12/31,000636.SZ,2.27340503557374678000
3913,000965.OF,汇丰晋信新动力混合,2017/12/31,002555.SZ,2.34013670722986570600
3914,000965.OF,汇丰晋信新动力混合,2017/12/31,600062.SH,2.54079828251148125000
3915,000965.OF,汇丰晋信新动力混合,2017/12/31,300418.SZ,3.01774936002301699500
3916,000965.OF,汇丰晋信新动力混合,2017/12/31,000661.SZ,3.10561878102907209800
3917,000965.OF,汇丰晋信新动力混合,2017/12/31,002624.SZ,3.73316571351750594600
3918,000965.OF,汇丰晋信新动力混合,2017/12/31,300271.SZ,3.78050114040371349700
3919,000965.OF,汇丰晋信新动力混合,2017/12/31,300618.SZ,3.92001222577735424000
3920,000965.OF,汇丰晋信新动力混合,2017/12/31,002202.SZ,4.42524349535416150200
3921,000965.OF,汇丰晋信新动力混合,2017/12/31,300433.SZ,4.46824268080961208500
3922,000965.OF,汇丰晋信新动力混合,2017/12/31,002517.SZ,5.31188996154119718800
3923,000965.OF,汇丰晋信新动力混合,2017/12/31,002456.SZ,6.61205623869311833600
3924,000965.OF,汇丰晋信新动力混合,2017/12/31,300136.SZ,7.71800060325751492900
3925,000965.OF,汇丰晋信新动力混合,2017/12/31,002475.SZ,8.91324965226720177600
3926,000965.OF,汇丰晋信新动力混合,2017/12/31,300558.SZ,0.34332347118984714300
3927,000965.OF,汇丰晋信新动力混合,2017/12/31,600521.SH,1.97281428427376941100
3928,000965.OF,汇丰晋信新动力混合,2017/12/31,002583.SZ,1.95801244831531995300
3929,000965.OF,汇丰晋信新动力混合,2017/12/31,600038.SH,1.90378004591312386300
3930,000965.OF,汇丰晋信新动力混合,2017/12/31,300078.SZ,1.69107464490872036200
3931,000965.OF,汇丰晋信新动力混合,2017/12/31,002241.SZ,1.64526616101046698100
3932,000965.OF,汇丰晋信新动力混合,2017/12/31,002174.SZ,1.54970801722270384400
3933,000965.OF,汇丰晋信新动力混合,2017/12/31,600634.SH,1.28970425993360977100
3934,000965.OF,汇丰晋信新动力混合,2017/12/31,000513.SZ,1.25368834158713904700
3935,000965.OF,汇丰晋信新动力混合,2017/12/31,601600.SH,1.14243316215995911300
3936,000965.OF,汇丰晋信新动力混合,2017/12/31,002025.SZ,1.13138401170892065800
3937,000965.OF,汇丰晋信新动力混合,2017/12/31,600151.SH,1.12084543420541186700
3938,000965.OF,汇丰晋信新动力混合,2017/12/31,600566.SH,1.07280587114583802800
3939,000965.OF,汇丰晋信新动力混合,2017/12/31,002343.SZ,1.05199505708501707700
3940,000965.OF,汇丰晋信新动力混合,2017/12/31,300364.SZ,1.04062610397196958800
3941,000965.OF,汇丰晋信新动力混合,2017/12/31,601336.SH,1.01634438349246832800
3942,000965.OF,汇丰晋信新动力混合,2017/12/31,300308.SZ,0.98632577300956842000
3943,000965.OF,汇丰晋信新动力混合,2017/12/31,300065.SZ,0.97567521399354759500
3944,000965.OF,汇丰晋信新动力混合,2017/12/31,600584.SH,0.93962601860622531500
3945,000965.OF,汇丰晋信新动力混合,2017/12/31,002236.SZ,0.92586557919276412800
3946,000965.OF,汇丰晋信新动力混合,2017/12/31,600893.SH,0.84848674623148123300
3947,000965.OF,汇丰晋信新动力混合,2017/12/31,002384.SZ,2.05602411319988544300
3948,000965.OF,汇丰晋信新动力混合,2017/12/31,603799.SH,0.84102616855471924400
3949,000965.OF,汇丰晋信新动力混合,2017/12/31,600372.SH,0.75838969508882660100
3950,000965.OF,汇丰晋信新动力混合,2017/12/31,600703.SH,0.73611533998439008800
3951,000965.OF,汇丰晋信新动力混合,2017/12/31,603515.SH,0.72700456341816978200
3952,000965.OF,汇丰晋信新动力混合,2017/12/31,002405.SZ,0.71287529094557749200
3953,000965.OF,汇丰晋信新动力混合,2017/12/31,603825.SH,0.60668454799421919700
3954,000965.OF,汇丰晋信新动力混合,2017/12/31,600570.SH,0.48809747506554517800
3955,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002310.SZ,0.005253608759613082594500
3956,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600196.SH,0.04071253763918058500
3957,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600062.SH,0.04132235476899933200
3958,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002236.SZ,0.04134742466702177900
3959,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000768.SZ,0.04152919119517725700
3960,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002405.SZ,0.04296068888392081400
3961,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601118.SH,0.04553605113531765800
3962,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603658.SH,0.04851708991835046600
3963,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002252.SZ,0.04911746513852439500
3964,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002918.SZ,0.05484017401593932000
3965,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300571.SZ,0.05485423920547918700
3966,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600885.SH,0.05657136442847121700
3967,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000938.SZ,0.05872318214818700900
3968,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002415.SZ,0.06336172537855119000
3969,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002583.SZ,0.06344744489480248700
3970,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600372.SH,0.06499536458529755900
3971,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600522.SH,0.06858775073867775700
3972,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000738.SZ,0.07609623728969527300
3973,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300310.SZ,0.07743238471434981900
3974,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600085.SH,0.09866990928689280900
3975,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002920.SZ,0.11641872638561752400
3976,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600150.SH,0.13465070879168394800
3977,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000998.SZ,0.14738234905996364200
3978,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600176.SH,0.16513751502896676900
3979,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002916.SZ,0.17426616164675494900
3980,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002202.SZ,0.22927505933221625100
3981,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000555.SZ,0.31829002995771873700
3982,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000538.SZ,0.55120282265625760700
3983,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300203.SZ,0.58798352772283405900
3984,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002039.SZ,0.66384233679910219800
3985,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002179.SZ,0.66430559595624790100
3986,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600666.SH,0.72876435402561408300
3987,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600622.SH,0.73368130986892573200
3988,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000581.SZ,0.86422775728290570400
3989,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002050.SZ,0.88851365122174178800
3990,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603799.SH,0.99209576283881471700
3991,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600309.SH,1.01439005198545300700
3992,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600867.SH,1.05200858653227782000
3993,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600487.SH,1.11800046328481309300
3994,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002573.SZ,1.13967756410044785400
3995,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600763.SH,1.15119929853185512800
3996,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600563.SH,1.20763001106492768000
3997,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601336.SH,1.30434238457428592600
3998,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300015.SZ,1.40190869741524513900
3999,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002127.SZ,1.54423497548868893400
4000,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601636.SH,1.75127237759715032900
4001,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002304.SZ,1.97694052977011883500
4002,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000661.SZ,1.99002897003638345500
4003,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300335.SZ,2.18405435274174683800
4004,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601398.SH,2.20092033826535744400
4005,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600872.SH,2.20101423642885970100
4006,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600845.SH,2.31673597406782042600
4007,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002120.SZ,2.58467986644076554500
4008,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002139.SZ,3.00603406392241345200
4009,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300065.SZ,3.03660677851414046700
4010,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600256.SH,3.20352669166422316500
4011,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000786.SZ,3.42453667445808991600
4012,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600702.SH,3.48519027782397630000
4013,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002027.SZ,3.62715524982945295100
4014,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300232.SZ,3.75723349573496279400
4015,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603816.SH,3.83992697762002330900
4016,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000596.SZ,3.98114994576065376500
4017,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600703.SH,4.14225482118031886800
4018,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002507.SZ,4.46738921329962411200
4019,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600887.SH,4.83005231159089192000
4020,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600521.SH,5.06467776251241154700
4021,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000858.SZ,5.56817029015031380600
4022,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000636.SZ,5.80575861231837724700
4023,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600089.SH,0.000251669217836249416500
4024,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601633.SH,0.000306757876867393044100
4025,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600019.SH,0.000343190624772741577900
4026,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000725.SZ,0.000350633454237587578700
4027,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601800.SH,0.000450086065275726659600
4028,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002001.SZ,0.000619584622554765504300
4029,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600491.SH,0.001236857605162006660200
4030,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601601.SH,0.001402507770303054265700
4031,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603517.SH,0.001437462370974352019000
4032,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600688.SH,0.001537461961605708128800
4033,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300115.SZ,0.001581337538975902663400
4034,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002007.SZ,0.001750334698294492565000
4035,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002142.SZ,0.001774382265410569801000
4036,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300072.SZ,0.001921539310971422619000
4037,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002230.SZ,0.001925498401360422066400
4038,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600685.SH,0.001961690217778282147100
4039,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000488.SZ,0.001975599127434372311200
4040,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002065.SZ,0.002135825078276017713200
4041,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000513.SZ,0.002206769633848631167400
4042,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002138.SZ,0.002569527802402529554000
4043,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000400.SZ,0.002576664583761646979000
4044,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300308.SZ,0.002628432295262544359600
4045,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000717.SZ,0.003132747480208645029800
4046,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002366.SZ,0.003444669104902479787400
4047,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300104.SZ,0.003573600009017922320100
4048,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603355.SH,0.003626110049966757097100
4049,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600446.SH,0.003775865248595390802500
4050,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601939.SH,0.003790724860877786755000
4051,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300166.SZ,0.003922625082784978873300
4052,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601098.SH,0.004142471809287280428200
4053,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600037.SH,0.004229324354695955807100
4054,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600804.SH,0.004435744034517144104400
4055,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000997.SZ,0.004670163860181585072900
4056,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002152.SZ,0.004844676397065113349500
4057,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600030.SH,0.004891234779106800930700
4058,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600566.SH,0.005042923941297166274100
4059,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002430.SZ,0.005139687236001988296100
4060,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603655.SH,0.005335199882267956076100
4061,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002439.SZ,0.005473702929264696615000
4062,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600808.SH,0.005499651901633385427800
4063,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600518.SH,0.005503708666949745059000
4064,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002465.SZ,0.005532789748655783763600
4065,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000932.SZ,0.005566129457194726479100
4066,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600056.SH,0.005802294408228002730400
4067,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600779.SH,0.006094915467275465181600
4068,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601611.SH,0.006252790708198642161600
4069,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600782.SH,0.006482710975542690666000
4070,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600031.SH,0.006561651851835191162100
4071,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600386.SH,0.006641895060492494108100
4072,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601928.SH,0.006807154525924100978700
4073,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600054.SH,0.006931937501457647708700
4074,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000917.SZ,0.007079478735066117249400
4075,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000423.SZ,0.007103487232211250411900
4076,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600066.SH,0.007178495064762047509600
4077,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601766.SH,0.007294200783712921164300
4078,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601668.SH,0.007312531111747515645600
4079,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300684.SZ,0.007506891193870633257500
4080,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600893.SH,0.007797682475945548266700
4081,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002174.SZ,0.007855864174343097712600
4082,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600282.SH,0.007879110807054821442000
4083,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600048.SH,0.008292601332879599261500
4084,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300059.SZ,0.008432602062095862617700
4085,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600111.SH,0.008550463141110484326800
4086,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000807.SZ,0.008566599039110386680200
4087,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002450.SZ,0.008644621771085701449200
4088,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600809.SH,0.008869280615675948056300
4089,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601607.SH,0.009246253741991665182700
4090,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603111.SH,0.009283025096311862353500
4091,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000776.SZ,0.009677553662905116503500
4092,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002157.SZ,0.009701073785413448747300
4093,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600118.SH,0.009733632094533509993000
4094,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601328.SH,0.010113398723771728374200
4095,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000826.SZ,0.010213215987872012141100
4096,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600436.SH,0.010288425681939353618500
4097,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601600.SH,0.010376984282745920206600
4098,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603080.SH,0.010511905915739454008400
4099,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002923.SZ,0.010566825271563173317600
4100,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600038.SH,0.010574268101028019318300
4101,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601288.SH,0.010701610159658402862200
4102,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601088.SH,0.010938452323521376387400
4103,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601628.SH,0.011460589926879798583600
4104,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603329.SH,0.011693603233590252906300
4105,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600535.SH,0.011700088848766969106400
4106,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601877.SH,0.011987708951533590150300
4107,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300088.SZ,0.012374377942305261515600
4108,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002049.SZ,0.012531035502467348205100
4109,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000999.SZ,0.012787861956468215322800
4110,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600718.SH,0.01308769793681668300
4111,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603161.SH,0.01351381457491822100
4112,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002410.SZ,0.01403914289257040900
4113,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002922.SZ,0.01448724290098981200
4114,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300122.SZ,0.01471397896570191900
4115,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300316.SZ,0.01497747336141057400
4116,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000651.SZ,0.01553695534532970700
4117,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000823.SZ,0.01588194318876587600
4118,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300070.SZ,0.01646846159257830700
4119,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600392.SH,0.01652920237407269300
4120,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002766.SZ,0.01658520266575919900
4121,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300168.SZ,0.01666889054352140400
4122,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603019.SH,0.01834204902587770300
4123,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002292.SZ,0.01861032949302700800
4124,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600549.SH,0.01878910065674344000
4125,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002919.SZ,0.01885025818459456300
4126,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002273.SZ,0.01897084764991344600
4127,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002594.SZ,0.01961192075648745200
4128,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000625.SZ,0.01969126535581304100
4129,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601989.SH,0.01976223595803295100
4130,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601166.SH,0.01991396419019426000
4131,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000560.SZ,0.02050001375435536300
4132,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002714.SZ,0.02065238664103724900
4133,000967.OF,华泰柏瑞创新动力混合,2017/12/31,300730.SZ,0.02221293895547090500
4134,000967.OF,华泰柏瑞创新动力混合,2017/12/31,000333.SZ,0.02241446186560043600
4135,000967.OF,华泰柏瑞创新动力混合,2017/12/31,002712.SZ,0.02256290822020244300
4136,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601318.SH,0.02360453969221873900
4137,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600104.SH,0.02376337214743004500
4138,000967.OF,华泰柏瑞创新动力混合,2017/12/31,603477.SH,0.02411118605209783600
4139,000967.OF,华泰柏瑞创新动力混合,2017/12/31,600276.SH,0.02421050191823767100
4140,000967.OF,华泰柏瑞创新动力混合,2017/12/31,601186.SH,0.02427910878721546400
