,thscode,ths_stock_mv_to_fanv_fund,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,Mean
684,001220.OF,63.772978124429,80.921536272185,80.433234677774,48.315040430384,88.145839415836,78.337989096288,91.891442359776,87.135341679091,89.480310729312,91.385020298641,93.310567849959,94.104508828327,92.538111909621,88.258858361793,91.345912724855,90.481440689297,92.723525745178,94.002780965622,87.346949182504,91.809401791794,91.811093474722,89.456391053014,89.716854008308,86.37935346385694
685,001222.OF,88.670835265137,85.205854495653,78.007384181666,78.181829488064,92.243703199274,91.710912350981,92.750388406652,93.80915808911,90.441648318153,93.876862176277,93.421413172647,94.787109773954,90.929932316568,93.724286484616,85.134062838886,85.77946935506,77.636694045595,77.839742784735,72.156434181546,74.016044266413,75.978768818759,76.396840418548,77.320370424152,85.2182497761933
686,001224.OF,54.431404081379,50.271111628142,49.587413464716,30.104601365556,77.112788975098,79.568423820078,76.757345044118,85.175200539786,71.395467861765,88.39929334689,80.495169609142,88.307165993071,77.746017957661,76.143416722521,82.198386116302,82.279572765729,74.784063511104,83.740631038641,74.710545839595,81.646421952422,87.128824073044,87.366899632025,83.863698722006,74.92234191568656
687,001227.OF,90.229318733984,58.998297209908,65.312879752025,46.752360618169,74.21118156277,71.167918435504,73.921899849007,85.040405541675,74.512028961971,86.46509549628,76.718014187871,81.470467564477,83.83431194765,66.230636374123,83.295928779504,82.061731858304,79.992740493217,83.653624137362,85.428427488275,84.02056467435,80.911152377688,84.350322726736,80.204296175866,77.33841760637897
688,001228.OF,51.123780250813,50.272393796828,56.912521591102,57.53271956323,85.436483694174,23.678298328389,22.813997310752,27.610204805645,28.856228662028,25.660709228819,23.250006952051,24.863492788423,18.746646744247,18.851146661078,17.802944416728,18.194178185332,22.581341530106,24.663190870155,33.729755400059,30.882654431278,33.615588687035,35.504703945039,32.544013535473,33.266391364294954
689,001231.OF,22.128765605614,19.947294146362,0.20272714819645,67.972171814785,75.228805905921,78.783634707321,30.45658870537,32.196702330911,50.7564762212,10.125535232937,16.376232291653,20.201882762281,30.299797528619,19.0548661247,19.663450388209,22.780167153696,19.15334834928,20.838625601515,24.085297539875,22.816738831626,19.194285983262,21.698241806092,15.027425339154,28.651698326894763
690,001252.OF,81.557641996261,76.751069648,92.495350537346,74.98036949655,89.902046776004,74.832388559549,64.724656923392,92.098399396515,93.496892766367,67.564989785809,78.668940640486,92.988913411866,82.367182428777,91.855686976651,77.882490551614,93.432376796062,92.652710808369,94.047892778196,87.953058154825,36.595708487386,47.986039150053,87.017594556423,93.094413074858,81.08464407397214
691,001255.OF,73.691594733884,67.757487132917,68.699210913768,71.82863737174,69.852627415545,78.507043014366,74.598611154374,76.021843410954,73.969482960399,80.461743243019,70.024838588673,82.403593977815,72.081505964382,89.894659216919,67.707571879708,81.647081689663,60.023576547523,62.008240049895,74.21398647967,81.287688374011,88.884011215501,85.651246423413,85.659925868977,75.51635685335286
692,001256.OF,89.678814557528,75.087239992538,79.180467937413,78.419157656973,80.754489926654,79.752175220903,89.898377080678,90.103117477476,84.948673409203,89.67205826103,92.868014522209,92.408802933894,91.392010384765,90.356872193243,92.631949866012,90.132873573513,91.767435714375,89.889081667478,86.367096935012,90.361720611158,85.684992097836,89.142872913295,93.189770007478,87.55165499742017
693,001261.OF,20.487687302176,32.429081909438,66.912104472241,67.805689916305,69.229739192738,51.922018617733,89.03415064408,91.651705675934,69.791459980542,93.905043752273,93.610671748941,94.710151742432,91.769610540493,94.390171258517,89.406610762709,88.750189011436,93.083287445014,93.626841235872,93.443886500986,78.815951856117,92.535893788741,92.036366384961,89.9048545298,79.96752905519476
694,001265.OF,33.96080218949,27.47698463714,40.264847691252,43.115948276494,80.586310876415,29.347002834776,30.259182253199,31.309568875678,26.194122324948,28.095364189085,25.653112311377,28.039373863322,24.462953274577,22.529562981553,18.221628113802,18.550096417091,16.663998947238,20.30538677256,16.741153157009,19.376771513397,23.142448481953,23.818199903211,25.057768237055,28.398808179244437
695,001280.OF,89.65646043873,89.41381892002,83.517651226945,83.292071144194,84.764976413552,87.309914549924,88.946013700443,93.006908534138,76.170567894473,90.48408377628,89.228929779078,91.164084974734,83.712905303453,85.219557497893,80.139621459689,87.355109408791,83.144624315241,83.307733839248,84.467451360985,76.764160944941,89.785061657387,89.206024082356,86.368300168379,85.9315665822119
696,001281.OF,91.627457587083,63.410193525556,60.191616772441,34.237038114615,63.658708447976,68.797671078659,65.492046148234,80.156849941259,70.787897012101,68.242771444433,79.378555339378,81.392628195571,74.560668324326,84.31756664495,89.367314164976,87.104744574185,84.203649016169,82.407342072901,80.564507060622,78.244093133504,84.569920312049,79.866803602363,79.777918250939,75.31991133757782
697,001282.OF,0.0097265985196078,2.9138712640814,8.7296666338832,14.400703864625,22.028507009096,17.101437067353,17.963792099421,28.691474197379,19.709585829499,21.932706224758,25.447233947017,29.869202950018,21.448458423125,28.46729261768,19.37698610592,20.205975883229,13.575807268903,21.011303931353,21.667882106885,26.855465759657,26.13091912201,25.973115360624,27.483934129922,20.043262973693835
698,001283.OF,65.641223573691,34.51190386971,52.184545194129,38.706344727149,63.811093027371,65.464815011272,38.260787422782,47.532778592099,46.155317839706,53.466696126345,47.517733818742,58.06398978745,59.969654482925,67.104373368913,65.556558251394,51.036851119467,59.434802307366,78.476395808381,84.864562252317,85.534463339695,83.886441783444,76.069014194365,82.449527755843,61.117385811067656
699,001287.OF,92.868454546819,91.673423793749,92.32114401521,89.207341127266,88.110946533559,90.699209624356,81.334150537041,94.498016033666,54.276534504458,94.281150328659,82.068905981642,92.826340113537,85.183705490092,80.534229601674,93.043259967178,88.426206653749,83.125552955842,84.371352508419,92.689452996832,92.444108791944,90.880848946741,88.851469295462,92.364251972925,87.65565462264435
700,001297.OF,86.653193567795,86.812514840709,86.350601327957,80.70411337465,87.971154311374,85.087902996828,92.662076832325,86.376466309428,84.41964259703,93.181075352961,86.792419572371,84.755142738139,86.466314957279,85.692740125159,79.824194072805,86.548226213648,84.034105601595,79.216112992368,85.482157079511,87.767213139679,81.49248333402,88.213003947871,85.002823157471,85.71763819317273
701,001309.OF,34.461692780783,25.46959033276,22.527607004313,20.448570236536,22.497654963121,21.76144111945,22.010204963186,23.319958291986,22.839449706744,26.03646039596,22.416759374478,21.870538898769,18.266689286202,18.823161726655,21.061483093837,20.734055348201,23.46848904142,21.088181390187,27.389082313704,29.25083770155,29.819483284852,19.012680873195,28.561629016821,23.614595701943916
702,001311.OF,15.033066922625,2.5157920477254,9.7027207284509,8.5683355376835,16.619344176683,16.508738346426,16.655306370165,19.387547059071,14.142809223066,19.001666744759,19.357633480523,18.355245259177,19.81482799762,17.353314969526,24.133097023868,7.8082357603379,11.27164253932,15.754621856143,12.495746328261,16.217862079257,20.661413234398,0.14243977339044,4.2439961090791,14.162843633371967
703,001312.OF,63.566131223067,72.512169930779,8.6688686935425,0.2302265995392,0.3046162645029,0.13789256341542,19.488975070959,11.108978179235,22.014793598535,17.401401109597,24.078074809274,25.514536700393,23.840576511131,22.086763555764,22.130618581886,19.081961235644,19.800265951272,19.353851208877,22.125217189884,23.649341418263,27.4193369818,28.336037297061,28.229499805454,22.65565802086413
704,001316.OF,5.4684998908697,4.262255503824,13.044592201834,5.6820002212016,11.7316893281,14.353151131581,9.3991370304573,10.954680247589,1.8923967134503,7.5612723804186,13.104170841506,8.7972423503942,8.3659781521788,9.9699054674461,11.771679757211,11.976460643553,13.269815310528,15.038220949066,17.289606840069,18.27675881632,19.227362175224,19.038088257456,18.051935072211,11.675082577499502
705,001322.OF,94.860042169821,90.680444104383,93.42329944897,92.61726032587,55.741522182785,41.379924490295,45.766041401667,75.829820590103,75.28216946717,87.740188284353,93.993606215526,94.13636294591,93.62447122227,93.457835895418,91.250692498754,92.175839752624,91.422819599993,94.080758431292,93.676511666613,93.485003297606,93.804507756132,91.946869397756,93.352298450567,85.3794908519947
706,001323.OF,81.528295396685,90.549631501596,90.45544613769,84.982431609984,35.973104396155,51.30470556776,62.653640075184,83.405337738198,65.192584014175,88.665541334658,93.844332873697,94.031068482478,93.579304167004,93.568798785206,93.65455029501,92.765134445178,91.914522805279,94.218531314382,93.493159336341,93.44727992901,90.085181374239,93.499730947853,89.602745484398,84.45282860922434
707,001324.OF,19.150979975788,16.76801718302,16.85125806562,16.583139355969,18.473269111993,19.038219482627,19.403992315085,19.664608904796,18.163180454518,28.104430455437,21.296209624241,19.613653107793,16.220202391392,27.863008167546,12.274717482226,11.983924327797,14.647236480404,17.735589314288,14.225532045595,21.547665837814,40.567308030468,39.921930562396,41.671028132586,21.381265252582565
708,001325.OF,26.953892502638,0.14689072477265,1.6944058166034,,6.5006734980477,28.777416932354,13.76954554743,17.023603302959,29.24046431859,22.59235100446,16.667836497608,25.813133880637,24.596713936416,18.558107708001,15.53824977256,18.31318406302,22.781016528306,24.782798091813,28.617577304801,57.66559962216,39.040942876042,50.389562162486,72.187405533239,25.529607801133807
709,001327.OF,51.105642200616,63.755614439384,57.794894639329,60.859316839286,73.177595387019,69.497073897848,64.408110286261,44.277155836078,52.470664741582,22.482843838757,17.408333313036,23.000399191264,24.634403812977,19.821159927815,19.602069441427,19.962286565887,28.771539255896,33.832232055626,56.246898530916,7.3454259718226,20.11029261718,20.080919499542,19.660043974714,37.83934418540272
710,001334.OF,10.000740898282,9.9562631841007,11.516879840989,10.719452048318,13.318756663912,14.252984105042,13.352579565581,14.540403470792,19.581413883616,23.351852640834,22.01127092323,19.075248664298,19.483391119322,23.274531081292,17.470317382663,16.890070313043,22.177861302206,18.917411407687,18.882509530781,20.632670666814,21.322262966323,20.912817171201,22.432119854163,17.56842646454303
711,001335.OF,14.348643449236,17.7977183668,32.124571282135,27.403711349043,20.125780817022,24.327115447081,26.040026002052,29.053659214957,33.40476119826,26.72770447663,26.009677810491,23.439964291941,22.638552415251,22.59522200648,23.442056392225,23.218842101685,21.874340775941,19.158843389988,31.023703725596,30.228987958968,31.750485954578,38.300002268444,41.70919043977,26.380154831938004
712,001336.OF,26.721536548394,22.794129353255,19.156742426701,13.844386893823,18.285206743365,18.04649467063,18.841298331119,21.510092953498,22.19553633441,23.000365036402,22.977841131403,23.953927010737,20.79017991001,21.930221395072,22.915662484471,20.965945089844,24.29005278478,28.607372116187,23.500309076977,18.900950532661,22.120010031232,,,21.683250516903378
713,001345.OF,9.8656556869542,4.3226088487168,14.16035587156,6.9240013850651,45.36809717491,34.593694147728,63.19695054613,68.190477965527,6.5665655536118,51.577588428047,40.996421913462,57.435038970586,18.58580984418,53.380135051073,47.844222420161,53.429695581416,11.935007170432,48.32601273832,23.153126927412,28.011661918704,29.851905152531,21.031386208644,17.292804545757,32.8712706109099
714,001349.OF,88.958851273952,85.85628844613,86.671568783954,81.675179153154,82.082513515424,82.601570680226,86.620880525534,91.942862016706,72.831468627357,93.899390853182,89.18491052598,89.303117084048,89.746602507596,92.814398000557,90.158675492483,90.152324955821,72.896501740016,79.484975245168,77.763652004987,89.336189984906,82.57610906147,79.220160642811,85.253530854594,85.26224878156766
715,001359.OF,82.820295920035,66.958308396747,67.040759751553,50.898887402964,59.000633953447,93.132106311127,86.482348933871,87.159962726381,91.579276547171,71.545950298697,84.530026652171,90.188322348949,82.453905187121,86.465503225071,85.841997029339,74.629436064834,77.94391320786,90.178287659441,84.585418054745,91.162734621462,94.517262638372,93.650648810989,93.392070275922,82.0068720007943
716,001366.OF,94.052204506595,94.050757689418,89.358155363204,92.978604610022,76.624473721135,85.495979052656,94.010381843808,94.585917096417,93.795336181234,94.851767611569,94.483238827328,94.957201567981,93.100331211826,94.70020677911,86.067468904592,94.590648557626,91.558466787392,94.937449627782,94.771124842193,94.909301561227,95.066885705623,94.434554299722,94.715242749199,92.52589996076779
717,001370.OF,24.586797757869,28.485784924001,31.755376822481,33.217495116716,26.602893328157,25.356726633537,18.809335700078,24.887825017317,24.684186242385,35.068961735144,23.376371807707,18.766776409875,28.143400968904,29.387700384398,28.034365260561,22.430265083455,34.292244443954,37.383669326265,39.146418594944,15.024801166429,28.823475141344,25.386020176024,15.719751532655,26.929158416269566
718,001371.OF,78.080605101795,69.046278499985,64.897599823194,65.118274945521,81.906379244921,79.229592570018,83.439926506289,85.196896573187,78.743104093407,89.412080478107,83.280765942372,83.118853878043,75.841644064297,79.214616539423,76.19522869187,77.468444951052,68.333138955222,87.882666870989,67.328410873507,81.522492669173,84.036202868149,84.642073444628,86.523819836427,78.71561293137287
719,001373.OF,93.077304289746,92.034971932118,92.494214890595,71.141332952027,89.486660893212,88.931208705972,91.478593994947,90.881972793734,89.510829527182,92.692119068875,89.069189521699,91.457787249458,92.355366152701,90.572286909262,88.030651545222,91.908645856511,90.792066961715,89.166359899057,85.665141987626,88.42104613295,80.289990793249,86.420938797134,82.626311136857,88.63065182573256
720,001382.OF,92.78650102809,93.279475120002,88.292371489072,85.009691527556,91.725980468254,88.870812293569,90.569604681152,92.230840254672,88.877917276072,92.883572232932,93.045545218949,91.085823211031,92.994334838602,87.717606557158,74.984367627758,84.778921118863,86.980115711373,88.180738549325,85.127739465335,89.066173318782,93.753249684057,93.937429114636,89.705093168138,89.38625669371207
721,001392.OF,59.965833608488,43.927653101508,79.490541944113,46.781926227293,39.379940843169,86.348058652016,91.32616435166,89.432727597117,86.271021696361,88.176657309173,87.723271648887,85.182597664975,82.254979014173,86.093212809304,90.225421896785,87.575493495556,89.580886623136,85.736553186879,82.416249333168,87.862715680839,89.31093961889,84.583670126863,87.749345854463,79.88677662107897
722,001398.OF,95.045866485598,94.874220091926,94.658292017372,94.660572824774,94.900464716476,94.611392709491,94.56282659293,94.490686853498,94.733975784554,94.217414507036,93.940607258263,94.395872041109,94.504346678986,94.509172347123,94.389772613417,94.43402343346,94.356790700753,94.304815381624,94.244544988782,94.513344755204,94.114098131538,94.5707968901,94.45038783126,94.49931676675104
723,001405.OF,13.629456242236,26.179322106001,20.260252637037,,11.066679318062,15.32441862022,20.569261618089,22.601483783644,22.612875664066,25.946002482196,20.656171249216,17.918203652645,17.060276505365,19.400190173928,18.232296215972,18.623973822108,22.744954505227,23.253307725193,25.219961300726,25.907725451872,27.485472864609,23.15377680295,22.691294302315,20.933516229258046
724,001415.OF,,,,,,24.371981927091,20.68052134748,19.736670820054,26.956973545557,22.469712484547,18.963214179672,21.137401173256,21.128751493252,19.564997883792,20.762997368173,20.307307040866,24.717798901167,19.459043269411,26.419733252243,23.971763885756,24.793493391096,25.392031378444,22.516648444262,22.408391210339943
725,001417.OF,86.068555364863,87.261512416389,80.925201022752,59.44208041688,84.615804498852,83.095857590021,91.38760014624,92.189926087769,82.82295220936,89.375402511768,92.424421284749,91.746869843152,88.648554056384,93.207224235161,91.957361678283,87.306363765331,77.971308180143,92.492165596145,85.81331221961,89.525646475131,92.364992895523,91.164446885526,90.164463781786,87.04226187660079
726,001427.OF,24.256612034397,40.568584124777,44.083061539788,35.489659964887,6.6378125866587,2.3055598445344,15.346504533625,17.032499509293,19.634621093586,19.967978050296,18.103888436607,21.313783765355,23.639264915482,25.786096571073,19.998960073566,24.58778532741,41.136662956082,35.528629565346,44.190700361379,41.043026963109,42.571045208805,49.427780273965,51.64274030629,28.882315565491783
727,001428.OF,20.56562047348,60.647425272919,46.893664007822,52.292483686485,72.256618572221,68.400292442716,74.02848343604,66.627783811855,70.633617435568,73.353999769311,74.927801119002,75.02888565146,73.658715477479,71.619085313941,70.442557259534,75.072188094322,73.69616101522,72.376500110067,74.341948986797,71.029068898639,69.724436921032,74.032099301319,76.212164814079,67.73311312483948
728,001437.OF,91.437178212458,69.463867150061,94.297534046069,90.725292012377,93.884321977872,92.607059544556,88.243090445423,93.8236606931,94.235472205314,92.03170134941,94.459783057871,94.485929247183,94.514851594583,94.510711983192,93.609832086572,91.134625204451,94.462626813537,94.456002338475,92.060928326773,92.059686764843,94.5559179462,94.569900304902,94.5207511463,92.18046628050095
729,001453.OF,47.742993221138,40.12576979063,39.900661794781,38.513256795065,40.506950200012,16.698544397826,13.233624894292,17.845803518433,20.251900017606,21.58907312564,18.829055472894,25.404506191932,19.771129231679,20.834299425779,21.927450904746,24.524192557613,27.542627243355,29.636768958324,21.705777025122,20.446622183824,0.17706088168976,0.24905214439612,,23.975323635308044
730,001457.OF,93.073792426836,86.195649546412,82.50452039497,74.914385243483,81.211926877209,80.531660597807,80.636735783072,93.62275764974,80.934347708918,88.227811760876,87.121167621714,91.32541909053,84.403863121899,90.745537971581,89.139074000529,89.572502916068,83.981414520001,84.207057055157,88.659099496344,87.502665558066,91.24522182137,84.256999450669,88.142460879799,86.18069876056738
731,001464.OF,13.911516804103,15.143158188272,41.288487512646,23.965259820515,28.511632304859,32.171841151469,28.044221473481,19.909765655028,29.450876297195,21.513432116379,26.877531086436,23.482493667898,17.109254481284,17.437351014795,16.232997126336,17.419883797493,16.717343826506,20.126212300837,24.641767411526,21.93662742896,22.388660241364,19.82550164396,16.772541119883,22.386015498748915
732,001468.OF,91.126216516499,90.598625955021,85.880391169201,74.031213297183,93.131945458352,95.457973434949,90.907003075396,92.300451443086,61.970049424666,94.503171447164,86.178634773823,94.274618295994,90.41917116368,93.512651458448,74.333169863971,93.649966429461,76.646849999279,93.612197618203,62.124458992658,93.289574523979,92.645520962784,91.602997110793,90.615369005209,87.07879223564343
733,001470.OF,13.113179558452,12.818847861957,13.362963728132,12.230464088608,14.544821515485,13.366967112795,14.002340830938,17.947230270002,16.713060704438,19.694526421438,16.762868837004,30.437820123513,26.946386178723,29.382564771288,21.420986653806,25.353329167687,30.198030905511,30.949199085021,30.551111926375,6.2651418451614,14.815811135383,20.451897497767,18.474197045514,19.556684663695584
734,001474.OF,21.892840880602,4.0242315634468,47.828290284116,29.832184174429,60.301378201689,69.832068098218,88.152291127404,90.643065887692,75.358825295502,88.337872959658,93.183371950751,94.565452249515,87.156370423091,92.335992472876,94.973502293506,85.457355359007,83.450086340969,80.53736275755,60.484684083025,90.327007124905,94.118366584531,92.048895229939,93.55513920366,74.71289715417748
735,001475.OF,94.32622938464,85.146072951416,86.689379670097,80.801584046117,94.978772775326,83.126438759,88.818122884817,90.200165872923,85.526678111224,93.742888650354,93.865127678606,90.425531012485,94.298175445598,92.834804399129,93.988785070032,93.408008229485,92.175992670039,92.398194375685,93.301695340695,92.898141651554,93.647113587535,93.287260122856,94.49464129237,91.05999147747752
736,001480.OF,73.761623499551,77.836580557827,74.117702083441,82.05080267056,83.227447946844,85.145824086212,90.847736514745,88.135714314981,84.267714993288,89.972663283517,90.722236644814,92.528585635561,95.273106586317,93.973606782733,90.443940773991,81.190315201233,86.014537739357,94.346649603944,91.19741716783,91.008307429507,91.529387805351,90.515938208305,94.318212196799,87.49678485768295
737,001498.OF,,28.159101394189,50.941462020685,49.847379553861,62.557289288411,31.864336565571,58.083479530659,33.969445904538,77.491746471086,94.018625619992,17.931203899696,19.059839875129,20.330423687431,20.63960734862,30.542624322144,56.403124207237,78.532677184,85.97921700137,85.062946003024,90.618039536083,91.039685384814,90.432084307551,89.998710385065,57.431956795052535
738,001499.OF,39.751509443548,55.056204570975,,,16.954370001314,27.01938922285,28.163909320672,31.835576366388,32.214543296577,38.667488405626,22.704605413207,21.978696117534,22.704348090303,24.503041374093,19.552298191483,20.797746733992,20.327333092642,19.691537546763,19.578848507463,19.148597448603,21.712010236676,11.887894763517,10.212465986785,24.974400672905283
739,001513.OF,91.253083951546,81.616566021555,83.085803541128,79.617912124472,87.147175629323,82.675888708647,80.127935049155,82.272938106235,79.141713503752,91.183997910754,91.783597177109,93.355216361705,87.608592541644,94.244116770121,83.972362612246,87.480774090332,92.36510794979,93.169459401866,81.006306323696,90.445314907064,90.444422620236,92.057116520721,92.683142458048,87.33645844700631
740,001522.OF,3.205840817667,3.2101640871873,0.85386168302908,0.43393587247033,7.9827547097094,38.244505191638,25.902424829047,27.226345966616,23.225608047289,21.253674647273,20.499319033227,17.810883670988,15.958831571986,15.45168292219,14.966357624715,16.656607536535,13.756522914776,18.286826109574,12.953127648424,15.383718411441,23.370842837411,21.19100292588,36.636470245204,17.150491708881614
741,001538.OF,83.774922123716,82.834065943864,72.283893894396,60.295281282988,78.55756398854,72.174555610635,75.172244574889,89.073695263933,79.23316074483,87.187271265495,75.121850217908,86.347047806848,70.67226971441,89.510575548053,80.864686947871,80.827889030493,82.385198730037,85.225624331777,76.360028465988,86.523028896886,84.729022001338,76.873335199863,78.308540346269,79.75372834482728
742,001540.OF,74.571708340712,62.321369502445,44.898813692292,1.3208090183248,78.259257342618,82.084021767536,88.425406141328,92.129461341493,88.860701427268,82.316608041014,83.957906562868,91.726059614707,89.435815004778,92.09571454591,83.296685421057,88.654366227303,87.646430706139,88.854807102332,89.727280744464,89.512300453057,77.297272583557,81.996787550897,81.366664956787,79.16331513429942
743,001558.OF,70.396811344132,83.098104753718,91.433630891046,84.930530034305,87.294220898551,88.390006154554,84.80600231958,85.188223811655,85.490223705306,83.618465112778,90.839775390632,94.014310842521,86.813189210438,89.495723109453,91.0587944631,82.390824842896,76.930112355155,79.56074873915,84.581118999414,82.855607105295,87.368069621375,82.24202608225,84.494363524723,85.09960362226205
744,001564.OF,79.532623437777,80.638166147669,80.328143227869,79.262055708761,88.508405248841,82.366592221738,83.070908181171,86.213935190418,87.478330889688,92.73181694731,89.761749339895,93.976522623375,85.477141244167,81.264544209362,73.159646880109,76.597261846874,69.575373927299,72.20799215072,73.952483026815,75.392100159563,78.315975805425,74.997456049439,75.469652285675,80.88169029347652
745,001566.OF,13.871264769024,12.21092528905,6.8500423848828,13.686644393671,22.244088007953,18.713256517779,21.001580204346,20.963348293914,22.20262919417,24.350217176382,26.092983565456,24.090287988525,23.897487784126,22.115557276191,23.539957891953,22.852885788299,20.627436671987,19.14309804724,21.471024876085,20.513488351853,22.114984964706,25.531100403241,27.433977919065,20.67470729390864
746,001569.OF,93.225407326811,62.023896681188,90.264848225755,70.537356123018,90.885552269119,93.067438719387,66.410383660163,87.253562576871,76.178902214362,94.317643964123,82.909547521037,88.968480790526,75.765338456263,82.562255705127,92.886911981449,88.800927260324,85.166172755296,85.399454774811,73.031727239335,88.797922874058,90.265670626075,89.270678849923,64.903629741183,83.169291753748
747,001570.OF,16.553678703276,17.204453020706,14.682074292302,15.678187409988,14.807436154402,14.56426791466,14.945059314238,16.184655751428,15.061953464863,24.930975608918,25.252808503114,24.978518401297,24.202735435012,25.90103446738,22.559546639923,19.890045373327,19.900288228361,18.871751041073,9.8495838433463,9.8118540823518,7.1510323537019,6.2742745024276,6.4411980590393,16.769452720223256
748,001581.OF,82.289722677363,59.539735688465,81.497280461672,77.164445320453,91.555106442783,78.749707418117,87.936632941993,91.733566901331,88.238729138739,91.75984069861,90.252907644782,93.343776770556,85.327515802256,85.308456353648,81.188821483836,86.851128070143,92.908281931195,85.408789984382,87.449550875435,83.243935041531,85.193963044869,89.717289965873,85.775932551352,85.3232659656254
749,001584.OF,,,,,,,,,,,,,,,,,,7.2526920716834,15.219155469742,17.415828790412,19.990013955498,26.359505426116,28.607063573677,19.140709881188066
750,001596.OF,32.140902219088,28.22080909168,25.943576039125,19.324630029966,14.647685849326,38.778213661944,34.591215347723,36.972145705909,36.564974961355,37.404570518394,34.884145026016,40.066000059087,29.911469549902,24.14840607523,23.809760307011,29.19150704768,26.743834550319,26.54629913134,23.569282313475,24.159131500156,30.151607012714,30.972115784647,30.780350453921,29.544462271130783
751,001603.OF,47.980444347548,45.378645720045,39.774705342783,48.112994197798,49.510350630209,50.048392083235,48.055286376641,48.364917546605,38.306348368907,47.794660832195,42.652309846486,49.634769964409,49.074280542689,48.054574925058,42.797825030486,46.568945237226,49.040105231664,40.16526697304,32.330764199774,42.789802630859,43.284760636254,42.408432273947,42.291991174521,44.97480757010344
752,001607.OF,80.207721045145,75.346208793639,76.917452288192,81.103846500743,84.295939238612,86.748487714205,66.687268783203,91.982303567405,91.801559310061,84.661911516547,91.400364325086,93.796710592409,89.020375913369,89.21149270505,91.157612106023,90.123183785192,89.86286812631,90.648149346709,91.975059333813,93.120557459604,93.252134221737,90.097344816337,92.447129870923,87.21155136349192
753,001613.OF,,,,,10.017786325179,69.999667104141,87.097826705804,88.140278447262,73.310332500085,75.746721119586,81.204742236478,86.813776225067,86.681868842265,93.713990085531,91.605073624385,93.765586636571,88.537536931822,86.810822285891,84.62983548971,94.16770711556,91.318517223971,94.250547024738,90.844564209573,82.5609042175589
754,001623.OF,60.17964995951,61.978341764764,56.534605023432,74.597830531416,42.02429685548,70.999014419071,79.628437917717,90.956671119062,87.304810677853,93.154174202258,91.769169971399,91.672750913002,91.014216473257,91.080246728101,91.846377698228,88.055169641108,76.427641197452,79.177192692717,86.031488704348,72.198077161599,83.437278072302,91.278270652156,88.002725021013,79.97167119118456
755,001633.OF,23.414561898764,20.646245095215,17.534112578389,13.610450871084,17.777389479175,18.08973346712,14.741806900685,16.982034500434,13.126635039576,16.358691341304,13.250921688533,12.515567399727,9.7225220452956,9.4860995295803,11.602487396856,13.550139081556,12.186786477442,14.571427623934,10.603251191713,20.136147809121,22.10855144003,19.764585824969,21.409728048993,15.790864205630259
756,001641.OF,52.978341457,58.447920121406,69.58166273379,63.642788803553,84.116751950005,74.059241144175,75.971888864323,78.273510803665,72.319678519436,39.265404331636,55.842643264152,78.962516425202,64.332978609451,82.838675811001,73.948864576869,81.004437923832,29.234946079124,77.421980821317,68.150819554125,70.552219912325,78.771144118433,75.334842270909,72.94202362438,68.60849050956996
757,001650.OF,21.939122009546,18.047727665465,15.356487929344,6.2920666247381,9.1058635607912,11.80308595868,19.570114658847,36.146240750352,10.126252946276,30.700433534126,43.016257232364,45.370044649805,48.022039432447,50.071207500951,46.365950428876,56.921516302558,54.425641859474,60.39535843889,56.814662111527,65.127551112504,65.992196944955,66.848524060383,68.30421830498,39.42445930512518
758,001662.OF,60.804412815922,52.718243012997,57.914272327031,57.328241050815,81.257235674914,81.598030010834,87.312333955303,93.003839410822,84.326005550224,94.183983408387,89.121058957995,92.180628440676,90.093432088417,90.20163098417,91.443367813192,94.715290715933,93.477393696007,93.146285033807,92.829124749287,93.272449618112,92.358933269791,89.205389687732,92.543324892631,84.5667350941304
759,001667.OF,89.267583819709,84.473823184321,85.304072645925,71.722081826387,89.026614787376,85.014084111118,87.447876620595,89.134566468897,84.032342118178,92.81582273556,88.0358378723,87.862257764297,79.950553017429,75.766675530494,89.459594822408,89.373161690477,90.876771227176,89.23113139192,92.858081514497,90.555159686924,93.802774447502,92.785022043638,93.558543526902,87.49367099365348
760,001668.OF,84.078336167947,80.794050927202,79.932721368683,77.765356325203,85.565506557928,90.355214230028,90.21969035791,91.289178718539,89.558437371086,91.914601461507,92.322345790005,93.781293700699,92.282268066781,91.284589500928,91.160040989816,91.062140834783,90.369949593284,90.833177979228,90.876582323242,92.142880490419,92.622854268496,92.257561565824,93.438389871152,89.38726819394306
761,001679.OF,90.087834695076,3.2350902352437,2.7337587332739,90.38956446736,94.590462649984,83.097321579829,90.285525705622,94.041352500525,87.537537248709,91.628244207481,90.793419879654,91.209862247612,70.661484907842,94.903333081572,91.697387720999,93.667163005972,93.187749560813,93.384143376657,93.000445694687,92.913685926348,94.008850086322,90.972194320367,93.044870591447,83.09005575753893
762,001681.OF,94.919538041431,94.962335239611,94.880768978351,94.90800822262,94.86510784074,94.901308668138,94.767949017822,92.177141408551,82.613693549579,93.648005271657,92.790285958743,34.258058903474,29.216084799687,95.327858725561,91.341379046303,94.157401292765,85.411512077201,94.684006150859,75.96354891627,93.649920564391,87.916645001672,93.992690376644,89.137954159838,86.54309574834382
763,001683.OF,89.161049665176,87.018823578944,,,,,,,,,,,,,,,,,,,,,,88.08993662206
