,thscode,x1,ww1,x2,ww2,x3,ww3,x4,ww4,x5,ww5,x6,ww6,x7,ww7,x8,ww8,x9,ww9,x10,ww10
130,376510.OF,679.0,10904970.0,216.0,10829632.46,263.0,10707144.0,23.0,10487450.0,90.0,10009368.0,1790.0,9490599.0,32.0,9434648.3,1917.0,9067710.0,646.0,9025700.19,209.0,8822034.0
131,450009.OF,42.0,299130123.3,7.0,232893570.0,22.0,211481096.16,646.0,206710707.06,28.0,202736437.5,546.0,194349144.49,30.0,194124992.13,132.0,192185127.09,263.0,168222298.44,963.0,153756252.0
132,457001.OF,,,,,,,,,,,,,,,,,,,,
133,519193.OF,646.0,39314774.07,209.0,38372247.79,963.0,38062440.0,546.0,37800916.1,308.0,27245545.0,91.0,26244000.0,59.0,24012800.0,118.0,18253950.0,263.0,17204544.0,679.0,17179620.0
134,519714.OF,1790.0,175344876.0,493.0,165668895.84,138.0,165487859.46,34.0,165389054.35,115.0,163610115.52,12.0,162426051.22,38.0,91711055.43,69.0,90724078.5,159.0,78528265.5,859.0,77631092.58
135,519965.OF,332.0,8716348.99,1790.0,8259795.0,1917.0,7991880.0,963.0,7567653.6,333.0,5018508.0,646.0,4522596.0,616.0,4382532.0,859.0,4371582.0,302.0,4282574.9,419.0,4068792.0
136,519975.OF,405.0,22282765.84,118.0,10138420.0,196.0,9877630.0,249.0,9729720.0,184.0,9551196.0,25.0,9021820.0,109.0,8969120.0,145.0,8955432.0,118.0,8949300.0,56.0,8795716.62
137,540008.OF,1917.0,888218055.5,38.0,861092616.54,280.0,760780083.99,270.0,715438283.7,145.0,647681398.54,163.0,528164714.2,385.0,436789959.0,473.0,411043260.0,8.0,360211045.8,4.0,325062492.0
138,540010.OF,1917.0,43140270.7,191.0,40423176.0,85.0,39968870.64,733.0,36826951.42,497.0,35399358.3,49.0,29414000.0,17.0,25222206.8,130.0,20543409.9,361.0,17563400.0,243.0,17434023.2
139,580008.OF,5.0,22556129.16,940.0,21649203.48,1917.0,14754240.0,352.0,11282473.8,141.0,10857770.0,7.0,9914296.7,25.0,9531591.3,1.0,9424200.49,8.0,8964518.29,88.0,8535318.0
140,160314.SZ,10.0,123813248.6,44.0,116718756.0,12.0,109939657.14,18.0,87600373.08,493.0,78776315.76,1917.0,75983311.4,154.0,69477073.32,266.0,63817238.31,35.0,60489645.0,497.0,60283890.0
141,160421.SZ,546.0,20358107.2,963.0,15205320.0,679.0,11756340.0,360.0,11066000.0,1917.0,10041080.0,202.0,9124804.0,47.0,8900010.0,263.0,8773632.0,138.0,8523746.0,108.0,8421109.78
142,160518.SZ,178.0,14617000.0,1917.0,14293170.0,940.0,12181340.6,497.0,9598633.2,679.0,9467730.0,1790.0,9110700.0,374.0,8722524.42,19.0,7704010.5,216.0,7275354.86,19.0,7054352.0
143,160613.SZ,616.0,21864703.0,243.0,16135040.0,10.0,15506876.0,33.0,15386044.0,70.0,15379920.0,86.0,14287126.25,4.0,13806036.3,132.0,11929060.0,216.0,11314450.36,2.0,9741532.0
144,160916.SZ,251.0,112437956.4,540.0,107814025.0,5.0,81033696.0,153.0,54900000.0,31.0,49809901.1,19.0,49682113.43,234.0,49236264.0,77.0,47802200.0,19.0,44400000.0,3.0,40896000.0
145,160918.SZ,23.0,32930744.0,185.0,29827986.0,84.0,28482740.0,242.0,25102800.0,1917.0,23875741.5,254.0,23776200.0,48.0,23501268.0,263.0,23166915.24,270.0,22466220.0,31.0,19923960.44
146,161005.SZ,1790.0,2372220000.0,1917.0,1639360000.0,546.0,1495600000.0,616.0,1475600000.0,272.0,1160400000.0,859.0,1113633206.16,657.0,1100926000.0,497.0,808375360.0,540.0,799020523.75,234.0,730086252.0
147,161224.SZ,6.0,6680225.44,36.0,4183456.0,18.0,4012350.0,511.0,3750600.0,1.0,3461902.08,27.0,3407631.0,48.0,3277320.0,130.0,3166174.44,1.0,3056768.0,2.0,2913920.0
148,161610.SZ,679.0,73439070.0,546.0,52132503.1,1917.0,40676620.0,92.0,38090529.84,204.0,35247642.24,1790.0,34723800.0,53.0,34408789.0,28.0,22829941.8,540.0,19940525.0,27.0,19627965.4
149,161706.SZ,66.0,134900907.0,247.0,133486542.0,134.0,132196372.0,344.0,121616000.0,125.0,98301378.0,129.0,97698601.0,47.0,80176250.0,67.0,79571160.0,662.0,62368973.7,87.0,59658156.0
150,161810.SZ,61.0,226320000.0,58.0,218370000.0,15.0,204294000.0,9.0,203670000.0,4.0,188320000.0,38.0,176638000.0,243.0,136000000.0,39.0,131202600.0,22.0,130340000.0,47.0,130032000.0
151,161903.SZ,85.0,1029166800.0,473.0,1018778314.8,191.0,1007895732.12,49.0,985446294.8,251.0,935498670.93,13.0,806905567.61,118.0,677400000.0,49.0,673666712.98,10.0,626478447.8,62.0,582250000.0
152,162006.SZ,21.0,159281015.46,87.0,140808734.55,7.0,93708608.0,7.0,93218864.75,3.0,91228545.0,7.0,86823306.8,69.0,85953132.0,360.0,69659700.0,97.0,68253234.88,662.0,66441360.95
153,162605.SZ,1790.0,1657050678.0,540.0,1536234330.25,657.0,1512756831.7,493.0,1487040000.0,263.0,1364271000.0,859.0,1316409767.7,153.0,878394455.1,474.0,860994260.0,53.0,856012258.08,32.0,717133241.76
154,162703.SZ,191.0,1031425742.88,178.0,997506062.84,940.0,909492284.29,16.0,819128109.87,7.0,775316810.1,91.0,740458339.0,374.0,677590488.45,73.0,559250548.44,42.0,428126877.15,10.0,347687866.52
155,163302.SZ,9.0,28942000.0,254.0,26039648.0,1.0,25637536.8,15.0,24166732.4,69.0,23375072.0,522.0,23280600.0,4.0,20870500.0,616.0,19950112.0,59.0,19897004.0,196.0,18431155.0
156,163406.SZ,251.0,2009417533.2,80.0,1203669525.3,118.0,1071488288.4,70.0,1069552303.5,44.0,1067332298.28,136.0,1040236589.4,44.0,1036105844.16,87.0,924748472.04,136.0,781891239.5,59.0,692963798.92
157,163409.SZ,44.0,583160615.24,21.0,556178702.92,159.0,483720394.52,86.0,365609964.28,24.0,323903133.98,474.0,308298229.0,33.0,301847222.76,119.0,253327317.3,80.0,234228434.24,646.0,228161536.98
158,163412.SZ,679.0,720079559.7,17.0,614423293.2,308.0,479810283.67,28.0,278000806.05,44.0,274127389.08,463.0,265508669.58,59.0,262630519.01,21.0,249654579.91,4.0,224540864.19,106.0,223530132.18
159,163415.SZ,511.0,828515862.0,251.0,638372658.0,71.0,477056650.02,24.0,469853046.4,80.0,462550392.08,87.0,394896006.96,194.0,366302761.34,136.0,356200990.8,4.0,351399500.77,44.0,314996128.4
160,163503.SZ,419.0,37168539.66,97.0,35800000.0,385.0,32848022.0,336.0,32186385.0,48.0,31165044.0,40.0,22739920.29,522.0,21762600.0,57.0,13770900.0,49.0,12420550.0,179.0,12168065.0
161,165313.SZ,1790.0,20456100.0,249.0,20412000.0,733.0,19896968.0,25.0,19001700.0,152.0,17425040.0,263.0,17218824.0,63.0,14782866.0,97.0,14556280.0,243.0,13582870.0,254.0,13501400.0
162,166001.SZ,546.0,632820029.33,16.0,608197808.22,104.0,402265606.79,385.0,362772315.42,1790.0,356869557.0,281.0,320987026.82,29.0,284928204.0,497.0,258646354.7,28.0,222858102.96,87.0,221607788.46
163,166006.SZ,60.0,552547963.66,251.0,373722730.56,497.0,302237151.5,54.0,301554986.3,646.0,280455727.5,216.0,259403962.88,108.0,253338120.34,859.0,218996029.8,100.0,158962053.77,242.0,158741446.0
164,166009.SZ,350.0,254442181.7,118.0,191882807.8,308.0,125767820.06,57.0,123957808.8,86.0,119919575.48,83.0,104769162.15,27.0,99691511.67,71.0,95275712.18,49.0,94882449.36,5.0,92641167.0
165,166024.SZ,263.0,39971933.4,10.0,30722997.5,7.0,24167212.95,5.0,22134942.47,6.0,21429012.22,8.0,17561160.87,17.0,16713148.41,8.0,16552901.82,2.0,15632500.0,1.0,14709006.0
166,168101.SZ,169.0,6913802.64,178.0,6393128.0,33.0,6185415.54,511.0,6081900.0,616.0,6027826.0,497.0,5851756.6,29.0,5744508.0,940.0,4322737.2,360.0,3850000.0,33.0,3408100.0
167,168102.SZ,679.0,44064415.5,350.0,39412883.1,64.0,35972243.1,74.0,31234657.25,202.0,30082078.96,263.0,29505336.0,447.0,21255111.9,733.0,19999214.9,166.0,16576968.15,44.0,15478075.64
168,501038.SH,38.0,26087282.46,336.0,25900371.0,1917.0,25499732.5,1790.0,24136479.0,302.0,21306071.4,32.0,20051433.92,493.0,15949805.16,234.0,15790298.16,75.0,12845594.1,53.0,10984518.72
169,501046.SH,82.0,29774276.0,385.0,27487261.2,336.0,26803980.0,45.0,25256919.6,65.0,25035832.5,55.0,22798910.0,86.0,20266701.0,88.0,20068419.0,22.0,17173707.0,87.0,15578568.0
170,501049.SH,127.0,1145980430.92,616.0,981734608.54,474.0,911872021.0,511.0,881049171.0,209.0,852805486.61,522.0,825977196.0,497.0,818161498.7,350.0,729706613.6,138.0,529142541.84,679.0,477652200.0
171,501051.SH,963.0,15556320.0,141.0,15367730.0,204.0,15106432.05,5.0,14981716.67,1790.0,13949685.0,1917.0,13012420.0,940.0,12636426.36,194.0,11254387.48,321.0,11218172.0,679.0,10204050.0
172,000011.OF,251.0,301924553.7,87.0,292350679.98,204.0,286669418.66,94.0,278352266.8,194.0,242345751.57,99.0,241435229.4,15.0,220499684.4,194.0,217279114.34,32.0,216954173.28,22.0,193762527.71
173,000017.OF,859.0,18368061.48,1790.0,14210973.0,522.0,12674748.0,32.0,9927528.0,159.0,7081302.85,733.0,6231106.0,302.0,6066620.0,336.0,6041700.0,35.0,5968576.0,361.0,5945800.0
174,000020.OF,302.0,66054786.0,234.0,64516493.16,859.0,59625456.6,540.0,58531125.0,463.0,57961522.5,1917.0,50711040.1,493.0,45261780.0,169.0,39555114.0,136.0,37485153.6,28.0,35279463.52
175,000021.OF,87.0,387785315.07,1917.0,309754510.5,80.0,286169162.06,169.0,268828850.52,679.0,141601628.4,243.0,141449772.8,361.0,137263588.0,110.0,118691847.9,53.0,113590296.0,185.0,111189984.0
176,000031.OF,385.0,223104587.4,497.0,219107642.1,27.0,204883796.7,13.0,193615319.43,19.0,171925631.46,1917.0,169604599.5,184.0,148033702.08,87.0,122458520.55,169.0,121076342.64,85.0,110759427.0
177,000039.OF,1917.0,17674350.0,361.0,14741200.0,360.0,12474000.0,154.0,11935359.5,35.0,10868040.0,136.0,9552750.0,31.0,9299306.25,249.0,8765820.0,23.0,8764227.0,202.0,8266850.6
178,000083.OF,1790.0,1719000000.0,302.0,1656878803.7,1917.0,1178294610.7,493.0,1133884915.08,657.0,1131938000.0,263.0,986231999.01,65.0,682050210.14,859.0,674281798.08,44.0,536150000.0,69.0,532440000.0
179,000117.OF,1790.0,50138073.0,493.0,46378361.16,657.0,40548190.0,242.0,34865367.0,859.0,33837168.48,522.0,23018400.0,196.0,20818410.0,65.0,19075357.13,1917.0,18955100.0,209.0,16023104.63
180,000127.OF,138.0,79793391.6,134.0,74480000.0,23.0,62804241.6,332.0,60547495.64,493.0,59909124.0,17.0,51350779.87,1790.0,49079169.0,45.0,39322098.36,14.0,34212449.18,73.0,32955468.0
181,000167.OF,1790.0,31278924.0,733.0,26578112.4,940.0,22306710.0,540.0,19141675.0,302.0,18306918.0,194.0,16887312.0,657.0,16742603.5,57.0,15912000.0,859.0,15441012.0,43.0,14885988.0
182,000172.OF,1790.0,52089138.0,964.0,34887106.8,447.0,32985680.55,31.0,29885940.66,646.0,25552874.1,1917.0,24692860.0,65.0,22792320.0,54.0,21624236.0,129.0,17938144.0,333.0,17887035.1
183,000173.OF,493.0,112606104.0,117.0,97882400.0,209.0,96118380.0,263.0,65748000.0,44.0,57013511.64,859.0,56190000.0,361.0,54800000.0,65.0,47138000.0,302.0,45882000.0,91.0,43470000.0
184,000242.OF,266.0,127650015.78,940.0,125773460.64,57.0,103469916.9,49.0,99972368.64,136.0,90350833.3,65.0,74673296.25,2.0,74263064.2,37.0,71526364.02,36.0,70029015.21,33.0,64972740.0
185,000251.OF,963.0,706677660.0,89.0,704497886.5,546.0,695449176.69,679.0,657007397.4,733.0,529323306.96,83.0,465618798.4,333.0,453975023.7,321.0,399880000.0,350.0,248749825.05,185.0,207081166.38
186,000263.OF,31.0,143324686.32,1917.0,113170656.1,191.0,77431250.0,204.0,77332781.38,87.0,71434136.99,1790.0,69509484.0,10.0,66402340.0,124.0,65106781.56,308.0,64217737.4,285.0,61426619.18
187,000264.OF,105.0,22513986.4,44.0,20136233.46,178.0,16299600.0,31.0,15189174.0,620.0,14907484.81,473.0,14270580.0,361.0,13590400.0,6.0,13296681.2,194.0,12642786.0,23.0,12097680.0
188,000294.OF,1790.0,144739800.0,493.0,120097068.0,52.0,114733669.44,134.0,114459800.0,473.0,88449560.4,87.0,87437946.0,82.0,63845880.0,1917.0,63101527.9,38.0,57903345.0,115.0,57811617.0
189,000308.OF,209.0,23395068.0,31.0,20236337.72,24.0,19151022.0,105.0,15646920.0,22.0,12409416.0,97.0,11828320.0,46.0,11274914.34,361.0,10408712.0,24.0,9645355.2,1.0,9406984.0
190,000339.OF,124.0,64205603.04,242.0,63590090.0,522.0,49887000.0,196.0,48192686.15,68.0,45057735.0,22.0,37670009.0,70.0,36783642.0,54.0,36636471.72,859.0,34970520.78,20.0,34402689.9
191,000390.OF,419.0,165768120.0,93.0,101716097.0,54.0,76031087.04,18.0,66614953.28,14.0,57676453.32,48.0,54392400.0,56.0,48664932.0,28.0,46911784.32,15.0,46791940.47,77.0,44789280.0
192,000408.OF,94.0,35556293.6,88.0,29606040.0,57.0,27411930.0,97.0,27092889.0,58.0,26817288.0,57.0,26311594.0,522.0,26094834.0,209.0,26094432.6,242.0,25910200.0,23.0,25269164.57
193,000480.OF,13.0,96789819.0,350.0,94792500.0,497.0,82103000.0,13.0,59834500.0,5.0,53410000.0,20.0,49791843.34,1790.0,48991500.0,23.0,41203101.0,289.0,39096465.21,8.0,38625000.0
194,000520.OF,963.0,46069920.0,468.0,45182129.12,1790.0,37804248.0,511.0,37631400.0,61.0,22682999.46,657.0,16451866.0,97.0,15321859.48,5.0,14927672.62,29.0,12105098.5,40.0,10213551.0
195,000522.OF,62.0,11645000.0,243.0,10320000.0,85.0,9299700.0,18.0,9013000.0,46.0,8977200.0,35.0,8889000.0,13.0,7700400.0,28.0,6402900.0,2.0,4948000.0,5.0,3753343.05
196,000527.OF,1790.0,236269674.0,463.0,204317051.4,522.0,178706136.0,859.0,173887821.6,257.0,152072794.52,1917.0,152040906.3,540.0,150521775.0,91.0,127565820.0,360.0,125320140.0,302.0,121478712.6
197,000589.OF,72.0,10121547.95,247.0,7192206.0,1790.0,6360300.0,859.0,6005587.2,963.0,5054400.0,657.0,4837872.0,251.0,3964635.36,49.0,3668007.5,540.0,3226125.0,646.0,2997150.0
198,000595.OF,33.0,339254211.0,60.0,323731554.79,103.0,316726553.6,191.0,303072925.32,540.0,284582938.5,124.0,282275129.8,58.0,154367220.62,53.0,150962949.16,182.0,131874630.0,86.0,116366004.4
199,000609.OF,1917.0,20184620.0,360.0,14410000.0,463.0,13601910.0,522.0,10005000.0,202.0,8984606.0,385.0,8753100.0,145.0,8638046.0,361.0,7617200.0,1790.0,7563600.0,204.0,7338985.85
200,000612.OF,59.0,45657134.0,132.0,31477795.2,1917.0,26496156.0,679.0,26065020.0,87.0,25266427.8,27.0,24904341.0,43.0,23684440.0,12.0,21645888.0,52.0,21199120.56,12.0,19677702.0
201,000619.OF,127.0,324962604.59,350.0,306625146.55,209.0,294170285.8,616.0,272195816.2,511.0,256431372.0,497.0,222040399.3,474.0,217123905.0,522.0,216523656.0,193.0,200673260.27,49.0,190278396.0
202,000652.OF,86.0,136175622.56,474.0,112487190.0,31.0,111166060.44,497.0,96706112.2,124.0,95359283.88,10.0,76744812.0,33.0,75051587.18,118.0,68986200.0,33.0,67686000.0,48.0,64119991.0
203,000727.OF,14.0,148221414.2,14.0,144320820.0,6.0,139207609.9,6.0,123603668.46,2.0,108400000.0,54.0,102179016.0,12.0,99832759.12,10.0,90400000.0,2.0,69095840.0,39.0,58455878.83
204,000742.OF,1917.0,53444160.6,47.0,49479364.77,280.0,47396652.6,54.0,36407250.0,124.0,35224209.0,185.0,24143510.58,105.0,21468039.0,202.0,21117181.4,178.0,20179138.28,361.0,18774754.0
205,000747.OF,419.0,11878650.0,57.0,10986534.0,89.0,10659085.0,127.0,10140767.0,52.0,9523584.0,474.0,8778100.0,10.0,8526928.0,10.0,6301535.0,5.0,6190140.0,3.0,5028758.78
206,000877.OF,65.0,25324800.0,1790.0,18774918.0,1917.0,16342370.0,964.0,10104588.0,31.0,9961980.22,129.0,8334410.0,940.0,8307625.2,646.0,7985544.45,167.0,7574520.0,547.0,6667796.09
207,000880.OF,1790.0,31285800.0,53.0,30947616.0,2.0,29809371.64,83.0,27698382.0,209.0,23303835.0,474.0,21976000.0,657.0,21615364.0,679.0,20505450.0,616.0,19386691.03,153.0,17930340.0
208,000934.OF,,,,,,,,,,,,,,,,,,,,
209,000939.OF,1790.0,27504000.0,616.0,25823000.0,474.0,24600000.0,679.0,23010000.0,285.0,20475539.73,733.0,20272000.0,49.0,20080800.0,130.0,20007000.0,657.0,17056600.0,473.0,16086000.0
210,000940.OF,1917.0,52100910.0,21.0,29810514.0,46.0,29362348.0,22.0,24863368.0,251.0,20491659.0,136.0,18513775.0,859.0,18059466.0,1790.0,17705700.0,138.0,13776256.0,84.0,12794717.0
211,000965.OF,350.0,6330990.0,646.0,5430009.0,17.0,4936974.0,5.0,4072809.0,10.0,3411917.0,251.0,3028410.0,321.0,2991410.0,136.0,2975580.0,447.0,2955450.0,44.0,2687688.0
212,000967.OF,254.0,34341700.0,1917.0,33418353.6,385.0,31961233.44,34.0,26479483.2,94.0,25069486.7,11.0,24512565.0,549.0,21449847.99,86.0,20390835.0,27.0,19255796.28,46.0,17761779.47
213,000976.OF,21.0,8167040.0,87.0,7287621.0,662.0,5268644.61,7.0,4797744.0,7.0,4747150.69,3.0,4681854.0,7.0,4447140.0,69.0,4407408.0,360.0,3586000.0,97.0,3506932.0
214,000977.OF,1917.0,51230000.0,11.0,48375434.94,44.0,44226000.0,73.0,37735200.0,38.0,37215000.0,463.0,30681000.0,30.0,29802500.0,249.0,28350000.0,73.0,27688500.0,4.0,25865137.8
215,001000.OF,1917.0,280235784.5,940.0,254393733.93,360.0,184060140.0,281.0,161450969.8,178.0,157007513.6,178.0,145019252.0,374.0,122705926.95,242.0,114941464.0,473.0,105966525.0,497.0,99709497.0
216,001017.OF,332.0,6633663.76,385.0,5379000.0,105.0,4031793.0,23.0,2946254.0,308.0,2537619.0,463.0,2474934.0,182.0,2425179.0,50.0,2172042.0,26.0,2047020.0,209.0,1968530.8
217,001018.OF,1790.0,417244275.0,280.0,318232051.35,112.0,264034440.0,80.0,260413686.72,80.0,230993989.74,10.0,226341051.36,657.0,220675189.6,463.0,178750165.02,194.0,174637844.55,13.0,161341198.2
218,001053.OF,257.0,152072794.52,1790.0,144691668.0,463.0,125311431.0,522.0,109345404.0,859.0,106457574.0,1917.0,93103352.8,540.0,92134135.75,91.0,78092550.9,360.0,76766580.0,302.0,74340055.6
219,001071.OF,87.0,268579386.84,6.0,252422908.08,361.0,246970722.0,80.0,244347174.5,52.0,242756011.08,40.0,238493648.4,37.0,222713215.61,8.0,205120473.35,4.0,198718270.34,25.0,190585472.0
220,001074.OF,1790.0,13537125.0,1917.0,10604610.0,964.0,9740437.2,646.0,6963723.0,447.0,5064381.6,31.0,4980990.11,129.0,4592357.0,167.0,3913455.0,940.0,3846283.2,20.0,3571134.6
221,001102.OF,1790.0,529991766.0,540.0,527336862.0,1917.0,494775753.9,473.0,470822053.2,733.0,434940751.98,302.0,336503940.9,104.0,332500972.84,385.0,304285152.8,263.0,286531263.33,243.0,249214721.6
222,001106.OF,463.0,18674502.0,385.0,18043219.8,1917.0,14600550.0,940.0,13779410.63,360.0,12607100.0,859.0,11885308.8,27.0,11049696.0,308.0,10491907.0,145.0,10053416.0,124.0,9720240.0
223,001117.OF,16.0,405465205.48,546.0,389310064.16,104.0,268499727.14,385.0,243905007.06,1790.0,236572218.0,29.0,216618204.0,281.0,207557646.14,497.0,181364766.2,87.0,180149794.56,28.0,170559408.24
224,001125.OF,1917.0,43033200.0,178.0,33451780.0,463.0,31765062.0,497.0,29665715.9,385.0,29607483.0,58.0,24583521.28,940.0,18388236.8,374.0,15002119.23,15.0,13555644.48,35.0,12226556.46
225,001143.OF,1917.0,40830310.0,463.0,28144704.0,360.0,24420000.0,522.0,20217000.0,202.0,18120702.8,145.0,17636368.0,385.0,17163900.0,361.0,15837200.0,1790.0,15471000.0,204.0,14939787.0
226,001150.OF,51.0,40280621.36,15.0,33388000.0,497.0,30115000.0,13.0,27022500.0,27.0,25920000.0,35.0,25741600.0,46.0,25435400.0,11.0,24650000.0,19.0,23990400.0,14.0,23133841.64
227,001179.OF,350.0,31390680.0,48.0,24853358.46,161.0,22975282.0,35.0,21177263.59,8.0,19237856.0,308.0,18815200.0,67.0,15680040.0,57.0,14943621.0,154.0,12818864.82,149.0,12757798.62
228,001184.OF,1790.0,227513088.0,940.0,186221757.14,194.0,162845779.59,963.0,116557646.4,493.0,116526313.2,474.0,113412642.0,657.0,113317848.0,50.0,96108919.26,33.0,92441814.87,194.0,90644201.54
229,001222.OF,859.0,159316068.9,1917.0,141478304.9,60.0,124872154.08,493.0,92084952.0,154.0,78285136.74,96.0,68381047.25,153.0,57865752.9,249.0,57482460.0,85.0,49428525.48,58.0,49281658.88
230,001255.OF,115.0,6933582.5,83.0,5212800.0,130.0,5117346.0,54.0,4983277.0,19.0,4221078.0,19.0,4213005.0,21.0,4119980.0,463.0,3395364.0,80.0,3092958.0,64.0,3001659.0
231,001256.OF,419.0,99044694.0,53.0,89622506.4,87.0,89421255.0,350.0,89309835.85,546.0,82777721.0,194.0,79985002.68,42.0,73608280.0,96.0,68575562.25,272.0,68136754.0,46.0,60796478.46
232,001280.OF,1790.0,28378971.0,1917.0,25189791.0,251.0,23626472.1,657.0,18723960.18,154.0,15179584.86,67.0,14228640.0,94.0,14168981.45,251.0,13808247.3,940.0,13239573.81,24.0,12486483.93
233,001297.OF,1790.0,43213941.0,940.0,42093844.62,1917.0,41803680.0,679.0,36886800.0,616.0,29950991.0,115.0,29283037.6,23.0,27818009.28,497.0,25689680.0,202.0,23945220.0,540.0,21722575.0
234,001349.OF,497.0,91316700.1,1790.0,83856258.0,138.0,77350195.89,209.0,74111471.64,679.0,62385420.0,159.0,55590342.8,63.0,53370282.0,7.0,48449720.0,17.0,47684761.56,75.0,45691130.0
235,001366.OF,1790.0,25956900.0,1917.0,20748150.0,50.0,18320425.2,679.0,18231000.0,152.0,17875400.0,69.0,17593000.0,23.0,17295039.0,493.0,16636260.0,80.0,15251598.04,75.0,13711970.0
236,001371.OF,1790.0,287078157.0,68.0,165665500.0,493.0,150562800.0,1917.0,117829000.0,40.0,98950600.0,6.0,78958200.0,97.0,74478768.0,34.0,72257900.0,6.0,70101900.0,302.0,69026920.0
237,001373.OF,243.0,211435455.0,463.0,202227061.68,940.0,201310116.85,249.0,180789084.0,266.0,175838359.71,107.0,164521920.0,37.0,142020513.9,94.0,138634219.0,281.0,137464416.0,34.0,114536230.6
238,001382.OF,616.0,24930262.0,963.0,24743160.0,1790.0,24722658.0,493.0,23107486.32,138.0,22822053.21,657.0,22709777.48,474.0,22607400.0,546.0,15140519.65,35.0,15050036.47,53.0,11430226.08
239,001398.OF,385.0,27076732.0,1917.0,26229760.0,86.0,25549698.0,107.0,25527732.0,45.0,21900000.0,12.0,19436910.0,54.0,18000000.0,55.0,15909200.0,65.0,13650000.0,360.0,13200000.0
240,001437.OF,58.0,23612647.5,130.0,22301580.6,32.0,20054804.0,270.0,17956892.8,280.0,17360487.0,80.0,15259626.0,124.0,12763512.0,145.0,12274574.0,62.0,9386048.0,159.0,8848765.4
241,001457.OF,463.0,12231492.0,1917.0,8606640.0,20.0,8548243.0,154.0,8344260.0,64.0,8032500.0,154.0,7659430.0,308.0,7542300.0,134.0,7362500.0,234.0,7226352.0,145.0,7158341.0
242,001468.OF,132.0,84889833.8,64.0,36788520.0,10.0,36468992.0,12.0,32988906.0,49.0,31660900.0,85.0,30816728.0,25.0,28440433.75,447.0,23866470.0,65.0,21872032.0,64.0,19687439.0
243,001475.OF,249.0,1784693395.8,463.0,1756275755.64,84.0,1444349215.15,204.0,1414960434.07,108.0,1184063263.98,33.0,1086732271.92,44.0,871123772.3,37.0,834331863.92,45.0,823938708.02,17.0,808050393.15
244,001480.OF,82.0,144939691.4,45.0,131442573.6,385.0,125341160.52,336.0,124003908.0,65.0,112796302.5,55.0,105668957.72,86.0,95100031.0,88.0,83498005.63,87.0,82340839.5,22.0,79849856.6
245,001513.OF,24.0,135953878.71,254.0,125958100.0,21.0,109015323.96,18.0,99581905.35,463.0,93761136.0,40.0,91311563.7,1917.0,89088970.0,191.0,83605119.48,84.0,73782739.8,82.0,71431987.2
246,001564.OF,350.0,68940000.0,497.0,63400000.0,13.0,50094000.0,13.0,44520000.0,289.0,39105943.14,20.0,35884900.0,23.0,35446000.0,8.0,30591000.0,5.0,29975000.0,54.0,29190347.4
247,001569.OF,940.0,13470654.0,1917.0,11563635.6,97.0,11366356.8,16.0,9701926.19,9.0,9178045.92,53.0,9139781.1,70.0,8521069.62,115.0,7979828.3,124.0,7299730.56,12.0,6939045.0
248,001607.OF,17.0,5478080.0,136.0,4940915.0,16.0,4799616.0,29.0,4560272.0,12.0,3833226.0,16.0,3255826.56,33.0,3240840.0,679.0,2908110.0,8.0,2832408.0,646.0,2517606.0
249,001667.OF,1790.0,80913330.0,321.0,64596092.28,646.0,57877364.22,251.0,53132102.1,859.0,44954247.6,57.0,31920698.25,91.0,29849231.75,616.0,29512000.0,152.0,27800000.0,209.0,26838000.0
250,001668.OF,,,,,,,,,,,,,,,,,,,,
251,001808.OF,1917.0,6258256.8,473.0,6112680.0,254.0,5994200.0,87.0,5950350.0,385.0,5877780.0,25.0,5266944.0,85.0,5176880.0,36.0,5162461.0,80.0,5044599.0,163.0,4569860.0
252,001810.OF,10.0,222333215.0,263.0,207293663.64,5.0,131581224.7,6.0,123785112.22,56.0,110061712.8,7.0,99613333.05,10.0,95431909.52,17.0,79901497.62,8.0,75406018.59,8.0,70680873.9
253,001832.OF,266.0,258007659.0,179.0,256583842.9,209.0,247397016.42,1790.0,203959350.0,302.0,167757337.0,93.0,167725324.89,657.0,145860135.14,50.0,138562431.4,98.0,135981249.6,38.0,118783559.61
254,001837.OF,1790.0,144518049.0,23.0,143451448.8,540.0,141931065.0,42.0,131894556.3,8.0,119043291.84,43.0,90995322.0,1917.0,89221143.4,385.0,89198442.68,263.0,83146564.5,8.0,75720759.66
255,001838.OF,84.0,305070634.96,74.0,288409640.58,21.0,286140034.57,17.0,255666060.3,20.0,250660735.27,5.0,240681882.5,6.0,231224766.03,1.0,225381086.92,5.0,179682280.9,8.0,142348220.4
256,001857.OF,963.0,58365777.6,321.0,55178826.0,474.0,54458414.0,511.0,51271101.0,130.0,50402923.74,657.0,49020513.34,194.0,41460166.8,87.0,37120614.0,19.0,36624699.16,127.0,36287901.0
257,001869.OF,522.0,227713800.0,266.0,206060489.07,103.0,195976147.2,88.0,129834051.0,419.0,110819016.0,169.0,108430920.12,209.0,105747461.75,251.0,102367650.0,234.0,95204131.68,30.0,87898571.44
258,001898.OF,59.0,32049651.0,28.0,27435808.48,859.0,24948360.0,96.0,23954616.0,10.0,18824828.0,32.0,18595585.71,80.0,17582400.0,242.0,17138900.0,82.0,16686180.0,13.0,13510369.63
