,thscode,x1,ww1,x2,ww2,x3,ww3,x4,ww4,x5,ww5,x6,ww6,x7,ww7,x8,ww8,x9,ww9,x10,ww10
128,320022.OF,739.0,38060716.4,2354.0,28150100.0,1074.0,15586000.0,1578.0,14726235.0,45.0,14495747.2,51.0,14107582.0,70.0,13783591.8,159.0,13340209.35,756.0,12820383.0,682.0,12453600.0
129,340006.OF,730.0,145144758.04,1267.0,141016158.66,263.0,120646126.03,1249.0,112601999.0,333.0,80758783.38,1374.0,71965857.87,264.0,64388821.12,567.0,61224465.92,188.0,60293322.09,712.0,59785560.9
130,376510.OF,2354.0,12988767.0,682.0,8940595.11,778.0,7624548.0,240.0,7430150.0,172.0,7351736.0,756.0,7217550.0,365.0,6827913.12,570.0,6462485.0,191.0,6445428.0,459.0,6428145.0
131,450009.OF,482.0,277950306.48,319.0,250566160.08,348.0,200724954.22,100.0,196916808.6,387.0,168574595.55,1134.0,163998762.95,322.0,153031931.51,568.0,138609634.8,778.0,124321159.62,1081.0,122413631.4
132,457001.OF,,,,,,,,,,,,,,,,,,,,
133,519193.OF,355.0,29789110.0,519.0,29313036.0,365.0,25301088.0,547.0,23223816.0,1092.0,21145300.0,466.0,20957888.0,1134.0,20566485.5,1249.0,19334627.0,1081.0,17520844.32,706.0,17185377.0
134,519714.OF,2354.0,352748385.0,820.0,352601166.0,368.0,321289392.0,648.0,277883845.0,1560.0,276539931.36,300.0,259907910.78,1578.0,236015651.79,1254.0,235012428.0,949.0,224173032.02,190.0,155256564.19
135,519965.OF,2354.0,9161735.0,901.0,8345314.44,2345.0,8301162.0,1092.0,6524634.0,1560.0,6010704.0,1297.0,5617107.23,1254.0,5572800.0,1081.0,5115798.0,1369.0,5020488.0,542.0,4511052.0
136,519975.OF,901.0,38563922.46,682.0,13429132.0,730.0,12626000.0,190.0,12456027.5,157.0,11848939.2,204.0,11791824.0,485.0,11624976.0,277.0,11389536.4,296.0,11181588.0,353.0,11094828.0
137,540008.OF,1444.0,704730251.1,2345.0,662041274.7,533.0,651818693.5,231.0,584493119.25,635.0,577494310.2,622.0,554095976.07,1297.0,467952648.8,715.0,408143958.8,176.0,395602572.0,227.0,312356420.01
138,540010.OF,1507.0,34505868.25,739.0,33955080.2,2345.0,30316551.78,1444.0,25605270.0,1006.0,23338068.62,323.0,20004680.76,407.0,19735065.0,942.0,19700216.76,1319.0,15647574.4,253.0,14896926.0
139,580008.OF,1369.0,40912286.34,172.0,24314954.77,30.0,21786124.32,2354.0,19342400.0,1039.0,17631607.8,1560.0,16708860.0,90.0,12176163.37,175.0,12142870.72,682.0,11618171.0,1363.0,11079380.0
140,160314.SZ,1560.0,95050312.56,669.0,89393077.0,1507.0,86512400.0,1363.0,84386640.0,64.0,81282410.96,152.0,81279643.5,608.0,80797878.58,280.0,54118677.96,578.0,53070837.6,229.0,50846865.3
141,160421.SZ,323.0,4353258.0,464.0,3862770.0,565.0,3565078.5,339.0,3436720.0,669.0,3401246.0,368.0,3399382.61,502.0,3247104.0,629.0,3084120.0,265.0,2891460.0,778.0,2881464.0
142,160518.SZ,1444.0,8020962.9,1507.0,6584950.0,1249.0,6154884.0,273.0,5940864.0,180.0,5792525.7,2354.0,5526400.0,1369.0,5034687.36,416.0,5025268.0,122.0,4678556.0,1051.0,3873132.3
143,160613.SZ,456.0,21827013.09,901.0,15252440.0,252.0,14381390.0,425.0,13380873.0,14.0,12454843.8,887.0,12337503.0,915.0,11383200.0,387.0,11193682.85,1578.0,10534227.0,372.0,10530350.0
144,160916.SZ,983.0,97840000.0,742.0,67186932.0,164.0,64880792.68,154.0,59081319.0,203.0,58907705.25,84.0,53772850.0,1441.0,53714900.0,85.0,44664699.84,315.0,42329600.0,88.0,38910000.0
145,160918.SZ,914.0,222451385.41,1363.0,145165368.4,523.0,137920631.84,1578.0,129862987.14,445.0,128398108.8,376.0,121715845.6,119.0,113462887.42,447.0,112889487.0,736.0,108326106.3,639.0,107372000.0
146,161005.SZ,2354.0,2676850000.0,1578.0,1300968000.0,2345.0,1199931000.0,1134.0,1135750000.0,1254.0,972000000.0,1441.0,947910000.0,327.0,858307982.5,1319.0,814800000.0,949.0,808126847.32,712.0,729388179.0
147,161224.SZ,329.0,5975266.65,344.0,5714652.0,592.0,5556814.0,942.0,4881822.68,293.0,4305984.0,105.0,4202559.5,114.0,3824601.0,735.0,3789980.0,31.0,3678572.0,93.0,3628988.0
148,161610.SZ,2354.0,52846200.0,668.0,28034139.0,1249.0,27763550.0,1028.0,27623960.0,703.0,25589606.25,669.0,25313478.0,772.0,25220847.0,1374.0,23806506.0,876.0,23642092.16,295.0,20740725.6
149,161706.SZ,416.0,137325522.0,1113.0,133477631.41,464.0,121424482.8,313.0,94499958.0,394.0,90760544.16,561.0,86073060.0,595.0,83403122.5,425.0,82856460.0,215.0,82826681.0,408.0,81530037.5
150,161810.SZ,401.0,222500000.0,80.0,221697000.0,599.0,203984000.0,71.0,194680000.0,454.0,183264000.0,397.0,180500000.0,167.0,154194000.0,137.0,146668000.0,22.0,108045000.0,278.0,92981000.0
151,161903.SZ,497.0,878176078.53,323.0,826230000.0,533.0,814117369.2,1297.0,770911027.88,253.0,758999340.0,739.0,690402934.2,149.0,583740000.0,180.0,516903566.61,1006.0,476082000.0,742.0,409886353.14
152,162006.SZ,679.0,319869761.4,197.0,277018409.8,128.0,249175690.4,172.0,199748421.99,207.0,198749755.0,606.0,193646855.39,2354.0,184443600.0,1297.0,137159793.26,277.0,127203836.98,676.0,125424056.34
153,162605.SZ,1578.0,1757589699.0,2354.0,1742477374.0,1560.0,1740076604.28,1374.0,1691514900.0,1441.0,1425046501.93,735.0,1339198240.7,742.0,987673765.27,1254.0,907200000.0,1113.0,895804222.17,394.0,806628183.96
154,162703.SZ,739.0,975818954.4,375.0,864286621.44,1039.0,846359117.22,1444.0,738319126.5,703.0,727943230.3,1369.0,703122175.82,318.0,594354753.08,75.0,567979569.6,279.0,530862769.09,159.0,450810848.0
155,163302.SZ,159.0,27350560.0,96.0,26074613.6,106.0,25103570.44,276.0,24994502.0,36.0,24283499.76,970.0,24171798.56,416.0,22112546.0,1444.0,21822317.7,291.0,20500079.0,637.0,19950603.2
156,163406.SZ,983.0,1625447669.08,201.0,1062180019.24,335.0,1058552024.52,1507.0,910388165.25,212.0,897947277.92,495.0,889025431.84,1158.0,875902445.25,528.0,846764203.38,326.0,787390844.34,310.0,779942705.46
157,163409.SZ,2345.0,324335448.0,54.0,308675342.47,528.0,288177050.04,335.0,285016374.16,1249.0,271570715.15,1507.0,263147397.25,1374.0,173441845.8,519.0,157699515.54,389.0,150499001.5,250.0,149692091.36
158,163412.SZ,1249.0,467783409.04,325.0,456619464.84,1051.0,444550695.0,1028.0,308986841.8,1374.0,255912594.48,335.0,239796738.56,1267.0,197419959.36,730.0,179407774.16,188.0,151168735.41,171.0,127714271.8
159,163415.SZ,201.0,646972945.56,495.0,445488646.96,464.0,445397103.3,335.0,437326502.34,1507.0,426625924.75,81.0,379536553.56,335.0,348968503.68,458.0,340991105.64,268.0,260711711.0,250.0,252965902.56
160,163503.SZ,1092.0,13470200.0,181.0,10729161.0,633.0,10191586.0,1319.0,9828040.0,1051.0,9823080.0,645.0,9724632.0,642.0,9715444.8,1028.0,9584120.0,1267.0,9570132.0,240.0,9339700.0
161,165313.SZ,1028.0,27744080.0,578.0,22689396.0,688.0,20976620.0,592.0,20347113.0,613.0,19289560.0,2354.0,17270000.0,2345.0,16523640.0,323.0,16512678.0,346.0,15997390.0,147.0,15577644.0
162,166001.SZ,707.0,574367478.75,146.0,454098082.19,408.0,338551398.41,434.0,238161085.12,450.0,213357253.17,1134.0,212667792.15,355.0,195205031.44,1507.0,193625533.5,795.0,177030544.21,425.0,172384798.8
163,166006.SZ,371.0,381780303.9,565.0,165021281.57,260.0,163578017.15,1066.0,155910903.4,776.0,141637200.0,1074.0,118218020.0,1507.0,116575840.0,680.0,114875480.0,326.0,108435775.14,497.0,98793352.29
164,166009.SZ,533.0,190417267.3,114.0,101252730.0,282.0,93632768.88,164.0,85075835.58,420.0,79803097.62,1369.0,76524281.22,160.0,72138649.0,326.0,71848127.94,137.0,69089400.0,260.0,66433534.75
165,166024.SZ,706.0,36792757.65,177.0,31839979.4,12.0,23043724.0,30.0,19491930.75,75.0,18676928.0,20.0,18399620.0,169.0,15408000.0,73.0,14051777.79,51.0,13528473.48,271.0,13439618.25
166,168101.SZ,408.0,6235912.25,1507.0,5860986.5,1066.0,5527060.0,723.0,5246708.64,915.0,5065400.0,600.0,5022073.74,584.0,4761816.5,1369.0,3542740.32,371.0,3539010.0,232.0,2715645.0
167,168102.SZ,1267.0,40848381.6,1249.0,34800739.95,867.0,30842100.0,1028.0,23672994.8,1092.0,18800094.0,297.0,17305148.94,772.0,13272753.33,1319.0,12615470.8,408.0,11270735.0,1081.0,11178000.0
168,501038.SH,1560.0,28267354.08,2354.0,23813603.0,355.0,22118147.36,443.0,19241200.86,735.0,18053649.8,1113.0,15372360.6,543.0,15249640.0,1020.0,10760083.65,124.0,9534042.0,372.0,8301900.0
169,501046.SH,552.0,20969956.19,402.0,19798548.0,119.0,16792173.0,376.0,16727600.0,464.0,15760335.0,120.0,15521685.0,446.0,14102318.0,95.0,13329214.08,169.0,11822088.39,191.0,11644731.6
170,501049.SH,712.0,1381013618.4,914.0,1318269107.33,1249.0,1211897870.0,1028.0,949525522.4,746.0,747156476.96,983.0,693717296.16,319.0,687076477.28,802.0,634969215.13,293.0,514260563.64,903.0,492905473.2
171,501051.SH,876.0,15740928.48,2354.0,12460305.0,1081.0,11494710.0,351.0,11243548.85,2345.0,10897734.0,268.0,10151072.0,277.0,8814951.6,1249.0,8000744.0,1158.0,7924539.8,198.0,7320571.5
172,000011.OF,983.0,270780198.42,232.0,266441001.48,352.0,243290951.68,668.0,242808066.48,1158.0,230329011.8,362.0,222983061.0,30.0,193858821.92,95.0,192111619.2,464.0,182761944.45,876.0,181135360.0
173,000017.OF,2354.0,9786909.0,1020.0,8325345.0,120.0,7164495.0,253.0,6711415.2,639.0,6456464.0,1113.0,6298279.0,552.0,6263030.0,447.0,5691354.0,402.0,5336100.0,1560.0,4889304.0
174,000020.OF,1560.0,39517463.16,1113.0,38684542.6,742.0,38247908.0,776.0,35188591.2,546.0,29130477.5,394.0,26588163.06,876.0,25305118.08,1374.0,24305751.33,523.0,22400585.43,130.0,20977221.6
175,000021.OF,2345.0,278751839.7,201.0,216179740.92,23.0,150206506.85,1051.0,148719178.2,502.0,147982156.28,556.0,134447127.44,2354.0,112408703.0,189.0,105822617.4,101.0,102680301.37,465.0,98099671.98
176,000031.OF,2345.0,192230519.88,715.0,183898538.72,244.0,150348954.0,237.0,135922523.06,230.0,132334970.85,323.0,130491736.69,1507.0,126486729.5,208.0,116015805.0,253.0,111950506.45,805.0,109069823.95
177,000039.OF,1363.0,13360100.0,2345.0,10268262.0,1444.0,7708830.0,730.0,7706910.4,533.0,7191945.0,1051.0,6781530.0,607.0,5753506.09,970.0,5526142.96,739.0,5350600.0,1006.0,5301702.05
178,000083.OF,2354.0,1796171531.0,1113.0,1738452109.54,1560.0,1525113644.04,1578.0,1391313000.0,1374.0,907326000.0,983.0,807181467.6,735.0,800700533.8,915.0,682000620.0,409.0,519190177.24,778.0,485643561.36
179,000117.OF,1560.0,41784933.96,1578.0,40528767.0,2354.0,39836709.0,949.0,35266359.85,1254.0,21877776.0,1020.0,21781821.0,450.0,17228050.91,561.0,15507588.0,1113.0,12452923.04,408.0,10999268.26
180,000127.OF,1267.0,64502030.58,901.0,61513537.17,287.0,44800379.1,1006.0,43432167.39,462.0,34189041.25,273.0,32294280.0,271.0,32202525.3,206.0,27680081.5,277.0,27402855.48,546.0,25800475.0
181,000167.OF,2354.0,21235192.0,1374.0,21127734.0,949.0,20234057.87,287.0,19053090.0,1319.0,17689540.8,1441.0,16935992.0,735.0,16120760.0,134.0,15268888.32,1020.0,15008275.0,942.0,13356250.6
182,000172.OF,2354.0,66492954.0,2345.0,30057288.0,1092.0,26402532.0,901.0,23531882.92,542.0,22938378.66,1369.0,22709002.64,482.0,22259816.04,645.0,21363319.72,1560.0,21284172.0,362.0,19794984.0
183,000173.OF,1560.0,120169224.0,443.0,104422080.0,534.0,84185060.0,717.0,67872000.0,485.0,64345775.56,421.0,60876000.0,355.0,60268800.0,225.0,50250000.0,240.0,40950000.0,411.0,39377000.0
184,000242.OF,113.0,64258537.56,1066.0,63107940.0,276.0,59253086.9,326.0,59170070.8,1507.0,57742994.75,983.0,56754538.0,1254.0,55566000.0,322.0,51010643.84,246.0,43572036.2,393.0,42621376.0
185,000251.OF,498.0,611981334.0,1134.0,589941000.0,458.0,582060000.0,1249.0,514437686.97,1081.0,484380000.0,1028.0,434765367.4,1319.0,406104196.4,834.0,378289940.27,567.0,334076696.32,542.0,291599314.74
186,000263.OF,348.0,99575287.92,147.0,84390210.0,637.0,75457806.05,365.0,73417184.64,132.0,71072016.44,1444.0,70733130.0,1507.0,70660768.0,319.0,66855271.68,2345.0,63579425.94,146.0,60546410.96
187,000264.OF,143.0,13343608.77,676.0,13272646.34,105.0,12805151.66,411.0,11379364.0,213.0,10580325.0,123.0,10540117.0,27.0,10225970.69,273.0,9667656.0,331.0,9503280.0,1297.0,9250920.0
188,000294.OF,1113.0,209176960.2,1560.0,200080188.0,1020.0,174814121.8,1374.0,161992255.8,464.0,136258920.0,1578.0,134885085.0,376.0,122314393.6,778.0,120746292.0,409.0,108387529.16,567.0,102480896.0
189,000308.OF,205.0,60270336.0,119.0,55174509.36,534.0,52609786.0,468.0,49365555.0,2345.0,46974348.0,151.0,38060123.25,578.0,34866912.0,43.0,32460684.0,252.0,31922365.0,259.0,31800474.0
190,000339.OF,776.0,52035400.8,639.0,49721600.0,459.0,35453362.39,187.0,23561250.0,949.0,23091503.63,244.0,21884569.2,259.0,21608180.1,163.0,21024460.32,479.0,20415572.97,152.0,20036012.37
191,000390.OF,1074.0,277056970.0,377.0,133725944.0,174.0,101557076.61,363.0,91539039.36,642.0,90025938.7,316.0,89446051.68,197.0,78921925.68,119.0,76230649.17,226.0,72392478.48,942.0,66984240.82
192,000408.OF,265.0,26670476.56,395.0,26442820.95,1249.0,26286862.0,198.0,26171413.95,1254.0,25809840.0,772.0,25117281.0,244.0,25063848.0,1441.0,25039042.65,706.0,20716773.0,262.0,20559858.75
193,000480.OF,326.0,117070902.0,1028.0,79737840.0,1507.0,73025000.0,66.0,68335995.0,226.0,60322540.28,2354.0,51810000.0,445.0,42865767.0,335.0,41055340.0,359.0,39230061.0,174.0,38532300.0
194,000520.OF,466.0,56949378.02,2354.0,42643084.0,1066.0,40782140.0,1578.0,35108067.0,1081.0,33925230.0,453.0,26820000.76,74.0,25311781.62,915.0,25159600.0,674.0,23958060.0,449.0,20333840.34
195,000522.OF,109.0,9151220.0,606.0,8655500.0,192.0,6881000.0,185.0,6304800.0,388.0,6226350.0,130.0,6066900.0,189.0,5423600.0,308.0,4930800.0,523.0,4541500.0,254.0,4061000.0
196,000527.OF,2354.0,246323737.0,1134.0,196125204.0,375.0,167441594.76,263.0,150807657.53,1560.0,117657288.0,876.0,117549628.64,682.0,108766629.0,901.0,105202606.04,983.0,102223648.0,639.0,97715386.78
197,000589.OF,1578.0,5041251.0,122.0,4537574.38,2354.0,4490200.0,483.0,4373852.0,1254.0,3559140.0,1081.0,3353400.0,497.0,3267179.75,1441.0,2875327.0,742.0,2593720.64,942.0,2379371.68
198,000595.OF,371.0,376031921.4,736.0,311664588.5,637.0,309054599.7,232.0,244243594.95,739.0,231712232.0,1441.0,224527018.12,375.0,187584954.48,778.0,180331082.4,933.0,137416929.0,983.0,131078349.12
199,000609.OF,2354.0,11916300.0,820.0,9678150.0,642.0,9589452.0,1363.0,8519160.0,942.0,8464232.0,1116.0,8347476.0,1578.0,7932291.0,1042.0,7151168.0,174.0,7129287.0,170.0,6939506.84
200,000612.OF,299.0,105034355.9,332.0,103532017.05,464.0,88247723.1,1092.0,73773832.0,519.0,71848292.94,1039.0,69861835.8,445.0,69628961.0,376.0,56120366.4,244.0,53998000.0,52.0,53550721.0
201,000619.OF,712.0,390912689.7,1249.0,336047421.97,319.0,330786859.68,1028.0,260697837.4,983.0,214653488.0,322.0,204042575.34,445.0,137297957.13,746.0,114074152.92,903.0,112930057.4,680.0,106994440.0
202,000652.OF,422.0,127552011.9,216.0,120189894.0,637.0,115164969.15,365.0,106495682.88,315.0,88551704.35,1507.0,72644000.0,983.0,71583527.52,355.0,69672290.0,2345.0,68929015.57,1116.0,61837561.2
203,000727.OF,311.0,899170588.89,711.0,730007255.25,903.0,729699281.21,326.0,385002082.8,163.0,384336000.0,262.0,336109987.08,121.0,279525990.4,120.0,242865444.64,22.0,231280583.55,210.0,209492579.1
204,000742.OF,209.0,30402768.2,276.0,28631570.0,448.0,25802055.24,1006.0,24282297.92,578.0,23017583.52,437.0,17218960.0,170.0,17080021.91,246.0,16842170.1,129.0,16163086.81,551.0,16144128.0
205,000747.OF,181.0,10060352.0,519.0,9625419.06,200.0,8976305.0,117.0,8859537.0,1074.0,8788000.0,746.0,7842320.0,1116.0,7404180.0,458.0,6682572.0,1066.0,5951820.0,96.0,5875567.68
206,000877.OF,2354.0,24043294.0,2345.0,19552974.0,1081.0,15679380.6,1092.0,11881600.0,645.0,10427473.28,778.0,9089368.65,1369.0,8980292.26,1297.0,8171646.0,542.0,7157322.0,279.0,6750824.32
207,000880.OF,88.0,35380376.35,1249.0,31877397.0,712.0,25601745.0,717.0,23493408.0,269.0,22500715.86,118.0,21350852.0,599.0,21004880.0,177.0,19334826.29,244.0,18560029.08,283.0,17321523.63
208,000934.OF,,,,,,,,,,,,,,,,,,,,
209,000939.OF,2354.0,21587500.0,756.0,20142000.0,1319.0,19400000.0,637.0,17985000.0,533.0,16882500.0,1560.0,15699600.0,322.0,15303193.15,447.0,13707500.0,189.0,13245000.0,942.0,12138000.0
210,000940.OF,639.0,29362400.0,190.0,29047550.0,440.0,27672716.35,408.0,21490270.0,402.0,18711273.24,933.0,18542600.0,1707.0,17304280.0,97.0,15949571.19,148.0,15670000.11,139.0,13956990.0
211,000965.OF,438.0,5544448.0,173.0,5287690.0,96.0,4466888.0,48.0,3943066.0,609.0,3880245.0,373.0,3101650.0,335.0,2843760.0,103.0,2835600.0,728.0,2770042.0,86.0,2691512.0
212,000967.OF,569.0,28069089.93,682.0,27392731.0,42.0,16952538.6,321.0,16594387.2,876.0,16539229.44,242.0,16379195.8,148.0,14805674.0,117.0,14390254.44,373.0,13014323.24,683.0,12988444.52
213,000976.OF,679.0,7916160.0,197.0,6783200.0,128.0,5851235.8,606.0,5020190.0,172.0,4979164.5,2354.0,4904680.0,207.0,4880041.0,1297.0,3546186.0,277.0,3306356.46,676.0,3227758.0
214,000977.OF,2354.0,63899000.0,1560.0,58312800.0,933.0,55600000.0,443.0,49345800.0,373.0,45788457.88,143.0,40699356.6,308.0,39521079.2,1039.0,37856700.0,876.0,34656000.0,259.0,30060000.0
215,001000.OF,2345.0,217134399.3,1369.0,195803511.56,1363.0,188270193.8,1444.0,174084631.5,949.0,138388700.58,1297.0,131266700.25,703.0,96568917.25,1507.0,86296500.0,309.0,83292017.7,1051.0,82112162.1
216,001017.OF,411.0,3195595.0,901.0,2886172.93,983.0,2883834.0,534.0,2538648.0,1363.0,2403700.0,1560.0,2354940.0,279.0,2118438.0,970.0,1863386.0,1020.0,1857628.0,711.0,1764370.0
217,001018.OF,682.0,416130869.09,2354.0,406751675.0,130.0,365917790.7,1578.0,290519525.46,1297.0,286992062.07,451.0,260866457.6,1267.0,200843983.86,249.0,194776624.5,485.0,183295898.24,2345.0,175772187.6
218,001053.OF,263.0,153823810.68,2354.0,140184044.0,1134.0,111891818.5,375.0,95671650.36,876.0,67053064.16,1560.0,66611160.0,682.0,61577863.0,901.0,60017496.0,983.0,58337600.0,639.0,55380699.0
219,001071.OF,497.0,236334260.0,2402.0,218921113.74,425.0,216105418.6,269.0,191589670.44,464.0,190997288.4,376.0,190259201.6,191.0,164418671.01,76.0,161429688.0,1006.0,148073139.56,1092.0,145709447.0
220,001074.OF,2354.0,13772825.0,2345.0,8458530.0,1081.0,7609572.54,778.0,6921665.0,1092.0,6764616.0,1560.0,4889304.0,645.0,4109208.72,901.0,3823243.2,820.0,3386550.0,543.0,3267780.0
221,001102.OF,2354.0,471427825.0,1374.0,431319881.22,2345.0,430556094.06,1297.0,424498764.83,1560.0,394313396.4,1578.0,393904200.0,1113.0,389935002.59,676.0,337153675.2,1441.0,334559778.98,1319.0,250495729.4
222,001106.OF,485.0,11689018.0,578.0,9266267.4,1363.0,8720400.0,226.0,7995646.62,942.0,7664742.4,1578.0,7155324.0,347.0,7038455.0,1267.0,7026006.0,437.0,6869500.0,680.0,6838161.0
223,001117.OF,707.0,379296986.25,408.0,238414340.45,434.0,159014409.68,450.0,139687519.5,1507.0,135538051.25,355.0,130951734.18,1134.0,123702709.9,425.0,116514526.2,706.0,112714170.69,316.0,109615003.36
224,001125.OF,1444.0,32388425.1,2345.0,20103762.0,723.0,19352786.4,635.0,18910206.0,1507.0,18517457.25,688.0,15964074.0,715.0,12895868.45,343.0,12008619.63,658.0,10398328.2,1267.0,9295946.4
225,001143.OF,2354.0,19515100.0,820.0,15087000.0,642.0,15002476.0,1363.0,13259480.0,942.0,13139465.92,1116.0,12994596.0,1578.0,12377265.0,1042.0,11127464.0,174.0,11105556.0,226.0,9832807.44
226,001150.OF,300.0,38704547.2,1507.0,34925000.0,368.0,34780058.4,117.0,28842000.0,448.0,25620270.0,263.0,24900028.4,226.0,24510180.06,270.0,24470424.75,248.0,24261665.0,276.0,24156000.0
227,001179.OF,1042.0,32730888.23,195.0,28681200.0,633.0,21358471.0,335.0,21097000.0,756.0,20078217.0,455.0,17473087.84,519.0,17135730.0,326.0,14821674.0,251.0,12741056.0,594.0,12644084.0
228,001184.OF,2354.0,202666904.0,1578.0,132048252.0,637.0,130923142.68,1369.0,114480987.68,1081.0,110976972.48,1560.0,103301125.2,1158.0,98133582.9,354.0,79358354.36,1113.0,75272698.76,820.0,72787713.0
229,001222.OF,2354.0,131252000.0,1560.0,116446176.0,742.0,95108707.33,1441.0,77339344.96,515.0,65520268.89,669.0,60265477.8,2345.0,52703723.46,1254.0,39726855.0,230.0,36670308.27,1374.0,36167742.6
230,001255.OF,942.0,7532033.6,1006.0,6796864.02,637.0,5815150.0,282.0,4613552.0,451.0,3949836.8,98.0,3809456.0,208.0,3751587.0,739.0,3503780.0,682.0,3305393.0,179.0,3275790.0
231,001256.OF,942.0,99410543.68,1158.0,97672741.8,1074.0,60081000.0,523.0,59689661.14,679.0,59115840.0,269.0,54888405.91,323.0,53240333.33,570.0,53201815.65,533.0,50350255.45,72.0,50229205.48
232,001280.OF,2354.0,48191935.0,983.0,43668658.14,1578.0,40965133.35,633.0,38743262.24,568.0,35779991.52,776.0,35489052.8,2345.0,33128717.94,1507.0,29969809.25,207.0,29116446.34,242.0,27176212.0
233,001297.OF,1081.0,27099198.0,1134.0,26735555.0,756.0,21501719.28,1560.0,20297564.28,375.0,20126025.48,1113.0,19434608.06,184.0,18824442.5,297.0,17577807.7,420.0,16780423.86,805.0,16214315.0
234,001349.OF,1560.0,77095352.88,395.0,70790265.0,712.0,61395954.75,949.0,55077633.65,128.0,53112733.12,315.0,52584441.65,348.0,49485132.0,195.0,48872720.68,569.0,48689663.0,147.0,47448247.8
235,001366.OF,1560.0,7199388.0,2354.0,6217200.0,122.0,5949264.19,1363.0,5880680.0,1039.0,5268691.2,1042.0,4333083.8,2345.0,4170252.0,1374.0,3866937.0,1319.0,3610340.0,637.0,3597000.0
236,001371.OF,2354.0,233248620.0,802.0,163852500.0,1560.0,126045360.0,2345.0,90486600.0,914.0,89505000.0,81.0,67881000.0,1134.0,64578420.5,1507.0,63501238.25,76.0,62032000.0,172.0,61983000.0
237,001373.OF,688.0,195039181.68,389.0,168423476.44,389.0,167855746.5,377.0,153965702.0,279.0,151158216.51,187.0,133374606.66,360.0,132155869.41,1267.0,126896259.36,520.0,125427312.9,689.0,104523593.72
238,001382.OF,1578.0,43249597.02,1134.0,42698845.75,599.0,42686220.8,1560.0,42683623.92,690.0,42629208.8,820.0,42430903.5,735.0,42197690.7,2354.0,42107714.0,377.0,29241399.44,346.0,28559065.0
239,001398.OF,707.0,12904125.0,903.0,12559690.0,169.0,8251208.0,1374.0,8209140.0,206.0,7740765.0,148.0,6551142.0,756.0,6381657.0,1074.0,5965000.0,354.0,5962752.0,15.0,5721088.0
240,001437.OF,451.0,103697574.4,339.0,74302160.0,1297.0,73570511.0,228.0,73282692.28,561.0,72766880.0,408.0,53243975.0,293.0,53082864.0,215.0,52984190.84,319.0,52885919.36,464.0,52438853.25
241,001457.OF,428.0,6504450.0,264.0,6324711.28,497.0,5924067.0,376.0,5825520.0,552.0,5536275.0,226.0,4871668.68,210.0,4734210.0,174.0,4732860.0,1363.0,4527900.0,402.0,4456452.0
242,001468.OF,606.0,34228793.0,127.0,27785881.24,181.0,21639536.0,208.0,17441060.0,81.0,16818072.0,56.0,14893725.0,191.0,14752273.14,122.0,14119840.0,135.0,13687552.4,104.0,13485402.0
243,001475.OF,1267.0,1611934637.82,876.0,1608383573.76,867.0,1586142949.6,565.0,1568564942.85,541.0,1188229644.03,360.0,779763133.35,348.0,690222024.12,298.0,683790772.0,273.0,680083294.32,208.0,635131203.2
244,001480.OF,402.0,153747176.52,552.0,149751025.9,464.0,128370000.0,376.0,125018139.2,119.0,122690894.49,191.0,113886773.3,120.0,112192473.0,446.0,105718408.4,30.0,97627808.4,35.0,94037570.0
245,001513.OF,249.0,162554039.0,451.0,138883360.0,682.0,103283360.81,658.0,78422944.5,411.0,75447299.97,456.0,67903559.0,136.0,64057946.84,74.0,60583861.24,1006.0,59578752.91,730.0,59309305.8
246,001564.OF,1507.0,61912500.0,326.0,52806000.0,1028.0,48350120.0,66.0,47805537.0,226.0,44703311.1,445.0,34395168.0,2354.0,31431400.0,335.0,30345549.1,359.0,29011552.18,148.0,27442890.38
247,001569.OF,639.0,8776916.61,1363.0,8508203.6,213.0,8290941.0,1465.0,7327179.0,374.0,6316425.0,363.0,5885074.08,247.0,5634691.2,2354.0,5526400.0,492.0,5046364.96,1560.0,4553556.84
248,001607.OF,246.0,5059010.0,124.0,4942356.0,203.0,4941366.0,175.0,4143685.0,94.0,3469051.8,92.0,3468263.76,122.0,3015264.0,225.0,2826070.72,352.0,2791424.0,188.0,2751088.0
249,001667.OF,2354.0,129645890.0,778.0,119613160.94,373.0,104397000.0,970.0,102016000.0,901.0,100016078.96,484.0,95970054.84,564.0,94691805.6,362.0,91410000.0,383.0,86969024.98,915.0,86800000.0
250,001668.OF,,,,,,,,,,,,,,,,,,,,
251,001808.OF,646.0,9684288.0,1267.0,7479466.8,2345.0,7468685.28,613.0,7239415.15,252.0,6979111.2,1039.0,6651963.0,242.0,6098324.0,431.0,5846400.0,428.0,5845581.0,569.0,5779433.92
252,001810.OF,706.0,172856064.48,177.0,166565701.6,30.0,108245952.25,73.0,84008943.9,51.0,80773246.56,286.0,65680128.0,147.0,64599121.44,45.0,64336172.81,169.0,55183495.2,271.0,51332460.0
253,001832.OF,735.0,352291719.1,377.0,295594640.0,2354.0,293444932.0,1074.0,270550280.0,534.0,268217429.28,346.0,211627743.5,279.0,204644400.03,1578.0,202833378.81,139.0,160497552.96,411.0,140018600.6
254,001837.OF,107.0,115392832.98,914.0,113523004.49,2354.0,108923617.0,96.0,103172685.0,676.0,79465585.98,2345.0,77791330.02,119.0,74236900.56,1374.0,72121615.5,55.0,65923326.0,1560.0,51853536.0
