,thscode,x1,ww1,x2,ww2,x3,ww3,x4,ww4,x5,ww5,x6,ww6,x7,ww7,x8,ww8,x9,ww9,x10,ww10
130,519069.OF,1738.0,751121242.3,120.0,405510376.18,811.0,378726948.25,771.0,377962276.3,672.0,364519617.0,239.0,349752419.4,22.0,336708147.15,346.0,328718208.0,37.0,312012398.67,521.0,297062634.33
131,519087.OF,28.0,78839037.0,71.0,75105800.0,43.0,54204509.5,146.0,51536485.0,220.0,46349300.0,30.0,45751552.0,36.0,45706400.0,17.0,43991729.05,44.0,43212292.0,18.0,43004979.6
132,519089.OF,1453.0,29874849.35,30.0,26913940.0,1738.0,26258830.0,66.0,24747000.0,31.0,22934670.15,147.0,22599528.0,134.0,14665492.96,155.0,14618012.5,771.0,13861680.0,421.0,13745208.0
133,519093.OF,4.0,5589559.36,771.0,5463500.0,1738.0,5395650.0,14.0,5090800.0,26.0,4928000.0,672.0,4830000.0,270.0,4348800.0,811.0,4333000.0,443.0,3777340.0,40.0,3733920.0
134,519126.OF,16.0,38141192.5,135.0,30213401.64,62.0,19468511.2,96.0,18119392.88,166.0,15394516.0,220.0,15218998.0,224.0,15131503.0,27.0,15012369.0,234.0,14269269.0,50.0,13253622.0
135,519133.OF,65.0,237673231.82,44.0,228248397.12,64.0,223020080.4,78.0,205320035.32,162.0,195277534.2,40.0,172329436.76,623.0,168370704.0,84.0,165422557.3,14.0,162833517.0,58.0,156002455.0
136,519139.OF,354.0,5605049.21,684.0,5563370.46,24.0,3624500.86,33.0,3134624.08,17.0,2856123.38,1.0,2777849.54,24.0,2545505.62,48.0,2510498.04,50.0,2506561.4,8.0,2419955.48
137,519181.OF,66.0,54437280.0,46.0,50995541.25,14.0,47301943.0,104.0,39873484.0,447.0,37274299.2,61.0,34932952.45,266.0,33222828.0,282.0,30318300.0,22.0,24217611.69,22.0,22976574.4
138,519195.OF,66.0,257458770.0,104.0,252976560.0,282.0,226780490.0,447.0,221857426.8,22.0,219330116.25,266.0,214325995.5,61.0,160295114.8,46.0,154317676.8,46.0,130946625.0,14.0,124267744.0
139,519196.OF,104.0,128525697.1,266.0,121898092.0,61.0,119295925.4,447.0,108182754.0,282.0,107217250.0,66.0,87775500.0,22.0,86297806.95,46.0,85884300.0,14.0,79775713.72,12.0,78303210.0
140,519224.OF,874.0,26053702.41,672.0,10814370.0,216.0,9597506.0,623.0,8480894.72,211.0,7872508.0,1738.0,7553910.0,421.0,7202672.0,78.0,6979030.0,58.0,6510065.0,239.0,6108309.0
141,519601.OF,,,,,,,,,,,,,,,,,,,,
142,519619.OF,346.0,5422848.0,1738.0,5395650.0,295.0,3716853.0,248.0,3337821.0,757.0,3046205.75,771.0,2983851.5,252.0,2871596.0,351.0,2778200.0,246.0,2733186.8,672.0,2637180.0
143,519621.OF,346.0,5422848.0,1738.0,5395650.0,295.0,3716853.0,248.0,3337821.0,757.0,3046205.75,771.0,2983851.5,252.0,2871596.0,351.0,2778200.0,246.0,2733186.8,672.0,2637180.0
144,519651.OF,1738.0,35611290.0,771.0,26127081.4,351.0,25458850.0,729.0,20664617.81,155.0,20084775.36,36.0,19661821.8,270.0,17884440.0,105.0,16043858.0,146.0,14768840.0,45.0,14138100.0
145,519664.OF,1738.0,26203074.95,155.0,20820812.48,771.0,20199340.0,351.0,17909810.0,36.0,17834785.26,152.0,15248652.0,270.0,13426920.0,146.0,13275775.0,105.0,13182668.0,17.0,11564396.0
146,519668.OF,1738.0,12589850.0,811.0,11287465.0,149.0,8680990.0,241.0,8635422.0,1453.0,8316108.8,347.0,7007199.2,623.0,6063964.0,239.0,5399220.0,58.0,4979592.0,104.0,4837056.0
147,519672.OF,1453.0,36545400.0,96.0,27200850.0,407.0,23780514.0,241.0,20538771.0,347.0,20110318.45,131.0,19943950.0,69.0,19260201.0,79.0,18016698.6,344.0,16210261.0,286.0,16077282.0
148,519674.OF,214.0,1324785000.0,204.0,1252220000.0,347.0,1174290000.0,44.0,1133580000.0,131.0,1128500000.0,54.0,1127658000.7,15.0,1105497790.0,11.0,1057391972.0,250.0,1037590000.0,13.0,807533469.89
149,519678.OF,1738.0,7553910.0,811.0,6282850.0,270.0,6251400.0,771.0,6244000.0,146.0,5884000.0,1.0,4324500.0,2.0,4267500.0,61.0,4172432.0,13.0,3919220.0,66.0,3750000.0
150,519688.OF,1738.0,545721436.65,811.0,535648276.45,1453.0,525250182.71,171.0,520510982.4,501.0,361835865.08,52.0,320862404.64,443.0,284086456.53,216.0,161145704.92,545.0,156234359.4,619.0,144984840.0
151,519690.OF,130.0,123957944.64,164.0,95997259.2,120.0,81929330.8,135.0,80569071.04,64.0,79365000.0,71.0,70760441.77,443.0,53962000.0,44.0,43137010.71,58.0,42780000.0,137.0,40744351.0
152,519692.OF,58.0,187224424.34,39.0,174045540.15,164.0,169211774.4,10.0,140062687.83,24.0,133364920.5,79.0,119929600.15,101.0,115411629.72,12.0,80636056.5,5.0,77432802.12,443.0,75820117.53
153,519694.OF,58.0,125981463.32,39.0,119054296.98,164.0,114547053.6,10.0,95051320.26,24.0,90489915.45,101.0,81189800.42,79.0,79473270.45,12.0,57298425.0,5.0,52759964.88,443.0,49890027.48
154,519696.OF,,,,,,,,,,,,,,,,,,,,
155,519704.OF,164.0,624884443.2,130.0,605806123.23,65.0,390477727.79,20.0,292681590.6,13.0,273280712.1,1453.0,237758281.5,11.0,224712101.76,14.0,211473959.28,55.0,189577155.85,19.0,168827982.18
156,519710.OF,1738.0,53771249.35,171.0,53566165.2,17.0,52230779.64,811.0,52099992.0,52.0,41042857.6,195.0,32853904.08,501.0,30751867.94,61.0,30353752.0,351.0,22896200.0,270.0,20814172.2
157,519712.OF,501.0,538027944.96,79.0,510590964.6,109.0,478240370.43,443.0,475287043.22,1453.0,441580301.53,137.0,305680043.0,175.0,242132333.3,216.0,221575344.26,8.0,161702262.46,12.0,150158805.0
158,519727.OF,1738.0,99639670.0,31.0,96087161.75,147.0,94216071.16,176.0,47278498.5,1453.0,34544945.41,252.0,32197802.0,501.0,25699134.54,299.0,25210508.8,169.0,20556360.0,811.0,19758480.0
159,519736.OF,501.0,820091465.4,1738.0,816653210.1,443.0,794770143.46,351.0,761565692.5,1453.0,751830444.53,52.0,727758349.0,171.0,412540398.8,811.0,406297177.3,246.0,334275379.6,74.0,316508251.56
160,519756.OF,1453.0,351536699.56,126.0,345687751.2,164.0,242683268.0,130.0,221423072.07,545.0,218167072.2,35.0,191708647.35,84.0,190058768.9,154.0,186818328.06,35.0,158467941.79,619.0,149865181.2
161,519767.OF,149.0,31276630.0,43.0,29065578.88,152.0,27900000.0,228.0,27865521.6,570.0,25010847.0,35.0,23393142.0,102.0,22997925.0,15.0,22782533.76,100.0,19679319.0,155.0,19219370.56
162,519773.OF,64.0,214555402.05,10.0,210525632.85,18.0,197849900.08,9.0,184273806.22,599.0,153855238.2,3.0,116816638.32,28.0,108291626.32,33.0,99694507.85,6.0,99407122.2,93.0,50697295.08
163,519908.OF,1453.0,44073752.4,67.0,41597094.24,78.0,40419571.96,15.0,37161980.0,145.0,32761657.8,2.0,31123159.2,369.0,30741412.5,68.0,27002800.0,69.0,22338265.03,11.0,21339229.99
164,519915.OF,1738.0,513752210.4,132.0,507851095.82,811.0,494593101.45,178.0,409251517.84,295.0,352260166.65,155.0,305836123.84,771.0,290628228.8,270.0,277129726.2,19.0,242155911.66,71.0,206467202.4
165,519929.OF,158.0,4852633.0,250.0,4246880.0,15.0,4245175.26,7.0,4156017.0,147.0,4127112.0,8.0,4094732.74,421.0,4042516.0,1.0,3699640.0,62.0,3673788.9,1.0,3628240.0
166,519983.OF,757.0,31274379.07,158.0,10217476.0,32.0,9980820.0,58.0,9925104.0,8.0,9743064.0,7.0,9622921.0,11.0,9548776.0,50.0,9526016.0,52.0,9321270.0,19.0,9248096.0
167,519991.OF,48.0,5883704.0,70.0,5819032.53,58.0,5732453.2,26.0,5279560.0,76.0,4948332.0,757.0,4873929.21,1738.0,4537741.65,37.0,4529788.73,29.0,4080944.0,354.0,3595013.37
168,519995.OF,1738.0,311149150.0,811.0,162487500.0,225.0,140636608.42,771.0,140490000.0,83.0,132528956.0,407.0,123462000.0,244.0,119302549.8,147.0,114724720.36,623.0,105412000.0,1453.0,101515000.0
169,530001.OF,77.0,58626381.97,599.0,50720400.0,234.0,33601500.0,811.0,32867321.55,1738.0,31872104.55,359.0,31543271.1,1453.0,31282862.4,22.0,30339792.8,25.0,27520568.0,101.0,26002451.5
170,530003.OF,1738.0,150673526.25,176.0,105074500.0,40.0,103100730.0,234.0,102881115.0,147.0,98966792.0,79.0,97637216.72,3.0,94629171.52,39.0,93989241.0,407.0,68254992.0,47.0,62960148.94
171,530006.OF,1738.0,47122010.0,1453.0,45720934.79,252.0,45443580.0,123.0,32964544.0,42.0,31446704.52,501.0,30714552.0,84.0,30100876.0,351.0,26440800.0,411.0,25900940.0,35.0,22306240.0
172,530019.OF,1738.0,1798550.0,1453.0,1640482.4,811.0,1624875.0,123.0,1322400.0,155.0,1159583.36,84.0,1155596.0,351.0,1005900.0,85.0,600644.0,132.0,568490.0,545.0,476364.0
173,539002.OF,,,,,,,,,,,,,,,,,,,,
174,550001.OF,346.0,18882816.0,248.0,18080271.0,116.0,18052020.0,521.0,17945571.0,225.0,17785404.0,216.0,17682186.0,73.0,17446052.0,30.0,15650624.0,7.0,15508920.0,187.0,15204743.0
175,550002.OF,77.0,90649000.0,128.0,86506000.0,1453.0,60909000.0,176.0,59220000.0,65.0,42493130.22,14.0,37890000.0,82.0,37590000.0,58.0,34224000.0,545.0,31455033.96,166.0,31447000.0
176,550003.OF,241.0,10532622.0,1738.0,8276927.1,672.0,7500990.0,346.0,7268736.0,225.0,7226388.0,365.0,6911520.0,1453.0,6732474.8,216.0,6696786.0,811.0,6607825.0,501.0,6256668.0
177,550008.OF,77.0,155057500.0,128.0,137197347.0,176.0,82482504.3,1453.0,73090800.0,82.0,71421000.0,58.0,62744000.0,270.0,54360000.0,36.0,51720000.0,56.0,46970000.0,14.0,46310000.0
178,570001.OF,811.0,242842335.05,191.0,230311236.32,11.0,215275414.32,77.0,191960373.93,137.0,187262746.0,92.0,151953979.75,227.0,150575226.48,359.0,146514792.6,48.0,132206457.6,443.0,125340775.12
179,570008.OF,811.0,106397031.65,191.0,103869500.24,11.0,101151594.0,77.0,89413883.52,227.0,70282477.44,137.0,68812923.0,92.0,68154599.75,359.0,64563018.3,48.0,62654054.4,443.0,60704821.71
180,590005.OF,1738.0,28776800.0,162.0,25200000.0,20.0,24935600.0,267.0,21140000.0,245.0,20280000.0,64.0,19792500.0,16.0,19675000.0,14.0,19512500.0,191.0,19383000.0,51.0,18990000.0
181,610004.OF,16.0,19239875.0,52.0,15713809.0,90.0,15182688.0,164.0,15056911.2,27.0,10736542.08,234.0,10250500.0,104.0,8862978.0,85.0,8726712.0,40.0,7857405.0,7.0,7522356.0
182,610005.OF,1738.0,30422473.25,811.0,29098261.5,74.0,19218213.44,623.0,18358332.0,351.0,18010400.0,26.0,17651925.0,132.0,15505521.02,246.0,13999520.0,6.0,12470004.0,100.0,10957404.0
183,610006.OF,164.0,20570392.8,16.0,17143750.0,221.0,16004667.0,359.0,15301440.0,52.0,12606870.0,90.0,12425824.0,599.0,9379800.0,85.0,7982112.0,282.0,6993500.0,27.0,6902838.72
184,620006.OF,1738.0,13668980.0,117.0,10503360.0,299.0,10436845.4,757.0,9138617.26,11.0,7962796.8,407.0,7724280.9,248.0,7016461.38,89.0,6791498.0,623.0,6158280.0,295.0,5396202.0
185,630002.OF,570.0,225763741.95,128.0,131481234.4,149.0,116207969.2,36.0,103571325.0,104.0,97826929.76,84.0,90814237.8,52.0,88922729.77,37.0,74588176.3,29.0,66441288.0,118.0,62682517.89
186,630006.OF,42.0,6544591.04,145.0,4049490.0,12.0,3565854.0,78.0,3092760.0,25.0,2677344.0,227.0,2413152.0,104.0,2301684.0,15.0,2221818.24,1738.0,2158260.0,48.0,2113144.0
187,630010.OF,42.0,33536048.0,145.0,20949984.0,78.0,15706620.0,25.0,13576432.0,227.0,12338676.0,104.0,11642934.0,1738.0,11330865.0,15.0,11253193.28,48.0,10616224.0,109.0,10406448.0
188,630016.OF,570.0,4004113.0,164.0,3706000.0,58.0,3188536.0,162.0,2854246.0,545.0,2817738.0,79.0,2790540.0,411.0,2752604.4,113.0,2749483.0,35.0,2715448.0,118.0,2572032.0
189,660004.OF,1453.0,19872576.4,17.0,17217514.0,672.0,16364040.0,387.0,15345970.0,28.0,14146742.0,212.0,13665420.0,811.0,13215650.0,545.0,12386362.8,1738.0,12230140.0,9.0,12175557.3
190,660006.OF,1738.0,5395650.0,271.0,2997521.92,225.0,2778984.0,521.0,2696946.0,216.0,2623356.6,1453.0,2229269.4,672.0,2187990.0,729.0,2016060.27,73.0,1398293.0,771.0,1271590.6
191,660010.OF,425.0,160438994.62,729.0,137092098.63,423.0,127564192.0,387.0,120251117.74,48.0,104809563.19,28.0,75558753.0,42.0,74374848.0,79.0,72749415.0,101.0,69118747.2,9.0,68227548.0
192,660012.OF,1738.0,43345055.0,75.0,30017384.0,146.0,28140230.0,351.0,25363050.0,220.0,24498303.87,42.0,18020561.0,152.0,16554000.0,155.0,15807962.56,26.0,14488864.0,29.0,11554480.0
193,688888.OF,25.0,94740000.0,299.0,94045000.0,37.0,84840000.0,79.0,82065000.0,79.0,80980000.0,66.0,76712000.0,84.0,71500000.0,7.0,62600000.0,42.0,43384641.95,126.0,40800000.0
194,690004.OF,344.0,6337308.0,137.0,5964720.0,204.0,5137060.0,133.0,4365255.6,42.0,4185356.0,212.0,3914370.0,131.0,3894850.0,286.0,3883016.0,95.0,3833703.0,347.0,3774439.05
195,690005.OF,73.0,19557695.5,86.0,19199027.88,154.0,12894273.0,267.0,12356330.0,35.0,11191992.5,78.0,11111842.0,212.0,10468080.0,148.0,9465005.0,98.0,9017744.22,42.0,9004051.0
196,690007.OF,267.0,101592096.34,96.0,55829277.0,1738.0,54616567.85,176.0,53845488.9,73.0,51209700.0,76.0,48649706.32,369.0,48308576.4,132.0,46894215.34,771.0,45784130.0,501.0,44887714.8
197,700001.OF,365.0,7423350.0,17.0,5317788.0,13.0,4969211.61,175.0,4525235.0,29.0,4491000.0,234.0,4485771.0,41.0,4375404.0,7.0,4142250.0,70.0,4015400.0,11.0,3861431.0
198,700003.OF,221.0,198439264.17,619.0,190610483.7,64.0,173267741.9,162.0,138309469.2,149.0,137180050.82,90.0,124802208.0,84.0,117630543.56,90.0,117533589.36,18.0,87971824.84,143.0,83094322.5
199,720001.OF,27.0,117822179.88,29.0,109028240.49,16.0,95787344.0,6.0,92321127.0,6.0,91836030.0,18.0,88348232.0,19.0,87820747.04,88.0,87267170.14,9.0,83576350.45,5.0,78683070.15
200,730002.OF,1738.0,4316520.0,411.0,3920800.0,295.0,3302162.57,299.0,3224400.0,109.0,3139200.0,175.0,2860000.0,171.0,2846800.0,84.0,2706236.0,72.0,2642016.0,623.0,2496600.0
201,750001.OF,170.0,124398932.49,216.0,110787672.13,1738.0,94727829.95,252.0,92196042.12,15.0,90438304.0,239.0,83156943.9,1453.0,81313515.0,50.0,80050902.0,96.0,77677414.01,42.0,65312568.0
202,960001.OF,570.0,117565173.0,64.0,107055146.0,70.0,105769713.0,12.0,101356972.64,66.0,95955109.31,623.0,93056604.0,411.0,88239091.2,17.0,80452509.37,346.0,79788288.0,7.0,69801671.16
203,960007.OF,158.0,480813954.43,599.0,438881536.8,234.0,370412125.0,1453.0,367117627.82,282.0,284977225.3,619.0,215082714.0,36.0,182504700.18,133.0,146624553.0,344.0,145192380.8,359.0,142153347.6
204,960008.OF,1738.0,179855000.0,267.0,169120000.0,87.0,110114087.43,60.0,102281943.32,43.0,99100000.0,570.0,97040000.0,10.0,88800000.0,107.0,81120000.0,421.0,71896000.0,369.0,71010000.0
205,960016.OF,58.0,187224424.34,39.0,174045540.15,164.0,169211774.4,10.0,140062687.83,24.0,133364920.5,79.0,119929600.15,101.0,115411629.72,12.0,80636056.5,5.0,77432802.12,443.0,75820117.53
206,960018.OF,1738.0,26078975.0,421.0,23095838.36,52.0,13132245.0,1453.0,12419345.1,811.0,10663729.65,295.0,10572205.0,18.0,10204956.0,100.0,10086972.0,50.0,8482100.0,93.0,8290744.0
207,960020.OF,1738.0,91060586.5,387.0,77456000.0,1453.0,60915090.9,167.0,43435262.8,131.0,42682737.0,148.0,39825625.4,411.0,39021424.0,619.0,38443944.0,10.0,35545810.8,88.0,32958000.0
208,960021.OF,521.0,102207000.0,47.0,101293974.08,55.0,101178000.0,39.0,98446995.43,20.0,98200000.0,359.0,98010000.0,78.0,95850000.0,619.0,95424000.0,299.0,94045000.0,145.0,93360000.0
209,960024.OF,51.0,436665824.66,351.0,156008384.0,443.0,110514176.0,195.0,104391934.98,54.0,100103599.75,25.0,75212736.57,1738.0,67424042.4,33.0,63403812.39,9.0,55582094.4,79.0,46293926.4
210,960028.OF,1738.0,150673526.25,176.0,105074500.0,40.0,103100730.0,234.0,102881115.0,147.0,98966792.0,79.0,97637216.72,3.0,94629171.52,39.0,93989241.0,407.0,68254992.0,47.0,62960148.94
211,160133.SZ,1738.0,104420215.9,1453.0,60628818.6,271.0,57652338.22,96.0,57080484.0,443.0,41374823.88,299.0,30333543.0,50.0,25544019.4,78.0,25508880.0,42.0,23924080.74,369.0,23508333.9
212,160322.SZ,684.0,26102884.63,3.0,24958609.19,24.0,16736213.11,227.0,16442585.27,354.0,13815973.09,66.0,10470708.88,21.0,8818057.25,24.0,8224121.23,248.0,7958054.41,27.0,7253525.63
213,000041.OF,,,,,,,,,,,,,,,,,,,,
214,000043.OF,,,,,,,,,,,,,,,,,,,,
215,000044.OF,,,,,,,,,,,,,,,,,,,,
216,000082.OF,7.0,20283254.79,1738.0,13892000.2,811.0,13453965.0,216.0,13219816.0,407.0,12718752.0,570.0,12599431.0,232.0,12381778.92,1453.0,12301790.73,241.0,12300180.0,672.0,11471250.0
217,000309.OF,9.0,23979774.0,6.0,23979337.58,25.0,23481895.76,407.0,22483080.0,20.0,14655957.25,104.0,14617188.0,5.0,13493900.0,241.0,11991885.0,369.0,9894060.0,14.0,8111916.82
218,000409.OF,59.0,184174129.44,107.0,175986639.74,1453.0,173351277.63,38.0,167143316.9,36.0,121889294.88,344.0,114510411.53,14.0,106960878.08,19.0,63850919.0,123.0,63457872.0,51.0,55173371.0
219,000457.OF,619.0,78562400.28,38.0,76923237.98,158.0,76487027.64,107.0,76046449.46,91.0,73490371.71,1453.0,48449657.99,344.0,26324891.0,369.0,24948180.0,38.0,24008964.0,66.0,23497705.0
220,000471.OF,365.0,38866410.0,239.0,38124303.3,20.0,32052027.0,86.0,29753040.0,12.0,29253420.0,443.0,27952316.0,37.0,25576866.0,1738.0,22841585.0,39.0,22715362.48,299.0,22506204.52
221,000513.OF,28.0,66003965.2,42.0,65240809.5,147.0,64026664.0,46.0,63072000.0,25.0,55232000.0,50.0,46717163.6,1738.0,35971000.0,100.0,23627301.0,447.0,22994420.4,227.0,22938589.8
222,000524.OF,158.0,7585607.4,1738.0,7210386.95,599.0,6024726.6,359.0,4039200.0,282.0,3794220.0,270.0,3750840.0,52.0,3564162.0,811.0,3358075.0,220.0,3344190.0,501.0,3136952.0
223,000549.OF,134.0,1625353.76,1453.0,1534906.8,176.0,1509221.7,77.0,1268131.8,407.0,1202130.0,232.0,1073083.62,67.0,1062657.42,143.0,996834.0,53.0,965264.0,421.0,878078.92
224,000577.OF,1738.0,197565321.85,1453.0,182383676.27,299.0,169868485.68,295.0,151950628.06,191.0,148774562.64,501.0,147062464.26,369.0,123107670.0,211.0,121893034.2,521.0,97942099.71,50.0,96066285.0
225,000592.OF,599.0,46678980.0,77.0,46300026.37,811.0,28489475.0,234.0,27236500.0,359.0,25776630.0,108.0,22421862.0,25.0,20894508.0,1453.0,20299751.52,101.0,18510022.0,22.0,18423740.0
226,000628.OF,365.0,844966026.3,248.0,723007329.82,35.0,681502201.6,421.0,677430157.96,14.0,541851398.35,100.0,528831768.99,271.0,504482518.87,623.0,502945174.16,46.0,325029627.87,16.0,284899358.58
227,000746.OF,169.0,194663880.0,423.0,189378048.0,116.0,180997746.3,225.0,180948250.08,245.0,176585760.0,123.0,118164672.0,387.0,115902156.98,147.0,112736511.0,96.0,105186546.0,41.0,99862377.05
228,000751.OF,76.0,600484720.84,42.0,451069187.52,51.0,345872656.58,421.0,333068122.04,81.0,294795605.32,152.0,286940340.0,26.0,278235679.36,443.0,271264275.9,286.0,252386332.46,45.0,233814917.7
229,000761.OF,1738.0,899275.0,684.0,786739.26,354.0,737174.39,227.0,692076.55,874.0,608257.64,359.0,594000.0,545.0,539280.0,48.0,457175.0,26.0,409864.0,29.0,407392.0
230,000778.OF,1738.0,20503470.0,365.0,20481549.0,623.0,20439664.2,100.0,20337038.96,246.0,20290430.4,48.0,15379367.0,30.0,11838263.84,75.0,11434025.0,66.0,11092620.0,29.0,10836012.0
231,000780.OF,545.0,60204140.64,72.0,30630873.0,51.0,29529214.0,443.0,19831035.0,18.0,19073730.0,2.0,18080991.92,29.0,17511045.0,16.0,17429856.0,20.0,17406774.0,166.0,17293431.0
232,000803.OF,407.0,14931321.0,43.0,14626020.0,619.0,14304654.0,100.0,13565662.0,344.0,13524961.0,141.0,13457510.0,79.0,12944386.0,672.0,12471060.0,211.0,8599150.0,147.0,8580288.0
233,000828.OF,282.0,384008573.7,244.0,383109687.83,234.0,282374010.0,599.0,264289066.2,198.0,211578840.0,98.0,197992643.29,874.0,186836472.93,101.0,121903962.66,60.0,118745005.17,44.0,118159780.8
234,000831.OF,545.0,331677288.18,501.0,325270983.78,45.0,217313166.42,76.0,211230740.0,195.0,186248106.27,101.0,169952051.0,443.0,128159750.0,51.0,124695802.0,87.0,104975297.46,72.0,93709005.0
235,000866.OF,16.0,14779640.8,50.0,13398798.0,12.0,13310904.6,8.0,11464456.5,1.0,10948920.0,7.0,10676809.58,2.0,9906014.0,7.0,9235431.0,116.0,7321764.0,20.0,7093994.92
236,000893.OF,134.0,308637000.0,187.0,263316976.34,52.0,262174500.0,100.0,235290000.0,29.0,231286500.0,10.0,219537372.24,234.0,214425000.0,75.0,209646171.64,19.0,205278623.55,30.0,204237708.27
237,000925.OF,191.0,134482207.6,245.0,78074880.0,1738.0,65639880.8,570.0,64159730.59,73.0,63103950.0,267.0,58754402.0,64.0,58193116.8,365.0,57633219.6,120.0,56754901.2,86.0,52442793.6
238,000955.OF,1738.0,26007033.0,757.0,16957212.03,96.0,16541685.0,1453.0,15921815.63,443.0,10630514.0,811.0,8319360.0,347.0,8139937.4,78.0,7239870.0,299.0,6935147.0,42.0,6657588.0
239,000960.OF,501.0,164686274.26,224.0,138789513.48,93.0,124306448.64,18.0,119277249.03,36.0,118526704.8,23.0,106287117.02,45.0,99369579.96,166.0,99028562.39,42.0,91373447.36,17.0,85571441.28
240,000971.OF,1738.0,129693440.5,771.0,121046808.4,351.0,97437461.5,93.0,95787189.68,148.0,81811479.75,811.0,69156846.5,347.0,63379291.75,132.0,41037806.28,346.0,37552869.12,148.0,34936275.0
241,000978.OF,35.0,6401712.0,46.0,6266945.0,51.0,5594175.0,13.0,5401495.0,50.0,5359994.0,5.0,5166850.0,6.0,4834764.0,9.0,4773397.0,10.0,4653610.26,24.0,4612351.0
242,000979.OF,271.0,432292611.64,570.0,379864972.28,248.0,354193709.63,21.0,288402184.98,48.0,288269427.2,36.0,206249596.74,66.0,193605247.92,64.0,179266553.7,9.0,152773710.28,191.0,147192656.0
243,000985.OF,212.0,51927005.7,18.0,35712138.0,874.0,32237655.12,27.0,31730621.94,38.0,31571684.12,10.0,31478744.0,65.0,31338273.77,18.0,31226992.8,30.0,31226962.92,11.0,31152520.0
244,000991.OF,252.0,308013718.74,154.0,252962913.0,211.0,249822151.88,91.0,189510122.88,216.0,186619314.64,17.0,164069376.45,22.0,152859266.44,43.0,118248067.8,30.0,91472786.72,38.0,76864258.82
245,001008.OF,411.0,44791760.0,26.0,24805380.0,387.0,23169026.0,27.0,20743120.0,1738.0,19963905.0,100.0,19178522.0,29.0,18463998.0,187.0,18375104.0,234.0,18148932.0,102.0,18065025.0
246,001009.OF,423.0,20211712.0,1738.0,16366805.0,18.0,12114644.0,387.0,9130126.0,48.0,8726213.2,38.0,8354456.0,6.0,8031420.0,60.0,7468997.0,176.0,7432110.0,167.0,6816010.0
247,001028.OF,176.0,6879249.0,1453.0,6797444.4,134.0,6602322.67,407.0,4752853.8,77.0,4681782.3,411.0,4613700.0,67.0,4540066.92,232.0,4405428.72,53.0,4043511.88,143.0,3790550.0
248,001036.OF,44.0,24888605.4,443.0,24463402.89,152.0,24180000.0,126.0,23701454.4,76.0,21356862.68,32.0,20292556.7,286.0,19634497.0,178.0,19117339.56,421.0,19036100.0,11.0,18210360.0
249,001040.OF,71.0,59265304.0,28.0,57880878.0,43.0,42376280.49,146.0,36804420.0,36.0,36084000.0,220.0,35947109.0,17.0,35921438.4,21.0,34235712.0,30.0,30356480.0,44.0,29907000.0
250,001044.OF,75.0,116221747.26,1738.0,115188134.75,74.0,108135916.0,43.0,78431478.9,83.0,77887194.19,79.0,72836626.62,70.0,72706849.32,17.0,72378966.11,128.0,72166342.24,61.0,71880365.04
251,001054.OF,216.0,221144000.0,1453.0,182727000.0,91.0,149740448.0,1738.0,143884000.0,672.0,139529040.0,120.0,124244104.92,43.0,89280000.0,252.0,89179961.78,23.0,75840000.0,299.0,75235462.6
252,001070.OF,30.0,59319086.46,22.0,48445720.0,101.0,43323810.0,58.0,39171438.25,250.0,25601930.0,19.0,23527323.0,407.0,23258508.0,75.0,21910413.0,266.0,21312662.0,43.0,20765560.0
253,001072.OF,232.0,55365168.6,165.0,54479579.84,134.0,42608369.0,23.0,39714103.56,619.0,36374436.0,447.0,33466924.8,44.0,30524562.9,1453.0,28119655.0,145.0,27128432.1,250.0,24781510.0
254,001126.OF,1453.0,69554423.46,1738.0,55093183.6,232.0,54648710.76,501.0,52981826.58,158.0,52106878.33,421.0,39400151.8,443.0,32211266.85,38.0,31264992.0,623.0,26103340.0,365.0,25161562.8
255,001158.OF,570.0,118267500.0,1453.0,98672580.0,346.0,79488000.0,68.0,69017690.14,93.0,63100800.0,15.0,49798548.8,34.0,48776435.5,344.0,44755000.0,68.0,44460000.0,88.0,43944000.0
256,001163.OF,270.0,47135284.2,1738.0,46717336.25,57.0,44659188.0,171.0,41558362.8,66.0,37069650.0,811.0,35788630.15,48.0,34006560.0,619.0,30938250.0,246.0,29548521.6,107.0,28597067.52
257,001166.OF,1453.0,48741818.16,359.0,38610000.0,128.0,34310150.0,20.0,33125228.0,77.0,31488838.55,95.0,20633523.0,344.0,20587300.0,47.0,19253837.2,26.0,18800000.0,123.0,18227536.0
258,001171.OF,501.0,155124000.0,545.0,155043000.0,76.0,132818000.0,101.0,103552538.0,195.0,85000076.7,73.0,82048753.92,443.0,80943000.0,93.0,67584000.0,51.0,67339756.0,87.0,65736000.0
259,001178.OF,232.0,68524761.9,447.0,64178434.8,266.0,62722146.0,104.0,61607412.0,198.0,54528400.0,176.0,53464416.6,44.0,51173173.08,44.0,47603073.6,30.0,43185460.0,8.0,28503900.0
260,001186.OF,12.0,169227155.6,70.0,150990810.8,239.0,123906353.1,167.0,110356144.0,39.0,110269134.0,103.0,97208502.51,77.0,82203196.9,619.0,68645640.0,316.0,67871708.8,387.0,67851456.0
261,001195.OF,178.0,46230800.0,65.0,39282100.0,98.0,33343200.0,295.0,23877000.0,22.0,23832000.0,10.0,21603600.0,41.0,19792500.0,26.0,14277120.0,3.0,13923000.0,4.0,12880644.0
