,thscode,x1,ww1,x2,ww2,x3,ww3,x4,ww4,x5,ww5,x6,ww6,x7,ww7,x8,ww8,x9,ww9,x10,ww10
130,376510.OF,20.0,8829168.0,84.0,8407875.0,42.0,8367306.0,69.0,7603830.0,41.0,7600131.0,273.0,7195650.0,1716.0,7123480.0,29.0,6670258.78,215.0,6649000.0,48.0,6578233.2
131,450009.OF,81.0,320326428.6,72.0,300736078.33,29.0,244275022.18,71.0,243138132.95,17.0,220569762.0,111.0,214569105.0,22.0,209700043.6,69.0,189206795.44,270.0,183155033.89,102.0,172696585.28
132,457001.OF,,,,,,,,,,,,,,,,,,,,
133,519193.OF,80.0,27023677.0,63.0,24928992.0,72.0,24052368.0,47.0,21049186.0,78.0,20531717.36,435.0,20515440.0,612.0,20494617.0,155.0,18572005.0,117.0,17591190.0,169.0,16469963.4
134,519714.OF,1716.0,365738100.0,12.0,355675969.6,250.0,355224750.32,862.0,344554300.53,78.0,300750229.7,394.0,232401793.5,281.0,230126010.76,33.0,199134876.39,221.0,114831702.0,1021.0,114640407.0
135,519965.OF,1716.0,8199100.0,1458.0,6415590.0,498.0,5534605.0,440.0,4802683.2,362.0,4086000.0,429.0,4060221.18,471.0,3992508.0,486.0,3678178.0,127.0,3572100.0,395.0,3515960.0
136,519975.OF,595.0,38983486.79,4.0,13053568.0,19.0,12831150.0,33.0,12812656.0,4.0,12220724.0,102.0,11821272.0,5.0,11331848.0,14.0,11290324.0,4.0,11183932.0,50.0,11159311.2
137,540008.OF,125.0,729438361.2,1456.0,578046689.25,317.0,558813407.3,142.0,552125209.6,119.0,529862746.79,30.0,505647219.0,19.0,488309104.13,421.0,438649818.84,137.0,403521800.0,10.0,319706822.4
138,540010.OF,614.0,37477682.0,395.0,32940877.69,81.0,32208190.4,1458.0,30964966.95,318.0,27020113.32,37.0,19949191.92,65.0,13515837.15,319.0,12796920.0,427.0,10999995.28,97.0,10591056.0
139,580008.OF,471.0,57265374.69,37.0,37121718.33,20.0,26312723.62,11.0,25365586.95,44.0,24972705.0,435.0,23459226.0,18.0,22114140.0,1716.0,20384000.0,177.0,19012839.44,862.0,18981855.0
140,160314.SZ,862.0,107980511.58,395.0,82588688.0,125.0,81102589.05,503.0,79148328.0,21.0,71456542.2,105.0,70173523.29,86.0,53211796.0,12.0,51331121.16,59.0,49513260.0,63.0,48417646.97
141,160421.SZ,70.0,5290190.0,81.0,4880222.74,89.0,4384392.0,124.0,4326210.0,1456.0,3816870.0,23.0,3332160.0,30.0,3323678.4,16.0,3220729.0,17.0,3217851.0,142.0,3114045.0
142,160518.SZ,1458.0,7633740.0,440.0,6634800.0,168.0,6418116.0,36.0,5960631.0,1716.0,5824000.0,249.0,5798110.0,6.0,5709525.0,46.0,5564572.0,212.0,5475910.0,188.0,5429241.0
143,160613.SZ,188.0,31117716.63,184.0,18139681.0,234.0,16905363.0,71.0,15133982.15,275.0,14632508.8,1021.0,14341600.0,120.0,13672680.0,122.0,12179808.0,20.0,11876666.38,243.0,11736880.0
144,160916.SZ,33.0,84023548.0,36.0,68092147.47,4.0,62836620.0,28.0,61520000.0,33.0,60614955.32,268.0,58797537.75,14.0,57829474.08,486.0,52990700.0,158.0,52497000.0,175.0,45360000.0
145,160918.SZ,128.0,187426124.2,162.0,144170424.0,279.0,130305120.0,112.0,117581636.7,97.0,112156760.0,45.0,111216260.0,128.0,107793237.44,53.0,103221079.98,619.0,102738376.62,96.0,101996840.0
146,161005.SZ,1716.0,2821000000.0,78.0,1074820000.0,1021.0,985000000.0,486.0,903959000.0,281.0,901050412.99,37.0,875012000.0,427.0,841260000.0,270.0,819300000.0,1458.0,812100000.0,212.0,793125000.0
147,161224.SZ,62.0,9069593.0,318.0,7560326.76,214.0,7391280.0,19.0,7221938.46,36.0,6508440.0,94.0,6247818.0,23.0,5765426.16,5.0,5727011.0,619.0,4355586.0,6.0,4178824.0
148,161610.SZ,1716.0,36946000.0,89.0,29703233.56,160.0,27111972.0,48.0,24562044.36,34.0,20972430.8,1021.0,19759100.0,41.0,18008991.0,23.0,17883179.0,151.0,17501478.0,38.0,16381830.0
149,161706.SZ,142.0,130913696.88,173.0,123735294.1,110.0,88003110.0,39.0,87255792.0,160.0,86885070.0,140.0,83946387.0,86.0,81814694.16,102.0,79385512.0,41.0,77135155.0,53.0,75943832.04
150,161810.SZ,23.0,235960000.0,22.0,217721000.0,98.0,210720000.0,134.0,204480000.0,47.0,195250000.0,61.0,179685000.0,50.0,165800845.58,17.0,136510000.0,5.0,128304000.0,11.0,123195000.0
151,161903.SZ,55.0,964084381.25,125.0,937088976.24,612.0,851400000.0,10.0,851003013.0,37.0,770039330.4,421.0,768061024.08,30.0,730470000.0,21.0,671790000.0,81.0,620802638.4,255.0,590040000.0
152,162006.SZ,103.0,297613637.46,37.0,285238789.51,10.0,269524239.45,8.0,224276786.66,170.0,213868800.75,1716.0,183092000.0,11.0,163616871.55,27.0,128308622.94,394.0,116290135.5,344.0,102824096.0
153,162605.SZ,1716.0,1712550840.0,862.0,1693352939.67,1021.0,1659012845.0,317.0,1585105892.64,219.0,1485210488.0,486.0,1371524000.0,158.0,933274108.67,629.0,895854027.6,394.0,858600000.0,362.0,856230289.2
154,162703.SZ,81.0,877445548.8,309.0,807625757.72,84.0,785750179.2,468.0,672341862.87,26.0,635821363.76,317.0,585447589.5,19.0,546799808.09,60.0,540064741.48,10.0,537585064.0,16.0,410237871.68
155,163302.SZ,16.0,29311553.08,6.0,22333512.02,214.0,20125857.03,82.0,18929344.0,22.0,17822874.6,46.0,16975592.0,38.0,14825492.0,309.0,14031098.0,1.0,13797648.0,42.0,13517196.56
156,163406.SZ,59.0,1900442387.73,619.0,1392088329.54,175.0,1321710430.32,141.0,1025304812.06,17.0,899746218.28,341.0,884462797.8,173.0,850507754.0,74.0,787529395.5,23.0,781515040.4,22.0,740484846.66
157,163409.SZ,1456.0,448441620.0,136.0,281960767.12,41.0,209044169.28,40.0,206040674.4,255.0,191993705.64,125.0,175991022.0,160.0,175853554.02,99.0,166777705.54,135.0,162550612.0,33.0,149226401.94
158,163412.SZ,282.0,436865801.04,30.0,424391387.94,258.0,293284922.45,30.0,167275166.75,16.0,136478163.47,29.0,135639118.22,173.0,134992641.85,59.0,133169918.94,160.0,127017668.4,619.0,119216782.8
159,163415.SZ,59.0,899403499.11,178.0,594046988.64,82.0,593435221.56,120.0,445821942.72,142.0,361084158.4,17.0,309189305.88,174.0,308117680.0,48.0,302304752.64,18.0,296078829.12,74.0,273421772.8
160,163503.SZ,318.0,30314112.0,338.0,27547968.0,149.0,27391131.6,378.0,22120812.0,612.0,21568800.0,177.0,15750126.0,120.0,15536972.0,118.0,14729988.0,48.0,13777550.0,395.0,12020946.0
161,165313.SZ,282.0,42014820.0,217.0,39454974.0,31.0,37958472.0,123.0,35152136.0,1458.0,34026990.0,98.0,30644968.0,862.0,28394052.39,151.0,23131225.0,86.0,22749660.0,3.0,20967929.0
162,166001.SZ,127.0,548447053.0,102.0,331522420.84,195.0,263247618.49,61.0,192102786.06,62.0,180291690.24,13.0,179106942.3,503.0,176426950.0,395.0,173853371.02,343.0,169036440.0,109.0,168675483.6
163,166006.SZ,78.0,345031256.5,595.0,195821690.11,459.0,161960728.03,433.0,154862634.78,133.0,153705187.37,392.0,142398094.5,103.0,133038814.0,612.0,128229354.0,69.0,119926714.5,39.0,111738782.07
164,166009.SZ,125.0,188714990.16,28.0,100630660.0,36.0,99990221.49,28.0,92859534.84,132.0,85935670.99,126.0,80776500.0,95.0,73783511.53,102.0,70820188.31,61.0,69053134.0,39.0,68939475.55
165,166024.SZ,10.0,33924467.26,41.0,32395062.0,4.0,25646592.0,11.0,21859452.86,4.0,21729265.41,2.0,17247160.0,31.0,15111600.0,1.0,14848315.0,11.0,13932815.25,3.0,12754332.31
166,168101.SZ,395.0,5595165.38,100.0,5019423.04,150.0,4876200.25,49.0,4789026.88,271.0,4758208.0,459.0,4250990.0,468.0,3387651.12,78.0,3253350.0,102.0,2943885.92,23.0,2791490.0
167,168102.SZ,282.0,25435624.95,141.0,19822881.36,92.0,15770000.0,435.0,15504091.2,160.0,11770000.0,32.0,11330095.68,498.0,10281000.0,56.0,9492000.0,392.0,8748816.0,63.0,8316000.0
168,501038.SH,862.0,32112712.44,1716.0,25095980.0,199.0,23812769.0,80.0,23467502.32,219.0,20022032.0,185.0,19429060.0,362.0,17526216.0,221.0,12870432.0,5.0,10798548.48,3.0,9071064.0
169,501046.SH,22.0,18956589.0,58.0,17874943.08,52.0,17861100.0,126.0,17233233.03,35.0,15296918.0,135.0,15170792.0,59.0,14970045.0,18.0,14507423.5,21.0,14228043.6,30.0,14124144.0
170,501049.SH,787.0,1492274046.99,210.0,1357580994.0,282.0,1055912292.0,162.0,864004517.1,72.0,741354574.18,204.0,728298710.4,231.0,606313586.58,619.0,531012355.02,47.0,529388046.56,26.0,527266096.12
171,501051.SH,153.0,14738043.84,1716.0,12585300.0,55.0,11681600.0,378.0,11301481.73,1458.0,11247585.0,498.0,9252900.0,64.0,7954960.1,343.0,7769348.16,282.0,7471944.0,260.0,7310875.0
172,000011.OF,142.0,259954625.97,341.0,209594830.56,37.0,209020964.36,23.0,203032407.76,135.0,190655890.41,72.0,189133837.17,5.0,188335484.4,153.0,185818880.0,243.0,185600000.0,175.0,185305760.64
173,000017.OF,1716.0,9039940.0,22.0,7526217.0,862.0,7185078.0,242.0,6705000.0,126.0,6040136.0,35.0,4828460.0,81.0,4493625.0,56.0,4316856.36,28.0,4273961.16,136.0,3962266.0
174,000020.OF,862.0,31338405.63,1458.0,28323611.7,195.0,27873999.0,42.0,27870624.0,362.0,21306855.6,96.0,20306048.0,158.0,18607270.0,153.0,17698545.28,33.0,17693152.78,70.0,17366475.0
175,000021.OF,59.0,296995501.44,1458.0,287700636.75,62.0,152391600.2,22.0,150934520.55,260.0,132949989.9,68.0,122752188.0,135.0,120441789.72,105.0,120297468.49,1716.0,118461980.0,80.0,87536299.2
176,000031.OF,1456.0,204127019.7,137.0,194559420.0,52.0,163761579.0,22.0,152060160.7,5.0,147987210.24,28.0,146953748.96,34.0,126151815.46,30.0,121826812.64,13.0,102532913.58,49.0,101043261.44
177,000039.OF,117.0,15596469.0,246.0,12156685.0,35.0,10171200.0,612.0,9481285.0,229.0,6720759.0,125.0,6036768.0,96.0,5864148.0,18.0,5731362.0,120.0,5703466.0,136.0,5248716.0
178,000083.OF,1716.0,1820076440.0,862.0,1758061955.97,362.0,1661652530.4,1021.0,1536605910.0,219.0,888000592.0,178.0,771121360.8,317.0,769608000.0,275.0,669760582.4,156.0,569248599.86,71.0,563737364.05
179,000117.OF,1716.0,54721940.0,1021.0,53997700.0,862.0,53431246.53,242.0,31714650.0,394.0,30106332.0,281.0,27585095.42,38.0,20992776.0,77.0,19574159.78,362.0,17320554.0,62.0,15191563.52
180,000127.OF,851.0,49713346.44,24.0,45068001.89,242.0,33907185.0,50.0,31012737.72,174.0,29471564.87,318.0,29467914.0,45.0,28880733.89,28.0,28490710.23,20.0,28288724.0,21.0,27775685.34
181,000167.OF,614.0,23184095.0,1716.0,22378720.0,30.0,19545552.0,427.0,18263994.96,58.0,18060995.0,318.0,17568454.2,486.0,16707656.0,199.0,16626800.0,1021.0,15700900.0,281.0,14321436.87
182,000172.OF,1716.0,59881640.0,1458.0,40036530.0,440.0,32497113.6,498.0,28243826.12,184.0,20633614.61,1021.0,19800076.0,862.0,18854460.0,243.0,18096580.0,138.0,18045606.0,471.0,17770863.24
183,000173.OF,862.0,131420682.0,199.0,109532000.0,85.0,81811000.0,111.0,74311521.5,614.0,70950000.0,80.0,70606600.0,23.0,51030000.0,273.0,46305000.0,4.0,44970000.0,285.0,42328000.0
184,000242.OF,96.0,108458039.49,462.0,99152996.5,178.0,96981948.0,60.0,89895752.55,394.0,88046250.0,140.0,83446121.29,174.0,79553285.0,8.0,72087755.76,68.0,71607619.3,273.0,65833950.0
185,000251.OF,56.0,459531856.8,46.0,370225485.0,282.0,353267930.97,498.0,342700000.0,218.0,327679938.56,101.0,322679958.12,420.0,320480000.0,270.0,300410000.0,183.0,261736664.0,58.0,233027037.19
186,000263.OF,31.0,101117070.0,19.0,91882675.92,1458.0,64280557.35,146.0,60842712.33,212.0,60597519.7,135.0,60207123.29,72.0,58729905.08,629.0,57893886.0,82.0,56423052.0,21.0,53912734.72
187,000264.OF,612.0,14207974.0,135.0,12014356.76,64.0,10265260.0,45.0,9858485.04,149.0,9356169.84,14.0,9037850.0,29.0,8829780.7,17.0,8384120.0,16.0,8359847.97,36.0,8240372.31
188,000294.OF,862.0,182837304.0,362.0,151448952.0,1021.0,142509800.0,242.0,134696745.0,144.0,134004591.0,71.0,108703928.95,156.0,106244959.0,53.0,102015218.88,317.0,97604618.4,160.0,92370960.0
189,000308.OF,85.0,112431043.23,33.0,106234917.0,279.0,90969384.0,28.0,89916847.44,58.0,61083464.21,128.0,58113586.04,105.0,48723040.0,1456.0,48482370.0,74.0,43584134.0,25.0,42235704.0
190,000339.OF,46.0,53882749.44,84.0,41472444.0,105.0,37294356.15,117.0,30760855.65,62.0,28249224.0,26.0,27170027.5,28.0,27165452.0,41.0,26009689.0,23.0,22925040.0,14.0,22720246.25
191,000390.OF,433.0,363195466.83,98.0,158397308.0,97.0,138696653.0,33.0,135915631.44,57.0,133246364.08,110.0,126728901.48,99.0,126178467.7,43.0,121527812.16,20.0,113123072.58,89.0,112962681.0
192,000408.OF,64.0,39949964.13,37.0,29962881.06,160.0,27086094.0,282.0,24549462.0,44.0,23380250.0,89.0,22128601.88,37.0,20327640.0,486.0,18577916.0,111.0,17645409.6,318.0,15198514.38
193,000480.OF,96.0,120293810.0,6.0,78008080.0,395.0,77290500.0,141.0,71628000.0,223.0,63620633.42,1716.0,54600000.0,22.0,49498557.28,5.0,46988653.0,50.0,40799632.0,103.0,40086304.0
194,000520.OF,1716.0,42755440.0,462.0,42364613.0,1021.0,36090400.0,528.0,27783157.07,337.0,24243275.0,89.0,22006110.0,63.0,21440686.48,92.0,21260334.81,127.0,16023000.0,59.0,15950132.0
195,000522.OF,255.0,8850600.0,14.0,8134000.0,169.0,7438000.0,93.0,7240800.0,39.0,6420000.0,3.0,6284000.0,12.0,5900000.0,4.0,5796000.0,172.0,5556500.0,173.0,5192500.0
196,000527.OF,1716.0,259588420.0,862.0,160339347.0,274.0,151541219.18,1021.0,144369480.0,84.0,143122261.8,281.0,80204719.4,310.0,80009942.4,503.0,79760920.12,273.0,77630883.75,131.0,61751589.04
197,000589.OF,1021.0,5102300.0,1716.0,4732000.0,190.0,4560579.86,138.0,4494788.0,394.0,3493230.0,215.0,3454064.0,55.0,3273901.25,498.0,3084300.0,486.0,2836561.0,318.0,2491121.76
198,000595.OF,210.0,380655097.4,78.0,345679569.0,112.0,270782794.15,23.0,239363465.9,595.0,234302812.38,486.0,230664153.16,84.0,187802283.9,155.0,181527849.4,78.0,151691717.52,36.0,150944575.98
199,000609.OF,435.0,13695906.0,862.0,11236239.0,1716.0,10192000.0,89.0,9173736.0,59.0,8758762.72,69.0,8310610.0,285.0,8004876.0,99.0,7791556.0,1458.0,7552530.0,97.0,7463500.0
200,000612.OF,48.0,158309451.3,142.0,148259116.26,42.0,140390767.2,23.0,138093239.24,53.0,111550029.0,22.0,109165999.6,28.0,104043537.36,435.0,103924953.6,38.0,88708630.34,42.0,86974780.36
201,000619.OF,162.0,367746741.9,210.0,315488839.5,21.0,277229764.0,72.0,241177459.38,282.0,230158892.97,47.0,226765212.32,70.0,221008383.56,619.0,188992332.0,49.0,185789730.9,231.0,173583072.0
202,000652.OF,210.0,142731563.1,17.0,120626948.16,38.0,113665708.15,21.0,90045130.24,48.0,74536194.81,23.0,74520530.15,68.0,72525060.0,15.0,68632969.16,10.0,67139800.0,18.0,65910828.0
203,000727.OF,62.0,988776000.0,158.0,741533542.4,19.0,684969000.0,47.0,604960000.0,204.0,554297415.0,38.0,434632890.0,26.0,422357655.5,96.0,338298815.04,44.0,281370854.56,17.0,263016886.0
204,000742.OF,51.0,43917770.72,84.0,42002627.52,65.0,40380315.1,614.0,24447951.0,318.0,21145370.4,63.0,21070684.8,260.0,19593145.0,168.0,19430102.39,259.0,18406887.84,41.0,17282491.2
205,000747.OF,433.0,14327796.0,55.0,12860680.0,45.0,12789038.0,619.0,11586456.0,63.0,11498497.56,11.0,10373431.92,459.0,10363806.0,341.0,10038636.0,9.0,8733850.0,41.0,7836738.0
206,000877.OF,1716.0,28250040.0,498.0,16110669.7,1021.0,14518112.0,122.0,10934714.88,471.0,9306463.41,1458.0,9176730.0,41.0,8886170.8,40.0,8727796.0,243.0,8620540.0,95.0,7582142.75
207,000880.OF,5.0,42185132.88,95.0,38404445.0,41.0,31248573.44,98.0,30836238.0,268.0,29388975.0,210.0,29081250.0,282.0,29071062.0,169.0,26385820.35,55.0,25182606.84,182.0,24775853.82
208,000934.OF,,,,,,,,,,,,,,,,,,,,
209,000939.OF,212.0,26005000.0,1716.0,24570000.0,125.0,24413400.0,862.0,20383200.0,168.0,20088000.0,427.0,20030000.0,318.0,18627000.0,43.0,13081000.0,146.0,10140452.05,317.0,10078200.0
210,000940.OF,612.0,76603769.0,162.0,44700840.0,21.0,29856802.5,96.0,26799156.36,246.0,25337570.0,35.0,22726446.0,142.0,18118080.0,31.0,17174820.0,5.0,17061618.0,318.0,16519594.44
211,000965.OF,4.0,13868736.0,10.0,11682825.0,49.0,11047860.0,68.0,9992525.0,1456.0,9867015.0,7.0,9783772.1,50.0,9694436.0,7.0,9499675.0,282.0,9414819.0,3.0,8736003.27
212,000967.OF,281.0,21916840.14,8.0,19743200.0,45.0,19293800.8,318.0,19265799.66,35.0,17393450.0,12.0,16772468.0,44.0,15865975.0,13.0,15626601.0,16.0,14784317.73,51.0,14195733.0
213,000976.OF,103.0,7157610.0,37.0,6862186.5,10.0,6490590.0,8.0,5393100.97,170.0,5145525.0,1716.0,4440800.0,11.0,3937281.01,27.0,3092534.0,394.0,2798400.0,344.0,2451680.0
214,000977.OF,1716.0,52052000.0,13.0,50010720.0,42.0,47117525.0,24.0,44815692.8,53.0,43520712.0,199.0,42611100.0,153.0,42133728.0,6.0,37905228.0,86.0,37194780.0,49.0,36242283.0
215,001000.OF,1458.0,153980250.75,281.0,113389778.58,319.0,87206270.2,260.0,77590183.45,614.0,71016693.0,165.0,58879260.0,503.0,58091496.26,168.0,57667089.1,169.0,53055625.9,310.0,47663760.32
216,001017.OF,503.0,3628156.0,10.0,2844768.4,18.0,2774296.0,54.0,2601369.0,498.0,2553115.0,23.0,2444940.0,242.0,2167950.0,94.0,2141208.0,159.0,2041250.0,48.0,1963080.0
217,001018.OF,98.0,479813114.7,45.0,406001792.07,149.0,384180644.4,1716.0,304349500.0,429.0,299841407.28,64.0,238732488.75,53.0,234592478.89,52.0,229442001.2,43.0,212605111.68,31.0,211131195.05
218,001053.OF,274.0,154572043.56,1716.0,147733040.0,862.0,89482248.0,84.0,80915153.55,1021.0,80513703.0,281.0,45305372.97,503.0,45008218.92,310.0,44484372.0,273.0,44029476.75,188.0,34763094.0
219,001071.OF,99.0,301175989.5,44.0,222474952.72,169.0,220410254.0,21.0,183936979.04,21.0,183223080.0,28.0,182614459.4,57.0,177824991.54,2.0,162391930.35,35.0,153950919.65,20.0,152938897.35
220,001074.OF,1716.0,12512500.0,1458.0,10232460.0,440.0,8359756.8,498.0,7129153.83,271.0,5183541.0,1021.0,4812907.0,429.0,4198728.0,102.0,3767098.0,862.0,3694455.0,184.0,3522433.6
221,001102.OF,1716.0,496814500.0,1021.0,457296100.0,862.0,447953942.7,362.0,398233545.6,318.0,390934215.72,135.0,272589508.8,427.0,266494563.13,629.0,260337171.96,486.0,254490642.14,1458.0,252357232.65
222,001106.OF,862.0,9732978.0,111.0,9671800.0,629.0,9645426.0,1458.0,9542175.0,127.0,9280600.0,285.0,8683752.0,259.0,7991501.76,6.0,7555069.44,137.0,7084000.0,24.0,6729156.0
223,001117.OF,127.0,362181099.0,102.0,233337096.06,195.0,163121274.59,61.0,129841872.69,503.0,123901527.4,395.0,120100798.65,62.0,118039104.0,13.0,116553837.4,110.0,111812261.96,343.0,109351140.0
224,001125.OF,1458.0,24809655.0,319.0,23660989.3,282.0,18487490.0,395.0,17677610.37,80.0,10035845.6,503.0,9720522.0,82.0,9477846.0,97.0,8170456.0,170.0,7647200.0,13.0,7431223.52
225,001143.OF,435.0,20993616.0,862.0,17198325.0,1716.0,15834000.0,89.0,13995423.0,59.0,13364356.32,69.0,12588422.0,285.0,12183952.0,99.0,11831877.0,1458.0,11491215.0,97.0,11441870.0
226,001150.OF,41.0,46436000.0,18.0,37915200.0,23.0,32394394.93,56.0,30604386.65,36.0,29204218.5,35.0,24460600.0,395.0,24248000.0,64.0,24195821.2,612.0,24123000.0,23.0,23318629.7
227,001179.OF,378.0,36370922.62,104.0,31487450.0,36.0,31285436.0,103.0,30505650.0,168.0,25381188.0,63.0,25230942.0,56.0,20686095.96,50.0,19528164.0,38.0,15723660.0,81.0,15458070.0
228,001184.OF,1716.0,213580640.0,1021.0,142391600.0,862.0,111722867.1,471.0,109469396.88,92.0,106916011.25,343.0,101554753.68,498.0,98651266.96,17.0,82302095.48,250.0,81638956.76,362.0,71947377.6
229,001222.OF,1716.0,138320000.0,862.0,132286968.0,486.0,98552727.28,158.0,94116679.93,1021.0,69895600.0,1458.0,54395676.15,67.0,47568826.8,394.0,38991172.5,250.0,36169556.0,317.0,30678040.8
230,001255.OF,612.0,12171709.0,318.0,8358733.2,338.0,7444192.0,210.0,7207100.0,121.0,6168575.0,70.0,5881925.0,16.0,4896668.0,169.0,4694121.8,24.0,4573870.0,86.0,4334166.0
231,001256.OF,318.0,141157215.48,229.0,116222796.15,433.0,112439250.0,173.0,106761227.05,341.0,101077846.56,52.0,101061079.8,103.0,83405457.12,619.0,80819370.0,125.0,77095889.64,30.0,73365241.43
232,001280.OF,1716.0,50787100.0,1021.0,44662855.0,105.0,40757801.12,178.0,36596652.12,35.0,35064237.04,23.0,31232230.92,133.0,29656892.02,215.0,28763086.0,395.0,28610548.61,212.0,27980562.7
233,001297.OF,84.0,33376342.65,168.0,26502901.92,29.0,21491992.5,1456.0,21195810.0,63.0,21148350.3,145.0,19656714.0,33.0,19423401.0,132.0,18069937.47,23.0,17699349.69,103.0,17146995.15
234,001349.OF,212.0,92635766.25,435.0,87214449.0,98.0,80132601.6,862.0,75582434.34,19.0,73370068.0,74.0,54468766.0,21.0,51048406.92,503.0,50332800.0,17.0,48880941.28,21.0,48053092.5
235,001366.OF,1716.0,7826000.0,862.0,7032204.0,190.0,5880400.71,380.0,5868909.2,503.0,5138140.0,310.0,4832615.2,1458.0,4507155.0,26.0,3758910.0,105.0,3740008.0,242.0,3464250.0
236,001371.OF,1716.0,218582000.0,792.0,165487700.0,862.0,157969800.0,195.0,88021000.0,1458.0,73089000.0,362.0,64558800.0,358.0,62810000.0,23.0,45259828.0,75.0,45012000.0,24.0,23058400.0
237,001373.OF,282.0,212906490.08,102.0,177059902.78,1458.0,158595009.0,5.0,151330381.92,98.0,145228459.64,54.0,137216225.07,58.0,116513674.86,103.0,113667120.0,123.0,112559307.1,395.0,109019008.0
238,001382.OF,1716.0,56933240.0,219.0,56270488.0,173.0,56109110.4,862.0,54375753.06,134.0,54151484.16,270.0,53680044.42,498.0,53426930.0,250.0,53256113.82,1021.0,52991030.0,102.0,43327112.0
239,001398.OF,126.0,13254500.0,195.0,10525674.0,30.0,9322250.0,61.0,8943619.0,268.0,8757525.0,1456.0,8358945.3,433.0,8265369.0,48.0,7569828.0,204.0,6578979.0,33.0,5394375.0
240,001437.OF,149.0,193276845.6,86.0,187661724.0,160.0,185349825.6,38.0,176255255.52,104.0,135571751.69,421.0,132819335.7,102.0,100433824.0,110.0,99624285.22,94.0,98849574.0,142.0,98422380.45
241,001457.OF,69.0,7972888.0,96.0,7091616.0,242.0,6537375.0,53.0,6178098.0,97.0,5918719.0,110.0,5917218.0,42.0,5333763.76,35.0,4843556.76,33.0,4698344.94,22.0,4506887.0
242,001468.OF,170.0,30358900.0,23.0,23275423.8,7.0,20758170.0,31.0,20404020.0,3.0,19915584.0,10.0,18894018.0,2.0,16697940.0,22.0,15187073.0,52.0,11745770.0,22.0,11608835.64
243,001475.OF,153.0,1500903439.36,81.0,1405077665.69,86.0,1396690556.7,77.0,1350984130.32,172.0,1228964221.74,31.0,656613959.25,34.0,618842307.2,27.0,594782374.2,15.0,556601914.04,38.0,527234989.98
244,001480.OF,22.0,147229917.96,126.0,135902117.3,52.0,135566401.5,58.0,123284341.53,35.0,120212474.2,30.0,106080408.0,17.0,103272994.44,21.0,102638760.0,6.0,101296380.0,19.0,99666076.0
245,001513.OF,149.0,191616690.6,64.0,171541882.5,612.0,141077453.0,136.0,117202612.0,246.0,107844504.6,215.0,92329600.0,53.0,87523420.0,338.0,79689152.0,177.0,78997079.0,35.0,78114294.5
246,001564.OF,395.0,69713000.0,96.0,62518451.0,6.0,58502377.75,223.0,47147433.7,141.0,46482000.0,22.0,38577085.44,1716.0,33124000.0,76.0,32253025.0,50.0,30156545.68,94.0,29806200.0
247,001569.OF,29.0,9101377.2,612.0,8801584.0,20.0,8231097.0,31.0,7943100.0,121.0,6179045.0,136.0,5847500.0,41.0,5756867.48,127.0,5671189.44,177.0,5546233.0,29.0,5229350.0
248,001607.OF,78.0,5738817.0,37.0,5578848.0,18.0,5474052.0,28.0,4705996.8,18.0,4618575.0,26.0,4457649.2,16.0,4230000.0,25.0,3864856.0,70.0,3793825.0,176.0,3469416.0
249,001667.OF,1716.0,132077400.0,271.0,114853114.74,64.0,107757738.0,39.0,102270058.44,49.0,101844000.0,184.0,100240075.18,29.0,97895027.97,96.0,94704552.44,462.0,91477000.0,35.0,90721069.2
250,001668.OF,,,,,,,,,,,,,,,,,,,,
251,001808.OF,614.0,8789286.0,86.0,6317024.6,249.0,6179340.0,282.0,5466288.0,285.0,5160760.0,310.0,5057388.0,151.0,5036562.0,64.0,4680250.0,70.0,4525325.0,503.0,3785446.0
252,001810.OF,10.0,174508362.64,41.0,155458598.4,4.0,120670705.03,11.0,95964633.68,3.0,81611133.32,21.0,69579885.6,12.0,65528053.47,31.0,62573789.46,11.0,54572220.0,24.0,53669888.0
253,001832.OF,219.0,375428344.0,98.0,350129480.0,54.0,325763163.45,1716.0,309247120.0,102.0,306297209.5,435.0,300876628.92,41.0,285615792.0,1021.0,257606853.0,85.0,241307449.12,173.0,181877798.52
254,001837.OF,792.0,110303655.93,1716.0,108237220.0,21.0,103921671.92,1021.0,98361903.0,862.0,92741012.1,20.0,87400934.4,185.0,75218378.68,41.0,61313716.4,58.0,45974449.72,629.0,38257488.0
255,001838.OF,77.0,307872141.36,21.0,293131188.0,89.0,292744078.47,4.0,281564772.4,67.0,254515677.48,66.0,239324654.16,25.0,227647643.39,23.0,191442390.8,5.0,145036650.48,26.0,140887370.26
256,001857.OF,1021.0,55187383.0,178.0,52867080.0,318.0,39223672.2,462.0,36918664.33,81.0,36841485.0,273.0,31700550.0,21.0,30634200.0,440.0,30237360.0,144.0,27485630.64,26.0,26352174.0
257,001869.OF,161.0,197588987.73,204.0,185839279.17,112.0,179538767.1,112.0,151148104.8,395.0,127580670.14,47.0,118894030.56,49.0,115757134.24,86.0,112939292.7,111.0,110293670.0,145.0,103756604.7
258,001898.OF,378.0,45632417.6,133.0,34809727.0,14.0,30506355.52,55.0,28871034.1,37.0,27677566.0,13.0,25595738.0,11.0,24631688.9,23.0,22589405.28,44.0,20308325.0,13.0,18273969.45
