,thscode,ths_jjggbl_fund
968,018169.OF,
969,018196.OF,
970,018252.OF,
971,018256.OF,
972,018275.OF,
973,018407.OF,
974,018559.OF,
975,018584.OF,
976,018666.OF,
977,040040.OF,104.49890240044
978,040045.OF,103.50661233111
979,050027.OF,108.05680014015
980,050106.OF,108.890928935
981,070005.OF,109.99759007286
982,070025.OF,135.12645057243
983,070037.OF,128.56265260741
984,090021.OF,100.05393034974
985,100018.OF,107.46383489464
986,100058.OF,116.01055947842
987,100066.OF,119.5437930999
988,100072.OF,122.48491027455
989,110035.OF,100.64202013048
990,110051.OF,100.69215992184
991,110053.OF,137.57740257587
992,160602.OF,112.52391955209
993,202103.OF,100.28676343092
994,202108.OF,123.18164789105
995,217003.OF,108.36603081594
996,217022.OF,112.94406226289
997,261001.OF,127.6845672078
998,270043.OF,
999,270048.OF,120.98141874944
