,thscode,ths_jjggbl_fund
932,016799.OF,123.49535069083
933,016812.OF,107.24982507043
934,016816.OF,118.41422973533
935,016871.OF,127.64023913426
936,016875.OF,142.21602305221
937,016885.OF,100.16685344952
938,016914.OF,119.68945501995
939,016925.OF,130.80712700172
940,016928.OF,100.03406309257
941,016947.OF,100.05638101694
942,016951.OF,
943,016955.OF,111.21465817469
944,017006.OF,100.07690177347
945,017024.OF,121.32193154278
946,017129.OF,130.92299465326
947,017137.OF,136.59140486755
948,017201.OF,137.03090376609
949,017305.OF,100.17371603402
950,017307.OF,100.58398815899
951,017314.OF,114.3031542808
952,017328.OF,126.56190054542
953,017428.OF,116.57174989253
954,017432.OF,132.97038461727
955,017438.OF,130.16479135903
956,017500.OF,
957,017529.OF,100.22617916013
958,017614.OF,100.86393114625
959,017659.OF,170.35408695076
960,017671.OF,124.10390908607
961,017681.OF,
962,017687.OF,131.97949742828
963,017695.OF,112.30378299122
964,017777.OF,100.05440324847
965,017812.OF,123.51645268289
966,018011.OF,116.35066685236
967,018085.OF,108.09269333165
968,018169.OF,112.85386377783
969,018196.OF,139.1850728325
970,018252.OF,126.93098450885
971,018256.OF,
972,018275.OF,100.01308538146
973,018407.OF,
974,018559.OF,
975,018584.OF,
976,018666.OF,119.95817108088
977,040040.OF,123.88029756882
978,040045.OF,113.18323839596
979,050027.OF,113.89137007408
980,050106.OF,124.05882954798
981,070005.OF,133.16037124978
982,070025.OF,136.0144402826
983,070037.OF,123.7383394148
984,090021.OF,115.03777634421
985,100018.OF,116.83938265718
986,100058.OF,133.95688875201
987,100066.OF,123.98883947316
988,100072.OF,135.94164230445
989,110035.OF,114.23458535935
990,110051.OF,132.4879610037
991,110053.OF,137.54607367116
992,160602.OF,129.18109431891
993,202103.OF,100.24981671563
994,202108.OF,127.5224163061
995,217003.OF,132.44561399594
996,217022.OF,130.64770750207
997,261001.OF,100.10881669707
998,270043.OF,171.93696824982
999,270048.OF,127.54514685422
