,jydm,jydm_mc,p00483_f002,p00483_f007,p00483_f008
752,002175.OF,博时裕乾纯债A,170411,15.620,16.0230294531926048
753,519762.OF,交银裕通纯债债券A,170411,20.840,24.0688563947380878
754,004118.OF,博时裕鹏纯债债券,170411,16.050,14.1494353161060154
755,519328.OF,浦银安盛盛泰纯债债券A,170411,17.130,14.3110962760336301
756,004230.OF,永赢添益债券,170411,13.350,10.2521816884671797
757,005321.OF,中银证券汇宇定期开放债券,170411,10.560,10.3880833564727568
758,000606.OF,天弘优选债券,170411,7.120,6.0102472646982146
759,005393.OF,南方卓利3个月定开债发起式,170411,6.150,6.2670540251521168
760,005864.OF,国投瑞银顺达纯债债券,170411,11.750,9.3137279681270193
761,006172.OF,万家鑫悦纯债A,170411,11.230,11.5326213954165019
762,005531.OF,华安安悦债券A,170412,5.560,4.8112035621920116
763,004140.OF,兴业福鑫债券,143263,5.220,4.0270468302723105
764,004141.OF,兴业瑞丰6个月定开债券,1722027,3.250,2.3419290911911536
765,001299.OF,兴业添利债券,1789236,0.450,0.39780427678628942735
766,003155.OF,中加丰尚纯债债券A,1789236,0.160,0.13589839564095383448
767,000111.OF,易方达纯债1年定期开放债券A,143271,3.990,2.2794697394210086
768,005171.OF,富国景利纯债债券,101756031,5.950,5.7043427744712227
769,001299.OF,兴业添利债券,116643,1.760,1.5602081016896011
770,001246.OF,兴银长乐定开债,116643,2.980,2.2443163600132485
771,002578.OF,博时裕泉纯债债券,1728014,4.220,4.6257615914540154
772,004722.OF,中银丰和定期开放债券,1728014,6.700,7.5653992131087735
773,005322.OF,中银丰禧定期开放债券,1728014,3.900,3.9583202953876964
774,002301.OF,兴业短债债券A,101754100,9.270,7.0994923739459333
775,003329.OF,万家鑫安纯债A,1789243,0.250,0.18627989808380373854
776,485107.OF,工银添利债券A,132012,0.140,0.10699743450734857676
777,000346.OF,建信安心回报6个月定期开放债券A,132012,0.010,0.00983200453567751649
778,003660.OF,中加纯债两年债券A,132012,0.000,0.00161935866782708140
779,004127.OF,鹏华丰康债券A,101759056,3.540,3.0457970047107037
780,006427.OF,招商添悦纯债A,170415,10.130,11.2442236723915890
781,162715.SZ,广发聚源债券(LOF)A,170209,14.510,11.5655162960933895
782,000254.OF,长城定期开放债券A,170209,8.700,9.1317507962742816
783,002175.OF,博时裕乾纯债A,170209,15.640,16.0356621757338033
784,675041.OF,西部利得合享A,170209,12.580,12.1179991744106185
785,002929.OF,博时聚盈纯债债券,170209,6.550,6.0576585813804695
786,002970.OF,博时裕昂纯债债券,170209,12.690,13.1352392854246752
787,003454.OF,招商招通纯债A,170209,8.340,7.0028997662520189
788,003260.OF,博时利发纯债债券A,170209,6.280,5.5411412105267493
789,004118.OF,博时裕鹏纯债债券,170209,16.390,14.4495825281682318
790,003039.OF,广发集富纯债A,170209,7.640,6.3807289390366650
791,003703.OF,博时富鑫纯债债券A,170209,11.260,9.1569222991725307
792,519328.OF,浦银安盛盛泰纯债债券A,170209,14.420,12.0489857541840347
793,004366.OF,博时汇享纯债债券A,170209,11.400,9.3572691530875420
794,004322.OF,创金尊隆纯债A,170209,10.020,9.6363248167390221
795,004061.OF,华夏鼎隆债券A,170209,23.440,18.5584627417047818
796,005336.OF,中加颐慧定开债券A,170209,10.640,10.0219591602779213
797,005321.OF,中银证券汇宇定期开放债券,170209,8.500,8.3677322721947564
798,004978.OF,富国聚利纯债三个月定开债发起式,170209,9.930,9.9519359712725682
799,004479.OF,博时富和纯债债券,170209,22.090,16.5331191507951798
800,004689.OF,博时丰庆纯债债券,170209,18.560,18.0740582534639720
801,005864.OF,国投瑞银顺达纯债债券,170209,13.720,10.8745828424544063
802,005972.OF,交银裕如纯债债券A,170209,11.440,11.0687984044203981
803,006367.OF,交银裕祥纯债债券A,170209,20.380,19.7487017299829095
804,006172.OF,万家鑫悦纯债A,170209,8.430,8.6562853752676587
805,003428.OF,中加丰盈一年定期开放债券型发起式,143283,8.000,6.9105415539613067
806,002143.OF,博时裕坤3个月定开债发起式,1789256,0.310,0.27837755495406778324
807,005577.OF,交银丰晟收益债券A,143287,8.570,4.5379919374456370
808,005898.OF,浦银安盛盛泽定开债券,1702003,19.620,14.9517752600766542
809,000914.OF,中加纯债债券,101754106,9.680,7.4095313415965876
810,003949.OF,兴全稳泰债券A,1728015,7.570,6.7410349004088969
811,005781.OF,华富富瑞3个月定期开放债券,1728015,6.090,6.3047466634759676
812,003329.OF,万家鑫安纯债A,1789253,0.030,0.02081603940492029078
813,002301.OF,兴业短债债券A,101759061,9.330,7.1427150275561569
814,004122.OF,兴银长益三个月定开债,101782010,3.320,2.4085582445637683
815,000207.OF,建信双债增强A,128016,6.730,7.4634299988821284
816,161014.SZ,富国汇利回报定期开放债券,128016,0.000,0.00011412712234062008
817,002483.OF,富国泰利定期开放债券发起式,128016,0.530,0.35047439918257859476
818,003662.OF,鹏华永盛定期开放债券,128016,0.000,0.00020798868815493255
819,003673.OF,中加丰裕纯债债券A,143320,5.220,4.9806152333053117
820,004504.OF,鹏华永泽定期开放债券,143320,7.690,5.7929163086927500
821,002483.OF,富国泰利定期开放债券发起式,143327,3.630,2.3908281524500350
822,003285.OF,国寿安保安康纯债债券,1789288,0.560,0.42054052737995504643
823,003571.OF,招商招琪纯债A,1789288,1.370,1.3936128547206548
824,003571.OF,招商招琪纯债A,1789289,0.630,0.63504291312861984837
825,003155.OF,中加丰尚纯债债券A,1789278,0.990,0.83120695927369618520
826,003452.OF,招商招盛纯债A,1789278,0.370,0.37166164871001772901
827,003452.OF,招商招盛纯债A,1789292,0.080,0.07940384227058728873
828,002548.OF,嘉实稳瑞纯债债券,143337,3.490,2.7465759956048024
829,002143.OF,博时裕坤3个月定开债发起式,1789297,0.800,0.72547361655174201539
830,000005.OF,嘉实增强信用定期债券,143354,7.540,5.5418391372721660
831,000005.OF,嘉实增强信用定期债券,143360,7.440,5.4660831869203908
832,005879.OF,中加颐兴定开债券,101771016,5.130,3.8261391500423627
833,003949.OF,兴全稳泰债券A,1720076,9.510,8.4762667022661539
834,000205.OF,易方达投资级信用债债券A,143364,3.540,2.8270011584496713
835,000207.OF,建信双债增强A,113014,2.590,2.8744664156814665
836,485105.OF,工银增强收益债券A,113014,2.610,2.4841424493344796
837,002600.OF,易方达裕景添利6个月定期开放债券,113014,1.450,0.84835015460158719073
838,002985.OF,中银季季红定期开放债券,113014,0.010,0.00687049889721262319
839,002483.OF,富国泰利定期开放债券发起式,113014,0.320,0.21349724110042798868
840,000244.OF,天弘稳利定期开放A,143366,8.940,4.8373746234446703
841,002898.OF,富国两年期理财债券A,101756042,2.950,3.0106427612607642
842,161014.SZ,富国汇利回报定期开放债券,128017,0.060,0.05083563027059181725
843,000207.OF,建信双债增强A,113015,4.110,4.5517003313440361
844,519680.OF,交银增利债券A/B,113015,0.990,0.78101283854285645825
845,002600.OF,易方达裕景添利6个月定期开放债券,113015,0.950,0.55448646116271869933
846,002483.OF,富国泰利定期开放债券发起式,113015,0.600,0.39668363139572568959
847,519743.OF,交银丰润收益债券A,170212,19.160,16.8664348315104213
848,000137.OF,民生加银岁岁增利债券A,170212,5.860,4.6829048854282936
849,002781.OF,博时聚瑞6个月定开债发起式,170212,6.740,4.1841058363501519
850,004689.OF,博时丰庆纯债债券,170212,9.450,9.2016623506064732
851,005525.OF,工银瑞祥定开发起式债券,170212,2.640,1.9837145340551823
852,005972.OF,交银裕如纯债债券A,170212,18.710,18.1010187595018623
853,006367.OF,交银裕祥纯债债券A,170212,10.900,10.5654705497479271
854,002600.OF,易方达裕景添利6个月定期开放债券,128018,0.120,0.06805231595719338621
855,485107.OF,工银添利债券A,128019,0.050,0.03536313318862770630
856,519680.OF,交银增利债券A/B,128019,0.610,0.47879537799585436252
857,002483.OF,富国泰利定期开放债券发起式,128019,0.550,0.36202559623157690738
858,002438.OF,创金合信尊盛纯债债券,101751038,5.290,4.3727473375658412
859,002754.OF,博时裕创纯债,101751038,5.230,3.8528049315903124
860,003662.OF,鹏华永盛定期开放债券,110038,0.290,0.20570133780918827615
861,004238.OF,永赢瑞益债券A,1789319,0.430,0.32040153662507556798
862,003056.OF,嘉实稳泽纯债债券A,1720080,8.790,7.5285285384015195
863,003452.OF,招商招盛纯债A,1789340,0.090,0.09547690476542852685
864,519330.OF,浦银安盛盛跃纯债债券A,1722037,5.040,4.5411119520577689
865,162715.SZ,广发聚源债券(LOF)A,091718001,5.740,4.5735087265170714
866,003640.OF,兴业裕丰债券,091718001,14.450,14.5042533419115019
867,006504.OF,广发汇承定期开放债券,091718001,6.630,8.9733852737302049
868,005898.OF,浦银安盛盛泽定开债券,091718001,9.800,7.4699970458720406
869,002600.OF,易方达裕景添利6个月定期开放债券,128020,0.310,0.18006708671267717365
870,002483.OF,富国泰利定期开放债券发起式,128020,0.470,0.30889599477148787470
871,002143.OF,博时裕坤3个月定开债发起式,1789329,0.710,0.64816957419838477489
872,003155.OF,中加丰尚纯债债券A,1789329,0.490,0.41579461662087193765
873,005754.OF,平安短债A,1789329,0.350,0.26133706675030935259
874,005336.OF,中加颐慧定开债券A,1789364,4.260,4.0135207792238553
875,002578.OF,博时裕泉纯债债券,101751041,4.270,4.6787841551505239
876,000207.OF,建信双债增强A,110040,4.000,4.4359188260512187
877,485107.OF,工银添利债券A,110040,2.080,1.5464969757994342
878,002600.OF,易方达裕景添利6个月定期开放债券,110040,0.490,0.28631311749304299478
879,650001.OF,英大纯债债券A,132013,0.230,0.21714508492899471696
880,485107.OF,工银添利债券A,132013,7.650,5.6832058540476457
881,161014.SZ,富国汇利回报定期开放债券,132013,0.690,0.55427522357175295151
882,002985.OF,中银季季红定期开放债券,132013,5.420,3.5761406337238067
883,003660.OF,中加纯债两年债券A,132013,0.460,0.28444922472226329631
884,000207.OF,建信双债增强A,123002,6.380,7.0740150882481520
885,002483.OF,富国泰利定期开放债券发起式,123002,0.590,0.38929005528577459918
886,000469.OF,富国目标齐利一年期纯债债券,143416,6.060,3.7568203514508546
887,000207.OF,建信双债增强A,128021,2.750,3.0441362610639132
888,002698.OF,博时裕利纯债债券,1789366,3.400,2.5500859977589094
889,004027.OF,广发景源纯债A,1789366,1.260,1.0022795630906866
890,002600.OF,易方达裕景添利6个月定期开放债券,128022,1.050,0.61266840952891090157
891,002483.OF,富国泰利定期开放债券发起式,128022,0.160,0.10708120215786101099
892,002600.OF,易方达裕景添利6个月定期开放债券,128023,0.780,0.45626805686592455514
893,003452.OF,招商招盛纯债A,1789379,0.010,0.00947873655284897184
894,001578.OF,博时裕瑞纯债债券,1789380,4.790,4.9795802337323631
895,485107.OF,工银添利债券A,128024,2.170,1.6115851440074558
896,485105.OF,工银增强收益债券A,128024,5.170,4.9249251674736785
897,002985.OF,中银季季红定期开放债券,128024,0.200,0.13420994881525940293
898,003660.OF,中加纯债两年债券A,128024,0.410,0.25293603869701859430
899,000207.OF,建信双债增强A,123003,0.880,0.97544382588098100227
900,000546.OF,兴业定开债券A,123003,0.530,0.39210812915631495913
901,002600.OF,易方达裕景添利6个月定期开放债券,123003,2.860,1.6710603555027579
902,002483.OF,富国泰利定期开放债券发起式,123003,0.610,0.40410624205094810125
903,005442.OF,兴业安和6个月定开债券发起式,1789300,2.490,1.9603690952099661
904,002600.OF,易方达裕景添利6个月定期开放债券,128026,1.360,0.79333383045857893456
905,000207.OF,建信双债增强A,128027,3.080,3.4149226386402441
906,002395.OF,鹏华丰尚定期开放债券A,128027,1.230,1.1168109065890901
907,002109.OF,博时裕丰3个月定开债发起式,1720092,7.520,5.8080321096084257
908,161019.SZ,富国新天锋债券(LOF)A,123004,0.450,0.53589568532996411010
909,161014.SZ,富国汇利回报定期开放债券,123004,0.190,0.15026631832600400922
910,002483.OF,富国泰利定期开放债券发起式,123004,0.310,0.20684021135580282438
911,000207.OF,建信双债增强A,123006,1.810,2.0069486361673612
912,519680.OF,交银增利债券A/B,123006,0.700,0.55086951492247862177
913,485105.OF,工银增强收益债券A,123006,1.480,1.4058687165243263
914,003662.OF,鹏华永盛定期开放债券,123006,0.310,0.21931461762809660111
915,004503.OF,鹏华永泰定期开放债券,123006,0.310,0.67451067707543428741
916,003162.OF,博时富宁纯债债券,1789414,0.020,0.01536888274133579235
917,002483.OF,富国泰利定期开放债券发起式,128028,0.490,0.32267477790881602945
918,003269.OF,招商招乾3个月定开债发起式A,1789402,1.350,1.3773738566683501
919,002755.OF,博时裕盛纯债,1789385,4.590,4.7272183766488803
920,001819.OF,兴全稳益定开债券,1780416,3.560,2.6610271237604744
921,161014.SZ,富国汇利回报定期开放债券,128030,0.280,0.22709783259293677813
922,000207.OF,建信双债增强A,128029,2.290,2.5432480842060486
923,161014.SZ,富国汇利回报定期开放债券,128029,0.140,0.11296279513290264673
924,161014.SZ,富国汇利回报定期开放债券,110041,0.140,0.11449601808959986604
925,002600.OF,易方达裕景添利6个月定期开放债券,110041,0.310,0.18255613595508551378
926,002600.OF,易方达裕景添利6个月定期开放债券,128032,0.010,0.00541191901557632288
927,161019.SZ,富国新天锋债券(LOF)A,110042,0.520,0.62306540863687139603
928,485107.OF,工银添利债券A,110042,0.280,0.20934090456175133637
929,519680.OF,交银增利债券A/B,110042,1.350,1.0619177026262716
930,000546.OF,兴业定开债券A,110042,0.130,0.09257357395301621894
931,000207.OF,建信双债增强A,110042,0.210,0.23127318913847738043
932,002483.OF,富国泰利定期开放债券发起式,110042,0.360,0.24048519952458406014
933,003660.OF,中加纯债两年债券A,110042,0.590,0.36908783927248223037
934,161014.SZ,富国汇利回报定期开放债券,113017,0.070,0.05303452791192148447
935,000546.OF,兴业定开债券A,113017,1.010,0.73981191466226124245
936,002985.OF,中银季季红定期开放债券,113017,0.610,0.39954994429529134729
937,002600.OF,易方达裕景添利6个月定期开放债券,123007,0.310,0.17929574211622243703
938,002970.OF,博时裕昂纯债债券,180301,6.730,6.9676516810947177
939,004020.OF,广发景祥纯债,180301,4.210,4.5061867728233435
940,004307.OF,博时富元纯债债券,041800005,4.320,3.2318537749230305
941,005073.OF,永赢永益债券A,041800005,4.900,4.1023826125212769
942,004923.OF,华夏鼎祥三个月定期开放债券A,116806,1.100,0.89566091413618693166
943,519332.OF,浦银安盛盛达纯债债券A,180401,5.980,5.3748881576052610
944,003832.OF,中银丰润定期开放债券,180401,5.470,5.6353290684391626
945,003746.OF,广发汇瑞3个月定期开放债券,180401,13.970,11.8791992464799263
946,003770.OF,中银丰庆定期开放债券,180401,13.040,14.8745036656625699
947,005439.OF,易方达恒安定开债券发起式,180401,12.120,9.1037724529706427
948,003571.OF,招商招琪纯债A,1889004,0.050,0.05491191475926335319
949,002524.OF,兴业福益债券,1889002,6.680,6.7831095778042201
950,001961.OF,博时裕荣纯债债券,1889002,2.620,2.7623593269094941
951,005622.OF,博时富安3个月定开债发起式,143449,4.390,3.7752082571287448
952,519322.OF,浦银安盛盛元定开债券A,1880004,4.140,4.7915687000321986
953,000207.OF,建信双债增强A,113018,2.130,2.3611796556857361
954,161014.SZ,富国汇利回报定期开放债券,113018,0.000,0.00176191526508037297
955,000546.OF,兴业定开债券A,113018,0.870,0.64292353603419466174
956,002985.OF,中银季季红定期开放债券,113018,0.010,0.00900726530763636747
957,003662.OF,鹏华永盛定期开放债券,113018,0.810,0.56421280516414147408
958,003660.OF,中加纯债两年债券A,113018,0.310,0.19541206367630817093
959,004503.OF,鹏华永泰定期开放债券,113018,1.600,3.4779236534163980
960,002970.OF,博时裕昂纯债债券,180201,8.660,8.9646776834259578
961,002755.OF,博时裕盛纯债,180201,9.170,9.4402918748517735
962,003268.OF,博时悦楚纯债债券A,180201,6.000,6.5690461070496636
963,004136.OF,博时民泽纯债债券,180201,5.130,5.2576951102542649
964,003590.OF,建信睿富纯债债券,180201,6.710,6.9087171240369444
965,004438.OF,鹏华永安定期开放债券,101800053,6.300,3.8852318792071107
966,001960.OF,兴银瑞益,180402,10.810,8.5357054253931172
967,519743.OF,交银丰润收益债券A,180402,9.100,8.0122167858077736
968,002175.OF,博时裕乾纯债A,180402,15.880,16.2883166265577726
969,675041.OF,西部利得合享A,180402,8.520,8.2059518453336963
970,003269.OF,招商招乾3个月定开债发起式A,180402,3.880,3.9520476582848487
971,003056.OF,嘉实稳泽纯债债券A,180402,22.980,19.6912377438828253
972,004555.OF,南方和元A,180402,7.400,7.0298632695948210
973,003188.OF,博时聚源纯债债券A,180402,7.920,8.0329577052951169
974,004978.OF,富国聚利纯债三个月定开债发起式,180402,5.040,5.0543682690141084
975,005469.OF,南方浙利定开债券发起,180402,5.200,5.0520300858192436
976,005791.OF,华夏鼎福三个月定开债券A,180402,10.060,8.5829142592660007
977,003929.OF,中银证券安进债券A,180403,6.070,6.8143734530122277
978,003832.OF,中银丰润定期开放债券,180403,6.850,7.0613334411879338
979,004601.OF,博时富腾纯债债券,180403,12.960,12.4345277783549260
980,003770.OF,中银丰庆定期开放债券,180403,29.330,33.4433133437233368
981,004366.OF,博时汇享纯债债券A,180403,6.760,5.5460429620578789
982,004637.OF,华夏鼎兴债券A,116810,8.840,7.5588110351331214
983,004923.OF,华夏鼎祥三个月定期开放债券A,116810,1.100,0.89318702085307523005
984,005439.OF,易方达恒安定开债券发起式,180303,6.000,4.5040345972975650
985,002578.OF,博时裕泉纯债债券,041800041,4.210,4.6175339522597296
986,004887.OF,长信稳通三个月定开债券发起式,041800041,9.280,9.8493950280639996
987,003209.OF,鹏华丰达债券,149190,4.620,3.9075881485947903
988,000799.OF,民生加银半年理财,149190,6.840,7.5971076538744579
989,002483.OF,富国泰利定期开放债券发起式,128034,0.170,0.11012211535323350327
990,003660.OF,中加纯债两年债券A,128034,0.520,0.32332153085534836243
991,162715.SZ,广发聚源债券(LOF)A,180202,19.370,15.4465034319858143
992,006635.OF,永赢伟益债券,180202,25.370,45.4679551935919327
993,002568.OF,博时裕发纯债债券,180202,10.040,7.9753494899759297
994,001545.OF,博时裕嘉3个月定开债发起式,180202,7.260,5.3539607144184749
995,002169.OF,永赢稳益债券,180202,22.350,19.9800674155192336
996,003290.OF,长城久稳债券A,180202,6.550,7.0270011991449975
997,003039.OF,广发集富纯债A,180202,19.430,16.2243500158320764
998,161115.SZ,易方达岁丰添利债券A,110043,1.120,1.0143311320354331
999,002985.OF,中银季季红定期开放债券,110043,0.120,0.08097432271829627616
1000,003660.OF,中加纯债两年债券A,110043,0.560,0.34693382963948016570
1001,000116.OF,嘉实丰益纯债定期债券,101800088,4.640,3.2582619780180031
1002,485107.OF,工银添利债券A,132015,3.510,2.6114925827759814
1003,003329.OF,万家鑫安纯债A,117579,3.260,2.4659910317760685
1004,005712.OF,兴全祥泰定期开放债券,1880013,8.760,6.2588058983074182
1005,000799.OF,民生加银半年理财,041800052,5.700,6.3274760189233134
1006,000207.OF,建信双债增强A,128035,5.990,6.6366455423427054
1007,485105.OF,工银增强收益债券A,128035,0.880,0.84272165119382427397
1008,002483.OF,富国泰利定期开放债券发起式,128035,0.830,0.54909250410480873734
1009,005754.OF,平安短债A,149127,0.480,0.36545483832529927906
1010,005705.OF,永赢恒益债券,149132,0.240,0.20367200748635543553
1011,005393.OF,南方卓利3个月定开债发起式,149132,6.640,6.7613673709629810
1012,004334.OF,博时广利3个月定开债发起式,101800121,3.320,3.3294228463080905
1013,519330.OF,浦银安盛盛跃纯债债券A,101800120,5.020,4.5209055991095025
1014,000799.OF,民生加银半年理财,041800059,4.580,5.0877953246519571
1015,005754.OF,平安短债A,116847,0.060,0.04565337309365532826
1016,000032.OF,易方达信用债债券A,180205,10.110,7.7873646512224456
1017,650001.OF,英大纯债债券A,180205,12.410,11.9110594310628596
1018,460008.OF,华泰柏瑞稳健收益债券A,180205,4.300,3.4892214407954737
1019,530021.OF,建信纯债A,180205,11.440,10.5442500851902758
1020,001960.OF,兴银瑞益,180205,11.200,8.8396915129388388
1021,001246.OF,兴银长乐定开债,180205,4.330,3.2592391121823745
1022,000546.OF,兴业定开债券A,180205,9.620,7.0748269554292391
1023,000187.OF,华泰柏瑞丰盛纯债债券A,180205,7.650,6.1891402627544514
1024,000183.OF,嘉实丰益策略定期债券,180205,2.830,15.6393442289766264
1025,002549.OF,嘉实稳祥纯债债券A,180205,4.830,5.7930756497847940
1026,002377.OF,建信睿怡纯债A,180205,6.930,5.1064246302099985
1027,002781.OF,博时聚瑞6个月定开债发起式,180205,11.370,7.0545481149510646
1028,002638.OF,兴业天融债券,180205,6.040,6.9132115901128502
1029,003607.OF,博时富益纯债债券,180205,8.390,6.2771847149169552
1030,003309.OF,兴业启元一年定开债券A,180205,28.390,29.5657128902275225
1031,003214.OF,易方达富惠纯债债券A,180205,2.920,2.2684883256947270
1032,004141.OF,兴业瑞丰6个月定开债券,180205,3.820,2.7551457906734090
1033,004601.OF,博时富腾纯债债券,180205,5.360,5.1452241402432459
1034,519137.OF,海富通瑞福债券A,180205,10.630,8.7762088679202506
1035,004042.OF,华夏鼎茂债券A,180205,16.280,14.9847386186149781
1036,004438.OF,鹏华永安定期开放债券,180205,9.860,6.0783219904049983
1037,004200.OF,博时富瑞纯债债券A,180205,10.050,7.6071483177492448
1038,004919.OF,兴全兴泰债券,180205,5.940,4.5615458395367306
1039,004859.OF,泰康年年红纯债一年债券,180205,21.560,11.8078058619640819
1040,005648.OF,招商添琪3个月定开债发起式A,180205,6.300,5.8327743060874763
1041,005622.OF,博时富安3个月定开债发起式,180205,4.200,3.6080669403043487
1042,005594.OF,招商添润3个月定开债发起式A,180205,2.070,2.0908617196051963
1043,005462.OF,博时富业3个月定开债发起式,180205,9.690,6.7865878429113639
1044,006043.OF,永赢惠益债券A,180205,8.140,8.2454850747680493
1045,005831.OF,鹏华尊悦定开债发起式,180205,5.420,3.8510459873121603
1046,005920.OF,富国颐利纯债债券,180205,17.870,17.9512516587007247
1047,004504.OF,鹏华永泽定期开放债券,116830,9.150,6.8963289389199405
1048,004322.OF,创金尊隆纯债A,041800063,4.990,4.8010817735392499
1049,005754.OF,平安短债A,116853,0.360,0.27394005580441255225
1050,005820.OF,博时富兴纯债3个月定开债发起式,101800139,7.790,6.1700609648018756
1051,003863.OF,招商招祥纯债A,111892516,4.970,4.5458699605647924
1052,485107.OF,工银添利债券A,113019,0.340,0.25383275533668232272
1053,519680.OF,交银增利债券A/B,113019,0.320,0.24834434272039009868
1054,005073.OF,永赢永益债券A,111814035,8.100,6.7793009065989592
1055,005073.OF,永赢永益债券A,111892638,5.790,4.8438797467789316
1056,161014.SZ,富国汇利回报定期开放债券,113504,0.150,0.11989111841842917910
1057,000207.OF,建信双债增强A,113504,0.010,0.01124680242700909360
1058,002483.OF,富国泰利定期开放债券发起式,113504,0.680,0.44896268035811901953
1059,000139.OF,富国国有企业债债券A/B,180404,3.440,3.1999116981414361
1060,002716.OF,博时裕通3个月定开债发起式A,180404,98.910,99.9700688118165918
1061,519776.OF,交银裕盈纯债债券A,180404,5.250,4.4641104144224670
1062,004956.OF,中银证券安誉债券A,180404,20.360,19.1476845149189590
1063,002754.OF,博时裕创纯债,041800073,6.090,4.4922979815463751
1064,519743.OF,交银丰润收益债券A,180203,15.440,13.5864360121763946
1065,000254.OF,长城定期开放债券A,180203,15.870,16.6540473753972379
1066,519762.OF,交银裕通纯债债券A,180203,6.040,6.9730522306511477
1067,675041.OF,西部利得合享A,180203,5.430,5.2294767230642625
1068,003454.OF,招商招通纯债A,180203,6.760,5.6762450572105975
1069,004118.OF,博时裕鹏纯债债券,180203,9.960,8.7841509383942651
1070,003640.OF,兴业裕丰债券,180203,23.200,23.2910381966783425
1071,004555.OF,南方和元A,180203,8.200,7.7912708763786409
1072,004479.OF,博时富和纯债债券,180203,10.660,7.9768006819315657
1073,005309.OF,中银证券汇嘉定期开放债券,180203,88.850,93.3926604837337657
1074,005710.OF,兴业嘉润3个月定开债券发起式,180203,12.530,11.3833961483954414
1075,005469.OF,南方浙利定开债券发起,180203,5.420,5.2583957565885930
1076,004956.OF,中银证券安誉债券A,180203,29.250,27.5126919065936794
1077,004882.OF,中银丰荣定期开放债券,180203,6.400,6.3338552630469880
1078,005972.OF,交银裕如纯债债券A,180203,11.240,10.8750122705895207
1079,005898.OF,浦银安盛盛泽定开债券,180203,9.940,7.5760275608651972
1080,006367.OF,交银裕祥纯债债券A,180203,28.350,27.4703882367095221
1081,006275.OF,永赢聚益债券A,180203,12.990,10.0521452352694808
1082,006172.OF,万家鑫悦纯债A,180203,18.800,19.2951200883785000
1083,003452.OF,招商招盛纯债A,1889016,1.230,1.2468034822282285
1084,005712.OF,兴全祥泰定期开放债券,041800076,8.380,5.9875337206387519
1085,004122.OF,兴银长益三个月定开债,041800075,3.300,2.3952996913645575
1086,004322.OF,创金尊隆纯债A,041800075,4.990,4.8001328493820131
1087,006434.OF,鹏华3个月中短债A,041800075,7.270,5.7297848304675765
1088,004200.OF,博时富瑞纯债债券A,101800160,4.790,3.6269397495142554
1089,001369.OF,兴业稳固收益两年理财债券,041800077,8.080,6.8214429761828813
1090,004307.OF,博时富元纯债债券,041800077,4.320,3.2328129717299922
1091,519776.OF,交银裕盈纯债债券A,111819091,6.360,5.4084251152815274
1092,005754.OF,平安短债A,149130,0.550,0.41107922985455252573
1093,485107.OF,工银添利债券A,113505,0.180,0.13145635158204639577
1094,161014.SZ,富国汇利回报定期开放债券,113505,0.320,0.25926454357985309981
1095,002483.OF,富国泰利定期开放债券发起式,113505,0.380,0.25289966039969585302
1096,004020.OF,广发景祥纯债,101800171,4.850,5.1970593372648273
1097,000207.OF,建信双债增强A,128036,1.040,1.1562664547478403
1098,161019.SZ,富国新天锋债券(LOF)A,128036,0.040,0.05106654111375236991
1099,519680.OF,交银增利债券A/B,143496,6.590,5.1726372911236626
1100,000207.OF,建信双债增强A,127005,6.200,6.8778673717380543
1101,650001.OF,英大纯债债券A,127005,0.070,0.06667110573282536443
1102,002985.OF,中银季季红定期开放债券,127005,0.000,0.000010679200092470331984
1103,002483.OF,富国泰利定期开放债券发起式,127005,0.670,0.44246757836403879166
1104,003660.OF,中加纯债两年债券A,127005,0.470,0.29342018677728650460
1105,002864.OF,广发安泽短债A,149086,0.480,0.48369364257837742417
1106,002483.OF,富国泰利定期开放债券发起式,127006,0.330,0.21575702494765611668
1107,003859.OF,招商招旭纯债A,101800206,5.140,4.2543188535613016
1108,005432.OF,上银聚鸿益三个月定开债券发起式,1880032,8.190,5.0864561436703896
1109,650001.OF,英大纯债债券A,180006,12.440,11.9405747215032687
1110,004614.OF,鹏扬利泽债券A,149138,0.270,0.24096463809223745644
1111,005754.OF,平安短债A,149138,0.130,0.10048477796575912818
1112,002524.OF,兴业福益债券,101800230,4.900,4.9680912657030810
1113,001961.OF,博时裕荣纯债债券,101800230,8.390,8.8515425347482332
1114,002930.OF,博时聚润纯债债券,041800102,9.050,9.3704039384513976
1115,519718.OF,交银纯债债券A/B,180204,9.570,9.3974690157091850
1116,460008.OF,华泰柏瑞稳健收益债券A,180204,16.250,13.1742446837670510
1117,161019.SZ,富国新天锋债券(LOF)A,180204,5.070,6.1018806314835100
1118,161115.SZ,易方达岁丰添利债券A,180204,44.090,39.8573207180985381
1119,001299.OF,兴业添利债券,180204,4.090,3.6253061907884693
1120,000137.OF,民生加银岁岁增利债券A,180204,24.320,19.4450152646848040
1121,002549.OF,嘉实稳祥纯债债券A,180204,6.630,7.9537822798073163
1122,002438.OF,创金合信尊盛纯债债券,180204,10.650,8.8009629288851604
1123,002336.OF,创金合信尊享纯债债券A,180204,12.480,12.0375295141046353
1124,002175.OF,博时裕乾纯债A,180204,8.060,8.2681169032143963
1125,002109.OF,博时裕丰3个月定开债发起式,180204,7.190,5.5538421550337996
1126,003155.OF,中加丰尚纯债债券A,180204,7.420,6.2549578021803294
1127,002904.OF,博时安仁一年定开债发起式A,180204,15.700,11.4186643695582246
