,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
82,000799.OF,1.8636835034792,87.101275199872,
83,000815.OF,,36.777520903133,
84,000914.OF,0.96509572947898,12.219159507211,
85,000943.OF,,4.253675463963,
86,001001.OF,5.2174223753849,0.88417888743943,
87,001246.OF,,,
88,001299.OF,,5.6660337080668,
89,001368.OF,3.4962833842657,55.43162525606,
90,001545.OF,,31.554626612721,
91,001578.OF,2.9407105478735,21.673512705601,
92,001785.OF,,19.293114972757,
93,001819.OF,,5.4189620813885,
94,001911.OF,,42.445522040941,
95,001960.OF,,4.4753974451373,
96,001961.OF,,7.1487853839686,
97,001993.OF,,51.332208341648,
98,002109.OF,0.79349904326846,34.456643661834,
99,002140.OF,,8.7204622971052,
100,002143.OF,,5.1350179735951,
101,002169.OF,,12.409720821815,
102,002175.OF,,100.0,
103,002188.OF,,100.0,
104,002198.OF,,66.555134021758,
105,002206.OF,1.4873819760796,5.9213022701999,
106,002268.OF,,5.6959028215471,
107,002301.OF,,5.8396047280732,
108,002336.OF,,85.497928699959,
109,002338.OF,32.755015783929,,
110,002341.OF,,4.4697313942941,
111,002354.OF,,100.0,
112,002377.OF,5.0725869534702,,
113,002381.OF,0.19456060628604,7.8314760473335,
114,002395.OF,,14.965656401315,
115,002438.OF,16.195289185861,4.4620728424417,
116,002445.OF,2.6192562921761,2.0886328354919,
117,002447.OF,,,
118,002452.OF,,,
119,002466.OF,0.65035204051619,48.784013608437,
120,002483.OF,,,
121,002548.OF,3.6757274949648,14.100845597402,
122,002549.OF,1.0213475999995,10.257416938533,
123,002552.OF,,36.198858781947,
124,002568.OF,,43.025240678699,
125,002578.OF,,25.950532218527,
126,002600.OF,,2.6297709753914,
127,002603.OF,0.47989791507167,19.797332560799,
128,002625.OF,,55.368321820178,
129,002638.OF,1.1418021823983,98.858197817602,
130,002698.OF,17.145777269656,37.434700751094,
131,002716.OF,,24.892500695048,
132,002750.OF,,31.090503728256,
133,002754.OF,6.2096063639681,4.3246051098651,
134,002755.OF,,22.888642873563,
135,002781.OF,,28.192577251851,
136,002817.OF,3.3774798802676,,
137,002832.OF,,32.893085170419,
138,002864.OF,1.4062421513683,12.251546850632,
139,002868.OF,,6.5241674047758,
140,002898.OF,,88.185416020483,
141,002904.OF,,0.59422574610386,
142,002927.OF,2.4857782803563,3.6187556201291,
143,002929.OF,,22.922691926577,
144,002930.OF,,96.736509309931,
145,002970.OF,,96.353999634302,
146,002985.OF,,0.27851850606949,
147,002991.OF,,100.0,
148,002994.OF,,100.0,
149,003039.OF,,82.269508915154,
150,003102.OF,2.856790101563,1.233922070404,
151,003155.OF,,5.5920174378457,
152,003162.OF,,13.236627660034,
153,003188.OF,0.44557787843316,99.554422121567,
154,003192.OF,2.4933770801639,33.206199522333,
155,003193.OF,,60.486484855117,
156,003209.OF,,4.0891207445508,
157,003213.OF,,62.087302006283,
158,003214.OF,,23.774816198413,
159,003223.OF,,4.1619323514487,
160,003258.OF,0.39520548834854,4.9410895703584,
161,003260.OF,,26.070196341316,
162,003265.OF,,5.8757089748052,
163,003268.OF,,22.206949758082,
164,003269.OF,,,
165,003280.OF,1.88779539686,9.7863201614734,
166,003285.OF,,28.715564419332,
167,003289.OF,,40.173141440606,
168,003290.OF,4.7645143202068,22.543817092339,
169,003313.OF,,97.951218171934,
170,003315.OF,,100.0,
171,003327.OF,5.3397593930343,,
172,003329.OF,5.5961096558823,21.838050968095,
173,003417.OF,,9.1091403716593,
174,003428.OF,,9.5900142023561,
175,003438.OF,100.0,,
176,003440.OF,,78.755066363782,
177,003445.OF,,24.510124417203,
178,003452.OF,4.4425042795483,7.2492733223637,
179,003454.OF,,42.015381372723,
180,003518.OF,,100.0,
181,003528.OF,,3.0971921432786,
182,003547.OF,,4.1863617031382,
183,003569.OF,1.4051827992918,2.8366952525705,
184,003571.OF,,4.875043546224,
185,003590.OF,,100.0,
186,003605.OF,,,
187,003607.OF,,15.29693852285,
188,003640.OF,,5.4295429351184,
189,003651.OF,,38.860039169306,
190,003660.OF,,,
191,003662.OF,0.17963536779157,,
192,003671.OF,5.3811553069463,28.520760944977,
193,003673.OF,,23.410069058435,
194,003730.OF,,70.207539828691,
195,003746.OF,0.50752248989467,3.826634401189,
196,003770.OF,,71.943650160749,
197,003809.OF,,7.1441344025268,
198,003832.OF,,72.911321974791,
199,003859.OF,,4.80848584644,
200,003863.OF,,4.081625778734,
201,003869.OF,,28.197290961997,
202,003929.OF,,61.768131075099,
203,003949.OF,,4.3985091633636,
204,003952.OF,,10.892264798224,
205,003983.OF,,6.6274740758969,
206,004020.OF,,11.191629525959,
207,004027.OF,,5.5738684948593,
208,004030.OF,0.60473249671124,73.527111074943,
209,004031.OF,2.829320623919,5.7166453474173,
210,004032.OF,,53.70223146086,
211,004042.OF,8.5771892123381,7.7828549237657,
212,004052.OF,,5.2304652288671,
213,004061.OF,,62.108228147776,
214,004118.OF,4.4655232273697,39.768205154044,
215,004122.OF,,,
216,004124.OF,0.62682317344067,88.046000233677,
217,004126.OF,3.0997994819688,9.8747285063379,
218,004127.OF,,7.4199324019089,
219,004136.OF,11.180679215152,88.819320784848,
220,004140.OF,,4.953578753371,
221,004141.OF,,7.0421801931621,
222,004200.OF,,5.3473572944336,
223,004230.OF,,100.0,
224,004238.OF,,4.6954417929605,
225,004307.OF,0.46619949308062,4.2801385980475,
226,004322.OF,,4.8130832600265,
227,004334.OF,,37.375121606396,
228,004366.OF,,35.504577142936,
229,004388.OF,2.1849040425513,16.034243379718,
230,004438.OF,4.5058671576031,,
231,004459.OF,,18.53681981916,
232,004479.OF,,46.939674354644,
233,004498.OF,,5.2850581181565,
234,004499.OF,1.2655979196539,9.2352033551401,
235,004503.OF,,,
236,004544.OF,0.46750509155717,7.2914742384063,
237,004547.OF,4.5663388699464,,
238,004555.OF,,55.315425475856,
239,004601.OF,,10.764099163685,
240,004614.OF,0.27309173295251,6.9169344957968,
241,004637.OF,3.0433011567368,5.0872837245409,
242,004655.OF,,79.52098310848,
243,004672.OF,3.9292310052165,2.617041474692,
244,004689.OF,,93.98981379405,
245,004705.OF,,10.709027672518,
246,004722.OF,,73.576369297042,
247,004728.OF,,100.0,
248,004736.OF,,6.0436958151987,
249,004797.OF,,43.945723519704,
250,004821.OF,0.54247984027367,4.1565684803064,
251,004859.OF,,,
252,004882.OF,,94.81862685322,
253,004887.OF,,36.383580004418,
254,004899.OF,3.619204701422,6.7792475829421,
255,004910.OF,,26.986757262412,
256,004911.OF,,25.843818038723,
257,004919.OF,,4.1720977208657,
258,004920.OF,,5.6886700595485,
259,004923.OF,,2.2735447913137,
260,004940.OF,,5.5573207179952,
261,004956.OF,100.0,,
262,004978.OF,,,
263,005024.OF,,0.39454324944303,
264,005072.OF,3.5024229670744,82.237806934699,
265,005073.OF,,100.0,
266,005124.OF,0.73585127467207,4.8702076779406,
267,005171.OF,,6.8412801833712,
268,005307.OF,,11.838005221837,
269,005309.OF,,64.245895937303,
270,005321.OF,,96.936989451237,
271,005322.OF,,14.294895933581,
272,005336.OF,,18.321436769582,
273,005338.OF,0.12511114311854,15.828596760943,
274,005364.OF,,100.0,
275,005369.OF,,0.35808329911212,
276,005375.OF,,27.66992662447,
277,005383.OF,,,
278,005388.OF,,,
279,005393.OF,,81.644782360405,
280,005398.OF,,5.4522128510641,
281,005410.OF,,4.1392612801136,
282,005419.OF,,18.919556599801,
283,005432.OF,,16.601046715195,
284,005435.OF,,3.0604290832887,
285,005439.OF,,11.457497016976,
286,005442.OF,1.2094306883417,10.276355443064,
287,005462.OF,,30.862712331952,
288,005469.OF,,45.036617869545,
289,005525.OF,,3.3481792679056,
290,005577.OF,1.6229567302234,3.2185940932214,
291,005590.OF,,54.58629844789,
292,005594.OF,0.16402566189164,0.9864839567492,
293,005606.OF,8.3127456174002,31.964028135792,
294,005622.OF,0.56391449299617,6.3263716642599,
295,005631.OF,3.0037363894636,19.534055750792,
296,005648.OF,,4.2041445483839,
297,005666.OF,,26.769431256617,
298,005670.OF,,4.8687333535366,
299,005684.OF,,,
300,005703.OF,,24.277384195334,
301,005710.OF,,36.770694591892,
302,005712.OF,,6.6064006637351,
303,005719.OF,,,
304,005740.OF,0.56425281064582,37.548957071286,
305,005754.OF,0.034495786096893,3.9843738230635,
306,005772.OF,,41.2566178412,
307,005781.OF,,0.39247246207539,
308,005782.OF,,9.6402085817041,
309,005784.OF,,,
310,005791.OF,1.9985874579372,20.937439243612,
311,005820.OF,3.0408983520673,0.698879763105,
312,005831.OF,,4.0534216675817,
313,005841.OF,,42.475141228216,
314,005845.OF,,17.498292089028,
315,005853.OF,,9.1450380177893,
316,005854.OF,,22.509149196493,
317,005864.OF,,100.0,
318,005871.OF,,,
319,005879.OF,,,
320,005897.OF,4.8328308346535,26.291638033147,
321,005898.OF,,58.507008288101,
322,005920.OF,,100.0,
323,005921.OF,,9.0998257054927,
324,005936.OF,,28.8984161933,
325,005972.OF,,100.0,
326,005988.OF,,100.0,
327,006029.OF,,35.202113284585,
328,006037.OF,7.2943273500856,69.403491553716,
329,006043.OF,,91.097770025178,
330,006053.OF,,100.0,
331,006066.OF,,6.3549898566609,
332,006076.OF,2.7855128739981,15.428348485982,
333,006107.OF,0.31861156549569,,
334,006112.OF,2.2376012260882,15.413330335073,
335,006150.OF,0.02462031241057,,
336,006171.OF,,4.8909240570469,
337,006172.OF,,100.0,
338,006212.OF,,35.675201980486,
339,006275.OF,,7.9808576083237,
340,006360.OF,,7.6461288515333,
341,006367.OF,,100.0,
342,006393.OF,1.4503090320952,43.026030452814,
