,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
80,000552.OF,,,
81,000606.OF,0.67413284219309,99.325867157807,
82,000799.OF,,,
83,000815.OF,,97.003446881206,
84,000914.OF,,5.99076205658,
85,000943.OF,2.0292674900055,9.2684902190111,
86,001001.OF,8.6432507201964,,
87,001246.OF,,,
88,001299.OF,,4.9205954782039,
89,001368.OF,,,
90,001545.OF,,32.320206729959,
91,001578.OF,,27.083823631204,
92,001785.OF,,63.787762521623,
93,001819.OF,,4.3805415326683,
94,001911.OF,,11.678006290197,
95,001960.OF,,4.0370476158845,
96,001961.OF,,62.543780237196,
97,001993.OF,,18.13751694314,
98,002109.OF,,37.784287895718,
99,002140.OF,,7.7534377583766,
100,002143.OF,,58.118956376859,
101,002169.OF,,6.335133135387,
102,002175.OF,,29.996280882744,
103,002188.OF,,100.0,
104,002198.OF,,59.352658551055,
105,002206.OF,,6.6908296844925,
106,002268.OF,0.0037887126012685,11.201086206869,
107,002301.OF,1.0583147859123,3.6938309618753,
108,002336.OF,,50.115822118232,
109,002338.OF,6.7581199182887,7.2260244505025,
110,002341.OF,,5.3182738945582,
111,002354.OF,,8.0719924311046,
112,002377.OF,,22.600637868332,
113,002381.OF,3.3169993387154,,
114,002395.OF,,,
115,002438.OF,,3.9742195736011,
116,002445.OF,,5.3259843633112,
117,002447.OF,,,
118,002452.OF,,18.906143603912,
119,002466.OF,,28.386088307882,
120,002483.OF,,,
121,002548.OF,,11.838760514061,
122,002549.OF,9.2114102387856,7.5175124419839,
123,002552.OF,,100.0,
124,002568.OF,,7.5226758768923,
125,002578.OF,,6.9723301075259,
126,002600.OF,,,
127,002603.OF,,19.567881366626,
128,002625.OF,,47.529038998281,
129,002638.OF,,100.0,
130,002698.OF,,7.3195865960737,
131,002716.OF,0.63184932273091,99.368150677269,
132,002750.OF,,,
133,002754.OF,,7.2798698979667,
134,002755.OF,,23.227391752194,
135,002781.OF,,30.551689547454,
136,002817.OF,,79.905641636869,
137,002832.OF,,58.142247638268,
138,002864.OF,,4.3420810257524,
139,002868.OF,,4.2771149762734,
140,002898.OF,,,
141,002904.OF,,23.37899193535,
142,002927.OF,2.5712204592576,4.1703996943487,
143,002929.OF,,8.3342778257092,
144,002930.OF,1.0134157328937,27.1372368954,
145,002970.OF,,74.19423035554,
146,002985.OF,,,
147,002991.OF,,46.174068296141,
148,002994.OF,,50.368173839182,
149,003039.OF,,53.127510416127,
150,003102.OF,10.257659565197,0.63285388203867,
151,003155.OF,,20.303957792939,
152,003162.OF,,11.078048970278,
153,003188.OF,0.3035390175628,99.696460982437,
154,003192.OF,,27.572703319133,
155,003193.OF,2.5518492860953,2.5528710475712,
156,003209.OF,,6.9372108359363,
157,003213.OF,,37.527358063517,
158,003214.OF,0.49642994460903,6.7233657462236,
159,003223.OF,,92.302809710979,
160,003258.OF,0.0024897769767139,3.8013213458901,
161,003260.OF,,100.0,
162,003265.OF,,6.8408759333224,
163,003268.OF,,33.882168088616,
164,003269.OF,,13.512649360343,
165,003280.OF,5.458531564062,1.9028846619331,
166,003285.OF,0.12133380678688,15.824697774047,
167,003289.OF,0.050400599394403,8.4287044175946,
168,003290.OF,99.953883143983,,
169,003313.OF,,54.385892793939,
170,003315.OF,,100.0,
171,003327.OF,,12.042873691513,
172,003329.OF,,29.1914360899,
173,003417.OF,,4.9795318847065,
174,003428.OF,,4.2416975219372,
175,003438.OF,,9.6008208845639,
176,003440.OF,,67.905807803511,
177,003445.OF,0.014756342209731,53.53414395923,
178,003452.OF,2.7349378099961,22.768674964172,
179,003454.OF,1.3889522007158,68.989166365264,
180,003518.OF,,37.40221920761,
181,003528.OF,,72.025763495135,
182,003547.OF,,12.252001163152,
183,003569.OF,0.43580701395861,3.702396720477,
184,003571.OF,,15.262629190123,
185,003590.OF,,100.0,
186,003605.OF,,9.2450931805335,
187,003607.OF,,5.2570515159079,
188,003640.OF,,96.057615142927,
189,003651.OF,,,
190,003660.OF,,,
191,003662.OF,,,
192,003671.OF,,100.0,
193,003673.OF,,100.0,
194,003730.OF,12.621757712254,69.482626455671,
195,003746.OF,,8.8781469758293,
196,003770.OF,,63.247273003441,
197,003809.OF,,6.6369045498663,
198,003832.OF,,53.835158720389,
199,003859.OF,,6.9636112500701,
200,003863.OF,1.1104621976673,10.471275759925,
201,003869.OF,,45.529951608342,
202,003929.OF,,39.627632501784,
203,003949.OF,0.6058142626423,12.703537083456,
204,003952.OF,,,
205,003983.OF,,4.3623543002872,
206,004020.OF,,5.0686991117584,
207,004027.OF,,6.8832000115722,
208,004030.OF,7.0314416680445,0.61736162832269,
209,004031.OF,21.111468056688,78.888531943312,
210,004032.OF,,4.0005944223992,
211,004042.OF,3.7046520372476,3.7087222410798,
212,004052.OF,1.4227599262155,10.397514873155,
213,004061.OF,3.6620229628641,96.337977037136,
214,004118.OF,,4.619001369869,
215,004122.OF,,4.1111658072344,
216,004124.OF,,75.751455296005,
217,004126.OF,2.8785643484475,1.9030988989035,
218,004127.OF,,13.109017565984,
219,004136.OF,,96.423972323787,
220,004140.OF,0.80756488684341,22.904751505168,
221,004141.OF,,,
222,004200.OF,,6.3449112162527,
223,004230.OF,,89.474034644749,
224,004238.OF,,9.5465253371529,
225,004307.OF,,4.07628220299,
226,004322.OF,0.76843789421864,3.871803944494,
227,004334.OF,,21.194842602747,
228,004366.OF,,100.0,
229,004388.OF,6.3527207199038,3.4611926545368,
230,004438.OF,,,
231,004459.OF,,5.5143059910966,
232,004479.OF,,58.935107541668,
233,004498.OF,,31.926609193639,
234,004499.OF,3.5803228656078,5.1914789685498,
235,004503.OF,,,
236,004544.OF,1.8120607652191,4.914380008517,
237,004547.OF,,4.9271602848763,
238,004555.OF,9.9511907281862,32.462739923377,
239,004601.OF,,22.233812565793,
240,004614.OF,1.8262034212774,11.508273002952,
241,004637.OF,,47.996301224523,
242,004655.OF,,72.416520513085,
243,004672.OF,3.2389047383805,1.3554942235411,
244,004689.OF,,5.6335561240746,
245,004705.OF,16.345986614202,17.560588279943,
246,004722.OF,,46.800388587233,
247,004728.OF,,91.515014235658,
248,004736.OF,4.407727684959,4.4215660035972,
249,004797.OF,0.88897211590151,1.5032520417075,
250,004821.OF,1.3742364086988,4.5697532655435,
251,004859.OF,3.0275026644773,0.28911959253441,
252,004882.OF,,42.518266030126,
253,004887.OF,,9.8067189545863,
254,004899.OF,,,
255,004910.OF,0.63700335604791,8.5344672368415,
256,004911.OF,,80.909376893973,
257,004919.OF,,1.5105849052895,
258,004920.OF,0.87638122654253,6.1268876033326,
259,004923.OF,,7.9003450153192,
260,004940.OF,,15.688017542575,
261,004956.OF,,100.0,
262,004978.OF,,100.0,
263,005024.OF,,14.943347235742,
264,005072.OF,,56.977745030728,
265,005073.OF,,5.7037977641567,
266,005124.OF,,0.5543973781089,
267,005171.OF,,9.4600584784854,
268,005307.OF,3.2692373055542,12.867177482978,
269,005309.OF,,36.972446342144,
270,005321.OF,,53.580537533839,
271,005322.OF,,13.332392423533,
272,005336.OF,,19.11323883619,
273,005338.OF,,,
274,005364.OF,,,
275,005369.OF,,1.6166114588853,
276,005375.OF,,7.5391582356437,
277,005383.OF,,,
278,005388.OF,,2.9610273916356,
279,005393.OF,,63.2884545548,
280,005398.OF,3.9999826115972,38.03504151125,
281,005410.OF,,5.6743712203557,
282,005419.OF,,18.837173675083,
283,005432.OF,2.2572423088574,,
284,005435.OF,5.6533662306868,,
285,005439.OF,,4.2393198594509,
286,005442.OF,,27.901077151437,
287,005462.OF,,10.117371231693,
288,005469.OF,3.507625469112,47.837771926893,
289,005525.OF,0.11846037841758,12.987274130675,
290,005577.OF,1.5645212314458,3.1030454134001,
291,005590.OF,,7.5439179721386,
292,005594.OF,1.6299347149805,14.071324257035,
293,005606.OF,,100.0,
294,005622.OF,,10.66391168176,
295,005631.OF,1.2624984437327,72.059589939728,
296,005648.OF,0.34253794237878,9.3253873729447,
297,005666.OF,,33.736680955349,
298,005670.OF,,3.7122330786805,
299,005684.OF,,,
300,005703.OF,1.4004789164159,28.467592599936,
301,005710.OF,0.55676263686768,77.55960579098,
302,005712.OF,,,
303,005719.OF,,11.296055514137,
304,005740.OF,0.60075727713747,4.4529462381569,
305,005754.OF,,4.4295533665074,
306,005772.OF,,23.853794914567,
307,005781.OF,,31.356165034424,
308,005782.OF,,,
309,005784.OF,,,
310,005791.OF,,59.866003024446,
311,005820.OF,5.3399129799226,1.5024468759628,
312,005831.OF,0.82456722917887,2.4279722563259,
313,005841.OF,,6.8316437098871,
314,005845.OF,5.0194750737875,,
315,005853.OF,,49.464813408877,
316,005854.OF,,7.6277085589596,
317,005864.OF,4.0710625632843,95.928937436716,
318,005871.OF,,0.65984192981005,
319,005879.OF,,,
320,005897.OF,16.555215067402,36.221655465006,
321,005898.OF,,76.113641501194,
322,005920.OF,12.101718074559,87.898281925441,
323,005921.OF,,50.82849189647,
324,005936.OF,,56.703650114437,
325,005972.OF,,100.0,
326,005988.OF,,78.219264951477,
327,006029.OF,,31.475044380948,
328,006037.OF,,42.58533666164,
329,006043.OF,,100.0,
330,006053.OF,,48.203482521308,
331,006066.OF,,8.0706702472667,
332,006076.OF,0.85872547662872,6.0319662534002,
333,006107.OF,,9.49468785685,
334,006112.OF,,9.2652343154376,
335,006150.OF,,,
336,006171.OF,3.3230624741977,96.676937525802,
337,006172.OF,,100.0,
338,006212.OF,,9.7792895031327,
339,006275.OF,,66.451758102097,
340,006360.OF,2.2428274965298,8.8118955883289,
341,006367.OF,,100.0,
342,006393.OF,0.38315743771291,60.302376260771,
