,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
151,003155.OF,,8.8871959502685,
152,003162.OF,,30.815833192065,
153,003188.OF,2.9633938641111,97.036606135889,
154,003192.OF,7.1611725862259,44.77227746991,
155,003193.OF,3.6795207684324,8.1894349900491,
156,003209.OF,0.48331667099369,7.3827115115989,
157,003213.OF,,59.411935572666,
158,003214.OF,,5.4409756611755,
159,003223.OF,,4.108226308613,
160,003258.OF,,4.8028980503827,
161,003260.OF,100.0,,
162,003265.OF,,5.9211452987436,
163,003268.OF,,33.38268460919,
164,003269.OF,,,
165,003280.OF,0.20166337237532,9.250251590691,
166,003285.OF,,26.785493379278,
167,003289.OF,,46.975829473854,
168,003290.OF,4.1246633739837,11.902077057862,
169,003313.OF,,89.287448542659,
170,003315.OF,1.4621132785842,98.537886721416,
171,003327.OF,12.909957177198,18.18300052354,
172,003329.OF,22.463411215243,43.212995134874,
173,003417.OF,,7.1351368212888,
174,003428.OF,,6.7547039214317,
175,003438.OF,0.034399759158766,5.2088965323361,
176,003440.OF,,84.467702158975,
177,003445.OF,,25.825004249618,
178,003452.OF,3.7331538524102,6.5331870312363,
179,003454.OF,0.59908111936556,51.230725479757,
180,003518.OF,,4.4777670812184,
181,003528.OF,,3.2526181707557,
182,003547.OF,,4.1923940171113,
183,003569.OF,,4.8041809846262,
184,003571.OF,1.2767075039938,3.7011797896699,
185,003590.OF,,100.0,
186,003605.OF,0.65866555262338,11.722511461355,
187,003607.OF,,18.373363020676,
188,003640.OF,0.12958664530663,16.75896254829,
189,003651.OF,,44.901381635984,
190,003660.OF,,,
191,003662.OF,1.1500553667812,3.524808237104,
192,003671.OF,,35.895738754666,
193,003673.OF,,19.709710711995,
194,003730.OF,,49.565300496315,
195,003746.OF,,3.5228249704659,
196,003770.OF,,80.487056168004,
197,003809.OF,,10.380257463008,
198,003832.OF,,76.843762367908,
199,003859.OF,,4.806799962085,
200,003863.OF,,4.4181652916093,
201,003869.OF,,32.146284675045,
202,003929.OF,,69.785394922745,
203,003949.OF,1.2479520223671,4.2220666788181,
204,003952.OF,3.3508355146317,13.007788520889,
205,003983.OF,,3.5002299216529,
206,004020.OF,1.7658075898837,16.892952162704,
207,004027.OF,0.30958045601799,6.8748542241888,
208,004030.OF,0.73804840271126,70.234999862566,
209,004031.OF,0.02234727921304,,
210,004032.OF,,10.725065764796,
211,004042.OF,6.1340689690841,4.4921104684392,
212,004052.OF,,8.7609404976365,
213,004061.OF,,60.725209030177,
214,004118.OF,,38.993327401201,
215,004122.OF,1.261444847904,,
216,004124.OF,13.613110585083,53.700110771219,
217,004126.OF,0.82742830627292,4.1517817035476,
218,004127.OF,,4.1345541355349,
219,004136.OF,,18.007700559205,
220,004140.OF,1.8647957061222,31.094171819527,
221,004141.OF,,16.185932576451,
222,004200.OF,1.1613049465425,6.0741760092604,
223,004230.OF,5.6256838540682,64.400850109401,
224,004238.OF,1.0197545467841,10.782073810641,
225,004307.OF,,4.3500239637194,
226,004322.OF,6.6103361404936,10.113751642162,
227,004334.OF,,30.361050666019,
228,004366.OF,,44.707397495631,
229,004388.OF,,10.860893647145,
230,004438.OF,,,
231,004459.OF,,7.4859881337905,
232,004479.OF,,48.374212633624,
233,004498.OF,,4.9972365175275,
234,004499.OF,,5.6526770855723,
235,004503.OF,,13.766152718749,
236,004544.OF,1.5045482930272,6.433723787259,
237,004547.OF,,6.8428401408629,
238,004555.OF,0.5084913794734,62.710141402527,
239,004601.OF,,11.562034422754,
240,004614.OF,4.9262365721811,1.2226790657158,
241,004637.OF,3.0876783053611,5.2538756539898,
242,004655.OF,11.770361817213,50.746439376784,
243,004672.OF,3.7497366081003,,
244,004689.OF,,5.0150858262558,
245,004705.OF,,7.4823460542668,
246,004722.OF,,74.067041263872,
247,004728.OF,6.0103262328098,57.433413044927,
248,004736.OF,,4.0670071779795,
249,004797.OF,,,
250,004821.OF,,0.11374632510228,
251,004859.OF,,10.729182829907,
252,004882.OF,,86.194685764507,
253,004887.OF,,54.70262049368,
254,004899.OF,3.0128485459877,5.9742968633023,
255,004910.OF,,100.0,
256,004911.OF,,24.691456221793,
257,004919.OF,,7.3952106442209,
258,004920.OF,,4.2588967033539,
259,004923.OF,,4.5749705692545,
260,004940.OF,,6.3971076079006,
261,004956.OF,,26.766330240866,
262,004978.OF,,4.2963893201567,
263,005024.OF,,17.882332541777,
264,005072.OF,,8.9359801070594,
265,005073.OF,16.650771388397,29.500317004755,
266,005124.OF,,,
267,005171.OF,,4.5340203214232,
268,005307.OF,0.64604808143688,8.5946604942056,
269,005309.OF,,63.835664027454,
270,005321.OF,,85.459839134755,
271,005322.OF,,27.067568678832,
272,005336.OF,,14.415016881439,
273,005338.OF,1.4310918247259,22.531331631963,
274,005364.OF,5.0213483147089,94.978651685291,
275,005369.OF,0.28139194639746,2.8197953885096,
276,005375.OF,,24.19298066813,
277,005383.OF,6.2609140808794,5.8202750362561,
278,005388.OF,,4.561165823554,
279,005393.OF,1.9508651811161,93.916167001139,
280,005398.OF,,,
281,005410.OF,,19.025838627846,
282,005419.OF,,7.9603145790249,
283,005432.OF,2.9063446997712,30.264421207435,
284,005435.OF,,8.2211145099676,
285,005439.OF,,14.516952438478,
286,005442.OF,,26.991448856957,
287,005462.OF,,25.440505241452,
288,005469.OF,,27.807336811575,
289,005525.OF,,11.704358664633,
290,005577.OF,0.41610522127694,3.9525175685512,
291,005590.OF,,4.5061928622751,
292,005594.OF,0.63916914143539,2.3227779930947,
293,005606.OF,5.0330166846417,74.086727840255,
294,005622.OF,0.71608286182817,30.528280961893,
295,005631.OF,5.3664607664473,17.197957358741,
296,005648.OF,2.2294900743576,1.9291911362839,
297,005666.OF,,24.333097689713,
298,005670.OF,3.2193929452344,11.231625732428,
299,005684.OF,,24.765071728351,
300,005703.OF,,30.276663424421,
301,005710.OF,1.1297653761608,50.793538497317,
302,005712.OF,,3.9549556548549,
303,005719.OF,2.6839860495698,9.1544014697553,
304,005740.OF,,,
305,005754.OF,,4.8539184770899,
306,005772.OF,,43.796849188113,
307,005781.OF,,,
308,005782.OF,,28.965685353305,
309,005784.OF,,13.749773174486,
310,005791.OF,1.716109814703,33.472602262597,
311,005820.OF,5.6828222318068,,
312,005831.OF,11.233125152377,2.169072067173,
313,005841.OF,,1.0611263856137,
314,005845.OF,,10.605243140619,
315,005853.OF,,8.6843945869499,
316,005854.OF,,4.628813130635,
317,005864.OF,,100.0,
318,005871.OF,,11.178495349678,
319,005879.OF,1.1144988558479,8.3131587922124,
320,005897.OF,2.7170718658701,45.665080917092,
321,005898.OF,,39.969573586997,
322,005920.OF,,100.0,
323,005921.OF,2.5288410196277,3.4049923806436,
324,005936.OF,,22.448915258424,
325,005972.OF,100.0,,
326,005988.OF,10.441702684374,89.558297315626,
327,006029.OF,,30.275934840187,
328,006037.OF,1.1116419227453,67.521797366454,
329,006043.OF,19.619156838433,80.380843161567,
330,006053.OF,,100.0,
331,006066.OF,,11.604323275204,
332,006076.OF,0.062947878460428,25.512368475891,
333,006107.OF,3.1254544144864,1.7653313082284,
334,006112.OF,,,
335,006150.OF,0.025055659151987,,
336,006171.OF,,,
337,006172.OF,11.314354444279,88.685645555721,
338,006212.OF,,53.082024768636,
339,006275.OF,,7.5651970760433,
340,006360.OF,0.98423117798489,12.987530675933,
341,006367.OF,,76.524291503025,
342,006393.OF,0.62829775045893,42.663386670312,
