,thscode,ths_nb_mv_to_bond_invest_mv_fund,ths_zcxjrzszzzqtzszb_fund,ths_cbb_to_bond_invest_mv_fund
317,005864.OF,1.6949226306662,72.907248465343,
318,005871.OF,,,
319,005879.OF,,4.8027395181463,
320,005897.OF,1.4307435931698,27.325546123239,
321,005898.OF,,79.403117285229,
322,005920.OF,4.9494690265746,95.050530973425,
323,005921.OF,,86.137239189403,
324,005936.OF,,35.816218209198,
325,005972.OF,4.4313585436505,95.568641456349,
326,005988.OF,13.49094903005,54.28697460359,
327,006029.OF,,4.8714485623595,
328,006037.OF,,72.998922732798,
329,006043.OF,1.6279018578952,98.372098142105,
330,006053.OF,,52.812648915678,
331,006066.OF,,8.7766161565069,
332,006076.OF,,4.8236670138412,
333,006107.OF,,15.305427586366,
334,006112.OF,,5.3218072893863,
335,006150.OF,,6.0717077179329,
336,006171.OF,,100.0,
337,006172.OF,,100.0,
338,006212.OF,,33.65849515814,
339,006275.OF,0.52023235452656,60.203886631098,
340,006360.OF,,8.2401553266531,
341,006367.OF,,100.0,
342,006393.OF,,42.06569470988,
