,jydm,jydm_mc,p00483_f002,p00483_f007,p00483_f008
1214,519324.OF,浦银安盛盛鑫定开债券A,1822019,8.850,6.0604724227143585
1215,005622.OF,博时富安3个月定开债发起式,101800733,5.590,4.3700383737190858
1216,270048.OF,广发纯债债券A,139012,3.580,2.7661498865632871
1217,002781.OF,博时聚瑞6个月定开债发起式,101800745,5.510,4.3642730123421810
1218,005831.OF,鹏华尊悦定开债发起式,101800744,3.430,3.0342468816112782
1219,005525.OF,工银瑞祥定开发起式债券,101800750,2.820,2.3705579233095875
1220,003662.OF,鹏华永盛定期开放债券,113513,0.180,0.11108034612709596520
1221,004334.OF,博时广利3个月定开债发起式,041800258,2.650,2.7116840936338828
1222,160128.SZ,南方金利定开债券A,101800759,3.540,2.7212849322027408
1223,070005.OF,嘉实债券,110045,0.140,0.12731903606341435855
1224,217022.OF,招商产业债券A,110045,0.290,0.22461488858968430941
1225,110035.OF,易方达双债增强债券A,110045,1.840,1.5617498551137083
1226,070025.OF,嘉实信用债券A,110045,0.280,0.22665731383616273906
1227,006150.OF,招商添利两年债券,1880142,9.090,6.4274030815947046
1228,519324.OF,浦银安盛盛鑫定开债券A,1826003,8.850,6.0628349497283783
1229,004655.OF,汇添富鑫汇债券A,1826003,9.600,9.8677135190799427
1230,003313.OF,中银睿享定期开放债券,1889157,0.100,0.09966036013580850450
1231,002578.OF,博时裕泉纯债债券,1889157,0.610,0.52071394021986551828
1232,005321.OF,中银证券汇宇定期开放债券,1889157,0.230,0.22291851447789176640
1233,005590.OF,添富鑫永定开债A,143712,2.650,1.8519406908194523
1234,000005.OF,嘉实增强信用定期债券,112733,8.050,6.0254690322453723
1235,650001.OF,英大纯债债券A,180017,5.280,5.4273464080626966
1236,002354.OF,博时裕腾纯债,101800769,7.800,6.2157350995650799
1237,519680.OF,交银增利债券A/B,123011,0.210,0.16668554391158111491
1238,002600.OF,易方达裕景添利6个月定期开放债券,123011,0.880,0.54459148443232039974
1239,005684.OF,财通资管鸿睿12个月定开债券A,123011,0.060,0.05543042963542819844
1240,004899.OF,中银信享定期开放债券,101800784,2.520,2.1221244202860257
1241,000005.OF,嘉实增强信用定期债券,1822021,7.650,5.7262800937293221
1242,005622.OF,博时富安3个月定开债发起式,1822021,5.590,4.3704637643911115
1243,002438.OF,创金合信尊盛纯债债券,101800773,6.170,5.0821544871044660
1244,005525.OF,工银瑞祥定开发起式债券,101800773,2.410,2.0252021300235246
1245,005439.OF,易方达恒安定开债券发起式,1822022,9.760,7.5271669212101409
1246,005854.OF,财通汇利债券,101800783,9.880,12.0309270507927546
1247,004140.OF,兴业福鑫债券,139031,1.360,1.1121401290631206
1248,005525.OF,工银瑞祥定开发起式债券,139031,0.790,0.66501038459746828941
1249,003313.OF,中银睿享定期开放债券,1889163,0.700,0.71225304134801938250
1250,005321.OF,中银证券汇宇定期开放债券,1889163,0.540,0.53105162939841182875
1251,006112.OF,易方达恒惠定开债券发起式,143736,6.820,5.4179169825827878
1252,004503.OF,鹏华永泰定期开放债券,123012,0.540,0.43444095492079979970
1253,000469.OF,富国目标齐利一年期纯债债券,143109,3.680,2.3208804101285893
1254,005525.OF,工银瑞祥定开发起式债券,139033,0.650,0.54803704962559671736
1255,003192.OF,创金合信尊丰纯债,1820037,6.160,6.3566652151349030
1256,100058.OF,富国产业债A,143094,2.590,2.0143587726140307
1257,002140.OF,博时裕诚纯债债券,111809224,9.560,7.4617437398318531
1258,000943.OF,工银中高等级信用债债券A,143029,5.150,3.9673390652880580
1259,000111.OF,易方达纯债1年定期开放债券A,139027,1.650,1.5688665492654454
1260,003280.OF,鹏华丰恒债券,139027,5.040,5.3741004525592602
1261,005525.OF,工银瑞祥定开发起式债券,139027,0.390,0.33217653242693545523
1262,001961.OF,博时裕荣纯债债券,101800805,8.130,8.4076916146826956
1263,001911.OF,博时裕恒纯债债券,101800805,5.940,4.7137637028014616
1264,004141.OF,兴业瑞丰6个月定开债券,1823005,3.290,2.7707695483266408
1265,004655.OF,汇添富鑫汇债券A,1820038,9.560,9.8292616398044241
1266,006107.OF,招商添利6个月定开债发起式A,111819319,3.160,2.6804133473666972
1267,002198.OF,博时裕达纯债,149690,0.830,0.68892407250430795841
1268,005831.OF,鹏华尊悦定开债发起式,149690,1.970,1.7466745789524326
1269,100018.OF,富国天利增长债券A,113515,0.100,0.07812842678536145955
1270,110035.OF,易方达双债增强债券A,113515,2.690,2.2759705133377933
1271,485107.OF,工银添利债券A,113515,0.830,0.63241213753699763890
1272,519680.OF,交银增利债券A/B,101800820,6.550,5.1397923624844688
1273,002754.OF,博时裕创纯债,101800817,5.280,4.0764122305075797
1274,005879.OF,中加颐兴定开债券,101800824,3.540,2.6907936786199043
1275,005936.OF,申万菱信安泰惠利纯债债券A,143259,9.200,7.5714254329447566
1276,400009.OF,东方稳健回报债券A,128042,1.320,1.3457070982846822
1277,005684.OF,财通资管鸿睿12个月定开债券A,128042,0.060,0.05408380624014546268
1278,002781.OF,博时聚瑞6个月定开债发起式,101800826,5.510,4.3630043283269652
1279,003452.OF,招商招盛纯债A,1889173,0.060,0.06169712062647866296
1280,002832.OF,工银恒享纯债债券A,018007,29.120,25.2264283004903567
1281,519225.OF,海富通集利债券,018007,80.070,100.0000000000000000
1282,004736.OF,富国鼎利纯债三个月定开债,018007,7.620,7.2562015723448584
1283,006171.OF,鹏扬淳利定期开放债券,018007,16.150,16.4914399645771239
1284,006367.OF,交银裕祥纯债债券A,018007,6.270,5.0655935864272022
1285,161115.SZ,易方达岁丰添利债券A,018008,5.220,4.5041246604838522
1286,002552.OF,华夏恒利3个月定开债券,018008,18.020,17.7000239012064913
1287,003315.OF,景顺长城政策性金融债A,018008,5.200,6.0359612755017949
1288,519784.OF,交银境尚收益债券A,018008,12.250,12.4661611769173292
1289,002198.OF,博时裕达纯债,139053,3.230,2.6759034064755751
1290,005831.OF,鹏华尊悦定开债发起式,139053,2.800,2.4744312523984300
1291,005383.OF,富国绿色纯债一年定开债券,101800833,7.460,4.9385275009008428
1292,005375.OF,建信睿和纯债定期开放债券,101800830,4.030,3.7869048935996463
1293,000147.OF,易方达高等级信用债债券A,143583,1.640,1.2248044207774932
1294,005684.OF,财通资管鸿睿12个月定开债券A,101800834,4.000,3.5444246555611834
1295,100018.OF,富国天利增长债券A,113516,0.080,0.06528962887319371170
1296,001001.OF,华夏债券A/B,113516,2.710,2.2703013679646289
1297,485107.OF,工银添利债券A,113516,0.030,0.02058077797659881875
1298,000183.OF,嘉实丰益策略定期债券,113516,0.430,0.29954878794720339018
1299,003660.OF,中加纯债两年债券A,113516,0.160,0.11251740233083608563
1300,005432.OF,上银聚鸿益三个月定开债券发起式,101800843,5.880,4.7741887178554226
1301,000552.OF,中加纯债一年A,101800848,7.750,5.3695167363033495
1302,000139.OF,富国国有企业债债券A/B,041800281,2.690,2.1747936777452514
1303,003983.OF,鹏华丰惠债券,139059,0.820,0.67188566780008610473
1304,003662.OF,鹏华永盛定期开放债券,143933,9.070,5.6057987181088570
1305,160128.SZ,南方金利定开债券A,149794,0.680,0.52484921032422175405
1306,006076.OF,创金合信恒利超短债债券A,149794,0.150,0.11591715507171536968
1307,005073.OF,永赢永益债券A,101800854,4.640,3.8490528032540294
1308,003313.OF,中银睿享定期开放债券,1889176,2.040,2.0824347395344634
1309,005321.OF,中银证券汇宇定期开放债券,1889176,0.630,0.62106038014390535905
1310,006112.OF,易方达恒惠定开债券发起式,1889176,3.530,2.7999957284580802
1311,519680.OF,交银增利债券A/B,113517,0.520,0.40725979335473438190
1312,100018.OF,富国天利增长债券A,113517,0.040,0.02953246100948602558
1313,001001.OF,华夏债券A/B,113517,0.470,0.39595520670292593711
1314,485107.OF,工银添利债券A,113517,0.090,0.06918364649306533915
1315,002395.OF,鹏华丰尚定期开放债券A,113517,2.480,4.2653161236414192
1316,003662.OF,鹏华永盛定期开放债券,113517,0.350,0.21332760317689224319
1317,004821.OF,国寿安保安吉纯债半年定开债券发起式,113517,0.230,0.17885112730797428407
1318,002109.OF,博时裕丰3个月定开债发起式,112740,6.690,5.6776834871414191
1319,004672.OF,华夏短债债券A,112740,4.270,4.7238020411587922
1320,004672.OF,华夏短债债券A,143330,4.310,4.7631046730384811
1321,002781.OF,博时聚瑞6个月定开债发起式,139040,4.060,3.2157968075681230
1322,000137.OF,民生加银岁岁增利债券A,180211,10.350,6.9757561836884793
1323,002377.OF,建信睿怡纯债A,180211,5.830,4.5873975982299833
1324,002817.OF,招商招恒纯债A,180211,47.880,51.7475537520044507
1325,002483.OF,富国泰利定期开放债券发起式,180211,7.340,6.0079946877374296
1326,003445.OF,中加丰享纯债债券,180211,5.280,5.1186432094781896
1327,519776.OF,交银裕盈纯债债券A,180211,8.560,6.6796947997282288
1328,003454.OF,招商招通纯债A,180211,6.720,7.1390734278061270
1329,004307.OF,博时富元纯债债券,180211,8.220,6.1894612526915724
1330,004124.OF,民生加银鑫升,180211,7.260,7.6390968908575214
1331,004911.OF,中加纯债定开债券A,180211,15.450,14.6823579842267079
1332,004498.OF,鹏华丰源债券,180211,11.820,11.5951090703820993
1333,005410.OF,添富鑫盛定开债A,180211,3.980,2.6756483611102971
1334,005606.OF,招商招鸿6个月定开债发起式,180211,10.160,9.0360559853103689
1335,005710.OF,兴业嘉润3个月定开债券发起式,180211,9.330,7.8489204687414305
1336,005703.OF,永赢增益债券A,180211,22.420,18.5421744142165671
1337,005631.OF,博时富乾3个月定开债发起式,180211,17.910,17.4767750583624124
1338,004956.OF,中银证券安誉债券A,180211,45.420,44.1957881069665864
1339,005393.OF,南方卓利3个月定开债发起式,180211,6.720,6.8407748396658693
1340,006107.OF,招商添利6个月定开债发起式A,180211,3.320,2.8185560136482726
1341,005864.OF,国投瑞银顺达纯债债券,180211,7.020,5.5053976833808799
1342,000111.OF,易方达纯债1年定期开放债券A,143547,4.140,3.9415695906028319
1343,001578.OF,博时裕瑞纯债债券,101800869,8.360,9.5683728577219499
1344,519324.OF,浦银安盛盛鑫定开债券A,101800863,8.820,6.0433441018627147
1345,003863.OF,招商招祥纯债A,101800863,5.270,4.8813044417866757
1346,005631.OF,博时富乾3个月定开债发起式,149702,1.440,1.4039560833280661
1347,005525.OF,工银瑞祥定开发起式债券,139065,0.200,0.16597323525833818630
1348,519680.OF,交银增利债券A/B,128044,0.340,0.26780499517286085899
1349,100018.OF,富国天利增长债券A,128044,0.070,0.05985440769791968635
1350,400009.OF,东方稳健回报债券A,128044,0.180,0.18379357749628025763
1351,002985.OF,中银季季红定期开放债券,128044,0.160,0.13476821684036893517
1352,005754.OF,平安短债A,101800892,1.020,0.96886770529983728404
1353,004027.OF,广发景源纯债A,1880163,4.330,3.3302296992936871
1354,003192.OF,创金合信尊丰纯债,1820041,7.310,7.5415028722433324
1355,005781.OF,华富富瑞3个月定期开放债券,1820041,7.490,6.2487720551256118
1356,005703.OF,永赢增益债券A,1820041,9.630,7.9651567585846436
1357,270048.OF,广发纯债债券A,139070,5.260,4.0570198336261544
1358,005525.OF,工银瑞祥定开发起式债券,139070,0.080,0.06638272090589930073
1359,003809.OF,招商招顺纯债A,101800900,6.610,5.3104426207701991
1360,000187.OF,华泰柏瑞丰盛纯债债券A,101800903,8.260,7.0900453995687917
1361,005171.OF,富国景利纯债债券,101800898,4.690,3.5589161437250755
1362,004052.OF,华夏鼎智债券A,1889201,1.400,1.2813927016678649
1363,005772.OF,工银瑞景定开发起式债券,1889201,0.590,0.51447919172246739444
1364,002445.OF,兴业丰泰债券,139088,0.610,0.59070977990206591594
1365,002864.OF,广发安泽短债A,149768,0.580,0.50215649203381625612
1366,004238.OF,永赢瑞益债券A,101800913,3.550,2.8775974088113474
1367,005171.OF,富国景利纯债债券,101800913,6.730,5.1061407035426848
1368,000111.OF,易方达纯债1年定期开放债券A,143679,4.170,3.9710624811104439
1369,003952.OF,兴业嘉瑞6个月定开债券A,1828004,5.010,3.9617926866196244
1370,004555.OF,南方和元A,1828004,7.160,6.2026953540236394
1371,100072.OF,富国强回报定期开放债券A,1880169,4.020,2.7805420788669527
1372,000516.OF,富国祥利一年期定期开放债券型A,1880169,4.210,3.2378782267933569
1373,161014.SZ,富国汇利回报定期开放债券,127850,4.170,3.1736983356021454
1374,003445.OF,中加丰享纯债债券,1822027,4.830,4.6859587628271856
1375,004923.OF,华夏鼎祥三个月定期开放债券A,149755,0.450,0.41844841773635277797
1376,002578.OF,博时裕泉纯债债券,1889203,1.190,1.00672542131593177047
1377,002929.OF,博时聚盈纯债债券,1820044,4.620,4.6762004997846830
1378,004655.OF,汇添富鑫汇债券A,1820044,9.540,9.8081131062028889
1379,002568.OF,博时裕发纯债债券,101800938,4.940,4.6876206018237752
1380,000139.OF,富国国有企业债债券A/B,041800311,2.690,2.1730712394300389
1381,005525.OF,工银瑞祥定开发起式债券,139089,0.100,0.08297018463557915867
1382,004052.OF,华夏鼎智债券A,1889210,1.960,1.7988235554630926
1383,004020.OF,广发景祥纯债,1889210,2.030,1.8380290059214346
1384,005435.OF,国投瑞银顺银债券,1889210,1.660,1.3427756028203623
1385,003192.OF,创金合信尊丰纯债,1828005,6.160,6.3585293398314235
1386,003746.OF,广发汇瑞3个月定期开放债券,1828005,8.790,7.6265382663588426
1387,164703.SZ,汇添富纯债(LOF),1828005,6.420,5.7121804586825645
1388,005703.OF,永赢增益债券A,1828005,9.740,8.0588737503061754
1389,519322.OF,浦银安盛盛元定开债券A,101800961,2.280,2.2578863264262396
1390,519680.OF,交银增利债券A/B,128045,0.720,0.56741177225682971501
1391,100018.OF,富国天利增长债券A,128045,0.070,0.05472227488557295504
1392,001001.OF,华夏债券A/B,128045,1.810,1.5213553331840951
1393,110035.OF,易方达双债增强债券A,128045,2.560,2.1696241405589386
1394,485107.OF,工银添利债券A,128045,0.260,0.19623508730429888833
1395,003660.OF,中加纯债两年债券A,128045,0.200,0.14541055148833868070
1396,161117.SZ,易方达永旭定期开放债券,101800966,3.880,2.3541496561062624
1397,002755.OF,博时裕盛纯债,101800968,4.140,4.8676289788146393
1398,100018.OF,富国天利增长债券A,108604,1.630,1.3121911687773788
1399,004061.OF,华夏鼎隆债券A,108604,16.830,13.5189116747527869
1400,005398.OF,鹏扬淳优债券,108604,34.190,28.9519347562784085
1401,006171.OF,鹏扬淳利定期开放债券,108604,34.290,35.0132771041075707
1402,110035.OF,易方达双债增强债券A,108603,8.560,7.2522427919934445
1403,000207.OF,建信双债增强A,108603,7.540,8.3134733789588969
1404,003315.OF,景顺长城政策性金融债A,108603,21.350,24.7985162219133135
1405,003289.OF,创金合信尊泰纯债,108603,82.830,100.0000000000000000
1406,004655.OF,汇添富鑫汇债券A,1820049,7.150,7.3539219114429188
1407,006107.OF,招商添利6个月定开债发起式A,101800975,3.070,2.6098937443374736
1408,003440.OF,招商招享纯债A,111810411,3.820,3.3440579286930042
1409,675041.OF,西部利得合享A,149808,1.360,1.0932822123780629
1410,000105.OF,建信安心回报定期开放债券A,112761,7.810,6.3136301599368595
1411,005525.OF,工银瑞祥定开发起式债券,139107,0.200,0.16585820430320864498
1412,217003.OF,招商安泰债券A,101800988,5.970,4.9390543912661864
1413,001578.OF,博时裕瑞纯债债券,101801005,5.610,6.4210555777613479
1414,002483.OF,富国泰利定期开放债券发起式,101801000,6.310,5.1669545881694429
1415,162715.SZ,广发聚源债券(LOF)A,180212,4.860,4.4892445478675467
1416,002175.OF,博时裕乾纯债A,180212,17.040,15.0816394123854919
1417,519762.OF,交银裕通纯债债券A,180212,29.650,23.8199077140103485
1418,002143.OF,博时裕坤3个月定开债发起式,180212,3.450,3.5156702650392760
1419,002716.OF,博时裕通3个月定开债发起式A,180212,45.330,46.8158985161693558
1420,002452.OF,民生加银和鑫定开债券发起式,180212,16.050,12.7050766574619058
1421,003428.OF,中加丰盈一年定期开放债券型发起式,180212,18.120,17.9855610379246566
1422,003268.OF,博时悦楚纯债债券A,180212,7.980,7.4296262961160144
1423,003260.OF,博时利发纯债债券A,180212,9.500,9.1065567448714888
1424,002970.OF,博时裕昂纯债债券,180212,6.380,6.0957877817071389
1425,003671.OF,兴业裕恒债券,180212,11.720,12.3560283087432026
1426,519776.OF,交银裕盈纯债债券A,180212,11.980,9.3441801720150781
1427,004366.OF,博时汇享纯债债券A,180212,18.450,17.3395305591888099
1428,003188.OF,博时聚源纯债债券A,180212,32.430,29.2117431203894629
1429,004728.OF,中欧瑾泰债券A,180212,12.580,9.9264308892100455
1430,004689.OF,博时丰庆纯债债券,180212,18.130,16.6672160870281853
1431,005719.OF,招商招诚半年定开债发起式,180212,17.730,15.7946735534627471
1432,005972.OF,交银裕如纯债债券A,180212,16.280,14.2273215130317453
1433,005898.OF,浦银安盛盛泽定开债券,180212,9.220,7.8353054275440120
1434,006037.OF,国泰瑞和纯债债券,180212,5.570,5.2639067140155388
1435,006212.OF,东方臻选纯债债券A,180212,29.640,22.0197390817704927
1436,004020.OF,广发景祥纯债,1889207,2.180,1.9774774712248732
1437,005772.OF,工银瑞景定开发起式债券,1889207,0.890,0.77702200472175888448
1438,004438.OF,鹏华永安定期开放债券,101801021,6.080,4.0811586900771712
1439,000516.OF,富国祥利一年期定期开放债券型A,101801025,3.800,2.9260063299110835
1440,003313.OF,中银睿享定期开放债券,1889225,0.380,0.38740804734873537153
1441,003949.OF,兴全稳泰债券A,1889225,2.760,2.0971453012598036
1442,005321.OF,中银证券汇宇定期开放债券,1889225,0.590,0.57769826969704128288
1443,002438.OF,创金合信尊盛纯债债券,101801043,5.120,4.2153345640361775
1444,002549.OF,嘉实稳祥纯债债券A,011801752,4.540,4.3210005110769359
1445,002552.OF,华夏恒利3个月定开债券,041800336,8.930,8.7760951759347504
1446,161117.SZ,易方达永旭定期开放债券,041800335,3.750,2.2763619316204219
1447,000111.OF,易方达纯债1年定期开放债券A,041800335,4.110,3.9178976653269854
1448,002864.OF,广发安泽短债A,139091,0.700,0.60314166091927671838
1449,005525.OF,工银瑞祥定开发起式债券,139091,0.200,0.16587463729679857945
1450,005897.OF,平安合颖定开债,1820051,9.730,7.3327406566527385
1451,004614.OF,鹏扬利泽债券A,143767,2.770,2.4055150473836186
1452,005897.OF,平安合颖定开债,139100,9.560,7.2018296367359967
1453,000516.OF,富国祥利一年期定期开放债券型A,1880167,3.850,2.9677190223162026
1454,000295.OF,鹏华丰实定期开放债券A,143789,9.630,5.1535968439127205
1455,002445.OF,兴业丰泰债券,111814175,7.750,7.5343437564371099
1456,006066.OF,中加颐睿纯债债券A,101801063,3.350,2.5146906837393932
1457,002781.OF,博时聚瑞6个月定开债发起式,101801060,5.460,4.3224064398400612
1458,004655.OF,汇添富鑫汇债券A,1826004,9.550,9.8196486699855445
1459,004555.OF,南方和元A,1826004,7.200,6.2375007916274342
1460,002868.OF,鹏华丰茂债券,139112,0.970,0.83634592103639986535
1461,002864.OF,广发安泽短债A,139112,0.860,0.74731133285593148586
1462,003209.OF,鹏华丰达债券,139112,0.780,0.62726350649918173476
1463,003983.OF,鹏华丰惠债券,139112,0.950,0.77525269361548396700
1464,004438.OF,鹏华永安定期开放债券,139112,2.930,1.9681513744585124
1465,002904.OF,博时安仁一年定开债发起式A,143785,7.900,9.3357467798521346
1466,485107.OF,工银添利债券A,113518,0.050,0.03536443249670903377
1467,000244.OF,天弘稳利定期开放A,113518,0.110,0.08426833116181257097
1468,519138.OF,海富通瑞祥一年定开债券,113518,0.050,0.03091090860405727009
1469,161117.SZ,易方达永旭定期开放债券,101801079,3.850,2.3381411678787416
1470,003280.OF,鹏华丰恒债券,101801077,4.170,4.4463933213421155
1471,003949.OF,兴全稳泰债券A,1889250,1.070,0.81102153187797126500
1472,002929.OF,博时聚盈纯债债券,1889251,5.460,5.5217939450559503
1473,006360.OF,财通资管鸿益中短债债券A,041800343,3.490,3.3045024993855412
1474,002377.OF,建信睿怡纯债A,180312,3.220,2.5372009780677713
1475,004555.OF,南方和元A,180312,7.060,6.1159870708703261
1476,004498.OF,鹏华丰源债券,180312,6.690,6.5576856267050879
1477,004031.OF,鑫元添利三个月定期开放债券,180312,101.340,100.0000000000000000
1478,005606.OF,招商招鸿6个月定开债发起式,180312,8.880,7.8910547037493014
1479,005648.OF,招商添琪3个月定开债发起式A,180312,2.780,2.4549875042623013
1480,005853.OF,财通聚利债券,180312,9.830,11.4306882710022634
1481,000516.OF,富国祥利一年期定期开放债券型A,143808,4.050,3.1155209957383410
1482,261001.OF,景顺长城稳定收益债券A,149920,9.510,9.0299642532082579
1483,004438.OF,鹏华永安定期开放债券,139124,5.860,3.9363027489170247
1484,003660.OF,中加纯债两年债券A,143812,4.750,3.3997797718380935
1485,160515.SZ,博时安丰18个月定开债A,139110,3.330,2.6066716580450545
1486,004956.OF,中银证券安誉债券A,149912,2.490,2.4260376592149986
1487,005740.OF,易方达恒信定开债券发起式,011801808,2.430,1.6445151477053108
1488,002578.OF,博时裕泉纯债债券,1889242,4.000,3.4001327806808220
1489,004052.OF,华夏鼎智债券A,1889242,0.550,0.50169349888336863690
1490,005525.OF,工银瑞祥定开发起式债券,139121,0.390,0.33181500656795689680
1491,519324.OF,浦银安盛盛鑫定开债券A,143814,8.790,6.0209000952295264
1492,160515.SZ,博时安丰18个月定开债A,149931,0.460,0.36093248341880785573
1493,002781.OF,博时聚瑞6个月定开债发起式,149931,1.340,1.0585053633616743
1494,005525.OF,工银瑞祥定开发起式债券,139150,0.300,0.24883660543558277089
1495,002381.OF,东海祥瑞A,101801106,9.770,10.3648621910456265
1496,000205.OF,易方达投资级信用债债券A,101801110,3.200,2.6848006893115287
1497,005853.OF,财通聚利债券,1880213,9.820,11.4149847695436980
1498,002381.OF,东海祥瑞A,101801105,9.680,10.2720666167388731
1499,003260.OF,博时利发纯债债券A,180313,12.180,11.6773819018822822
1500,002970.OF,博时裕昂纯债债券,180313,17.880,17.0715816206211241
1501,004322.OF,创金尊隆纯债A,180313,9.830,8.7694655429542538
1502,003039.OF,广发集富纯债A,180313,4.610,4.5177832117496312
1503,004366.OF,博时汇享纯债债券A,180313,11.790,11.0802244795502026
1504,005710.OF,兴业嘉润3个月定开债券发起式,180313,9.990,8.4045717413379617
1505,006037.OF,国泰瑞和纯债债券,180313,12.180,11.5170733886370190
1506,003746.OF,广发汇瑞3个月定期开放债券,1889264,4.430,3.8453165430742156
1507,002143.OF,博时裕坤3个月定开债发起式,156008,2.040,2.0775816145660064
1508,100058.OF,富国产业债A,143652,2.530,1.9682254596923468
1509,002864.OF,广发安泽短债A,149969,0.210,0.18249360997702844588
1510,160515.SZ,博时安丰18个月定开债A,149975,3.230,2.5265273839316550
1511,005841.OF,富国尊利纯债定期开放债券型发起式,143825,2.880,1.9998888702719740
1512,005525.OF,工银瑞祥定开发起式债券,139152,0.390,0.33181500656795689680
1513,005525.OF,工银瑞祥定开发起式债券,139207,0.390,0.33194647051667637259
1514,004923.OF,华夏鼎祥三个月定期开放债券A,139177,0.330,0.31277850234024912844
1515,160515.SZ,博时安丰18个月定开债A,139157,2.670,2.0849253265691195
1516,003746.OF,广发汇瑞3个月定期开放债券,1889274,6.210,5.3917903926485925
1517,004052.OF,华夏鼎智债券A,1889273,1.070,0.98039750187955937334
1518,004020.OF,广发景祥纯债,1889273,2.210,2.0035306301330195
1519,005435.OF,国投瑞银顺银债券,1889273,1.900,1.5368672872015419
1520,005383.OF,富国绿色纯债一年定开债券,1880203,7.670,5.0742617320298314
1521,519206.OF,万家年年恒荣A,101801133,4.670,2.7741835634962489
1522,100066.OF,富国纯债债券发起式A/B,011801904,4.570,3.4384742357918103
1523,161019.SZ,富国新天锋债券(LOF)A,011801904,3.240,2.9420582587773025
1524,004736.OF,富国鼎利纯债三个月定开债,011801904,6.960,6.6297574162445662
1525,001993.OF,博时裕泰纯债债券,1880205,7.920,5.9272762309049646
1526,005854.OF,财通汇利债券,101801150,9.720,11.8368985797659665
1527,005854.OF,财通汇利债券,101801147,9.700,11.8066905543366462
1528,005525.OF,工银瑞祥定开发起式债券,139182,0.200,0.16580890532243884156
1529,002625.OF,博时安怡6个月定开债,111818282,12.450,9.9541374806679293
1530,002549.OF,嘉实稳祥纯债债券A,011801926,4.540,4.3227199700944755
1531,005398.OF,鹏扬淳优债券,111817197,6.510,5.5099883847145939
1532,006107.OF,招商添利6个月定开债发起式A,101801155,3.330,2.8291395243714578
1533,003651.OF,博时丰达6个月定开债发起式,1820058,2.940,2.5284407367023739
1534,002864.OF,广发安泽短债A,139200,0.580,0.50185742743682822616
1535,002445.OF,兴业丰泰债券,139189,0.400,0.39340144775465629741
1536,005024.OF,南方兴利半年定开债券发起,139189,1.990,1.5835456334701007
1537,005442.OF,兴业安和6个月定开债券发起式,139189,2.460,1.8285500551242124
1538,005525.OF,工银瑞祥定开发起式债券,139189,0.390,0.33171640860641728996
1539,002140.OF,博时裕诚纯债债券,111808251,9.690,7.5578542855614832
1540,530021.OF,建信纯债A,180024,2.570,2.0423357729705731
1541,160618.SZ,鹏华丰泽债券(LOF),180024,7.710,7.4010671177125333
1542,000346.OF,建信安心回报6个月定期开放债券A,180024,27.570,21.0151182540401407
1543,000105.OF,建信安心回报定期开放债券A,180024,26.970,21.7959334504975689
1544,002395.OF,鹏华丰尚定期开放债券A,180024,7.420,12.7504443565116037
1545,003327.OF,万家鑫璟纯债A,180024,14.430,11.1815925984890528
1546,004388.OF,鹏华丰享债券,180024,6.660,5.0904762755750899
1547,100018.OF,富国天利增长债券A,128046,0.030,0.02774170633636813736
1548,070005.OF,嘉实债券,128046,0.030,0.02690983347432343465
1549,217022.OF,招商产业债券A,128046,0.020,0.01944460796167757996
1550,485107.OF,工银添利债券A,128046,0.040,0.03249428491031006100
1551,001911.OF,博时裕恒纯债债券,1880190,7.950,6.3041366656901895
1552,004141.OF,兴业瑞丰6个月定开债券,041800371,3.200,2.6933215320360648
1553,005754.OF,平安短债A,041800371,1.110,1.0558088299355349
1554,000546.OF,兴业定开债券A,143867,4.280,3.3151520056678160
1555,003214.OF,易方达富惠纯债债券A,101801189,2.310,1.7731779883956687
1556,161117.SZ,易方达永旭定期开放债券,101801187,3.810,2.3135647563745196
1557,002466.OF,博时裕新纯债,180214,6.920,5.8794019224560958
1558,006053.OF,中航瑞景3个月定开A,180214,9.710,8.8241431223015545
1559,004923.OF,华夏鼎祥三个月定期开放债券A,156064,0.450,0.41884830378114026558
1560,002930.OF,博时聚润纯债债券,011802003,6.910,7.0776528881412715
1561,002754.OF,博时裕创纯债,101801205,5.160,3.9895171627711518
1562,003651.OF,博时丰达6个月定开债发起式,1820059,2.940,2.5274434225374188
1563,002466.OF,博时裕新纯债,1820062,5.880,4.9954042951210091
1564,004459.OF,鑫元瑞利定开债券,1820062,4.980,5.0669532121963660
1565,003313.OF,中银睿享定期开放债券,1889298,1.050,1.0721909523675833
1566,005740.OF,易方达恒信定开债券发起式,041800379,3.480,2.3537466218630818
1567,005590.OF,添富鑫永定开债A,011802043,2.800,1.9524922966390577
1568,001545.OF,博时裕嘉3个月定开债发起式,1820061,6.640,5.5756064188356086
1569,002750.OF,工银泰享三年理财债券,1820061,6.750,7.1570074998586839
1570,002698.OF,博时裕利纯债债券,1820061,6.000,6.0882377275580141
1571,519324.OF,浦银安盛盛鑫定开债券A,1820061,8.720,5.9760120819631497
1572,004459.OF,鑫元瑞利定开债券,1820061,5.800,5.8960161391641619
1573,005383.OF,富国绿色纯债一年定开债券,127889,7.420,4.9103291923212289
1574,003417.OF,中加丰泽纯债,101801238,6.750,5.5972711183326905
1575,485105.OF,工银增强收益债券A,156149,1.320,1.4250349531113695
1576,002991.OF,嘉实稳鑫纯债债券,011802071,3.900,3.1542045254733087
1577,005024.OF,南方兴利半年定开债券发起,139216,0.990,0.79161592129925620605
1578,005631.OF,博时富乾3个月定开债发起式,139216,1.390,1.3554094859437261
