,jydm,jydm_mc,p00483_f002,p00483_f007,p00483_f008
375,003428.OF,中加丰盈一年定期开放债券型发起式,1620013,9.010,6.8780337647671284
376,002927.OF,长盛盛和纯债A,136268,5.710,5.0617238886090152
377,002548.OF,嘉实稳瑞纯债债券,1622003,6.050,5.1060592691457948
378,002991.OF,嘉实稳鑫纯债债券,1622003,5.800,4.8715473918883433
379,001961.OF,博时裕荣纯债债券,061607004,1.170,1.2019875704613403
380,003454.OF,招商招通纯债A,112343,9.670,10.1426072304143797
381,003309.OF,兴业启元一年定开债券A,136276,8.510,8.7554385598245728
382,000546.OF,兴业定开债券A,136247,8.880,5.0367108718764515
383,003309.OF,兴业启元一年定开债券A,127418,8.280,8.5121582118452096
384,002268.OF,兴业丰利债券,1605049,8.530,8.9330389117201851
385,003746.OF,广发汇瑞3个月定期开放债券,1620015,5.360,5.5866447518162104
386,002445.OF,兴业丰泰债券,1605052,6.200,5.5828345055060121
387,519784.OF,交银境尚收益债券A,136304,7.500,4.0005808444794703
388,161014.SZ,富国汇利回报定期开放债券,113010,0.120,0.08167705617610016080
389,003660.OF,中加纯债两年债券A,136313,8.290,5.8651315182395383
390,003417.OF,中加丰泽纯债,136313,7.840,6.9551435103648176
391,004655.OF,汇添富鑫汇债券A,136320,8.110,8.9116141504928347
392,003209.OF,鹏华丰达债券,1680133,5.900,4.5274521108053689
393,002927.OF,长盛盛和纯债A,1680133,8.920,7.9082944677325201
394,002868.OF,鹏华丰茂债券,1680133,9.700,7.5843131477578141
395,519782.OF,交银裕隆纯债债券A,101658015,7.050,5.4284738630971005
396,002750.OF,工银泰享三年理财债券,130856,8.620,6.5128954358119933
397,002268.OF,兴业丰利债券,1605042,9.470,9.9194661996412312
398,002600.OF,易方达裕景添利6个月定期开放债券,1680140,4.330,3.5962907549854307
399,003290.OF,长城久稳债券A,101654028,9.740,9.7718454749187983
400,002904.OF,博时安仁一年定开债发起式A,136201,7.680,6.6727990945980261
401,002268.OF,兴业丰利债券,130865,8.880,9.3050827753646372
402,001545.OF,博时裕嘉3个月定开债发起式,160210,11.380,12.4721445080769667
403,002750.OF,工银泰享三年理财债券,130887,9.970,7.5346723067334408
404,002750.OF,工银泰享三年理财债券,130895,7.120,5.3805946876696171
405,004956.OF,中银证券安誉债券A,160412,1.230,12.6286701502230636
406,002109.OF,博时裕丰3个月定开债发起式,160413,7.940,5.9112161263672312
407,003162.OF,博时富宁纯债债券,160413,4.700,4.8483644444621924
408,002927.OF,长盛盛和纯债A,136361,5.560,4.9333984942499134
409,002445.OF,兴业丰泰债券,130909,6.340,5.7083820526692379
410,002445.OF,兴业丰泰债券,1605101,5.460,4.9142248826373013
411,000469.OF,富国目标齐利一年期纯债债券,136370,3.310,2.5637717531673194
412,005124.OF,易方达恒益定开债券发起式,112376,2.300,1.6752862627274338
413,002336.OF,创金合信尊享纯债债券A,1689080,0.230,0.23191552018107093282
414,485105.OF,工银增强收益债券A,120001,1.340,1.1706167352126084
415,161115.SZ,易方达岁丰添利债券A,120001,3.190,3.0390150973832989
416,002600.OF,易方达裕景添利6个月定期开放债券,120001,0.090,0.07472301413133486798
417,003660.OF,中加纯债两年债券A,1680195,7.380,5.2172913237597474
418,000552.OF,中加纯债一年A,136386,6.520,3.9676983326489436
419,002143.OF,博时裕坤3个月定开债发起式,160415,6.900,6.1339226423999519
420,000402.OF,工银纯债债券A,160415,2.860,2.4946800253612652
421,002550.OF,嘉实稳荣债券,160415,5.810,4.4843433205676954
422,002143.OF,博时裕坤3个月定开债发起式,160416,6.780,6.0279209650672089
423,003290.OF,长城久稳债券A,160416,38.480,38.6253467731585235
424,002336.OF,创金合信尊享纯债债券A,160417,28.090,28.4636514928626468
425,000402.OF,工银纯债债券A,160008,5.820,5.0691768893383066
426,004052.OF,华夏鼎智债券A,101651023,4.230,4.5062705393388749
427,002625.OF,博时安怡6个月定开债,1680227,9.710,6.7358023078266242
428,002445.OF,兴业丰泰债券,130937,8.340,7.5067450829828450
429,002625.OF,博时安怡6个月定开债,136415,9.850,6.8362750435175404
430,001545.OF,博时裕嘉3个月定开债发起式,101653022,5.720,6.2642204875904572
431,002929.OF,博时聚盈纯债债券,101653023,9.110,8.8371346863141950
432,004655.OF,汇添富鑫汇债券A,136427,8.130,8.9351204879091696
433,000254.OF,长城定期开放债券A,101661019,2.730,2.1280139787523522
434,003209.OF,鹏华丰达债券,101661019,6.800,5.2180945694981030
435,002552.OF,华夏恒利3个月定开债券,136417,9.600,7.0462869838397273
436,002755.OF,博时裕盛纯债,1621015,9.330,8.9858195531287380
437,002552.OF,华夏恒利3个月定开债券,136436,9.300,6.8228562509027887
438,004655.OF,汇添富鑫汇债券A,136436,8.110,8.9188468696978608
439,005124.OF,易方达恒益定开债券发起式,136380,2.400,1.7511298403537767
440,000943.OF,工银中高等级信用债债券A,136452,5.610,4.8486792256337606
441,003662.OF,鹏华永盛定期开放债券,136452,9.270,5.9636166300603835
442,003155.OF,中加丰尚纯债债券A,101673008,5.710,5.6973778562606256
443,003289.OF,创金合信尊泰纯债,160306,30.980,30.9094191745925415
444,002552.OF,华夏恒利3个月定开债券,136449,9.310,6.8290808536659033
445,002483.OF,富国泰利定期开放债券发起式,136396,6.380,5.4089947294419073
446,002552.OF,华夏恒利3个月定开债券,136455,9.290,6.8187065157273790
447,003193.OF,创金合信尊智纯债A,136456,9.120,6.8680774946207203
448,005388.OF,兴业安弘3个月定开债券发起式,136421,7.770,5.6580201629290593
449,000345.OF,鹏华丰融定期开放债券,127435,9.750,5.7835148805018782
450,004911.OF,中加纯债定开债券A,1622008,6.530,6.6674416627733520
451,002445.OF,兴业丰泰债券,140057,5.770,5.1904853318441214
452,002268.OF,兴业丰利债券,1605253,7.210,7.5582141837307549
453,519784.OF,交银境尚收益债券A,101655011,8.540,4.5516874778451597
454,001299.OF,兴业添利债券,061608001,2.470,2.2013531845393928
455,003102.OF,长盛盛裕纯债A,101652025,5.670,5.3743033038310694
456,003605.OF,景顺长城景泰汇利定期开放债券A,101660049,4.280,3.2835080812624670
457,002336.OF,创金合信尊享纯债债券A,1620027,6.320,6.4041328569883763
458,002781.OF,博时聚瑞6个月定开债发起式,131799,0.940,0.71551008024258622642
459,485105.OF,工银增强收益债券A,132006,0.690,0.60218372960584737832
460,002483.OF,富国泰利定期开放债券发起式,136503,3.800,3.2239739886300845
461,002755.OF,博时裕盛纯债,131837,9.310,8.9730361496388689
462,002336.OF,创金合信尊享纯债债券A,131708,0.370,0.37303713436749972626
463,005442.OF,兴业安和6个月定开债券发起式,136513,6.940,6.0752473238385295
464,004923.OF,华夏鼎祥三个月定期开放债券A,136513,2.610,2.0946705758956962
465,519784.OF,交银境尚收益债券A,136141,6.440,3.4315039727269750
466,003102.OF,长盛盛裕纯债A,101661025,5.650,5.3519033734201866
467,161014.SZ,富国汇利回报定期开放债券,136543,4.430,3.1209631119678584
468,164703.SZ,汇添富纯债(LOF),136544,7.520,8.7157132202481721
469,003269.OF,招商招乾3个月定开债发起式A,1628012,8.460,8.6135379108477030
470,003452.OF,招商招盛纯债A,1628013,5.620,5.7282356176242920
471,164703.SZ,汇添富纯债(LOF),136555,7.360,8.5288403933533073
472,003209.OF,鹏华丰达债券,127446,5.900,4.5312144061088324
473,004122.OF,兴银长益三个月定开债,101652030,4.760,4.0103337851963195
474,004052.OF,华夏鼎智债券A,136558,5.760,6.1424705200077325
475,002991.OF,嘉实稳鑫纯债债券,1622009,3.850,3.2375635072726840
476,004140.OF,兴业福鑫债券,1622009,8.840,7.5684993834215184
477,004910.OF,中加颐享纯债债券A,1622009,6.580,5.2916788843817858
478,162715.SZ,广发聚源债券(LOF)A,160420,11.800,14.3459655614841301
479,003673.OF,中加丰裕纯债债券A,160420,9.260,8.3592910795935565
480,003289.OF,创金合信尊泰纯债,160421,7.330,7.3125297052625804
481,005590.OF,添富鑫永定开债A,136577,4.290,3.2290988446013948
482,005124.OF,易方达恒益定开债券发起式,136577,2.340,1.7022992273820748
483,002268.OF,兴业丰利债券,140196,7.710,8.0827551475283726
484,002336.OF,创金合信尊享纯债债券A,131848,0.780,0.78599638320605183890
485,004859.OF,泰康年年红纯债一年债券,112419,6.010,4.0067569940706425
486,004438.OF,鹏华永安定期开放债券,112419,7.590,4.7266868037389454
487,650001.OF,英大纯债债券A,128013,0.400,0.35077817793891792290
488,000346.OF,建信安心回报6个月定期开放债券A,128013,0.000,0.000023189976491226979225
489,002600.OF,易方达裕景添利6个月定期开放债券,128013,0.380,0.31437919424778407625
490,000205.OF,易方达投资级信用债债券A,136600,3.870,2.9663412197616332
491,004920.OF,富国泓利纯债债券型发起式A,112423,2.880,2.2171627290565358
492,000111.OF,易方达纯债1年定期开放债券A,112425,4.490,3.6321349386315113
493,161117.SZ,易方达永旭定期开放债券,112425,3.370,2.5453233390338764
494,004797.OF,国寿安保安盛纯债3个月定开债券发起式,101658044,5.210,4.2354767113026369
495,003155.OF,中加丰尚纯债债券A,160309,28.790,28.7003390389799640
496,000355.OF,南方丰元信用增强债券A,019547,9.490,7.0949058978585733
497,002904.OF,博时安仁一年定开债发起式A,1622015,7.680,6.6714537721999216
498,003809.OF,招商招顺纯债A,127450,5.540,4.3266166965071465
499,485107.OF,工银添利债券A,160213,6.470,5.2913545584139845
500,519718.OF,交银纯债债券A/B,116239,0.420,0.32209708610493755768
501,519680.OF,交银增利债券A/B,116239,0.910,0.73861068760399830520
502,005705.OF,永赢恒益债券,1620042,4.770,6.4516596710123927
503,001961.OF,博时裕荣纯债债券,131874,0.970,0.99982182585162427406
504,001246.OF,兴银长乐定开债,131874,0.180,0.15328783780221624295
505,002524.OF,兴业福益债券,131874,2.800,2.9741784603150957
506,001246.OF,兴银长乐定开债,131875,0.350,0.30345003345569120750
507,001299.OF,兴业添利债券,142151,0.090,0.08312498014626339552
508,001246.OF,兴银长乐定开债,142151,0.620,0.53436196560358536692
509,002466.OF,博时裕新纯债,142151,0.520,0.52875783993112931547
510,000205.OF,易方达投资级信用债债券A,101654080,3.900,2.9844710428425844
511,002377.OF,建信睿怡纯债A,101654080,5.680,5.0832168251893077
512,005590.OF,添富鑫永定开债A,112445,4.780,3.5970675447429768
513,004920.OF,富国泓利纯债债券型发起式A,136701,4.080,3.1452504007509113
514,005841.OF,富国尊利纯债定期开放债券型发起式,136701,2.890,2.4750136662678274
515,004334.OF,博时广利3个月定开债发起式,101651048,4.570,4.6704898622770776
516,004978.OF,富国聚利纯债三个月定开债发起式,136721,8.390,8.0499759373629386
517,003193.OF,创金合信尊智纯债A,136718,8.440,6.3507811647095178
518,005388.OF,兴业安弘3个月定开债券发起式,136713,7.620,5.5472698696790280
519,003280.OF,鹏华丰恒债券,136725,8.510,6.8488979008861544
520,162715.SZ,广发聚源债券(LOF)A,160215,11.720,14.2532614221530533
521,001961.OF,博时裕荣纯债债券,160215,9.860,10.1538626641919493
522,001578.OF,博时裕瑞纯债债券,160215,50.520,58.3965864109244346
523,002524.OF,兴业福益债券,160215,42.920,45.6012984573041495
524,003258.OF,博时富祥纯债债券A,160215,23.920,23.5144551767646595
525,004689.OF,博时丰庆纯债债券,160215,18.800,15.2653992041514439
526,164703.SZ,汇添富纯债(LOF),136776,7.270,8.4278759276375984
527,003260.OF,博时利发纯债债券A,136768,6.540,7.4413060390412531
528,003260.OF,博时利发纯债债券A,136779,7.030,8.0036599704314464
529,004920.OF,富国泓利纯债债券型发起式A,136797,2.930,2.2554176543199812
530,004920.OF,富国泓利纯债债券型发起式A,112470,3.060,2.3603288887545815
531,001961.OF,博时裕荣纯债债券,160312,8.030,8.2758108299613245
532,000546.OF,兴业定开债券A,127464,8.700,4.9354605278477750
533,485105.OF,工银增强收益债券A,132007,3.690,3.2129946399970307
534,002985.OF,中银季季红定期开放债券,132007,0.180,0.16425346669285147678
535,003809.OF,招商招顺纯债A,101678005,8.810,6.8860700593774972
536,003265.OF,招商招坤纯债A,101654099,10.170,10.5224069467115959
537,003102.OF,长盛盛裕纯债A,136819,6.040,5.7244266605589523
538,000469.OF,富国目标齐利一年期纯债债券,136835,4.560,3.5303503405578564
539,003285.OF,国寿安保安康纯债债券,1620060,2.460,2.2380148785821301
540,003155.OF,中加丰尚纯债债券A,1620061,4.200,4.1860670382230827
541,003445.OF,中加丰享纯债债券,091602002,5.650,5.7745094267591136
542,003269.OF,招商招乾3个月定开债发起式A,1628022,3.570,3.6359002976212391
543,003452.OF,招商招盛纯债A,1628022,5.310,5.4149016476283759
544,003329.OF,万家鑫安纯债A,1689273,0.550,0.49845873533369979339
545,002552.OF,华夏恒利3个月定开债券,142297,0.320,0.23127857377616751626
546,000254.OF,长城定期开放债券A,136855,4.460,3.4806290459598523
547,519782.OF,交银裕隆纯债债券A,101652045,6.970,5.3712857267759803
548,002336.OF,创金合信尊享纯债债券A,1689280,0.270,0.27034140548966479706
549,004230.OF,永赢添益债券,1689280,0.200,0.17231535921575053418
550,001369.OF,兴业稳固收益两年理财债券,1689281,1.870,1.4638754773362026
551,001369.OF,兴业稳固收益两年理财债券,1689292,0.650,0.51125065042152968081
552,001299.OF,兴业添利债券,142392,0.380,0.33919738446206627616
553,164703.SZ,汇添富纯债(LOF),136865,7.490,8.6785157855108056
554,003428.OF,中加丰盈一年定期开放债券型发起式,160316,16.050,12.2524595880972869
555,000546.OF,兴业定开债券A,112487,8.680,4.9238493253587907
556,002904.OF,博时安仁一年定开债发起式A,142400,2.440,2.1214052565109400
557,002904.OF,博时安仁一年定开债发起式A,142401,3.760,3.2687970967942649
558,003285.OF,国寿安保安康纯债债券,160218,2.430,2.2117306094806289
559,004230.OF,永赢添益债券,160218,11.360,9.9437233209222925
560,005531.OF,华安安悦债券A,160218,4.660,5.3585753469026998
561,003983.OF,鹏华丰惠债券,136872,6.310,4.9245847409072576
562,001299.OF,兴业添利债券,1622025,2.000,1.7777841802010706
563,003313.OF,中银睿享定期开放债券,142435,0.050,0.05536532556265588937
564,002336.OF,创金合信尊享纯债债券A,1689331,0.500,0.51143833189491302488
565,004438.OF,鹏华永安定期开放债券,101758001,7.790,4.8537165115894295
566,003651.OF,博时丰达6个月定开债发起式,170402,4.550,3.2929218368129524
567,003832.OF,中银丰润定期开放债券,170402,6.230,6.3872964825591580
568,003428.OF,中加丰盈一年定期开放债券型发起式,170403,28.410,21.6973786006235762
569,485107.OF,工银添利债券A,170405,6.460,5.2870795316244155
570,003223.OF,广发景丰纯债,170405,11.740,11.9276205026685921
571,004722.OF,中银丰和定期开放债券,170405,7.840,8.1462734129479375
572,519328.OF,浦银安盛盛泰纯债债券A,170201,18.400,19.7500391965884096
573,003265.OF,招商招坤纯债A,101754002,10.060,10.4008372834264078
574,001369.OF,兴业稳固收益两年理财债券,1789010,0.190,0.14886177140453935071
575,001369.OF,兴业稳固收益两年理财债券,1789013,0.330,0.26260407103507231892
576,003329.OF,万家鑫安纯债A,1789013,0.510,0.46232016604431639403
577,004140.OF,兴业福鑫债券,1789024,0.640,0.54399456656617938348
578,000147.OF,易方达高等级信用债债券A,136983,2.940,2.7144588217888283
579,003162.OF,博时富宁纯债债券,170302,16.090,16.6021416063844868
580,003929.OF,中银证券安进债券A,170302,3.980,4.2245150254210519
581,001369.OF,兴业稳固收益两年理财债券,1789036,2.930,2.2982323897896922
582,519776.OF,交银裕盈纯债债券A,101761002,7.600,5.6305388065146021
583,003329.OF,万家鑫安纯债A,1789033,0.090,0.08301031142786739200
584,003285.OF,国寿安保安康纯债债券,1789033,0.110,0.09770497272902849997
585,519330.OF,浦银安盛盛跃纯债债券A,101754011,7.370,6.2067356159335965
586,004122.OF,兴银长益三个月定开债,1789046,0.420,0.35593692086444157651
587,004388.OF,鹏华丰享债券,143010,9.340,12.1085556918432631
588,519782.OF,交银裕隆纯债债券A,101760007,7.130,5.4917107446060315
589,002603.OF,工银瑞信瑞丰半年定期开放纯债债券,101759008,4.200,3.0670881732054882
590,000265.OF,易方达恒久1年定期债券A,101761005,5.050,3.9311025062761463
591,519330.OF,浦银安盛盛跃纯债债券A,1726001,4.930,4.1469142295126539
592,005712.OF,兴全祥泰定期开放债券,143012,9.600,7.5337695946384000
593,003445.OF,中加丰享纯债债券,1722010,6.530,6.6709037725470269
594,004140.OF,兴业福鑫债券,1722010,7.040,6.0264171815250662
595,002483.OF,富国泰利定期开放债券发起式,143036,3.880,3.2865946242710287
596,003329.OF,万家鑫安纯债A,1789048,0.430,0.39325350190496047918
597,002143.OF,博时裕坤3个月定开债发起式,170304,6.890,6.1283760430046340
598,485107.OF,工银添利债券A,170303,7.800,6.3836752034703406
599,485107.OF,工银添利债券A,113011,7.090,5.7953750321516800
600,485105.OF,工银增强收益债券A,113011,1.340,1.1682085649739676
601,161014.SZ,富国汇利回报定期开放债券,113011,0.310,0.21774111347323795537
602,164703.SZ,汇添富纯债(LOF),113011,1.160,1.3481413132671240
603,003309.OF,兴业启元一年定开债券A,113011,1.640,1.6832788440644848
604,004655.OF,汇添富鑫汇债券A,113011,1.670,1.8349408623151321
605,002970.OF,博时裕昂纯债债券,142785,4.050,4.1740834012271505
606,004042.OF,华夏鼎茂债券A,143045,4.430,3.4526421225984712
607,005820.OF,博时富兴纯债3个月定开债发起式,101754024,5.860,6.2841912140711783
608,001960.OF,兴银瑞益,111710141,8.490,7.1014614099355397
609,000183.OF,嘉实丰益策略定期债券,018005,26.510,21.9968351020774214
610,161019.SZ,富国新天锋债券(LOF)A,018005,9.720,11.5392886033178864
611,000355.OF,南方丰元信用增强债券A,018005,9.640,7.2030595514880326
612,002698.OF,博时裕利纯债债券,018005,11.000,11.2947968951122616
613,002638.OF,兴业天融债券,018005,4.810,4.0352071218390752
614,519225.OF,海富通集利债券,018005,189.790,100.0000000000000000
615,003260.OF,博时利发纯债债券A,018005,43.950,50.0061707250187353
616,002864.OF,广发安泽短债A,018005,5.570,5.1277906023234006
617,002832.OF,工银恒享纯债债券A,018005,84.380,85.5527683471428522
618,003315.OF,景顺长城政策性金融债A,018005,20.020,18.8347370170425608
619,003671.OF,兴业裕恒债券,018005,20.000,24.6926639074578585
620,004032.OF,工银丰淳半年定开债券,018005,69.260,71.6171471308655100
621,004388.OF,鹏华丰享债券,018005,39.690,51.4424945587483015
622,003188.OF,博时聚源纯债债券A,018005,14.840,15.7181860206505036
623,004061.OF,华夏鼎隆债券A,018005,85.140,100.0000000000000000
624,003039.OF,广发集富纯债A,018005,11.640,12.0583952917020445
625,004920.OF,富国泓利纯债债券型发起式A,018005,5.190,4.0029397360392713
626,004655.OF,汇添富鑫汇债券A,018005,16.510,18.1505088450131022
627,004614.OF,鹏扬利泽债券A,018005,6.390,5.7333819711867930
628,004498.OF,鹏华丰源债券,018005,52.950,44.4197313634578899
629,519334.OF,浦银安盛盛勤定开债券A,018005,8.510,8.4481437991462610
630,004042.OF,华夏鼎茂债券A,018005,5.400,4.2064474513980121
631,005398.OF,鹏扬淳优债券,018005,6.030,5.2081381412857392
632,004672.OF,华夏短债债券A,018005,57.170,63.4949769139437657
633,004637.OF,华夏鼎兴债券A,018005,8.240,6.8746187383061645
634,000516.OF,富国祥利一年期定期开放债券型A,018005,3.860,3.1372765766006376
635,005309.OF,中银证券汇嘉定期开放债券,018005,6.480,6.6874243189092512
636,000355.OF,南方丰元信用增强债券A,018006,9.390,7.0207882720808021
637,002638.OF,兴业天融债券,018006,52.060,43.6678975495563574
638,003671.OF,兴业裕恒债券,018006,4.960,6.1282724605951773
639,003188.OF,博时聚源纯债债券A,018006,79.570,84.2818139793494964
640,005398.OF,鹏扬淳优债券,018006,8.620,7.4434854893769406
641,485107.OF,工银添利债券A,170210,24.520,20.0563736837987879
642,000943.OF,工银中高等级信用债债券A,170210,12.350,10.6862823724774510
643,000402.OF,工银纯债债券A,170210,2.810,2.4498143843947560
644,002625.OF,博时安怡6个月定开债,170210,25.850,17.9364478290961519
645,002341.OF,招商招瑞纯债债券发起式A,170210,32.360,28.0254046536967212
646,002781.OF,博时聚瑞6个月定开债发起式,170210,9.290,7.0405673253710236
647,003454.OF,招商招通纯债A,170210,17.120,17.9483645714267876
648,004200.OF,博时富瑞纯债债券A,170210,14.290,10.7382796120273712
649,005072.OF,中银丰进定期开放债券,170210,96.340,100.0000000000000000
650,005606.OF,招商招鸿6个月定开债发起式,170210,8.590,9.7945249712174624
651,001299.OF,兴业添利债券,1789088,0.420,0.37277618375948487811
652,003193.OF,创金合信尊智纯债A,112513,9.530,7.1775676154564403
653,003329.OF,万家鑫安纯债A,1789077,0.110,0.10057907007600887086
654,001369.OF,兴业稳固收益两年理财债券,1789078,0.810,0.63377019937150108907
655,004555.OF,南方和元A,170305,11.080,8.6952388478973130
656,003770.OF,中银丰庆定期开放债券,170305,18.120,19.0126237471822807
657,161117.SZ,易方达永旭定期开放债券,170205,7.990,6.0346162315748700
658,002175.OF,博时裕乾纯债A,170205,25.010,20.0721761750247106
659,003056.OF,嘉实稳泽纯债债券A,170205,12.970,9.8876782944968488
660,003428.OF,中加丰盈一年定期开放债券型发起式,170205,32.910,25.1318946051785904
661,003313.OF,中银睿享定期开放债券,170205,4.560,4.9093933408037352
662,004230.OF,永赢添益债券,170205,9.640,8.4371452091778412
663,003039.OF,广发集富纯债A,170205,28.270,29.2933238751008508
664,004722.OF,中银丰和定期开放债券,170205,8.100,8.4152302768198473
665,004689.OF,博时丰庆纯债债券,170205,28.600,23.2262118074139576
666,004555.OF,南方和元A,170205,13.850,10.8657826197995644
667,003770.OF,中银丰庆定期开放债券,170205,26.400,27.7015615133424213
668,005393.OF,南方卓利3个月定开债发起式,170205,6.080,6.2014110586713662
669,005442.OF,兴业安和6个月定开债券发起式,170205,5.940,5.1974608747913454
670,005398.OF,鹏扬淳优债券,170205,8.420,7.2704050866287155
671,519718.OF,交银纯债债券A/B,143064,8.270,6.4045784601105784
672,005590.OF,添富鑫永定开债A,143064,3.880,2.9205427137472172
673,003929.OF,中银证券安进债券A,1728006,5.200,5.5155073285470868
674,003832.OF,中银丰润定期开放债券,1728006,6.760,6.9279164009238384
675,003329.OF,万家鑫安纯债A,1789096,0.670,0.61009676441040999299
676,003192.OF,创金合信尊丰纯债,170206,11.360,11.6449596682285192
677,003214.OF,易方达富惠纯债债券A,170206,10.790,8.8949604787712182
678,002929.OF,博时聚盈纯债债券,170206,13.680,13.2783910079752204
679,003605.OF,景顺长城景泰汇利定期开放债券A,170206,5.980,4.5918122744661871
680,003290.OF,长城久稳债券A,170206,39.140,39.2887818266183570
681,003607.OF,博时富益纯债债券,170206,5.230,4.1405889595165576
682,005321.OF,中银证券汇宇定期开放债券,170206,16.550,18.9704811810606976
683,005469.OF,南方浙利定开债券发起,170206,7.160,8.3358543897651991
684,001960.OF,兴银瑞益,108602,6.370,5.3250294516526257
685,002832.OF,工银恒享纯债债券A,108602,14.250,14.4472316528571478
686,004032.OF,工银丰淳半年定开债券,108602,27.450,28.3828528691344900
687,005398.OF,鹏扬淳优债券,108602,9.420,8.1388437200677551
688,000207.OF,建信双债增强A,128014,7.010,5.8720374116310242
689,004503.OF,鹏华永泰定期开放债券,128014,0.050,0.03236396911695813498
690,004230.OF,永赢添益债券,170407,18.570,16.2561659637500504
691,003929.OF,中银证券安进债券A,170407,4.390,4.6572123952326690
692,004555.OF,南方和元A,170407,15.260,11.9751135976149893
693,003770.OF,中银丰庆定期开放债券,170407,24.140,25.3232615631583415
694,004459.OF,鑫元瑞利定开债券,170407,5.920,4.4096547185234712
695,004388.OF,鹏华丰享债券,143085,9.400,12.1817929238503796
696,003445.OF,中加丰享纯债债券,1722013,6.580,6.7229993366498171
697,003770.OF,中银丰庆定期开放债券,1722013,7.770,8.1569264286320597
698,003289.OF,创金合信尊泰纯债,1720011,7.560,7.5392513786378154
699,000345.OF,鹏华丰融定期开放债券,127489,9.470,5.6154369384169251
700,000516.OF,富国祥利一年期定期开放债券型A,127489,3.700,3.0102066099338247
701,003260.OF,博时利发纯债债券A,170010,9.450,10.7511529226467575
702,001246.OF,兴银长乐定开债,1705096,3.980,3.4303581355126716
703,004230.OF,永赢添益债券,1789110,0.390,0.34029574084116772158
704,519330.OF,浦银安盛盛跃纯债债券A,1789110,0.390,0.32436505282656768781
705,005469.OF,南方浙利定开债券发起,170307,8.270,9.6348941739807227
706,004020.OF,广发景祥纯债,1780085,6.650,7.3304098484895674
707,001246.OF,兴银长乐定开债,140613,3.700,3.1847597799933992
708,003329.OF,万家鑫安纯债A,1789120,0.140,0.12276214530773167542
709,004230.OF,永赢添益债券,1789120,0.510,0.44921205279829305922
710,002198.OF,博时裕达纯债,1721031,9.580,9.3399072180126111
711,519138.OF,海富通瑞祥一年定开债券,101756020,9.320,8.1109106602943610
712,161014.SZ,富国汇利回报定期开放债券,127004,0.030,0.02367737208721506735
713,000346.OF,建信安心回报6个月定期开放债券A,127004,0.090,0.05949046539507833939
714,002600.OF,易方达裕景添利6个月定期开放债券,127004,0.040,0.03291009744671909172
715,000207.OF,建信双债增强A,101752018,8.110,6.7974358226440673
716,004140.OF,兴业福鑫债券,1722017,4.740,4.0586403258301908
717,002625.OF,博时安怡6个月定开债,128015,0.460,0.31884265685147441216
718,002600.OF,易方达裕景添利6个月定期开放债券,128015,0.490,0.41011286314135464861
719,004503.OF,鹏华永泰定期开放债券,128015,0.060,0.03744256754153171671
720,003571.OF,招商招琪纯债A,1789148,1.230,1.2599228603067110
721,005820.OF,博时富兴纯债3个月定开债发起式,101754059,5.840,6.2666585960964878
722,161115.SZ,易方达岁丰添利债券A,101751014,5.440,5.1830343627685330
723,519680.OF,交银增利债券A/B,101761021,8.960,7.2812241584002153
724,519680.OF,交银增利债券A/B,101754060,9.090,7.3816752119143591
725,001911.OF,博时裕恒纯债债券,142904,1.920,1.6186106085800341
726,003607.OF,博时富益纯债债券,146129,1.390,1.0970958444247259
727,160515.SZ,博时安丰18个月定开债A,146156,3.440,3.8854770125403100
728,519330.OF,浦银安盛盛跃纯债债券A,146156,1.350,1.1361970635459030
729,002466.OF,博时裕新纯债,170308,4.740,4.8235526357519551
730,002198.OF,博时裕达纯债,170308,6.430,6.2648202153218708
731,005321.OF,中银证券汇宇定期开放债券,170308,4.240,4.8604008946369439
732,002395.OF,鹏华丰尚定期开放债券A,112537,8.830,9.1418419746346741
733,001299.OF,兴业添利债券,170207,3.490,3.1027449041107744
734,003327.OF,万家鑫璟纯债A,170207,19.980,22.7657675706194110
735,003214.OF,易方达富惠纯债债券A,170207,3.460,2.8533693578007043
736,004366.OF,博时汇享纯债债券A,170207,78.960,97.5646678375272368
737,519324.OF,浦银安盛盛鑫定开债券A,143154,8.760,6.6212413488506502
738,004141.OF,兴业瑞丰6个月定开债券,1780130,3.160,2.8225335926575896
739,003193.OF,创金合信尊智纯债A,143157,9.530,7.1703365378668207
740,519330.OF,浦银安盛盛跃纯债债券A,116608,2.430,2.0482516775303134
741,001299.OF,兴业添利债券,116605,0.500,0.44324927201582491262
742,519330.OF,浦银安盛盛跃纯债债券A,116605,1.460,1.2293228900182440
743,519330.OF,浦银安盛盛跃纯债债券A,116611,0.970,0.81855690401201348987
744,000207.OF,建信双债增强A,113013,8.170,6.8481326888630714
745,650001.OF,英大纯债债券A,113013,0.590,0.52364460443940641452
746,003660.OF,中加纯债两年债券A,113013,0.040,0.03154816443266005015
747,003313.OF,中银睿享定期开放债券,170309,6.700,7.2178827318618863
748,000295.OF,鹏华丰实定期开放债券A,143167,6.220,4.3690444849717681
749,004388.OF,鹏华丰享债券,112543,9.360,12.1354093435792058
750,000295.OF,鹏华丰实定期开放债券A,143165,6.200,4.3554063438949254
751,000207.OF,建信双债增强A,132009,9.510,7.9657987757433869
752,000187.OF,华泰柏瑞丰盛纯债债券A,041760038,8.150,8.5638128434609384
753,519680.OF,交银增利债券A/B,143179,9.040,7.3410516240961392
