,thscode,ths_portfolio_duration_fund
880,015654.OF,0.5597504825944
881,015720.OF,1.0496734278717
882,015736.OF,2.9533830896891
883,015746.OF,0.46719059699331
884,015811.OF,1.3730407217818
885,015815.OF,1.1066105400583
886,015830.OF,1.0378824437306
887,015832.OF,2.082900696896
888,015834.OF,2.0670631549429
889,015848.OF,1.1756829703453
890,015852.OF,1.9613242931386
891,015853.OF,1.0294004875598
892,015858.OF,1.2894647177795
893,015893.OF,1.6151270900621
894,015913.OF,5.7753961154654
895,015917.OF,0.53609285707375
896,015925.OF,0.7056598728134
897,015949.OF,1.5217242367014
898,015969.OF,3.3128722486843
899,016009.OF,1.6926872068005
900,016011.OF,2.0432458823356
901,016023.OF,2.4775159122609
902,016024.OF,1.1539682336871
903,016031.OF,3.885607026803
904,016034.OF,1.4160604001144
905,016111.OF,1.6194430170096
906,016172.OF,1.5991550638332
907,016184.OF,2.3662602393439
908,016189.OF,2.0099393592828
909,016191.OF,1.9713313588364
910,016208.OF,0.022939394044904
911,016212.OF,1.3330206308052
912,016235.OF,1.2659355160886
913,016247.OF,1.380084506122
914,016296.OF,2.9395574783392
915,016396.OF,0.77461679222363
916,016411.OF,0.94942594041794
917,016426.OF,0.083541574144715
918,016427.OF,0.56950486315984
919,016432.OF,
920,016483.OF,0.71226380660178
921,016497.OF,0.50352031719158
922,016510.OF,0.98134267036178
923,016526.OF,0.66699802407756
924,016585.OF,1.6955335156661
925,016609.OF,1.4461499597578
926,016614.OF,1.5468017569348
927,016674.OF,0.56116646882663
928,016689.OF,2.0340970372027
929,016695.OF,0.45733400449824
930,016790.OF,0.85972018707286
931,016793.OF,1.7646366364023
932,016799.OF,1.0736714179084
933,016812.OF,0.41030090958443
934,016816.OF,0.98826825957446
935,016871.OF,0.66787807546565
936,016875.OF,0.81954148435096
937,016885.OF,0.15474249164953
938,016914.OF,2.1831284709003
939,016925.OF,2.2771308362469
940,016928.OF,2.2292996213313
941,016947.OF,0.60321389764146
942,016951.OF,
943,016955.OF,2.5939273323999
944,017006.OF,0.89450846814925
945,017024.OF,1.0588037674734
946,017129.OF,2.0703495537574
947,017137.OF,1.8540917650131
948,017201.OF,0.19488412329182
949,017305.OF,0.9935425645407
950,017307.OF,1.8634332227697
951,017314.OF,0.42566828916589
952,017328.OF,1.9001615881033
953,017428.OF,2.0102338434436
954,017432.OF,1.9237458012031
955,017438.OF,0.40832669429909
956,017500.OF,
957,017529.OF,0.6524004324335
958,017614.OF,0.66069775861107
959,017659.OF,1.4701610255391
960,017671.OF,1.9527657750067
961,017681.OF,
962,017687.OF,1.6337318333479
963,017695.OF,3.1373814976958
964,017777.OF,1.716453682084
965,017812.OF,1.1690641681717
966,018011.OF,1.2605483113624
967,018085.OF,0.54308387628211
968,018169.OF,2.5608041301016
969,018196.OF,1.078582698195
970,018252.OF,1.1196837269776
971,018256.OF,
972,018275.OF,0.97772022514762
973,018407.OF,
974,018559.OF,
975,018584.OF,
976,018666.OF,0.42683898754054
977,040040.OF,1.7500344180665
978,040045.OF,0.87712959323589
979,050027.OF,2.6467029649118
980,050106.OF,4.9579804118412
981,070005.OF,1.6948738152346
982,070025.OF,2.2030152176122
983,070037.OF,2.0486298303092
984,090021.OF,1.0349358699154
985,100018.OF,1.7039595805705
986,100058.OF,0.96969853584503
987,100066.OF,1.0685517324514
988,100072.OF,1.5471220905196
989,110035.OF,2.8550924465099
990,110051.OF,1.5815114495734
991,110053.OF,0.90861657081021
992,160602.OF,1.0243097689837
993,202103.OF,1.4874318085057
994,202108.OF,4.1144140762607
995,217003.OF,6.149119038447
996,217022.OF,1.9480433900602
997,261001.OF,0.059339418687152
998,270043.OF,0.33143081915729
999,270048.OF,3.3441486437283
