,jydm,jydm_mc,p00475_f001,p00475_f002,p00475_f009
6663,001416.OF,嘉实事件驱动股票,2018/12/31,000333.SZ,2.42920404524351785500
6664,001416.OF,嘉实事件驱动股票,2018/12/31,600872.SH,2.38901138977389700900
6665,001416.OF,嘉实事件驱动股票,2018/12/31,600519.SH,2.28321033969640334000
6666,001416.OF,嘉实事件驱动股票,2018/12/31,002179.SZ,2.22156937700598262500
6667,001416.OF,嘉实事件驱动股票,2018/12/31,600036.SH,2.17049915996168924800
6668,001416.OF,嘉实事件驱动股票,2018/12/31,600547.SH,2.14463009852173538200
6669,001416.OF,嘉实事件驱动股票,2018/12/31,600660.SH,1.97784750564762105000
6670,001416.OF,嘉实事件驱动股票,2018/12/31,002415.SZ,1.95868827260424071700
6671,001416.OF,嘉实事件驱动股票,2018/12/31,300003.SZ,1.92864973784714630000
6672,001416.OF,嘉实事件驱动股票,2018/12/31,002032.SZ,1.80378251631692501900
6673,001416.OF,嘉实事件驱动股票,2018/12/31,000651.SZ,1.73086671871067967900
6674,001416.OF,嘉实事件驱动股票,2018/12/31,300059.SZ,1.62124700654275365700
6675,001416.OF,嘉实事件驱动股票,2018/12/31,300377.SZ,1.61633923819621915500
6676,001416.OF,嘉实事件驱动股票,2018/12/31,601288.SH,1.54588672399327779500
6677,001416.OF,嘉实事件驱动股票,2018/12/31,601006.SH,1.49799689850204261700
6678,001416.OF,嘉实事件驱动股票,2018/12/31,300122.SZ,1.41065999374920782000
6679,001416.OF,嘉实事件驱动股票,2018/12/31,000895.SZ,1.34247412589776018100
6680,001416.OF,嘉实事件驱动股票,2018/12/31,300130.SZ,1.31464156446556203600
6681,001416.OF,嘉实事件驱动股票,2018/12/31,000338.SZ,1.26899053305029488500
6682,001416.OF,嘉实事件驱动股票,2018/12/31,601939.SH,1.23480923044836280900
6683,001416.OF,嘉实事件驱动股票,2018/12/31,300015.SZ,1.23180723597987588800
6684,001416.OF,嘉实事件驱动股票,2018/12/31,600585.SH,1.21858881886275025700
6685,001416.OF,嘉实事件驱动股票,2018/12/31,601069.SH,1.11709517844153710000
6686,001416.OF,嘉实事件驱动股票,2018/12/31,600570.SH,1.11211729662983894200
6687,001416.OF,嘉实事件驱动股票,2018/12/31,002304.SZ,1.10070998567254459700
6688,001416.OF,嘉实事件驱动股票,2018/12/31,002653.SZ,1.08743214552088236400
6689,001416.OF,嘉实事件驱动股票,2018/12/31,300124.SZ,1.08157887560787547600
6690,001416.OF,嘉实事件驱动股票,2018/12/31,600887.SH,1.06580507737434850600
6691,001416.OF,嘉实事件驱动股票,2018/12/31,300316.SZ,0.97627776875012899700
6692,001416.OF,嘉实事件驱动股票,2018/12/31,600031.SH,0.95092133036093996800
6693,001416.OF,嘉实事件驱动股票,2018/12/31,600196.SH,0.88441654302772873400
6694,001416.OF,嘉实事件驱动股票,2018/12/31,600988.SH,0.88122269102679366300
6695,001416.OF,嘉实事件驱动股票,2018/12/31,000858.SZ,0.84771050974458120900
6696,001416.OF,嘉实事件驱动股票,2018/12/31,601601.SH,0.80742287363994298700
6697,001416.OF,嘉实事件驱动股票,2018/12/31,600426.SH,0.79642852139724074800
6698,001416.OF,嘉实事件驱动股票,2018/12/31,300014.SZ,0.74761744807184645700
6699,001416.OF,嘉实事件驱动股票,2018/12/31,600050.SH,0.73529307177862071300
6700,001416.OF,嘉实事件驱动股票,2018/12/31,300357.SZ,0.73418016374391477400
6701,001416.OF,嘉实事件驱动股票,2018/12/31,002155.SZ,0.71097383465491183300
6702,001416.OF,嘉实事件驱动股票,2018/12/31,002587.SZ,0.66516838315368465100
6703,001416.OF,嘉实事件驱动股票,2018/12/31,600489.SH,0.65034135725047000000
6704,001416.OF,嘉实事件驱动股票,2018/12/31,002008.SZ,0.63377521481327942100
6705,001416.OF,嘉实事件驱动股票,2018/12/31,002463.SZ,0.61302630210507455400
6706,001416.OF,嘉实事件驱动股票,2018/12/31,600271.SH,0.61242707882706773700
6707,001416.OF,嘉实事件驱动股票,2018/12/31,601933.SH,0.60437883357613359000
6708,001416.OF,嘉实事件驱动股票,2018/12/31,000538.SZ,0.60215268582831371500
6709,001416.OF,嘉实事件驱动股票,2018/12/31,000998.SZ,0.59875556454752322200
6710,001416.OF,嘉实事件驱动股票,2018/12/31,600703.SH,0.58387617834969013900
6711,001416.OF,嘉实事件驱动股票,2018/12/31,000725.SZ,0.57221168998535128600
6712,001416.OF,嘉实事件驱动股票,2018/12/31,600801.SH,0.56967963021640518300
6713,001416.OF,嘉实事件驱动股票,2018/12/31,300498.SZ,0.56755016638948779200
6714,001416.OF,嘉实事件驱动股票,2018/12/31,601888.SH,0.55766531359954910600
6715,001416.OF,嘉实事件驱动股票,2018/12/31,002373.SZ,0.54320340866866121500
6716,001416.OF,嘉实事件驱动股票,2018/12/31,300285.SZ,0.53622069872999624500
6717,001416.OF,嘉实事件驱动股票,2018/12/31,600436.SH,0.52962182714678731400
6718,001416.OF,嘉实事件驱动股票,2018/12/31,002614.SZ,0.52862200771303192200
6719,001416.OF,嘉实事件驱动股票,2018/12/31,002174.SZ,0.50199158518809441800
6720,001416.OF,嘉实事件驱动股票,2018/12/31,600486.SH,0.49444207537846217800
6721,001416.OF,嘉实事件驱动股票,2018/12/31,300166.SZ,0.47919311969729083400
6722,001416.OF,嘉实事件驱动股票,2018/12/31,600900.SH,0.47632249065014988400
6723,001416.OF,嘉实事件驱动股票,2018/12/31,002384.SZ,0.47485178168507307600
6724,001416.OF,嘉实事件驱动股票,2018/12/31,002405.SZ,0.46377017691425979600
6725,001416.OF,嘉实事件驱动股票,2018/12/31,300298.SZ,0.46044576222073184500
6726,001416.OF,嘉实事件驱动股票,2018/12/31,002299.SZ,0.44297748667654363900
6727,001416.OF,嘉实事件驱动股票,2018/12/31,300394.SZ,0.43158496723613118900
6728,001416.OF,嘉实事件驱动股票,2018/12/31,300098.SZ,0.42746740695030131600
6729,001416.OF,嘉实事件驱动股票,2018/12/31,002230.SZ,0.41763081839415664400
6730,001416.OF,嘉实事件驱动股票,2018/12/31,002313.SZ,0.41376634012460425200
6731,001416.OF,嘉实事件驱动股票,2018/12/31,300496.SZ,0.38997574611876647200
6732,001416.OF,嘉实事件驱动股票,2018/12/31,300456.SZ,0.35591645426696006800
6733,001416.OF,嘉实事件驱动股票,2018/12/31,300300.SZ,0.34424696928466478100
6734,001416.OF,嘉实事件驱动股票,2018/12/31,600298.SH,0.33844737934430571900
6735,001416.OF,嘉实事件驱动股票,2018/12/31,000963.SZ,0.32662573974008563100
6736,001416.OF,嘉实事件驱动股票,2018/12/31,002341.SZ,0.32524119345477520100
6737,001416.OF,嘉实事件驱动股票,2018/12/31,300177.SZ,0.32124491087628645700
6738,001416.OF,嘉实事件驱动股票,2018/12/31,002065.SZ,0.28178895000398380200
6739,001416.OF,嘉实事件驱动股票,2018/12/31,002422.SZ,0.27085311085788269100
6740,001416.OF,嘉实事件驱动股票,2018/12/31,300467.SZ,0.26469585332857334900
6741,001416.OF,嘉实事件驱动股票,2018/12/31,300146.SZ,0.26377365300783450200
6742,001416.OF,嘉实事件驱动股票,2018/12/31,002465.SZ,0.25907919073079863400
6743,001416.OF,嘉实事件驱动股票,2018/12/31,002446.SZ,0.25905509479700068000
6744,001416.OF,嘉实事件驱动股票,2018/12/31,300469.SZ,0.24797208592092687900
6745,001416.OF,嘉实事件驱动股票,2018/12/31,002013.SZ,0.24795116907441527500
6746,001416.OF,嘉实事件驱动股票,2018/12/31,002563.SZ,0.24684885297190007500
6747,001416.OF,嘉实事件驱动股票,2018/12/31,600460.SH,0.22739364954888736100
6748,001416.OF,嘉实事件驱动股票,2018/12/31,300261.SZ,0.22715941758710235900
6749,001416.OF,嘉实事件驱动股票,2018/12/31,300253.SZ,0.20292038097250458800
6750,001416.OF,嘉实事件驱动股票,2018/12/31,601998.SH,0.19893250091368510600
6751,001416.OF,嘉实事件驱动股票,2018/12/31,600373.SH,0.18297920502632395900
6752,001416.OF,嘉实事件驱动股票,2018/12/31,300206.SZ,0.18190937665635773500
6753,001416.OF,嘉实事件驱动股票,2018/12/31,000786.SZ,0.17596350313692411800
6754,001416.OF,嘉实事件驱动股票,2018/12/31,002530.SZ,0.17147358994935836800
6755,001416.OF,嘉实事件驱动股票,2018/12/31,600038.SH,0.15645840054008605000
6756,001416.OF,嘉实事件驱动股票,2018/12/31,000880.SZ,0.14777177653750928100
6757,001416.OF,嘉实事件驱动股票,2018/12/31,300203.SZ,0.14720641561478680700
6758,001416.OF,嘉实事件驱动股票,2018/12/31,603019.SH,0.14136495579830548300
6759,001416.OF,嘉实事件驱动股票,2018/12/31,300212.SZ,0.14056925728734806800
6760,001416.OF,嘉实事件驱动股票,2018/12/31,300222.SZ,0.13886972908408181500
6761,001416.OF,嘉实事件驱动股票,2018/12/31,002389.SZ,0.13180236576992120000
6762,001416.OF,嘉实事件驱动股票,2018/12/31,300395.SZ,0.12587468129336493100
6763,001416.OF,嘉实事件驱动股票,2018/12/31,600498.SH,0.11441341966023724200
6764,001416.OF,嘉实事件驱动股票,2018/12/31,002425.SZ,0.11305650520157123300
6765,001416.OF,嘉实事件驱动股票,2018/12/31,002583.SZ,0.11012306095435734500
6766,001416.OF,嘉实事件驱动股票,2018/12/31,600782.SH,0.11011096641846977100
6767,001416.OF,嘉实事件驱动股票,2018/12/31,002281.SZ,0.10798644895520457300
6768,001416.OF,嘉实事件驱动股票,2018/12/31,300170.SZ,0.10698035778427978000
6769,001416.OF,嘉实事件驱动股票,2018/12/31,603899.SH,0.10448791180822416900
6770,001416.OF,嘉实事件驱动股票,2018/12/31,300315.SZ,0.10138869536275067900
6771,001416.OF,嘉实事件驱动股票,2018/12/31,000977.SZ,0.09045881972741961800
6772,001416.OF,嘉实事件驱动股票,2018/12/31,300188.SZ,0.08122966231727926100
6773,001416.OF,嘉实事件驱动股票,2018/12/31,002049.SZ,0.07705100820881108700
6774,001416.OF,嘉实事件驱动股票,2018/12/31,300011.SZ,0.07366610609458268800
6775,001416.OF,嘉实事件驱动股票,2018/12/31,600372.SH,0.07310118405945059400
6776,001416.OF,嘉实事件驱动股票,2018/12/31,300037.SZ,0.06848824096446914500
6777,001416.OF,嘉实事件驱动股票,2018/12/31,600760.SH,0.05570187082183020700
6778,001416.OF,嘉实事件驱动股票,2018/12/31,002439.SZ,0.05000825916842884000
6779,001416.OF,嘉实事件驱动股票,2018/12/31,300271.SZ,0.04470586052211667700
6780,001416.OF,嘉实事件驱动股票,2018/12/31,300078.SZ,0.03892986531262792900
6781,001416.OF,嘉实事件驱动股票,2018/12/31,002410.SZ,0.03799711192302695800
6782,001416.OF,嘉实事件驱动股票,2018/12/31,300200.SZ,0.02748840086011333200
6783,001416.OF,嘉实事件驱动股票,2018/12/31,300017.SZ,0.02227107739042375300
6784,001416.OF,嘉实事件驱动股票,2018/12/31,603185.SH,0.002212512749992936334600
6785,001416.OF,嘉实事件驱动股票,2018/12/31,601860.SH,0.001680028193105577523200
6786,001416.OF,嘉实事件驱动股票,2018/12/31,000596.SZ,0.000090390741896606458700
6787,001416.OF,嘉实事件驱动股票,2018/12/31,300075.SZ,0.000023006420481986529000
6788,001416.OF,嘉实事件驱动股票,2018/12/31,300371.SZ,0.000020307094286801361300
6789,001416.OF,嘉实事件驱动股票,2018/12/31,601668.SH,0.000011457981367175466600
6790,001416.OF,嘉实事件驱动股票,2018/12/31,300065.SZ,0.000005820788546003115700
6791,001416.OF,嘉实事件驱动股票,2018/12/31,300099.SZ,0.0000009591871536322620137700
6792,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,002153.SZ,9.19427260760526542800
6793,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,600803.SH,7.80823786323428564500
6794,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,000977.SZ,5.22569891505341832200
6795,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,000568.SZ,1.50812404617833505300
6796,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,600699.SH,5.61416275746511758700
6797,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,600583.SH,0.001223213930447478807100
6798,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,600570.SH,7.04817293212385915500
6799,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,600256.SH,7.89157095193258554400
6800,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,300699.SZ,2.60059716131882986400
6801,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,300424.SZ,2.12762452454917661800
6802,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,300347.SZ,5.55801415250082638900
6803,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,300251.SZ,5.43715413495290541800
6804,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,300144.SZ,9.50320139483203879800
6805,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,002739.SZ,2.22551207590911573100
6806,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,002414.SZ,2.39410906757752314400
6807,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,002410.SZ,5.56114002305955641500
6808,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,002353.SZ,5.51213781561767924900
6809,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,600977.SH,2.35247188253344737700
6810,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,601808.SH,0.001324153500573135887000
6811,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,601860.SH,0.03887630949007046700
6812,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,603185.SH,0.05119814701469532000
6813,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,603259.SH,2.22859685739552118000
6814,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,603629.SH,0.03154106504072165200
6815,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,603678.SH,2.25324022233856466400
6816,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,603699.SH,5.04656277015013599600
6817,001437.OF,易方达瑞享灵活配置混合I,2018/12/31,603960.SH,2.78523495469530436900
6818,001457.OF,华商新常态混合A,2018/12/31,300316.SZ,0.78736065963190170200
6819,001457.OF,华商新常态混合A,2018/12/31,300001.SZ,0.68874412990754674800
6820,001457.OF,华商新常态混合A,2018/12/31,603185.SH,0.05189311804566963300
6821,001457.OF,华商新常态混合A,2018/12/31,601860.SH,0.03940402212152636400
6822,001457.OF,华商新常态混合A,2018/12/31,002042.SZ,2.13341735618823664700
6823,001457.OF,华商新常态混合A,2018/12/31,601688.SH,5.09215511379816140300
6824,001457.OF,华商新常态混合A,2018/12/31,600845.SH,4.91511070458836840700
6825,001457.OF,华商新常态混合A,2018/12/31,603127.SH,4.48842723335072107800
6826,001457.OF,华商新常态混合A,2018/12/31,600030.SH,4.40316911801133850800
6827,001457.OF,华商新常态混合A,2018/12/31,002146.SZ,4.37291623837478340300
6828,001457.OF,华商新常态混合A,2018/12/31,300567.SZ,4.36332961158086204500
6829,001457.OF,华商新常态混合A,2018/12/31,300648.SZ,4.26046982081657468700
6830,001457.OF,华商新常态混合A,2018/12/31,601186.SH,4.16655702453389295000
6831,001457.OF,华商新常态混合A,2018/12/31,000661.SZ,4.12539267771205981400
6832,001457.OF,华商新常态混合A,2018/12/31,300073.SZ,3.91652993985760924300
6833,001457.OF,华商新常态混合A,2018/12/31,600548.SH,3.88101227337521208000
6834,001457.OF,华商新常态混合A,2018/12/31,600036.SH,2.97028272795268306600
6835,001457.OF,华商新常态混合A,2018/12/31,002821.SZ,2.87905261559413637200
6836,001457.OF,华商新常态混合A,2018/12/31,000902.SZ,2.81654969479156464300
6837,001457.OF,华商新常态混合A,2018/12/31,600491.SH,2.65989604077244237500
6838,001457.OF,华商新常态混合A,2018/12/31,300685.SZ,2.57173050583162464000
6839,001457.OF,华商新常态混合A,2018/12/31,600967.SH,2.45166193418316697500
6840,001457.OF,华商新常态混合A,2018/12/31,300750.SZ,2.31964936849638106100
6841,001457.OF,华商新常态混合A,2018/12/31,002353.SZ,2.30306528993197858100
6842,001457.OF,华商新常态混合A,2018/12/31,601328.SH,2.27485939085265012600
6843,001457.OF,华商新常态混合A,2018/12/31,002714.SZ,2.25914360922327085100
6844,001457.OF,华商新常态混合A,2018/12/31,600760.SH,2.17742154475049861800
6845,001457.OF,华商新常态混合A,2018/12/31,300633.SZ,2.16484891944699519800
6846,001457.OF,华商新常态混合A,2018/12/31,600048.SH,5.09544929878549559300
6847,001457.OF,华商新常态混合A,2018/12/31,603259.SH,1.76472511916299884400
6848,001457.OF,华商新常态混合A,2018/12/31,600276.SH,6.21801206123769822900
6849,001457.OF,华商新常态混合A,2018/12/31,000063.SZ,5.38776283709195011700
6850,001468.OF,广发改革混合,2018/12/31,603185.SH,0.03385168808261581500
6851,001468.OF,广发改革混合,2018/12/31,300601.SZ,0.49886816933821474500
6852,001468.OF,广发改革混合,2018/12/31,300326.SZ,0.67142594409428182800
6853,001468.OF,广发改革混合,2018/12/31,300146.SZ,0.67669185906445441000
6854,001468.OF,广发改革混合,2018/12/31,300760.SZ,0.72221821339871683800
6855,001468.OF,广发改革混合,2018/12/31,002129.SZ,0.73825124059983219200
6856,001468.OF,广发改革混合,2018/12/31,002531.SZ,1.07551943371379911700
6857,001468.OF,广发改革混合,2018/12/31,002236.SZ,1.15078875020413026200
6858,001468.OF,广发改革混合,2018/12/31,002925.SZ,1.32707413458378296000
6859,001468.OF,广发改革混合,2018/12/31,600340.SH,1.34239311335177747200
6860,001468.OF,广发改革混合,2018/12/31,600763.SH,1.36994830902359654600
6861,001468.OF,广发改革混合,2018/12/31,002384.SZ,1.37244660199765256000
6862,001468.OF,广发改革混合,2018/12/31,002179.SZ,1.47091721793528197800
6863,001468.OF,广发改革混合,2018/12/31,002127.SZ,1.48562598003656839700
6864,001468.OF,广发改革混合,2018/12/31,300059.SZ,1.65046682372348709500
6865,001468.OF,广发改革混合,2018/12/31,300569.SZ,1.71588196427820082300
6866,001468.OF,广发改革混合,2018/12/31,002366.SZ,2.09780253284741292100
6867,001468.OF,广发改革混合,2018/12/31,601318.SH,2.54784578240475173000
6868,001468.OF,广发改革混合,2018/12/31,002202.SZ,2.64159551813026221200
6869,001468.OF,广发改革混合,2018/12/31,002739.SZ,2.77583745909104075600
6870,001468.OF,广发改革混合,2018/12/31,000661.SZ,2.77806104589439053100
6871,001468.OF,广发改革混合,2018/12/31,300487.SZ,3.29014756910546037000
6872,001468.OF,广发改革混合,2018/12/31,002557.SZ,3.65905859555322879300
6873,001468.OF,广发改革混合,2018/12/31,600036.SH,3.84583759059743807700
6874,001468.OF,广发改革混合,2018/12/31,000606.SZ,3.84959298301002236300
6875,001468.OF,广发改革混合,2018/12/31,002410.SZ,3.90620574660967908600
6876,001468.OF,广发改革混合,2018/12/31,600588.SH,3.91363118393727793900
6877,001468.OF,广发改革混合,2018/12/31,603517.SH,3.99019303061107440700
6878,001468.OF,广发改革混合,2018/12/31,002661.SZ,4.09952685032255602500
6879,001468.OF,广发改革混合,2018/12/31,603711.SH,4.60652225433925673200
6880,001468.OF,广发改革混合,2018/12/31,300357.SZ,4.91885862369168875000
6881,001468.OF,广发改革混合,2018/12/31,002572.SZ,5.16127355587748411800
6882,001468.OF,广发改革混合,2018/12/31,600048.SH,5.26559685723854773200
6883,001468.OF,广发改革混合,2018/12/31,600271.SH,5.77403273735311960500
6884,001468.OF,广发改革混合,2018/12/31,002594.SZ,6.69425173208311067200
6885,001468.OF,广发改革混合,2018/12/31,000002.SZ,6.83519966428581822300
6886,001468.OF,广发改革混合,2018/12/31,603629.SH,0.02085462771231822100
6887,001468.OF,广发改革混合,2018/12/31,601860.SH,0.02570461587766770100
6888,001473.OF,建信大安全战略精选股票,2018/12/31,300443.SZ,2.98627512941985251600
6889,001473.OF,建信大安全战略精选股票,2018/12/31,600048.SH,6.87382140567417442900
6890,001473.OF,建信大安全战略精选股票,2018/12/31,000961.SZ,6.82054026892413471500
6891,001473.OF,建信大安全战略精选股票,2018/12/31,601155.SH,6.19861343020357947000
6892,001473.OF,建信大安全战略精选股票,2018/12/31,601688.SH,4.71604579607847539700
6893,001473.OF,建信大安全战略精选股票,2018/12/31,601211.SH,4.66526515112389337700
6894,001473.OF,建信大安全战略精选股票,2018/12/31,601166.SH,4.50850100981759974700
6895,001473.OF,建信大安全战略精选股票,2018/12/31,600036.SH,4.35068626479384203200
6896,001473.OF,建信大安全战略精选股票,2018/12/31,603218.SH,4.24095752004347184500
6897,001473.OF,建信大安全战略精选股票,2018/12/31,601766.SH,4.14941433001757411500
6898,001473.OF,建信大安全战略精选股票,2018/12/31,002531.SZ,4.11964136358081995800
6899,001473.OF,建信大安全战略精选股票,2018/12/31,601390.SH,3.97067872414720157400
6900,001473.OF,建信大安全战略精选股票,2018/12/31,600031.SH,3.96949514652825929500
6901,001473.OF,建信大安全战略精选股票,2018/12/31,000661.SZ,3.48094903249737166600
6902,001473.OF,建信大安全战略精选股票,2018/12/31,000002.SZ,3.37423802604005208200
6903,001473.OF,建信大安全战略精选股票,2018/12/31,300296.SZ,2.75755672200376712300
6904,001473.OF,建信大安全战略精选股票,2018/12/31,002410.SZ,2.75309939286790349500
6905,001473.OF,建信大安全战略精选股票,2018/12/31,600872.SH,2.62887425098236862700
6906,001473.OF,建信大安全战略精选股票,2018/12/31,300454.SZ,2.59951888853372780900
6907,001473.OF,建信大安全战略精选股票,2018/12/31,601799.SH,2.48996377912578369500
6908,001473.OF,建信大安全战略精选股票,2018/12/31,600887.SH,2.45527653687354084100
6909,001473.OF,建信大安全战略精选股票,2018/12/31,601186.SH,2.44647362063736980800
6910,001473.OF,建信大安全战略精选股票,2018/12/31,000651.SZ,2.43175198109851115200
6911,001473.OF,建信大安全战略精选股票,2018/12/31,002508.SZ,2.26317184484433694100
6912,001473.OF,建信大安全战略精选股票,2018/12/31,002739.SZ,2.22509570227023980300
6913,001473.OF,建信大安全战略精选股票,2018/12/31,601318.SH,2.12371046541080143800
6914,001473.OF,建信大安全战略精选股票,2018/12/31,300136.SZ,1.98774772823136495100
6915,001473.OF,建信大安全战略精选股票,2018/12/31,002353.SZ,1.76712424443749759700
6916,001473.OF,建信大安全战略精选股票,2018/12/31,300059.SZ,0.59040412256318483200
6917,001473.OF,建信大安全战略精选股票,2018/12/31,601860.SH,0.05510812122929966900
6918,001475.OF,易方达国防军工混合A,2018/12/31,002635.SZ,0.03984534882568654400
6919,001475.OF,易方达国防军工混合A,2018/12/31,603678.SH,2.17159838304569031200
6920,001475.OF,易方达国防军工混合A,2018/12/31,603185.SH,0.002494435807980446892900
6921,001475.OF,易方达国防军工混合A,2018/12/31,601860.SH,0.001894100941706492232700
6922,001475.OF,易方达国防军工混合A,2018/12/31,601138.SH,0.09710674727183664700
6923,001475.OF,易方达国防军工混合A,2018/12/31,601012.SH,0.07246156700201681300
6924,001475.OF,易方达国防军工混合A,2018/12/31,600990.SH,5.69886956995219384500
6925,001475.OF,易方达国防军工混合A,2018/12/31,600967.SH,6.90683510655417653700
6926,001475.OF,易方达国防军工混合A,2018/12/31,600893.SH,6.89140324040031458000
6927,001475.OF,易方达国防军工混合A,2018/12/31,600879.SH,2.04345849395804294300
6928,001475.OF,易方达国防军工混合A,2018/12/31,600760.SH,4.82090990388283486000
6929,001475.OF,易方达国防军工混合A,2018/12/31,600562.SH,1.45837213404288425200
6930,001475.OF,易方达国防军工混合A,2018/12/31,600372.SH,2.74556212585623337200
6931,001475.OF,易方达国防军工混合A,2018/12/31,600184.SH,0.81186870368085351200
6932,001475.OF,易方达国防军工混合A,2018/12/31,600038.SH,7.47913363163852434300
6933,001475.OF,易方达国防军工混合A,2018/12/31,300476.SZ,3.68365090938875497500
6934,001475.OF,易方达国防军工混合A,2018/12/31,300474.SZ,0.06829155188680483600
6935,001475.OF,易方达国防军工混合A,2018/12/31,300450.SZ,1.09311809270140042100
6936,001475.OF,易方达国防军工混合A,2018/12/31,300383.SZ,1.71647004069700521500
6937,001475.OF,易方达国防军工混合A,2018/12/31,300316.SZ,0.63182482606898040700
6938,001475.OF,易方达国防军工混合A,2018/12/31,300199.SZ,0.67029971226949038900
6939,001475.OF,易方达国防军工混合A,2018/12/31,000547.SZ,0.62822184235693475500
6940,001475.OF,易方达国防军工混合A,2018/12/31,000733.SZ,0.76177904114069269300
6941,001475.OF,易方达国防军工混合A,2018/12/31,000768.SZ,6.27124947076628995500
6942,001475.OF,易方达国防军工混合A,2018/12/31,002013.SZ,9.32061225363550680400
6943,001475.OF,易方达国防军工混合A,2018/12/31,002025.SZ,9.13939001360563961100
6944,001475.OF,易方达国防军工混合A,2018/12/31,002179.SZ,10.94054835227281372000
6945,001475.OF,易方达国防军工混合A,2018/12/31,002371.SZ,0.06660662404025251900
6946,001475.OF,易方达国防军工混合A,2018/12/31,002376.SZ,3.76594405001678010400
6947,001475.OF,易方达国防军工混合A,2018/12/31,002384.SZ,8.52888961064188718000
6948,001475.OF,易方达国防军工混合A,2018/12/31,002544.SZ,1.47129011564979091900
6949,001476.OF,中银智能制造股票A,2018/12/31,600276.SH,1.28377409162715585200
6950,001476.OF,中银智能制造股票A,2018/12/31,600038.SH,0.82745958823163548400
6951,001476.OF,中银智能制造股票A,2018/12/31,002812.SZ,0.84306755813213947600
6952,001476.OF,中银智能制造股票A,2018/12/31,000651.SZ,0.91561061716108868700
6953,001476.OF,中银智能制造股票A,2018/12/31,002353.SZ,0.93728269968280646200
6954,001476.OF,中银智能制造股票A,2018/12/31,002027.SZ,0.96711055723327961500
6955,001476.OF,中银智能制造股票A,2018/12/31,601877.SH,0.97355797160519133700
6956,001476.OF,中银智能制造股票A,2018/12/31,600690.SH,0.97547757662231138300
6957,001476.OF,中银智能制造股票A,2018/12/31,000703.SZ,1.06737955526531846800
6958,001476.OF,中银智能制造股票A,2018/12/31,001979.SZ,1.08963175583238445100
6959,001476.OF,中银智能制造股票A,2018/12/31,002607.SZ,1.14968115581176377600
6960,001476.OF,中银智能制造股票A,2018/12/31,002739.SZ,1.17062005879255374100
6961,001476.OF,中银智能制造股票A,2018/12/31,002281.SZ,1.17124108561419055500
6962,001476.OF,中银智能制造股票A,2018/12/31,000063.SZ,1.23323713529699557700
6963,001476.OF,中银智能制造股票A,2018/12/31,603486.SH,1.77972472665803987700
6964,001476.OF,中银智能制造股票A,2018/12/31,600547.SH,1.71170648436478243800
6965,001476.OF,中银智能制造股票A,2018/12/31,601288.SH,1.68243645194826585400
6966,001476.OF,中银智能制造股票A,2018/12/31,300146.SZ,1.64841361190737025900
6967,001476.OF,中银智能制造股票A,2018/12/31,601398.SH,1.59322929085594352700
6968,001476.OF,中银智能制造股票A,2018/12/31,600886.SH,1.56608638128239975300
6969,001476.OF,中银智能制造股票A,2018/12/31,600760.SH,1.50796548481000695900
6970,001476.OF,中银智能制造股票A,2018/12/31,000860.SZ,1.44670848879192303700
6971,001476.OF,中银智能制造股票A,2018/12/31,300450.SZ,6.05724598432462948200
6972,001476.OF,中银智能制造股票A,2018/12/31,601766.SH,4.30682821648171582900
6973,001476.OF,中银智能制造股票A,2018/12/31,600406.SH,3.77888427965942042600
6974,001476.OF,中银智能制造股票A,2018/12/31,300750.SZ,3.68404539505343125300
6975,001476.OF,中银智能制造股票A,2018/12/31,601012.SH,3.41699466633216073600
6976,001476.OF,中银智能制造股票A,2018/12/31,600498.SH,2.98842849009204152100
6977,001476.OF,中银智能制造股票A,2018/12/31,601989.SH,2.97174607189254868100
6978,001476.OF,中银智能制造股票A,2018/12/31,600031.SH,2.87976047732430091600
6979,001476.OF,中银智能制造股票A,2018/12/31,300124.SZ,2.75800187090314322600
6980,001476.OF,中银智能制造股票A,2018/12/31,300751.SZ,2.32292752965651698800
6981,001476.OF,中银智能制造股票A,2018/12/31,600570.SH,2.06912259620373675600
