,Unnamed: 0,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund,行业标签,风格标签,大小盘标签,共振因子标签,集中度标签,3年滚动累计超额收益率均值,3年滚动超额夏普比例,3年滚动累计超额收益率均值排名,3年滚动超额夏普比例排名,总得分
248,354,121008.OF,国投瑞银成长优选混合,桑俊,靳奕(20080110-20090123) 唐咸德(20090123-20100629) 袁野(20100629-20110903) 綦缚鹏(20100629-20180106) 董晗(20150619-20180324) 桑俊(20180106-至今),否,混合型基金,偏股混合型基金,514940724.19,15.479452054795,16.41,83.2773168474,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,稳定中,-0.09195197889879235,-0.017536807370113497,149.0,100.0,124.5
249,148,161610.SZ,融通领先成长混合(LOF)A/B,"邹曦,何龙",刘模林(20070430-20110122) 陈文涛(20070430-20100313) 管文浩(20100313-20130207) 余志勇(20120810-20141224) 刘格菘(20141224-20170218) 伍文友(20150829-20180823) 邹曦(20170218-至今) 何龙(20180823-至今),否,混合型基金,偏股混合型基金,1301562292.92,16.178082191781,0.59,88.69157597491,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.11947812297044651,-0.013097805936043505,120.0,122.0,121.0
250,17,700001.OF,平安行业先锋混合,刘杰,颜正华(20110920-20121019) 焦巍(20121019-20140922) 胡昆明(20140912-20160830) 傅浩(20160816-20190509) 刘杰(20180423-至今),否,混合型基金,偏股混合型基金,166376996.96,11.783561643836,3.52,94.625333896278,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.11190105657397313,-0.014349101208409265,125.0,115.0,120.0
251,293,004263.OF,华安沪港深机会灵活配置混合,"盛骅,陆秋渊",苏圻涵(20170510-20180903) 陆秋渊(20170630-至今) 盛骅(20180214-至今),否,混合型基金,灵活配置型基金,641037161.84,6.1424657534247,31.39,94.764848626923,稳定行业均衡基金,稳定价值型,风格轮动基金,轮动基金,轮动基金,-0.14331200042893466,-0.011583674960807476,103.0,135.0,119.0
252,324,040016.OF,华安行业轮动混合,饶晓鹏,沈雪峰(20100511-20121015) 吴丰树(20121015-20180706) 陈媛(20180611-20190830) 饶晓鹏(20181112-至今),否,混合型基金,偏股混合型基金,538217600.87,13.145205479452,0.19,92.26474625826,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.10901160852552083,-0.015428397023212087,128.0,109.0,118.5
253,462,519003.OF,海富通收益增长混合,周雪军,陈绍胜(20040312-20090114) 张炜(20050420-20060304) 陈洪(20060304-20060926) 蒋征(20090112-20120120) 牟永宁(20090121-20110421) 牟永宁(20120120-20131025) 黄春雨(20130731-20140428) 丁俊(20140415-20160812) 周雪军(20150609-至今),否,混合型基金,灵活配置型基金,2641046563.16,19.312328767123,60.89,78.764369861054,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.0950439108999183,-0.020588550747534268,147.0,88.0,117.5
254,379,202023.OF,南方优选成长混合A,骆帅,谈建强(20110130-20150710) 骆帅(20150619-至今),否,混合型基金,灵活配置型基金,3015910219.08,12.421917808219,18.87,74.898046925489,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.11554288872691822,-0.015369018371966352,121.0,110.0,115.5
255,332,070006.OF,嘉实服务增值行业混合,"牛歌,常蓁",徐轶(20040401-20061222) 孙林(20050610-20070417) 党开宇(20061222-20080320) 陈勤(20080320-20150312) 焦云(20150312-20171123) 陈少平(20170612-20171123) 李帅(20171123-20191119) 常蓁(20191119-至今) 牛歌(20220301-至今),否,混合型基金,灵活配置型基金,1151162776.45,19.257534246575,0.99,86.150540269235,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定高,-0.13053874676717636,-0.0131888091437857,109.0,121.0,115.0
256,322,040011.OF,华安核心优选混合A,"陆秋渊,盛骅",陈俏宇(20081022-20150618) 吴丰树(20110719-20130524) 杨鑫鑫(20130605-20181031) 陆秋渊(20181031-至今) 盛骅(20181031-至今),否,混合型基金,偏股混合型基金,620674389.37,14.695890410959,5.19,93.847494636075,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定高,-0.1091934718932557,-0.017080871413158026,127.0,102.0,114.5
257,425,340007.OF,兴全社会责任混合,季文华,刘兆洋(20080430-20090829) 傅鹏博(20090116-20180321) 董理(20171225-20190402) 董承非(20180622-20190627) 季文华(20190402-至今),否,混合型基金,偏股混合型基金,3898755073.21,15.175342465753,5.74,89.265724523048,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定共振基金,稳定高,-0.14771511477699534,-0.012088404585080145,98.0,131.0,114.5
258,21,160133.SZ,南方天元新产业股票(LOF),蒋秋洁,蒋朋宸(20140703-20150616) 蒋秋洁(20150616-至今),否,股票型基金,普通股票型基金,1221780588.27,8.9972602739726,16.36,80.907099835306,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定低,-0.12973489948409114,-0.014162096601881296,111.0,116.0,113.5
259,180,000127.OF,农银行业领先混合,张峰,徐莉(20130625-20150612) 赵谦(20150606-20160308) 张峰(20150917-至今),否,混合型基金,偏股混合型基金,841013252.46,10.019178082192,7.04,69.096930551358,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.12734349076019924,-0.014438569305440619,114.0,112.0,113.0
260,451,470006.OF,汇添富医药保健混合A,郑磊,王栩(20100921-20130510) 周睿(20120302-20190426) 刘闯(20150115-20161031) 郑磊(20190409-至今),否,混合型基金,偏股混合型基金,4077833113.65,12.780821917808,20.04,89.972827972992,稳定医药行业基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.14442126670967614,-0.012764357576210474,101.0,125.0,113.0
261,183,000173.OF,汇添富美丽30混合A,王栩,王栩(20130625-至今),否,混合型基金,偏股混合型基金,1336968454.82,10.019178082192,0.01,91.54337177083,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定中,-0.14134224889018882,-0.013480628331566553,105.0,120.0,112.5
262,275,002685.OF,中欧丰泓沪港深灵活配置混合A,"罗佳明,沈悦",曹名长(20161108-20210210) 卢博森(20161230-20200731) 曲径(20171117-20190702) 罗佳明(20190702-至今) 沈悦(20200731-至今),否,混合型基金,灵活配置型基金,4724939013.1,6.6438356164384,73.35,92.741560719063,稳定行业均衡基金,稳定价值型,稳定小盘,轮动基金,轮动基金,-0.14570394004739218,-0.013075580215884399,100.0,123.0,111.5
263,446,450003.OF,国富潜力组合混合A,徐荔蓉,朱国庆(20070322-20140221) 张惟闵(20070323-20071122) 徐荔蓉(20140221-至今),否,混合型基金,偏股混合型基金,2029558253.21,16.284931506849,35.93,93.431244210724,稳定行业均衡基金,稳定均衡-价值型,稳定大盘,轮动基金,稳定中,-0.10827868179644735,-0.019915674114758294,130.0,92.0,111.0
264,506,519929.OF,长信电子信息行业量化灵活配置混合A,"左金保,宋海岸",左金保(20160727-至今) 宋海岸(20230130-至今),否,混合型基金,灵活配置型基金,85715000.01,6.9287671232877,0.15,94.490147138362,稳定TMT行业基金,风格轮动基金,风格轮动基金,轮动基金,稳定中,-0.15795461097740515,-0.011611473005996194,88.0,134.0,111.0
265,416,288002.OF,华夏收入混合,郑煜,梁丰(20051117-20070414) 郭楷泽(20070414-20080519) 赵航(20080519-20090418) 孙建波(20080519-20090418) 郑煜(20090204-至今),否,混合型基金,偏股混合型基金,2102874031.0,17.627397260274,6.63,90.73337379713,稳定行业均衡基金,风格轮动基金,稳定中盘,轮动基金,稳定低,-0.1277090641585551,-0.01619249054699054,113.0,107.0,110.0
266,144,160916.SZ,大成优选混合(LOF)A,戴军,刘明(20120727-20140129) 汤义峰(20121126-20150417) 石国武(20150418-20160525) 戴军(20150521-至今),否,混合型基金,偏股混合型基金,1300011798.55,10.931506849315,44.57,84.094788001103,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定高,-0.1273320522404247,-0.01706305654134854,115.0,103.0,109.0
267,88,001583.OF,安信新常态股票A,袁玮,黄立华(20150807-20151201) 蓝雁书(20151102-20190103) 袁玮(20160411-至今),否,股票型基金,普通股票型基金,397495482.28,7.9013698630137,77.62,93.706307753293,稳定行业均衡基金,稳定价值型,风格轮动基金,轮动基金,轮动基金,-0.13465457171330236,-0.01455007560572057,106.0,111.0,108.5
268,255,001838.OF,国投瑞银国家安全混合A,李轩,李轩(20151202-至今),否,混合型基金,灵活配置型基金,3275440389.04,7.5808219178082,21.28,94.567539796111,稳定制造行业基金,风格轮动基金,风格轮动基金,稳定独立基金,稳定高,-0.17671992739384662,-0.010578945573398973,72.0,142.0,107.0
269,104,001878.OF,嘉实沪港深精选股票,张金涛,张金涛(20160527-至今) 张丹华(20171230-20190110),否,股票型基金,普通股票型基金,2087785626.45,7.0958904109589,5.8,91.029885669419,稳定行业均衡基金,稳定价值型,风格轮动基金,轮动基金,稳定中,-0.14940398217923886,-0.013784763987569436,94.0,118.0,106.0
270,352,110029.OF,易方达科讯混合,刘健维,侯清濯(20071218-20100911) 宋昆(20100911-20190112) 陈皓(20181211-20220112) 刘健维(20190712-至今),否,混合型基金,偏股混合型基金,3136358032.71,15.542465753425,2.27,82.615891642036,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.12728762863727455,-0.019483964610517802,116.0,94.0,105.0
271,175,000021.OF,华夏优势增长混合,郑晓辉,张益驰(20061124-20090721) 刘文动(20090721-20120229) 巩怀志(20100116-20130628) 罗泽萍(20120120-20140317) 郑晓辉(20130510-至今) 孙振峰(20130628-20150804) 钱悦(20130628-20151225) 孙轶佳(20151119-20190321) 刘平(20151130-20200728),否,混合型基金,偏股混合型基金,5296691077.53,16.608219178082,1.58,88.350652230265,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,稳定低,-0.13352530358668466,-0.01755605011698569,107.0,99.0,103.0
272,457,481008.OF,工银大盘蓝筹混合,"李迪,王筱苓",陈守红(20080804-20110413) 胡文彪(20110316-20170719) 王筱苓(20121205-至今) 李迪(20230731-至今),否,混合型基金,偏股混合型基金,263932968.0,14.912328767123,0.0,80.930630109839,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,轮动基金,-0.1142457133680357,-0.02194673100131108,123.0,83.0,103.0
273,138,540010.OF,汇丰晋信科技先锋股票,陈平,邵骥咏(20110727-20120818) 曹庆(20120818-20131221) 曹晋(20130420-20140621) 李元博(20140621-20150725) 陈平(20150725-至今),否,股票型基金,普通股票型基金,424854771.22,11.934246575342,17.28,94.61346947469,稳定TMT行业基金,风格轮动基金,风格轮动基金,轮动基金,稳定高,-0.17366961017437504,-0.012640638691415348,76.0,126.0,101.0
274,442,420001.OF,天弘精选混合A,"赵鼎龙,于洋,谷琦彬,周楷宁",陈天丰(20051008-20060419) 王国强(20060419-20070727) 许利明(20070727-20090330) 徐正国(20090317-20110314) 吕宜振(20090317-20110426) 高喜阳(20110407-20130607) 周可彦(20110714-20130116) 钱文成(20130116-20200624) 肖志刚(20130918-20160222) 程桯(20150805-20180927) 姜晓丽(20160714-20191218) 谷琦彬(20180504-至今) 赵鼎龙(20191115-至今) 周楷宁(20200115-至今) 于洋(20200612-至今),否,混合型基金,灵活配置型基金,516512845.83,17.73698630137,,72.800465646081,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.13114356164380822,-0.019859162323170896,108.0,93.0,100.5
275,493,519692.OF,交银成长混合A,王少成,周炜炜(20061023-20101020) 管华雨(20101008-20150324) 王少成(20150324-至今),否,混合型基金,偏股混合型基金,2039469747.86,16.695890410959,0.06,90.564832011166,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定高,-0.14928093515631993,-0.017020935078003237,96.0,104.0,100.0
276,419,320003.OF,诺安先锋混合A,杨谷,党开宇(20051219-20060902) 杨谷(20060222-至今) 邹翔(20101014-20150214) 张堃(20200430-20230916),否,混合型基金,偏股混合型基金,4223579272.87,17.539726027397,20.24,77.929133921423,稳定行业均衡基金,风格轮动基金,稳定小盘,稳定独立基金,稳定中,-0.12032638226003423,-0.02593762178245631,119.0,75.0,97.0
277,45,000955.OF,南方产业活力,蒋秋洁,张旭(20150127-20190315) 蒋秋洁(20190315-至今),否,股票型基金,普通股票型基金,343685897.88,8.427397260274,,81.114491234475,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定低,-0.15853836034681335,-0.01656439794841156,85.0,105.0,95.0
278,404,260108.OF,景顺长城新兴成长混合A,刘彦春,李志嘉(20060628-20100529) 邓春鸣(20100529-20141030) 杨鹏(20141031-20160127) 刘彦春(20150409-至今),否,混合型基金,偏股混合型基金,31737231699.68,17.016438356164,0.84,92.769109614002,稳定消费行业基金,风格轮动基金,稳定大盘,稳定共振基金,稳定高,-0.14348276307933566,-0.020788565187018628,102.0,87.0,94.5
279,455,481004.OF,工银稳健成长混合A,"杜洋,修世宇",张翎(20061206-20071106) 吴刚(20061206-20071106) 王筱苓(20070105-20080221) 杨建勋(20070321-20090519) 温震宇(20071106-20090901) 曹冠业(20090518-20140612) 杨柯(20130416-20170527) 刘天任(20140605-20161018) 胡文彪(20161018-20180425) 杜洋(20180322-至今) 修世宇(20220909-至今),否,混合型基金,偏股混合型基金,588029267.07,16.575342465753,0.18,84.840854753002,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,轮动基金,-0.14773324639715396,-0.019994867511013495,97.0,91.0,94.0
280,297,004477.OF,嘉实沪港深回报混合,王丹,张金涛(20170329-20220426) 谭丽(20170621-20190110) 张丹华(20171230-20190110) 刘岚(20190110-20200721) 王丹(20190110-至今),否,混合型基金,偏股混合型基金,724209159.02,6.2575342465753,0.43,88.492050820956,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定中,-0.1665672774921804,-0.01614020848754293,78.0,108.0,93.0
281,428,377010.OF,摩根阿尔法混合A,李博,吕俊(20051011-20060418) 孙延群(20051115-20090707) 周晓文(20070808-20090917) 王孝德(20090428-20121207) 许运凯(20090917-20101112) 吴鹏(20100716-20120906) 欧宝林(20121126-20140110) 征茂平(20140103-20150216) 蔡晟(20141023-20150925) 李博(20150918-至今),否,混合型基金,偏股混合型基金,979891996.98,17.728767123288,0.04,88.132630485982,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.1414324016682815,-0.022388392216161457,104.0,81.0,92.5
282,414,270041.OF,广发消费品精选混合A,李琛,冯永欢(20120612-20141208) 程琨(20141208-20160223) 李琛(20160223-至今),否,混合型基金,偏股混合型基金,331713960.05,11.054794520548,8.5,79.846108001332,稳定消费行业基金,风格轮动基金,稳定大盘,稳定共振基金,轮动基金,-0.16352792193612214,-0.017723673607598585,84.0,98.0,91.0
283,514,550002.OF,中信保诚精萃成长混合A,王睿,吕宜振(20061127-20080628) 孙志洪(20061127-20070522) 刘浩(20080625-20120929) 谭鹏万(20120828-20150529) 王睿(20150529-至今),否,混合型基金,偏股混合型基金,1656797445.09,16.6,44.81,88.253253235729,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.1279864914858435,-0.026820683981799393,112.0,70.0,91.0
284,140,160314.SZ,华夏行业混合(LOF),王劲松,罗泽萍(20071122-20120120) 孙彬(20120112-20190819) 贺振华(20120919-20130923) 佟巍(20170502-20180730) 王劲松(20190819-至今),否,混合型基金,偏股混合型基金,1405490280.43,15.613698630137,1.69,91.949061630267,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定中,-0.15818909340037446,-0.020322174188275047,87.0,90.0,88.5
285,381,206009.OF,鹏华新兴产业混合,梁浩,陈鹏(20110615-20130316) 梁浩(20110714-至今),否,混合型基金,偏股混合型基金,3805518784.82,12.049315068493,7.14,91.988657615983,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,轮动基金,-0.16617257718922995,-0.01944652212979668,80.0,95.0,87.5
286,494,519694.OF,交银蓝筹混合,王少成,李旭利(20070808-20090527) 崔海峰(20080901-20100604) 张媚钗(20100604-20141022) 李德亮(20141022-20150829) 陈孜铎(20141022-20190129) 张迎军(20141022-20150711) 王少成(20180928-至今),否,混合型基金,偏股混合型基金,1390549881.46,15.904109589041,0.79,90.736939365688,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定高,-0.14938541011186396,-0.024425501328712785,95.0,78.0,86.5
287,172,000011.OF,华夏大盘精选混合A/B,陈伟彦,蒋征(20040811-20060524) 王亚伟(20051231-20120504) 巩怀志(20120504-20130628) 程海泳(20130628-20130923) 孙彬(20130923-20150227) 任竞辉(20140718-20151015) 佟巍(20150227-20170502) 阳琨(20150901-20170502) 陈伟彦(20170502-至今),否,混合型基金,灵活配置型基金,3981865148.2,18.895890410959,0.69,93.318606615351,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,轮动基金,-0.15202871453401745,-0.02195406526187921,91.0,82.0,86.5
288,25,000082.OF,嘉实研究阿尔法股票A,"肖觅,张露",张琦(20130528-20160727) 刘斌(20140515-20160727) 赵宇(20160727-20170811) 张露(20170811-至今) 张丹华(20181101-20200730) 肖觅(20210319-至今),否,股票型基金,普通股票型基金,649193500.46,10.095890410959,45.33,88.49067756269,稳定行业均衡基金,稳定均衡-价值型,风格轮动基金,轮动基金,稳定低,-0.14765328777847841,-0.026265034674491077,99.0,73.0,86.0
289,412,270025.OF,广发行业领先混合A,程琨,刘晓龙(20101123-20170329) 邱璟旻(20170329-20180806) 刘格菘(20170619-20190531) 李琛(20181017-20200210) 程琨(20190531-至今),否,混合型基金,偏股混合型基金,1237488363.17,12.608219178082,34.24,94.75677499867,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定高,-0.15086385650938808,-0.02421212617886231,92.0,79.0,85.5
290,314,005521.OF,华安红利精选混合A,孙澍,杨明(20180119-20230828) 孙澍(20230828-至今),否,混合型基金,偏股混合型基金,192846078.47,5.4465753424658,1.3,89.507039358455,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.17395166624052177,-0.01919028950471903,75.0,96.0,85.5
291,201,000619.OF,东方红产业升级混合,王延飞,杨达治(20140606-20151209) 王延飞(20150626-至今),否,混合型基金,灵活配置型基金,4306912288.01,9.0712328767123,0.95,94.304245658707,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.17996450531257246,-0.01750606204163447,68.0,101.0,84.5
292,278,002803.OF,东方红沪港深混合,秦绪文,林鹏(20160711-20200516) 刚登峰(20180420-20210421) 秦绪文(20180420-至今) 周杨(20201106-20220603),否,混合型基金,灵活配置型基金,3067795795.4,6.972602739726,3.48,93.330374371501,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定共振基金,轮动基金,-0.17895249476354566,-0.01796079334922624,69.0,97.0,83.0
293,220,001074.OF,华泰柏瑞量化驱动混合A,"孔令烨,盛豪",田汉卿(20150324-20200713) 盛豪(20151013-至今) 孔令烨(20220805-至今),否,混合型基金,灵活配置型基金,362253470.84,8.2739726027397,56.03,92.966829638587,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定低,-0.16615834331840662,-0.020943361919901905,81.0,85.0,83.0
294,289,003580.OF,泰康沪港深价值优选混合,黄成扬,彭一博(20161228-20171205) 刘伟(20170504-20220823) 黄成扬(20171121-至今),否,混合型基金,灵活配置型基金,123532328.93,6.5068493150685,59.11,89.699290914194,稳定行业均衡基金,稳定价值型,稳定小盘,轮动基金,稳定低,-0.19399295604820477,-0.016241352469313353,59.0,106.0,82.5
295,216,001017.OF,宏利改革动力混合A,刘欣,刘欣(20150213-至今),否,混合型基金,灵活配置型基金,106439187.75,8.3808219178082,,92.274163522488,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.1743402184331656,-0.02050148446424703,74.0,89.0,81.5
296,450,460009.OF,华泰柏瑞量化先行混合A,"盛豪,田汉卿",汪晖(20100622-20110805) 卞亚军(20101008-20120406) 秦岭松(20110121-20120202) 王本昌(20120315-20150417) 田汉卿(20150318-至今) 盛豪(20210917-至今),否,混合型基金,偏股混合型基金,357307941.77,13.030136986301,43.21,93.906773607757,稳定行业均衡基金,稳定价值型,稳定小盘,稳定独立基金,稳定低,-0.16483783184041498,-0.02554187954276134,82.0,76.0,79.0
297,316,020010.OF,国泰金牛创新成长混合,程洲,何江旭(20070518-20091202) 范迪钊(20091202-20150126) 程洲(20150126-至今) 姜英(20201218-20220602) 孙家旭(20220602-20230905),否,混合型基金,偏股混合型基金,1279738448.12,16.128767123288,8.28,92.928097043349,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,轮动基金,-0.1494985362731327,-0.02901041892534647,93.0,62.0,77.5
298,154,162703.SZ,广发小盘成长混合(LOF)A,刘格菘,陈仕德(20050202-20150613) 江涌(20050203-20060526) 李险峰(20150613-20170619) 刘格菘(20170619-至今),否,混合型基金,偏股混合型基金,7709293724.36,18.416438356164,16.16,86.617561818067,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定高,-0.16653298342447242,-0.026214128966225977,79.0,74.0,76.5
299,511,530003.OF,建信优选成长混合A,姚锦,李华(20060908-20071023) 田擎(20071023-20100427) 曹雄飞(20071023-20081127) 李涛(20081127-20120217) 姚锦(20120217-至今),否,混合型基金,偏股混合型基金,1612177808.97,16.819178082192,6.52,82.881731165137,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,稳定高,-0.15625519106587446,-0.028740215723942922,89.0,63.0,76.0
300,194,000520.OF,上银新兴价值成长混合,赵治烨,高云志(20140506-20150525) 慕浩(20150127-20150615) 赵治烨(20150513-至今) 常璐(20171206-20180328),否,混合型基金,灵活配置型基金,460627890.98,9.1561643835616,95.38,84.252868100176,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,轮动基金,-0.1535900315182498,-0.03118455687410606,90.0,58.0,74.0
301,162,166001.SZ,中欧新趋势混合(LOF)A,周蔚文,殷觅智(20070129-20090720) 王磊(20080902-20100904) 王海(20100902-20120118) 刘水云(20101230-20130228) 周蔚文(20110816-至今) 魏博(20120815-20140110) 林英睿(20150529-20160617),否,混合型基金,偏股混合型基金,3386231276.56,16.427397260274,60.6,88.602365522869,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.1582820768848882,-0.030196490827467833,86.0,61.0,73.5
302,401,260101.OF,景顺长城优选混合,杨锐文,陈利宏(20031024-20041118) 杨兵兵(20031024-20070915) 曾昭雄(20041118-20050601) 毛从容(20050601-20111230) 涂强(20061122-20090807) 邓春鸣(20070915-20090807) 张继荣(20090807-20120116) 陈嘉平(20120117-20150403) 丛林(20120320-20131030) 杨锐文(20141025-至今),否,混合型基金,偏股混合型基金,5068924295.03,19.695890410959,25.76,75.930110272188,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,稳定低,-0.16439278171314792,-0.032063968864545385,83.0,56.0,69.5
303,10,660006.OF,农银大盘蓝筹混合,宋永安,曹剑飞(20100901-20111117) 李洪雨(20101104-20141011) 赵谦(20141011-20160308) 宋永安(20151202-至今),否,混合型基金,偏股混合型基金,121104176.69,12.835616438356,0.61,83.429576337926,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定低,-0.19229922189182042,-0.025127272872724666,61.0,77.0,69.0
304,173,000017.OF,财通可持续混合,夏钦,吴松凯(20130327-20140414) 赵媛媛(20130327-20140414) 赵艰申(20130826-20150716) 金梓才(20150713-20180307) 夏钦(20160511-至今),否,混合型基金,偏股混合型基金,110668393.75,10.265753424658,0.354,89.627132850656,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.17708442194005258,-0.028087516325984416,71.0,66.0,68.5
305,149,161706.SZ,招商优质成长混合(LOF),贾成东,张冰(20051117-20110728) 张慎平(20110729-20140613) 王忠波(20140613-20170107) 孙振峰(20160120-20170601) 付斌(20170601-20190413) 贾成东(20170629-至今),否,混合型基金,偏股混合型基金,1561394541.75,17.627397260274,0.95,83.762449498136,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,轮动基金,-0.1788338573254644,-0.02837260950760099,70.0,64.0,67.0
306,460,519001.OF,银华价值优选混合,"倪明,苏静然",蒋伯龙(20050927-20080712) 况群峰(20061021-20081023) 陆文俊(20081021-20130830) 倪明(20110926-至今) 苏静然(20171030-至今),否,混合型基金,偏股混合型基金,2380045520.14,17.767123287671,0.29,79.818100738185,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定共振基金,轮动基金,-0.20900623298608545,-0.021464292360466555,48.0,84.0,66.0
307,7,630010.OF,华商价值精选混合,彭欣杨,刘宏(20110531-20170126) 刘萌萌(20160412-20180713) 蔡建军(20161223-20171225) 陈恒(20170726-20200108) 彭欣杨(20171221-至今),否,混合型基金,偏股混合型基金,440302566.75,12.090410958904,0.02,89.526890267668,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.1939295680358518,-0.026523665290992805,60.0,72.0,66.0
308,480,519139.OF,海富通沪港深混合,高峥,张炳炜(20161111-20180801) 王智慧(20161130-20210706) 高峥(20170828-至今) 周雪军(20181214-20220817),否,混合型基金,灵活配置型基金,64723329.29,6.6356164383562,97.52,91.55829302983,稳定行业均衡基金,稳定价值型,风格轮动基金,轮动基金,轮动基金,-0.22213824005535404,-0.02085588685424413,42.0,86.0,64.0
309,368,180013.OF,银华领先策略混合,"倪明,苏静然,向伊达",况群峰(20080820-20090930) 万志勇(20081023-20091111) 杨靖(20090929-20120413) 刘春雨(20120411-20150506) 倪明(20150506-至今) 苏静然(20171030-至今) 向伊达(20220802-至今),否,混合型基金,偏股混合型基金,451187295.96,14.868493150685,1.81,89.739485600653,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定共振基金,轮动基金,-0.18080666942426615,-0.03091031233042879,67.0,59.0,63.0
310,473,519029.OF,华夏稳增混合,彭海伟,张龙(20060809-20100204) 张益驰(20060905-20080123) 严鸿宴(20100204-20111107) 王海雄(20111014-20150209) 彭海伟(20150209-至今) 郑泽鸿(20190114-20200612),否,混合型基金,灵活配置型基金,1115148553.53,16.901369863014,7.96,94.30573867948,稳定行业均衡基金,风格轮动基金,稳定小盘,稳定独立基金,轮动基金,-0.2215512931182006,-0.024007679612368778,44.0,80.0,62.0
311,390,229002.OF,宏利逆向策略混合,刘欣,焦云(20120523-20140103) 刘欣(20140103-至今),否,混合型基金,偏股混合型基金,148301580.2,11.109589041096,10.03,91.485159920096,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.19619621782754287,-0.028338564490743096,56.0,65.0,60.5
312,192,000408.OF,民生加银城镇化混合A,柳世庆,蔡锋亮(20131212-20160704) 黄一明(20131212-20170331) 柳世庆(20170331-至今),否,混合型基金,灵活配置型基金,467470324.83,9.5534246575342,18.97,82.200423375223,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,轮动基金,-0.18597442793347035,-0.031712096024061776,63.0,57.0,60.0
313,422,320011.OF,诺安中小盘精选混合,韩冬燕,林健标(20100428-20110514) 周心鹏(20101023-20160913) 韩冬燕(20160913-至今),否,混合型基金,偏股混合型基金,851278872.46,13.180821917808,30.14,90.210012361852,稳定行业均衡基金,稳定价值型,风格轮动基金,轮动基金,轮动基金,-0.18495762827016593,-0.03529346661960736,65.0,52.0,58.5
