,Unnamed: 0,thscode,ths_fund_short_name_fund,ths_fund_manager_current_fund,ths_fund_manager_his_fund,ths_isindexfund_fund,ths_invest_type_first_classi_fund,ths_invest_type_second_classi_fund,ths_fund_scale_fund,ths_found_years_fund,ths_org_investor_held_ratio_fund,ths_stock_mv_to_fanv_fund,行业标签,风格标签,大小盘标签,共振因子标签,集中度标签,3年滚动累计超额收益率均值,3年滚动超额夏普比例,3年滚动累计超额收益率均值排名,3年滚动超额夏普比例排名,总得分
275,377.0,000011.OF,华夏大盘精选混合A/B,陈伟彦,蒋征(20040811-20060524) 王亚伟(20051231-20120504) 巩怀志(20120504-20130628) 程海泳(20130628-20130923) 孙彬(20130923-20150227) 任竞辉(20140718-20151015) 佟巍(20150227-20170502) 阳琨(20150901-20170502) 陈伟彦(20170502-至今),否,混合型基金,灵活配置型基金,3746449851.29,19.147945205479,,92.055946697698,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,轮动基金,-0.13357347734780775,-0.01945782485372922,89.0,90.0,89.5
276,552.0,020010.OF,国泰金牛创新成长混合,程洲,何江旭(20070518-20091202) 范迪钊(20091202-20150126) 程洲(20150126-至今) 姜英(20201218-20220602) 孙家旭(20220602-20230905),否,混合型基金,偏股混合型基金,1140503517.6,16.380821917808,,92.759498917305,稳定行业均衡基金,风格轮动基金,风格轮动基金,稳定独立基金,轮动基金,-0.1266350203307568,-0.024426568284568437,101.0,74.0,87.5
277,353.0,161706.SZ,招商优质成长混合(LOF),贾成东,张冰(20051117-20110728) 张慎平(20110729-20140613) 王忠波(20140613-20170107) 孙振峰(20160120-20170601) 付斌(20170601-20190413) 贾成东(20170629-至今),否,混合型基金,偏股混合型基金,1569054660.46,17.879452054795,,83.911250169832,稳定行业均衡基金,风格轮动基金,稳定大盘,轮动基金,轮动基金,-0.1320330930860193,-0.021557651767730758,91.0,81.0,86.0
278,30.0,210009.OF,金鹰核心资源混合A,陈颖,冯文光(20120523-20141119) 陈晓(20121103-20140930) 冼鸿鹏(20140930-20171108) 杨刚(20141119-20151224) 于利强(20171101-20190327) 陈颖(20190126-至今),否,混合型基金,偏股混合型基金,675454991.35,11.361643835616,,94.347487867704,稳定TMT行业基金,风格轮动基金,稳定小盘,稳定独立基金,轮动基金,-0.1517339212631798,-0.018955598890471225,77.0,94.0,85.5
279,367.0,166001.SZ,中欧新趋势混合(LOF)A,周蔚文,殷觅智(20070129-20090720) 王磊(20080902-20100904) 王海(20100902-20120118) 刘水云(20101230-20130228) 周蔚文(20110816-至今) 魏博(20120815-20140110) 林英睿(20150529-20160617),否,混合型基金,偏股混合型基金,2915285827.09,16.679452054795,,86.654366979541,稳定行业均衡基金,风格轮动基金,风格轮动基金,轮动基金,稳定低,-0.12963862315420366,-0.02433622752735679,96.0,75.0,85.5
280,279.0,001583.OF,安信新常态股票A,袁玮,黄立华(20150807-20151201) 蓝雁书(20151102-20190103) 袁玮(20160411-至今),否,股票型基金,普通股票型基金,420985715.34,8.1534246575342,,91.062657612488,稳定行业均衡基金,稳定价值型,风格轮动基金,轮动基金,轮动基金,-0.15644025754894758,-0.01840582316802744,73.0,96.0,84.5
281,431.0,001074.OF,华泰柏瑞量化驱动混合A,"孔令烨,盛豪",田汉卿(20150324-20200713) 盛豪(20151013-至今) 孔令烨(20220805-至今),否,混合型基金,灵活配置型基金,378880857.4,8.5260273972603,,93.05379790674,稳定行业均衡基金,风格轮动基金,稳定大盘,稳定共振基金,稳定低,-0.15242207904572613,-0.019218325133659953,75.0,91.0,83.0
282,298.0,001878.OF,嘉实沪港深精选股票,张金涛,张金涛(20160527-至今) 张丹华(20171230-20190110),否,股票型基金,普通股票型基金,2016700765.39,7.3479452054795,,90.925206022094,稳定行业均衡基金,稳定价值型,风格轮动基金,轮动基金,稳定中,-0.17113058442297405,-0.017560035523491675,64.0,101.0,82.5
283,111.0,481008.OF,工银大盘蓝筹混合,"李迪,王筱苓",陈守红(20080804-20110413) 胡文彪(20110316-20170719) 王筱苓(20121205-至今) 李迪(20230731-至今),否,混合型基金,偏股混合型基金,266840387.1,15.164383561644,,67.915260695558,稳定行业均衡基金,稳定价值型,稳定大盘,轮动基金,轮动基金,-0.1274017162186784,-0.026272754025583368,100.0,65.0,82.5
284,190.0,660006.OF,农银大盘蓝筹混合,宋永安,曹剑飞(20100901-20111117) 李洪雨(20101104-20141011) 赵谦(20141011-20160308) 宋永安(20151202-至今),否,混合型基金,偏股混合型基金,116068700.17,13.087671232877,,84.319593961728,稳定行业均衡基金,稳定均衡-价值型,稳定大盘,稳定共振基金,稳定低,-0.1515385458773294,-0.020326528040584813,78.0,87.0,82.5
