,thscode,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,wwsum,w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,H,HCategory
11225,519172.OF,601.0,244.0,344.0,218.0,214.0,147.0,119.0,5.0,340.0,25.0,21164826.28,0.199945652471474,0.15555630301162102,0.11300121807567229,0.09539823163622961,0.08822420629856452,0.07812017817327438,0.07183919111288826,0.07153930677100742,0.06524787785784746,0.06112783459142099,280.7749895370273,中立基金
5879,006201.OF,5.0,1600.0,859.0,722.0,438.0,672.0,344.0,185.0,236.0,718.0,2432436.68,0.6199111090530011,0.06951876749367222,0.04707172891341204,0.041188328076026216,0.03917676492199583,0.03882690997736475,0.038590932611655894,0.03658471389273738,0.034668183017203966,0.03446256204293054,280.72254171072603,中立基金
10793,018760.OF,5.0,1600.0,859.0,722.0,438.0,672.0,344.0,185.0,236.0,718.0,2432436.68,0.6199111090530011,0.06951876749367222,0.04707172891341204,0.041188328076026216,0.03917676492199583,0.03882690997736475,0.038590932611655894,0.03658471389273738,0.034668183017203966,0.03446256204293054,280.72254171072603,中立基金
9081,013916.OF,59.0,755.0,322.0,113.0,760.0,32.0,230.0,218.0,207.0,43.0,76753144.23,0.18199790953371867,0.1291111603233404,0.11716042502510518,0.09511076156208695,0.08922526873268133,0.08846021968369333,0.0818345627793182,0.07706644541199142,0.0713742746953,0.06865897225276447,280.68115209578036,中立基金
9082,013917.OF,59.0,755.0,322.0,113.0,760.0,32.0,230.0,218.0,207.0,43.0,76753144.23,0.18199790953371867,0.1291111603233404,0.11716042502510518,0.09511076156208695,0.08922526873268133,0.08846021968369333,0.0818345627793182,0.07706644541199142,0.0713742746953,0.06865897225276447,280.68115209578036,中立基金
6124,007341.OF,601.0,214.0,147.0,340.0,218.0,115.0,81.0,322.0,578.0,29.0,1188593280.76,0.1475195595821349,0.1326160142847281,0.13210716553908042,0.10981122147732778,0.09208679417236318,0.08510652267470252,0.08106884109119958,0.07800072362912859,0.07508056990944688,0.06660258763988809,280.66767582568076,中立基金
6123,007340.OF,601.0,214.0,147.0,340.0,218.0,115.0,81.0,322.0,578.0,29.0,1188593280.76,0.1475195595821349,0.1326160142847281,0.13210716553908042,0.10981122147732778,0.09208679417236318,0.08510652267470252,0.08106884109119958,0.07800072362912859,0.07508056990944688,0.06660258763988809,280.66767582568076,中立基金
10212,016524.OF,755.0,236.0,722.0,44.0,70.0,14.0,7.0,32.0,321.0,5.0,91707859.61,0.14664895328702568,0.1387423286740036,0.13755178731294349,0.10841973264105928,0.10478612237671436,0.08923207001886761,0.07482236854268241,0.0678187237871356,0.06664087435896925,0.0653370390005987,280.5426471267744,中立基金
10213,016525.OF,755.0,236.0,722.0,44.0,70.0,14.0,7.0,32.0,321.0,5.0,91707859.61,0.14664895328702568,0.1387423286740036,0.13755178731294349,0.10841973264105928,0.10478612237671436,0.08923207001886761,0.07482236854268241,0.0678187237871356,0.06664087435896925,0.0653370390005987,280.5426471267744,中立基金
9312,014360.OF,27.0,1602.0,229.0,468.0,563.0,152.0,297.0,144.0,216.0,578.0,19179660.03,0.5273256154791185,0.08588723665713484,0.0649125165958429,0.05928155130078184,0.04872661968659514,0.04598621657633208,0.04442205954992623,0.04191758345781273,0.04079842910541934,0.040742171591036276,280.4517884256784,中立基金
9313,014361.OF,27.0,1602.0,229.0,468.0,563.0,152.0,297.0,144.0,216.0,578.0,19179660.03,0.5273256154791185,0.08588723665713484,0.0649125165958429,0.05928155130078184,0.04872661968659514,0.04598621657633208,0.04442205954992623,0.04191758345781273,0.04079842910541934,0.040742171591036276,280.4517884256784,中立基金
4200,000763.OF,28.0,682.0,86.0,282.0,438.0,16.0,39.0,859.0,301.0,148.0,106297468.0,0.15603193859706987,0.13887450263631868,0.13596523296302787,0.09193539774625675,0.08964936022747033,0.08190223308047187,0.07757851767456964,0.07693974422796224,0.0755991666706492,0.07552390617620355,280.32664254994296,中立基金
8386,012287.OF,211.0,27.0,202.0,755.0,777.0,22.0,2.0,9.0,6.0,8.0,37015333.099999994,0.2744843263344833,0.13693525589264524,0.12608313337047886,0.12566376094559584,0.12375695924778808,0.05641716081166376,0.04679682323323467,0.03687660992573913,0.03656862944723845,0.03641734079113286,280.2949457326376,中立基金
8850,013377.OF,211.0,27.0,202.0,755.0,777.0,22.0,2.0,9.0,6.0,8.0,37015333.099999994,0.2744843263344833,0.13693525589264524,0.12608313337047886,0.12566376094559584,0.12375695924778808,0.05641716081166376,0.04679682323323467,0.03687660992573913,0.03656862944723845,0.03641734079113286,280.2949457326376,中立基金
8888,013470.OF,578.0,126.0,102.0,44.0,60.0,25.0,1602.0,214.0,46.0,27.0,12902707.11,0.16249748925750823,0.146769850997571,0.11058493290095307,0.10296304400883204,0.09326191703347128,0.09002761901800622,0.07660197132073009,0.07592980230022442,0.07130055670929664,0.07006281645340705,280.2098500072052,中立基金
8887,013469.OF,578.0,126.0,102.0,44.0,60.0,25.0,1602.0,214.0,46.0,27.0,12902707.11,0.16249748925750823,0.146769850997571,0.11058493290095307,0.10296304400883204,0.09326191703347128,0.09002761901800622,0.07660197132073009,0.07592980230022442,0.07130055670929664,0.07006281645340705,280.2098500072052,中立基金
11076,320005.OF,157.0,151.0,115.0,12.0,718.0,563.0,218.0,178.0,859.0,37.0,654301703.36,0.15003679104895554,0.1225983273283099,0.12063423542177709,0.11600945773212605,0.10636858928014636,0.09663845711434768,0.08866867639511443,0.08864923262791244,0.06414012238465709,0.04625611066665342,280.03044873106353,中立基金
6971,010008.OF,755.0,322.0,29.0,56.0,28.0,340.0,722.0,115.0,16.0,347.0,51902321.410000004,0.12663695459936847,0.1169716466445041,0.11191853932916407,0.11035028577539688,0.10661893051538558,0.09424087145084017,0.08721528974092953,0.08229997973032858,0.08216286621003374,0.08158463600404882,279.78666234844235,中立基金
6972,010009.OF,755.0,322.0,29.0,56.0,28.0,340.0,722.0,115.0,16.0,347.0,51902321.410000004,0.12663695459936847,0.1169716466445041,0.11191853932916407,0.11035028577539688,0.10661893051538558,0.09424087145084017,0.08721528974092953,0.08229997973032858,0.08216286621003374,0.08158463600404882,279.78666234844235,中立基金
2156,008737.OF,217.0,107.0,301.0,696.0,320.0,400.0,389.0,230.0,32.0,42.0,34525700.0,0.12564553361698677,0.12329366240221053,0.1163770756277208,0.10239328963641577,0.09843102384600456,0.09584164839525339,0.09517258158415326,0.08840950364511074,0.077275768485505,0.07715991276063917,279.65718001372886,中立基金
2155,008736.OF,217.0,107.0,301.0,696.0,320.0,400.0,389.0,230.0,32.0,42.0,34525700.0,0.12564553361698677,0.12329366240221053,0.1163770756277208,0.10239328963641577,0.09843102384600456,0.09584164839525339,0.09517258158415326,0.08840950364511074,0.077275768485505,0.07715991276063917,279.65718001372886,中立基金
6019,006775.OF,322.0,672.0,174.0,477.0,236.0,90.0,39.0,347.0,93.0,28.0,243138617.32,0.12967923544001506,0.12373073381595391,0.12240977730340907,0.12058119077568834,0.11915050484091484,0.1087350706005076,0.08712687146739591,0.08079512920049865,0.054692710465233635,0.05309877609038301,279.6330173069029,中立基金
10601,017877.OF,237.0,46.0,161.0,307.0,1602.0,41.0,23.0,166.0,20.0,5.0,166076532.67999998,0.14388107467321676,0.13244310014818167,0.1300983086010801,0.10649891176425061,0.1025650283945945,0.08977703447559718,0.08792694406823043,0.08531825521250401,0.06258543439142808,0.05890590827091683,279.5546131104355,中立基金
10600,017876.OF,237.0,46.0,161.0,307.0,1602.0,41.0,23.0,166.0,20.0,5.0,166076532.67999998,0.14388107467321676,0.13244310014818167,0.1300983086010801,0.10649891176425061,0.1025650283945945,0.08977703447559718,0.08792694406823043,0.08531825521250401,0.06258543439142808,0.05890590827091683,279.5546131104355,中立基金
7156,010328.OF,22.0,760.0,563.0,565.0,19.0,81.0,95.0,135.0,322.0,192.0,112793803.55,0.21242762674794116,0.12956230830111057,0.11217154313261032,0.09185894680293366,0.08444799005095702,0.08282483351010288,0.07820019116644107,0.07728687858403194,0.07666184424897869,0.05455783745489271,279.52993455906915,中立基金
7157,010329.OF,22.0,760.0,563.0,565.0,19.0,81.0,95.0,135.0,322.0,192.0,112793803.55,0.21242762674794116,0.12956230830111057,0.11217154313261032,0.09185894680293366,0.08444799005095702,0.08282483351010288,0.07820019116644107,0.07728687858403194,0.07666184424897869,0.05455783745489271,279.52993455906915,中立基金
5399,004677.OF,237.0,682.0,147.0,672.0,36.0,477.0,200.0,50.0,20.0,13.0,10287279.41,0.12237637861534471,0.11794330470119893,0.11703774652311111,0.11448281251651159,0.10277061192411026,0.0990932548219763,0.089360749656162,0.08747580036809752,0.07519189176956553,0.07426744910392202,279.2600134907777,中立基金
4934,002543.OF,755.0,19.0,83.0,147.0,696.0,51.0,307.0,237.0,21.0,82.0,7124067.27,0.17036210832972667,0.10663571401116206,0.09806336373912428,0.09396946640567026,0.0926302314380027,0.08980165062366123,0.08962380278029014,0.0894896097745579,0.08506662374624097,0.08435742915156387,279.08001962901176,中立基金
4935,002544.OF,755.0,19.0,83.0,147.0,696.0,51.0,307.0,237.0,21.0,82.0,7124067.27,0.17036210832972667,0.10663571401116206,0.09806336373912428,0.09396946640567026,0.0926302314380027,0.08980165062366123,0.08962380278029014,0.0894896097745579,0.08506662374624097,0.08435742915156387,279.08001962901176,中立基金
11257,519625.OF,130.0,38.0,1.0,44.0,183.0,1600.0,718.0,218.0,28.0,3.0,186101789.51,0.16507938983762005,0.11207965326351256,0.11112018752989368,0.11088938733117937,0.11068360220627092,0.09540746516596997,0.07882729144424336,0.0761196334398429,0.07270214883813882,0.06709124094332843,279.04565343945575,中立基金
11258,519626.OF,130.0,38.0,1.0,44.0,183.0,1600.0,718.0,218.0,28.0,3.0,186101789.51,0.16507938983762005,0.11207965326351256,0.11112018752989368,0.11088938733117937,0.11068360220627092,0.09540746516596997,0.07882729144424336,0.0761196334398429,0.07270214883813882,0.06709124094332843,279.04565343945575,中立基金
8607,012779.OF,563.0,322.0,438.0,213.0,110.0,340.0,20.0,80.0,172.0,13.0,33674119.57,0.19022412706839478,0.1348026335347481,0.11131011138118377,0.10434252698711315,0.08997709334914022,0.07835215986910508,0.0775020066842389,0.07403471959578838,0.07136357626231474,0.06809104526797284,278.6511696017595,中立基金
8608,012780.OF,563.0,322.0,438.0,213.0,110.0,340.0,20.0,80.0,172.0,13.0,33674119.57,0.19022412706839478,0.1348026335347481,0.11131011138118377,0.10434252698711315,0.08997709334914022,0.07835215986910508,0.0775020066842389,0.07403471959578838,0.07136357626231474,0.06809104526797284,278.6511696017595,中立基金
10179,016463.OF,294.0,218.0,601.0,722.0,147.0,5.0,11.0,7.0,10.0,36.0,102143619.64,0.1826620699928037,0.1804143525062962,0.17236054549515473,0.09032775647189704,0.08725361438542419,0.06447361727742273,0.057768424702361564,0.05507445320448603,0.054978529445033085,0.054686636519120715,278.52643289389505,中立基金
4512,001534.OF,294.0,218.0,601.0,722.0,147.0,5.0,11.0,7.0,10.0,36.0,102143619.64,0.1826620699928037,0.1804143525062962,0.17236054549515473,0.09032775647189704,0.08725361438542419,0.06447361727742273,0.057768424702361564,0.05507445320448603,0.054978529445033085,0.054686636519120715,278.52643289389505,中立基金
1512,002595.OF,19.0,578.0,19.0,82.0,101.0,99.0,84.0,21.0,494.0,1602.0,25192076.44,0.12687906086712397,0.106944459557221,0.10633629214249875,0.10160909149734225,0.10145189921470403,0.0964366714981276,0.09630563823424156,0.09515819173181263,0.08714228083693445,0.08173641441999371,278.4488254053583,中立基金
8500,012511.OF,307.0,760.0,135.0,71.0,42.0,483.0,321.0,202.0,48.0,269.0,305577270.1,0.12873339691504757,0.12506189019717928,0.12211438209323802,0.09789160689278635,0.09203302323761416,0.09111731114977323,0.08856011100283731,0.0884680768669515,0.08322608547316818,0.08279411617140432,278.4437998479259,中立基金
8499,012510.OF,307.0,760.0,135.0,71.0,42.0,483.0,321.0,202.0,48.0,269.0,305577270.1,0.12873339691504757,0.12506189019717928,0.12211438209323802,0.09789160689278635,0.09203302323761416,0.09111731114977323,0.08856011100283731,0.0884680768669515,0.08322608547316818,0.08279411617140432,278.4437998479259,中立基金
10889,121005.OF,101.0,72.0,1602.0,133.0,200.0,228.0,74.0,93.0,236.0,90.0,401515164.24,0.18326989004085342,0.13234087957942775,0.09962673184639569,0.09928632998322147,0.0979839082154413,0.09743174974237431,0.07330874303518435,0.07299757172429129,0.07203575886043352,0.0717184369723769,278.3258486874279,中立基金
1470,001749.OF,214.0,601.0,147.0,347.0,218.0,340.0,777.0,22.0,26.0,23.0,166306632.38,0.14511507842246646,0.10781241699989019,0.10705969897410535,0.1053698926448071,0.10253151185839675,0.09955694107357284,0.08753167640805788,0.08453953879527171,0.08209122994448792,0.07839201487894382,278.16161818975803,中立基金
10860,090016.OF,25.0,20.0,320.0,18.0,632.0,514.0,32.0,6.0,6.0,1600.0,610677501.36,0.14639446811271664,0.12848234268540107,0.11695695878911297,0.11644163169862878,0.1088100312391047,0.08070891737494156,0.07773243634206907,0.07594046234996535,0.07432205935034776,0.07421069205771207,278.13012839893895,中立基金
10566,017773.OF,25.0,20.0,320.0,18.0,632.0,514.0,32.0,6.0,6.0,1600.0,610677501.36,0.14639446811271664,0.12848234268540107,0.11695695878911297,0.11644163169862878,0.1088100312391047,0.08070891737494156,0.07773243634206907,0.07594046234996535,0.07432205935034776,0.07421069205771207,278.13012839893895,中立基金
5706,005589.OF,307.0,257.0,760.0,179.0,563.0,44.0,119.0,325.0,63.0,34.0,69009574.15,0.12803904543439354,0.12575598541061275,0.10854073528578642,0.10191745256552927,0.09724244907545193,0.0952846047956666,0.08823008669442715,0.08655494652114151,0.08520538015810955,0.08322931405888119,278.1289530297732,中立基金
5576,005252.OF,325.0,202.0,93.0,131.0,53.0,306.0,76.0,100.0,235.0,409.0,6498443.8100000005,0.7401996925168458,0.06702951240875621,0.04944183090505171,0.049026713058553016,0.04776293049150793,0.017031243669397827,0.00964156524729572,0.009063456070723492,0.005493407505511692,0.005309648126356576,277.9701485516115,中立基金
5307,004252.OF,3.0,2.0,682.0,777.0,2.0,209.0,99.0,696.0,99.0,632.0,92232285.22999999,0.22266527462468255,0.2224039214559967,0.16443750192440074,0.158934544269884,0.11158835861363164,0.027417037252130117,0.02452232419873221,0.023764173190919433,0.022350677583877973,0.021916186885744805,277.7359802089987,中立基金
4658,001850.OF,3.0,2.0,682.0,777.0,2.0,209.0,99.0,696.0,99.0,632.0,92232285.22999999,0.22266527462468255,0.2224039214559967,0.16443750192440074,0.158934544269884,0.11158835861363164,0.027417037252130117,0.02452232419873221,0.023764173190919433,0.022350677583877973,0.021916186885744805,277.7359802089987,中立基金
4630,001798.OF,122.0,86.0,307.0,26.0,777.0,22.0,43.0,207.0,200.0,1602.0,62727946.220000006,0.13865137509040543,0.13276036442820427,0.12764320342831717,0.11882309957764148,0.0973708496461595,0.09249111998106797,0.0818699209757102,0.07564671706862076,0.07551058635632148,0.05923276344755162,277.47295930741853,中立基金
4631,001799.OF,122.0,86.0,307.0,26.0,777.0,22.0,43.0,207.0,200.0,1602.0,62727946.220000006,0.13865137509040543,0.13276036442820427,0.12764320342831717,0.11882309957764148,0.0973708496461595,0.09249111998106797,0.0818699209757102,0.07564671706862076,0.07551058635632148,0.05923276344755162,277.47295930741853,中立基金
7255,010503.OF,64.0,10.0,400.0,133.0,236.0,301.0,1600.0,42.0,165.0,236.0,29078781.0,0.15770330950255446,0.15471050866953467,0.10620802845896463,0.09843259935827434,0.0934786778028969,0.08922244711702323,0.08141331646605131,0.07953221973094401,0.07251679497844149,0.06678209791531495,277.4592943906418,中立基金
7256,010504.OF,64.0,10.0,400.0,133.0,236.0,301.0,1600.0,42.0,165.0,236.0,29078781.0,0.15770330950255446,0.15471050866953467,0.10620802845896463,0.09843259935827434,0.0934786778028969,0.08922244711702323,0.08141331646605131,0.07953221973094401,0.07251679497844149,0.06678209791531495,277.4592943906418,中立基金
4926,002514.OF,64.0,10.0,27.0,29.0,1600.0,236.0,42.0,236.0,325.0,301.0,93946913.75,0.12860880169147654,0.11724757695938681,0.1124347300871286,0.11053657268225056,0.10439725594498307,0.10036519161333281,0.09026267773485001,0.08802950166098458,0.07479968973435278,0.07331800189125424,277.3111447204938,中立基金
4927,002515.OF,64.0,10.0,27.0,29.0,1600.0,236.0,42.0,236.0,325.0,301.0,93946913.75,0.12860880169147654,0.11724757695938681,0.1124347300871286,0.11053657268225056,0.10439725594498307,0.10036519161333281,0.09026267773485001,0.08802950166098458,0.07479968973435278,0.07331800189125424,277.3111447204938,中立基金
10638,017993.OF,760.0,213.0,193.0,340.0,34.0,191.0,33.0,2.0,169.0,27.0,7692357.18,0.19872229074001477,0.1381827072153714,0.13423942438408717,0.11793524127541878,0.08018348414757309,0.06906205569617088,0.06900303607586772,0.06843155975240349,0.06372559002778912,0.06051461068530362,277.20262215125064,中立基金
10639,017994.OF,760.0,213.0,193.0,340.0,34.0,191.0,33.0,2.0,169.0,27.0,7692357.18,0.19872229074001477,0.1381827072153714,0.13423942438408717,0.11793524127541878,0.08018348414757309,0.06906205569617088,0.06900303607586772,0.06843155975240349,0.06372559002778912,0.06051461068530362,277.20262215125064,中立基金
1246,588460.SH,672.0,295.0,322.0,344.0,125.0,166.0,64.0,152.0,16.0,34.0,335817754.2300001,0.173296140084785,0.15784483974511865,0.10707057487905705,0.0970460500956105,0.09517958076185777,0.0910321796716638,0.0760305740193622,0.07335523854741846,0.06888063334542298,0.06026418884970337,277.0556151773238,中立基金
6570,009142.OF,340.0,230.0,722.0,207.0,25.0,51.0,438.0,202.0,87.0,244.0,108833634.71999998,0.1384877022510234,0.13399212511387493,0.1277487610863099,0.10523640076403029,0.09150842334377934,0.08913165516300972,0.08522530763456616,0.08248620027343695,0.07317641297646078,0.07300701139350868,276.9269289090596,中立基金
6569,009141.OF,340.0,230.0,722.0,207.0,25.0,51.0,438.0,202.0,87.0,244.0,108833634.71999998,0.1384877022510234,0.13399212511387493,0.1277487610863099,0.10523640076403029,0.09150842334377934,0.08913165516300972,0.08522530763456616,0.08248620027343695,0.07317641297646078,0.07300701139350868,276.9269289090596,中立基金
3474,017289.OF,53.0,27.0,672.0,134.0,755.0,85.0,294.0,126.0,468.0,340.0,176803553.74999997,0.16532763725627322,0.1248098272459074,0.10743056153078033,0.1041101381142346,0.0995158237310035,0.08531655999024286,0.08048593423705434,0.07823123295110805,0.07749193785648102,0.07728034708691484,276.72422542620984,中立基金
3746,162208.OF,53.0,27.0,672.0,134.0,755.0,85.0,294.0,126.0,468.0,340.0,176803553.74999997,0.16532763725627322,0.1248098272459074,0.10743056153078033,0.1041101381142346,0.0995158237310035,0.08531655999024286,0.08048593423705434,0.07823123295110805,0.07749193785648102,0.07728034708691484,276.72422542620984,中立基金
4529,001571.OF,601.0,294.0,777.0,218.0,40.0,5.0,7.0,29.0,63.0,2.0,32190703.869999997,0.16627269231562783,0.13509243592690662,0.12649352547381873,0.12444974847951346,0.1106331820013105,0.08331032961659811,0.07710311368224208,0.07390164594123863,0.06394106846225976,0.03880225810048434,276.69321899142426,中立基金
4530,001572.OF,601.0,294.0,777.0,218.0,40.0,5.0,7.0,29.0,63.0,2.0,32190703.869999997,0.16627269231562783,0.13509243592690662,0.12649352547381873,0.12444974847951346,0.1106331820013105,0.08331032961659811,0.07710311368224208,0.07390164594123863,0.06394106846225976,0.03880225810048434,276.69321899142426,中立基金
9589,014913.OF,192.0,393.0,468.0,99.0,50.0,400.0,301.0,514.0,147.0,244.0,16265293.61,0.19311886248821303,0.15602300584600393,0.10268815553216441,0.0962245156790625,0.09483957418706566,0.08286760954449196,0.07594378740513864,0.06635478128328727,0.06615321406423723,0.0657864939703354,276.61103384840777,中立基金
9590,014914.OF,192.0,393.0,468.0,99.0,50.0,400.0,301.0,514.0,147.0,244.0,16265293.61,0.19311886248821303,0.15602300584600393,0.10268815553216441,0.0962245156790625,0.09483957418706566,0.08286760954449196,0.07594378740513864,0.06635478128328727,0.06615321406423723,0.0657864939703354,276.61103384840777,中立基金
9315,014363.OF,42.0,213.0,33.0,127.0,496.0,1602.0,1.0,409.0,99.0,523.0,4377389098.73,0.23473451553304067,0.17064567100437109,0.11487264305014336,0.09257007401913712,0.08139288079356917,0.0731728417957932,0.06427325893913041,0.05775198918765185,0.057634355619242454,0.052951770057920775,276.4317494111612,中立基金
9314,014362.OF,42.0,213.0,33.0,127.0,496.0,1602.0,1.0,409.0,99.0,523.0,4377389098.73,0.23473451553304067,0.17064567100437109,0.11487264305014336,0.09257007401913712,0.08139288079356917,0.0731728417957932,0.06427325893913041,0.05775198918765185,0.057634355619242454,0.052951770057920775,276.4317494111612,中立基金
10965,202003.OF,209.0,295.0,157.0,672.0,91.0,35.0,230.0,92.0,294.0,777.0,1365401196.8300002,0.1507201348422594,0.14990081903779312,0.09863041481335919,0.0967266532405446,0.08950273310417747,0.08790668579950286,0.08675434522469386,0.08663067380826912,0.07867224411359167,0.0745552960158086,276.4106447827068,中立基金
5977,006540.OF,209.0,295.0,157.0,672.0,91.0,35.0,230.0,92.0,294.0,777.0,1365401196.8300002,0.1507201348422594,0.14990081903779312,0.09863041481335919,0.0967266532405446,0.08950273310417747,0.08790668579950286,0.08675434522469386,0.08663067380826912,0.07867224411359167,0.0745552960158086,276.4106447827068,中立基金
7235,010453.OF,722.0,18.0,191.0,342.0,105.0,237.0,40.0,38.0,295.0,218.0,338814912.71999997,0.2062113129528604,0.11212841753336861,0.10596998878166736,0.09466024899117965,0.09208523246373122,0.08836094332347487,0.08258856959795274,0.07961084765560789,0.07033019818608888,0.06805424051406848,276.0394333479975,中立基金
7234,010452.OF,722.0,18.0,191.0,342.0,105.0,237.0,40.0,38.0,295.0,218.0,338814912.71999997,0.2062113129528604,0.11212841753336861,0.10596998878166736,0.09466024899117965,0.09208523246373122,0.08836094332347487,0.08258856959795274,0.07961084765560789,0.07033019818608888,0.06805424051406848,276.0394333479975,中立基金
3912,161727.SZ,325.0,295.0,107.0,257.0,696.0,236.0,400.0,140.0,64.0,23.0,9586451.86,0.25622043023538427,0.11331419130497779,0.1129698470107375,0.10092931296480741,0.09034875599949031,0.0863951555899223,0.06052061893940393,0.06050205106855875,0.06029707429209372,0.05850256259462404,275.8810306381699,中立基金
8325,012188.OF,5.0,112.0,348.0,321.0,632.0,179.0,468.0,30.0,85.0,760.0,305347034.97999996,0.1279854126062161,0.11713723698788413,0.10573691986927183,0.10154794780316423,0.10144827508159354,0.1014226976267461,0.09308335350910374,0.09193620315271353,0.08480849028613026,0.07489346307717668,275.8714588415684,中立基金
8326,012189.OF,5.0,112.0,348.0,321.0,632.0,179.0,468.0,30.0,85.0,760.0,305347034.97999996,0.1279854126062161,0.11713723698788413,0.10573691986927183,0.10154794780316423,0.10144827508159354,0.1014226976267461,0.09308335350910374,0.09193620315271353,0.08480849028613026,0.07489346307717668,275.8714588415684,中立基金
2909,013622.OF,322.0,167.0,214.0,340.0,48.0,563.0,25.0,438.0,672.0,28.0,438876794.07,0.14051484569987074,0.13207687620584155,0.1251960703833347,0.11344756768355965,0.09611661147267639,0.09019048292101466,0.07916135569122551,0.07795104562886374,0.07377307827042658,0.0715720660431865,275.7587082760564,中立基金
1359,001072.OF,322.0,167.0,214.0,340.0,48.0,563.0,25.0,438.0,672.0,28.0,438876794.07,0.14051484569987074,0.13207687620584155,0.1251960703833347,0.11344756768355965,0.09611661147267639,0.09019048292101466,0.07916135569122551,0.07795104562886374,0.07377307827042658,0.0715720660431865,275.7587082760564,中立基金
5356,004437.OF,7.0,42.0,2.0,25.0,3.0,859.0,1600.0,112.0,181.0,25.0,75865425.21000001,0.14123273691989632,0.14092112540602736,0.13692973909056405,0.1366142199995718,0.13639057240314648,0.13108812047743085,0.08915787371225886,0.030741052245398727,0.02923969547207656,0.027684864273628974,275.6905008893708,中立基金
5355,004436.OF,7.0,42.0,2.0,25.0,3.0,859.0,1600.0,112.0,181.0,25.0,75865425.21000001,0.14123273691989632,0.14092112540602736,0.13692973909056405,0.1366142199995718,0.13639057240314648,0.13108812047743085,0.08915787371225886,0.030741052245398727,0.02923969547207656,0.027684864273628974,275.6905008893708,中立基金
4836,002232.OF,755.0,13.0,41.0,32.0,8.0,91.0,28.0,37.0,58.0,40.0,14804293.129999999,0.3415200554057119,0.2110064521533829,0.2105912820438729,0.1397208547437077,0.07071909349582028,0.005712599666688713,0.00555892802698105,0.005173296646281686,0.00508230952598005,0.004915128291572811,275.6200759873768,中立基金
4835,002231.OF,755.0,13.0,41.0,32.0,8.0,91.0,28.0,37.0,58.0,40.0,14804293.129999999,0.3415200554057119,0.2110064521533829,0.2105912820438729,0.1397208547437077,0.07071909349582028,0.005712599666688713,0.00555892802698105,0.005173296646281686,0.00508230952598005,0.004915128291572811,275.6200759873768,中立基金
7760,011290.OF,263.0,99.0,325.0,1600.0,682.0,859.0,59.0,25.0,101.0,96.0,37826704.85,0.5471899686234499,0.2729755912111916,0.07575650512947071,0.031292707220835284,0.02672969913740715,0.01081048432903613,0.009318965302366273,0.00881478789448402,0.00864257146627986,0.008468719685479027,275.5966873067454,中立基金
7761,011291.OF,263.0,99.0,325.0,1600.0,682.0,859.0,59.0,25.0,101.0,96.0,37826704.85,0.5471899686234499,0.2729755912111916,0.07575650512947071,0.031292707220835284,0.02672969913740715,0.01081048432903613,0.009318965302366273,0.00881478789448402,0.00864257146627986,0.008468719685479027,275.5966873067454,中立基金
1273,000418.OF,257.0,53.0,696.0,119.0,92.0,230.0,129.0,722.0,344.0,170.0,242064053.38,0.1413395980207394,0.11782927535805937,0.11011716786447212,0.10861433092970046,0.10220276680719276,0.0887410023093285,0.08458783827707216,0.08385044254438238,0.08312535471102092,0.07959222317803195,275.52661819266444,中立基金
7218,010424.OF,101.0,72.0,133.0,1602.0,228.0,200.0,74.0,93.0,90.0,236.0,153029537.45999998,0.19537386374061907,0.13207655015805733,0.09809683234469604,0.0980467460664048,0.09609319379824781,0.09591156219652343,0.0714269165379728,0.07123288863660923,0.0711259027548524,0.07061554376601722,275.42844841844436,中立基金
7217,010423.OF,101.0,72.0,133.0,1602.0,228.0,200.0,74.0,93.0,90.0,236.0,153029537.45999998,0.19537386374061907,0.13207655015805733,0.09809683234469604,0.0980467460664048,0.09609319379824781,0.09591156219652343,0.0714269165379728,0.07123288863660923,0.0711259027548524,0.07061554376601722,275.42844841844436,中立基金
8046,011756.OF,192.0,134.0,393.0,20.0,37.0,43.0,301.0,1600.0,135.0,51.0,700793649.3,0.1646665033070242,0.14270615648400115,0.11024890148073437,0.10299092748927399,0.08720704598428501,0.08508657361487308,0.08464037603543963,0.08324775782182592,0.0741653424683796,0.06504041531416316,275.0141619182193,中立基金
8047,011757.OF,192.0,134.0,393.0,20.0,37.0,43.0,301.0,1600.0,135.0,51.0,700793649.3,0.1646665033070242,0.14270615648400115,0.11024890148073437,0.10299092748927399,0.08720704598428501,0.08508657361487308,0.08464037603543963,0.08324775782182592,0.0741653424683796,0.06504041531416316,275.0141619182193,中立基金
8072,011788.OF,92.0,777.0,2.0,632.0,134.0,30.0,119.0,192.0,244.0,514.0,26894625.2,0.3814346139317086,0.22710386832235907,0.15171063064303272,0.045772342646366385,0.0440181259711327,0.038534115731049486,0.03338094482908057,0.030592924938771783,0.02627273645739447,0.02117969652910426,274.9807700685117,中立基金
8073,011789.OF,92.0,777.0,2.0,632.0,134.0,30.0,119.0,192.0,244.0,514.0,26894625.2,0.3814346139317086,0.22710386832235907,0.15171063064303272,0.045772342646366385,0.0440181259711327,0.038534115731049486,0.03338094482908057,0.030592924938771783,0.02627273645739447,0.02117969652910426,274.9807700685117,中立基金
